Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG
1,64IS2025/02/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,222.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.2100,229.8100,0.0000,0.0000,270.0000,0.0000,0.0000,64.1300,100.1400,271.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.4600,0.0000,0.0000,17.2400,88.4400,114.1600,59.7500,339.5700,134.2800,12.0500,19.5900,12.3300,37.7200,81.9100,0.0000,0.0000,0.0000,0.0000,0.0000,12.4200,8.5300,0.0000,0.0000,41.6800,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.4300,4.1300,0.0000,0.0000,0.0000,0.0000,15.8500,0.0000,1.3500,7.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,12.4100,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,31.4000,10.4600,10.4600,0.0000,0.0000,0.0000,0.0000,0.0000,5.6800,26.8800,26.8900,0.0000,0.0000,0.0000,0.0000,25.7000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,64IS2025/02/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.5300,229.8100,0.0000,0.0000,270.0000,0.0000,0.0000,70.1300,100.1500,271.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.4600,0.0000,0.0000,17.2400,88.4400,114.1600,59.7500,329.8300,134.2800,8.8400,19.5900,12.3300,37.7200,81.9100,0.0000,0.0000,0.0000,0.0000,0.0000,12.0500,8.5300,0.0000,0.0000,41.6800,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.4300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,7.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,15.4100,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,19.3400,19.3300,0.0000,0.0000,0.0000,0.0000,25.7000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,64IS2025/02/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.5300,229.8100,0.0000,0.0000,270.0000,0.0000,0.0000,70.1300,100.1500,271.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.4600,0.0000,0.0000,17.2400,88.4400,114.1600,59.7500,329.8300,134.2800,8.8400,19.5900,12.3300,37.7200,81.9100,0.0000,0.0000,0.0000,0.0000,0.0000,12.0500,8.5300,0.0000,0.0000,41.6800,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,7.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,14.4100,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,19.3400,19.3300,0.0000,0.0000,0.0000,0.0000,25.7000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,64IS2025/02/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.5300,229.8100,0.0000,0.0000,270.0000,0.0000,0.0000,70.1300,100.1500,271.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.4600,0.0000,0.0000,17.2400,88.4400,114.1600,59.7500,329.8300,134.2800,8.8400,19.5900,12.3300,37.7200,81.9100,0.0000,0.0000,0.0000,0.0000,0.0000,12.0500,8.5300,0.0000,0.0000,41.6800,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,7.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,12.8100,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,19.6600,19.6700,0.0000,0.0000,0.0000,0.0000,25.7000,27.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,64IS2025/02/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8600,229.8100,0.0000,0.0000,270.0000,0.0000,0.0000,70.1300,100.1500,230.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.4600,0.0000,0.0000,17.2400,88.4400,114.1600,59.7500,329.8300,134.2800,8.8400,19.5900,12.3300,37.7200,81.9100,0.0000,0.0000,0.0000,0.0000,0.0000,12.0500,8.5300,0.0000,0.0000,41.6800,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,7.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,11.8100,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,20.0000,20.0000,0.0000,0.0000,0.0000,0.0000,25.7000,27.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,64IS2025/02/24,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,134.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8600,229.8100,0.0000,0.0000,270.0000,0.0000,0.0000,70.1300,100.1500,192.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.4600,0.0000,0.0000,17.2400,88.4400,114.1600,59.7500,329.8300,134.2800,8.8400,19.5900,12.3300,37.7200,81.9100,0.0000,0.0000,0.0000,0.0000,0.0000,12.0500,8.5300,0.0000,0.0000,41.6800,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,7.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,10.8000,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,20.0000,20.0000,0.0000,0.0000,0.0000,0.0000,25.7000,27.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,64IS2025/02/24,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,134.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8600,229.8100,0.0000,0.0000,270.0000,0.0000,0.0000,70.1300,100.1500,192.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.4600,0.0000,0.0000,17.2400,88.4400,114.1600,59.7500,329.8300,134.2800,8.8400,19.5900,12.3300,37.7200,81.9100,0.0000,0.0000,0.0000,0.0000,0.0000,12.0500,8.5300,0.0000,0.0000,41.6800,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,1.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,10.0000,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,20.3400,20.3300,0.0000,0.0000,0.0000,0.0000,25.7000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,64IS2025/02/24,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,134.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8600,229.8100,0.0000,0.0000,270.0000,0.0000,0.0000,70.1300,100.1500,192.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.4600,0.0000,0.0000,17.2400,88.4400,114.1600,59.7500,329.8300,134.2800,8.8400,19.5900,12.3300,37.7200,81.9100,0.0000,0.0000,0.0000,0.0000,0.0000,12.0500,8.5300,0.0000,0.0000,41.6800,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,9.0000,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,20.6600,20.6700,0.0000,0.0000,0.0000,0.0000,25.7000,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,64IS2025/02/24,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,134.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8600,229.8100,0.0000,0.0000,270.0000,0.0000,0.0000,70.1300,100.1500,192.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.4600,0.0000,0.0000,17.2400,88.4400,114.1600,59.7500,329.8300,134.2800,8.8400,19.5900,12.3300,37.7200,81.9100,0.0000,0.0000,0.0000,0.0000,0.0000,12.0500,8.5300,0.0000,0.0000,41.6800,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,8.0000,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,20.0000,20.0000,0.0000,0.0000,0.0000,0.0000,25.7000,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,64IS2025/02/24,0.0000,0.0000,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,134.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8600,229.8100,0.0000,0.0000,270.0000,0.0000,0.0000,70.1300,100.1500,192.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,265.4600,0.0000,0.0000,17.2400,88.4400,114.1600,59.7500,329.8300,134.2800,8.8400,19.5900,12.3300,37.7200,81.9100,0.0000,0.0000,0.0000,0.0000,0.0000,12.0500,8.5300,0.0000,0.0000,41.6800,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.5300,4.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3500,0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,0.6200,7.0000,0.0000,0.0000,1.2000,0.9200,0.0000,0.0000,0.0000,22.5000,7.5000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,19.3400,19.3300,0.0000,0.0000,0.0000,0.0000,25.7000,26.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
