Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL
23:45-24:00,72DC2023/11/03,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,0.00,0.00,320.00,0.00,0.00,79.28,104.74,271.91,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,20.73,45.00,118.13,123.67,418.77,88.50,9.99,33.57,26.39,45.22,98.34,0.00,0.00,0.00,0.00,0.00,31.12,8.87,0.00,0.00,19.97,0.00,0.00,0.00,26.40,0.00,40.43,66.79,0.00,6.62,9.42,0.00,0.00,0.00,0.00,16.48,0.00,60.42,5.12,0.00,0.00,0.00,0.00,320.00,210.00,0.59,2.10,7.41,0.00,200.00,2.65,1.92,0.00,0.00,87.68,22.00,7.34,7.33,300.00,300.00,100.00,200.00,93.75,7.45,19.00,19.00,0.00,0.00,0.00,11.86,12.50,28.04,300.00,300.00,200.00,200.00
23:30-23:45,72DC2023/11/03,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,0.00,0.00,320.00,0.00,0.00,87.98,104.74,271.91,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,20.73,45.00,118.13,123.67,418.77,88.50,9.99,33.57,26.39,45.22,98.34,0.00,0.00,0.00,0.00,0.00,31.12,8.87,0.00,0.00,19.97,0.00,0.00,0.00,26.40,0.00,40.43,66.79,0.00,6.62,9.42,0.00,0.00,0.00,0.00,16.48,0.00,60.42,5.12,0.00,0.00,0.00,0.00,320.00,210.00,0.59,2.10,7.41,0.00,200.00,2.65,1.92,0.00,0.00,87.68,22.00,7.34,7.33,300.00,300.00,100.00,200.00,93.75,7.66,19.00,19.00,0.00,0.00,0.00,11.86,12.50,28.04,300.00,300.00,200.00,200.00
23:15-23:30,72DC2023/11/03,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,0.00,0.00,320.00,0.00,0.00,96.68,104.74,271.91,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,20.73,45.00,118.13,123.67,418.77,88.50,9.99,33.57,26.39,45.22,98.34,0.00,0.00,0.00,0.00,0.00,31.12,8.87,0.00,0.00,19.97,0.00,0.00,0.00,26.40,0.00,40.43,66.79,0.00,8.83,9.42,0.00,0.00,0.00,0.00,16.48,0.00,60.42,5.12,0.00,0.00,0.00,0.00,320.00,210.00,0.59,2.10,7.41,0.00,200.00,2.65,1.92,0.00,0.00,87.68,22.00,7.34,7.33,300.00,300.00,100.00,200.00,93.75,7.56,19.38,19.38,0.00,0.00,0.00,11.86,12.50,28.04,300.00,300.00,200.00,200.00
23:00-23:15,72DC2023/11/03,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,0.00,0.00,320.00,0.00,0.00,96.68,104.74,271.91,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,20.73,45.00,118.13,123.67,418.77,88.50,9.99,33.57,26.39,45.22,98.34,0.00,0.00,0.00,0.00,0.00,31.12,8.87,0.00,0.00,19.97,0.00,0.00,0.00,26.40,0.00,40.43,66.79,0.00,8.83,9.42,0.00,0.00,0.00,0.00,16.48,0.00,60.42,5.12,0.00,0.00,0.00,0.00,320.00,210.00,0.59,2.10,7.41,0.00,200.00,2.65,1.92,0.00,0.00,87.68,22.00,7.34,7.33,300.00,300.00,100.00,200.00,93.75,7.30,19.90,19.90,0.00,0.00,0.00,11.86,12.50,28.04,300.00,300.00,200.00,200.00
22:45-23:00,72DC2023/11/03,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,0.00,0.00,320.00,0.00,0.00,118.34,104.74,271.91,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,20.73,45.00,118.13,123.67,418.77,88.50,9.99,33.57,26.39,45.22,98.34,0.00,0.00,0.00,0.00,0.00,31.12,8.87,0.00,0.00,19.97,0.00,0.00,0.00,26.40,0.00,39.90,66.79,0.00,8.83,9.42,0.00,0.00,0.00,0.00,16.48,0.00,12.78,5.12,0.00,0.00,0.00,0.00,320.00,210.00,0.59,2.10,7.41,0.00,200.00,2.65,1.92,0.00,0.00,87.68,22.00,7.34,7.33,300.00,300.00,100.00,200.00,93.75,7.05,20.40,20.40,0.00,0.00,0.00,11.86,12.50,29.00,300.00,300.00,200.00,200.00
22:30-22:45,72DC2023/11/03,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,0.00,0.00,320.00,0.00,0.00,118.34,104.74,271.91,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,20.73,45.00,118.13,123.67,418.77,88.50,9.99,33.57,26.39,45.22,98.34,0.00,0.00,0.00,0.00,0.00,31.12,8.87,0.00,0.00,19.97,0.00,0.00,0.00,26.40,0.00,39.90,66.79,0.00,8.83,9.42,0.00,0.00,0.00,0.00,16.48,0.00,2.56,5.12,0.00,0.00,0.00,0.00,320.00,210.00,0.59,2.10,7.41,0.00,200.00,2.65,1.92,0.00,0.00,87.68,22.00,7.34,7.33,300.00,300.00,100.00,200.00,93.75,6.80,20.78,20.78,0.00,0.00,0.00,11.86,12.50,29.00,300.00,300.00,200.00,200.00
22:15-22:30,72DC2023/11/03,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,0.00,0.00,320.00,0.00,0.00,118.34,104.74,271.91,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,20.73,45.00,118.13,123.67,418.77,88.50,9.99,33.57,26.39,45.22,98.34,0.00,0.00,0.00,0.00,0.00,31.12,8.87,0.00,0.00,19.97,0.00,0.00,0.00,26.40,0.29,39.90,66.79,0.00,8.83,9.42,0.00,0.00,0.00,0.00,16.48,0.00,2.56,5.12,0.00,0.00,0.00,0.00,320.00,210.00,0.59,2.10,7.41,0.00,200.00,2.65,1.92,0.00,0.00,87.68,22.00,7.34,7.33,300.00,300.00,100.00,200.00,93.75,6.73,21.48,21.48,0.00,0.00,0.00,11.86,12.50,29.97,300.00,300.00,200.00,200.00
22:00-22:15,72DC2023/11/03,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,0.00,0.00,320.00,0.00,0.00,118.34,104.74,271.91,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,20.73,45.00,118.13,123.67,418.77,88.50,9.99,33.57,26.39,45.22,98.34,0.00,0.00,0.00,0.00,0.00,31.12,8.87,0.00,0.00,19.97,0.00,0.00,0.00,26.40,0.29,39.90,66.79,0.00,8.83,9.42,0.00,0.00,0.00,0.00,16.48,0.00,2.56,5.12,0.00,0.00,0.00,0.00,320.00,210.00,0.59,2.10,7.41,0.00,200.00,2.65,1.92,0.00,0.00,87.68,22.00,7.34,7.33,300.00,300.00,100.00,200.00,93.75,6.77,21.66,21.66,0.00,0.00,0.00,11.86,12.50,29.97,300.00,300.00,200.00,200.00
21:45-22:00,72DC2023/11/03,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,18.94,0.00,320.00,0.00,0.00,118.34,104.74,271.91,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,20.73,45.00,118.13,123.67,418.77,88.50,9.99,33.57,26.39,45.22,98.34,0.00,0.00,0.00,0.00,0.00,31.12,8.87,0.00,0.00,19.97,0.00,0.00,0.00,26.40,0.29,39.38,66.79,0.00,8.83,9.42,0.00,0.00,0.00,0.00,16.48,0.00,2.56,5.12,0.00,0.00,0.00,0.00,320.00,210.00,0.59,2.18,7.41,0.00,200.00,2.65,1.92,0.00,0.00,87.68,22.00,7.34,7.33,300.00,300.00,100.00,200.00,93.75,6.79,21.99,21.99,0.00,0.00,0.00,11.86,12.50,30.94,300.00,300.00,200.00,200.00
21:30-21:45,72DC2023/11/03,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,270.60,0.00,42.00,265.00,0.00,0.00,65.00,0.00,76.68,653.15,18.94,0.00,320.00,0.00,0.00,118.34,104.74,271.91,0.00,0.00,0.00,0.00,0.00,0.00,341.56,0.00,0.00,20.73,45.00,118.13,123.67,418.77,88.50,9.99,33.57,26.39,45.22,98.34,0.00,0.00,0.00,0.00,0.00,31.12,8.87,0.00,0.00,19.97,0.00,0.00,0.00,26.40,0.29,39.38,66.79,0.00,11.04,9.42,0.00,0.00,0.00,0.00,16.48,0.00,2.56,5.12,0.00,0.00,0.00,0.00,320.00,210.00,0.59,2.18,7.41,0.00,200.00,2.65,1.92,0.00,0.00,87.68,22.00,7.34,7.33,300.00,300.00,100.00,200.00,93.75,6.90,30.08,30.08,0.00,0.00,0.00,11.86,12.50,30.94,300.00,300.00,200.00,200.00
