Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,269.9999,269.9999,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,313.2760,313.6760,313.6760,313.2760,312.8760,313.5760,314.1760,313.4760,312.9760,313.2760,320.0000,320.0000,320.0000,320.0000,320.0000,320.0000,320.0000,320.0000,320.0000,320.0000,320.0000,320.0000,293.1760,290.1760,289.1760,290.1760,289.1760,287.1760,287.1760,296.1760,276.5760,297.1760,297.1760,299.1760,298.1760,299.1760,299.1760,299.1760,320.0000,320.0000,320.0000,320.0000,350.0000,350.0000,350.0000,350.0000,280.0000,280.0000,350.0000,350.0000,355.0000,355.0000,355.0000,355.0000,324.1760,324.1760,324.1760,324.1760,315.0000,315.0000,315.0000,315.0000,315.0000,315.0000,445.0000,485.0005
DC Considered for Schedule,1405.00,1405.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1340.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00,1360.00
