Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA
23:45-24:00,45DC2022/10/26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,47.77,0.00,320.00,0.00,0.00,35.23,104.75,271.46,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,129.59,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,0.00,0.00,0.00,9.06,0.00,12.00,41.89,0.00,0.00,0.26,52.61,10.88,0.00,0.00,95.54,5.52,10.49,0.00,13.54,9.91,9.32,31.51,0.00,23.24,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.70,3.88,2.28,0.00,200.00,4.03,3.46,36.32,71.98,0.00,24.91,8.30,8.31,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,2.25,1.79,6.30,1.97,0.96,1.43,2.04,0.19,3.77,0.25,1.97,2.16,1.64,3.51,5.09,20.45,20.45,2.49,0.00,2.43,1.82,1.94,2.70,1.33,4.28,3.56,1.85,2.62,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.67,1.74
23:30-23:45,45DC2022/10/26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,47.77,0.00,320.00,0.00,0.00,35.23,104.75,271.46,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,129.59,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,0.00,0.00,0.00,9.06,0.00,12.00,41.89,0.00,0.00,0.26,52.61,10.88,0.00,0.00,95.54,5.52,5.38,0.00,13.54,9.91,9.32,31.51,0.00,23.24,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.70,3.88,2.13,0.00,200.00,4.03,3.46,36.32,71.98,0.00,26.09,8.70,8.69,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,2.25,1.79,6.30,1.97,0.96,1.43,2.04,0.19,3.77,0.25,1.97,2.16,1.64,3.51,5.36,18.96,18.96,2.49,0.00,2.43,1.82,1.94,2.70,1.33,4.28,3.56,1.85,2.62,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.67,1.74
23:15-23:30,45DC2022/10/26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,47.77,0.00,320.00,0.00,0.00,35.23,104.75,271.46,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,129.59,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,0.00,0.00,0.00,9.06,0.00,12.00,41.89,0.00,0.00,0.26,52.61,10.88,0.00,0.00,95.54,5.52,5.38,0.00,13.54,9.91,9.32,31.51,0.00,23.24,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.70,3.88,2.13,0.00,200.00,4.03,3.46,36.32,71.98,0.00,27.35,9.12,9.12,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,2.25,1.79,6.30,1.97,0.96,1.43,2.04,0.19,3.77,0.25,1.97,2.16,1.64,3.51,5.66,18.60,18.60,2.49,0.00,2.43,1.82,1.94,2.70,1.33,4.28,3.56,1.85,2.62,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.67,1.74
23:00-23:15,45DC2022/10/26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,47.77,0.00,320.00,0.00,0.00,35.23,104.75,271.46,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,129.59,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,0.00,0.28,0.00,9.06,0.00,12.00,41.89,0.00,0.00,0.26,52.61,10.00,0.00,0.00,95.54,5.52,5.38,0.00,13.54,9.91,9.32,31.51,0.00,23.24,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.70,3.88,2.22,0.00,200.00,4.03,3.46,36.32,71.98,0.00,29.04,9.68,9.68,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,2.25,1.79,6.30,1.97,0.96,1.43,2.04,0.19,3.77,0.25,1.97,2.16,1.64,3.51,5.92,19.06,19.06,2.49,0.00,2.43,1.82,1.94,2.70,1.33,4.28,3.56,1.85,2.62,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.67,1.74
22:45-23:00,45DC2022/10/26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,47.77,0.00,320.00,0.00,0.00,35.23,104.75,271.46,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,129.59,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,0.00,0.28,15.73,9.06,0.00,12.00,41.89,0.00,0.00,0.26,52.61,10.00,0.00,0.00,95.54,5.52,5.38,0.00,13.54,9.91,9.32,31.51,0.00,23.24,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.70,3.88,2.17,0.00,200.00,4.03,3.53,36.32,71.98,0.00,30.32,10.11,10.10,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,2.25,1.79,6.30,1.97,0.96,1.43,2.04,0.19,3.77,0.25,1.97,2.16,1.64,3.51,6.19,19.49,19.49,2.49,0.00,2.43,1.82,1.94,2.70,1.33,4.28,3.56,1.85,2.62,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.67,1.74
22:30-22:45,45DC2022/10/26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,47.77,0.00,320.00,0.00,0.00,35.23,104.75,271.46,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,129.59,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,0.00,0.28,16.06,9.06,5.40,12.00,41.89,0.00,0.00,0.26,52.61,10.00,0.00,0.00,95.54,5.52,5.38,0.00,13.54,9.91,9.32,31.51,0.00,23.24,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.70,3.88,2.30,0.00,200.00,4.03,3.53,36.32,71.98,0.00,30.71,10.24,10.23,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,2.25,1.79,6.30,1.97,0.99,1.45,2.04,0.19,3.77,0.25,1.97,2.16,1.64,3.51,6.54,19.88,19.88,2.49,0.00,2.43,1.82,1.94,2.70,1.33,4.28,3.56,1.85,2.62,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.67,1.74
22:15-22:30,45DC2022/10/26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,48.35,0.00,320.00,0.00,0.00,35.23,104.75,271.46,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,129.59,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,0.00,0.28,32.11,9.06,10.80,12.00,41.89,0.00,0.00,0.26,52.61,10.00,0.00,0.00,95.54,5.52,10.49,0.00,13.54,9.91,18.64,31.51,0.00,23.24,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.70,3.88,2.30,0.00,200.00,4.03,3.53,36.32,71.98,0.00,31.10,10.37,10.36,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,2.25,1.79,6.30,1.97,0.99,1.45,1.93,0.19,3.77,0.25,1.97,2.16,1.64,3.51,6.92,20.23,20.23,2.49,0.00,2.43,1.93,1.94,2.70,1.33,4.28,3.56,1.85,2.62,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.67,1.74
22:00-22:15,45DC2022/10/26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,71.65,0.00,320.00,0.00,0.00,35.23,104.75,271.46,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,129.59,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,0.00,0.28,48.17,9.06,16.11,12.00,41.89,0.00,0.00,0.39,52.61,10.00,0.00,0.00,95.54,5.52,10.49,0.00,13.54,19.81,18.64,31.51,0.00,23.24,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.70,3.88,2.19,0.00,200.00,4.03,3.53,36.32,71.98,0.00,31.57,10.52,10.52,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,2.25,1.79,6.30,1.97,0.99,1.45,2.04,0.19,3.77,0.25,1.97,2.16,1.64,3.51,7.25,20.55,20.55,2.49,0.00,2.43,1.93,1.94,2.70,1.33,4.28,3.56,1.85,2.62,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.67,1.74
21:45-22:00,45DC2022/10/26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,95.54,0.00,320.00,0.00,0.00,35.23,104.75,271.46,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,128.82,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,2.82,0.55,64.22,9.06,16.11,12.00,41.89,0.00,0.00,0.51,52.61,10.00,0.00,0.00,87.08,5.52,10.49,0.00,26.72,19.81,18.64,31.51,0.00,23.24,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.70,3.88,2.23,0.00,200.00,4.03,3.53,36.32,71.98,5.64,32.04,10.68,10.68,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,2.25,1.79,6.30,1.97,0.96,1.41,2.04,0.19,3.77,0.25,1.97,2.16,1.64,3.51,7.45,20.80,20.80,2.49,0.00,2.43,1.93,1.94,2.70,1.33,4.28,3.55,1.85,2.62,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.67,1.74
21:30-21:45,45DC2022/10/26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,119.42,0.00,320.00,0.00,0.00,35.23,104.75,271.46,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.73,94.39,120.66,126.48,348.98,128.82,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,2.82,0.83,64.22,9.06,16.11,12.00,41.89,0.00,0.00,0.64,52.61,10.00,0.00,0.00,81.44,5.52,10.49,13.90,40.61,19.81,18.64,31.51,0.00,23.24,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.70,3.88,2.22,0.00,200.00,4.03,3.53,36.32,71.98,11.28,32.48,10.83,10.82,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,2.25,1.79,6.30,1.97,0.96,1.41,2.04,0.19,3.77,0.25,1.97,2.16,1.64,3.51,7.56,21.06,21.06,2.49,0.00,2.43,1.93,1.94,2.70,1.33,4.28,3.55,1.85,2.62,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.67,1.74
