timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
1,85EnBRPL2024/08/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.2901,67.1909,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3974,0.0000,0.0000,6.2806,29.1149,52.1649,73.6762,60.0615,19.2616,7.7777,14.9782,11.5936,14.1291,65.1334,0.0000,12.4566,23.8506,31.0210,0.0000,32.3638,24.6060,6.9393,0.0000,27.7594,0.0000,0.0000,0.0000,22.7411,4.5457,0.0000,0.0000,0.0000,20.3657,14.4128,18.5123,17.3519,12.7646,16.1277,14.4749,12.3000,62.4178,4.7829,5.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,16.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2644,31.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
2,85EnBRPL2024/08/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.2901,67.1909,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3974,0.0000,0.0000,6.2806,29.1149,52.1649,73.6762,60.0615,19.2616,7.7777,14.9782,11.5936,14.1291,65.1334,0.0000,12.4566,23.8506,31.0210,0.0000,32.3638,24.6060,6.9393,0.0000,27.7594,0.0000,0.0000,0.0000,22.7411,4.5457,0.0000,0.0000,0.0000,20.3657,14.4128,18.5123,17.3519,12.7646,16.1277,14.4749,12.3000,62.4178,4.7829,5.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,16.0000,27.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.2644,31.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
3,85EnBRPL2024/08/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.2901,67.1909,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3974,0.0000,0.0000,4.8839,29.1149,52.1649,73.6762,60.0615,19.2616,7.7777,14.9782,11.5936,14.1291,60.8116,0.0000,12.4566,23.8506,31.0210,0.0000,32.3638,18.4545,6.9393,0.0000,27.7594,0.0000,0.0000,0.0000,22.7411,4.5457,0.0000,0.0000,0.0000,20.3657,14.4128,18.5123,17.3519,12.7646,16.1277,14.4749,12.3000,62.4178,4.7829,5.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,16.0000,27.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.2644,31.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
4,85EnBRPL2024/08/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.2901,67.1909,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3974,0.0000,0.0000,4.8839,29.1149,52.1649,73.6762,60.0615,19.2616,7.7777,14.9782,11.5936,14.1291,60.8116,0.0000,12.4566,23.8506,31.0210,0.0000,32.3638,18.4545,6.9393,0.0000,27.7594,0.0000,0.0000,0.0000,22.7411,4.5457,0.0000,0.0000,0.0000,15.5169,14.4128,18.5123,17.3519,12.7646,16.1277,14.4749,12.3000,62.4178,4.7829,5.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,15.6600,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2644,31.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
5,85EnBRPL2024/08/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.2901,67.1909,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3974,0.0000,0.0000,4.8839,29.1149,52.1649,73.6762,60.0615,19.2616,7.7777,14.9782,11.5936,14.1291,60.8116,0.0000,12.4566,23.8506,31.0210,0.0000,32.3638,18.4545,6.9393,0.0000,27.7594,0.0000,0.0000,0.0000,22.7411,4.5457,0.0000,0.0000,0.0000,15.0338,14.4128,18.5123,17.3519,12.7646,16.1277,14.4749,13.9787,62.4178,4.2778,5.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,15.0000,26.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.2644,31.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
6,85EnBRPL2024/08/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.2901,67.1909,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3974,0.0000,0.0000,4.8839,29.1149,52.1649,73.6762,60.0615,19.2616,7.7777,14.9782,11.5936,14.1291,60.8116,0.0000,12.4566,23.8506,31.0210,0.0000,32.3638,18.4545,6.9393,0.0000,27.7594,0.0000,0.0000,0.0000,22.7411,4.5457,0.0000,0.0000,0.0000,15.0338,14.4128,18.5123,17.3519,12.7646,16.1277,14.4749,13.9787,62.4178,4.2778,5.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,15.0000,26.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.2644,31.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
7,85EnBRPL2024/08/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.2901,67.1909,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3974,0.0000,0.0000,4.8839,29.1149,52.1649,73.6762,60.0615,19.2616,7.7777,14.9782,11.5936,14.1291,60.8116,0.0000,12.4566,23.8506,31.0210,0.0000,32.3638,18.4545,6.9393,0.0000,27.7594,0.0000,0.0000,0.0000,22.7411,4.5457,0.0000,0.0000,0.0000,15.0338,8.2679,18.5123,17.3519,12.7646,16.1277,14.4749,13.9787,62.4178,4.2778,5.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.6600,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2644,31.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
8,85EnBRPL2024/08/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.2901,67.1909,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.3974,0.0000,0.0000,4.8839,29.1149,52.1649,73.6762,60.0615,19.2616,7.7777,14.9569,11.5936,14.1291,60.8116,0.0000,12.4566,23.8506,31.0210,0.0000,32.3638,18.4545,6.9393,0.0000,27.7594,0.0000,0.0000,0.0000,22.7411,4.5457,0.0000,0.0000,0.0000,15.0338,8.2679,18.5123,17.3519,12.7646,16.1277,14.4749,13.9787,62.4178,4.2778,5.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,14.6600,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2644,31.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
9,85EnBRPL2024/08/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.2901,67.1909,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,3.9660,29.1149,52.1649,73.6762,60.0615,19.2616,7.7777,15.2338,11.5936,14.1291,60.8116,0.0000,12.4566,23.8506,31.0210,0.0000,32.3638,18.4545,6.9393,0.0000,27.7594,0.0000,0.0000,0.0000,22.7411,4.5457,0.0000,0.0000,0.0000,15.0338,8.2679,18.5123,17.3519,12.7646,16.1277,14.4749,12.3000,62.4178,4.2778,5.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,17.6600,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2644,31.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
10,85EnBRPL2024/08/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,9.2901,67.1909,0.0000,99.6096,286.3776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,3.9660,29.1149,52.1649,73.6762,60.0615,19.2616,7.7777,15.2338,11.5936,14.1291,60.8116,0.0000,12.4566,23.8506,31.0210,0.0000,32.3638,18.4545,6.9393,0.0000,27.7594,0.0000,0.0000,0.0000,22.7411,4.5457,0.0000,0.0000,0.0000,15.0338,8.2679,18.5123,17.3519,12.7646,16.1277,14.4749,12.3000,62.4178,4.2778,5.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,17.3400,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2644,31.2800,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
