timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,72DSNDPL2025/06/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5700,0.0000,21.0000,52.5441,0.0000,0.0000,0.0000,0.0000,26.7700,158.6500,45.4600,0.0000,58.5634,0.0000,0.0000,116.0400,0.0000,273.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,6.1700,24.9900,35.8800,0.0000,60.9400,42.5700,6.1400,12.5800,7.7600,13.5200,44.0200,0.0000,0.0000,0.0000,0.0000,0.0000,9.2200,2.7200,0.0000,0.0000,6.1000,0.0000,0.0000,0.0000,15.2900,9.0800,0.0000,0.0000,0.0000,14.0600,9.5100,12.9300,12.1200,8.9200,10.8600,14.8300,14.5800,0.0000,3.6100,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9900,10.6100,0.0000,0.0000,0.0000,9.8500,10.8000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0600,0.0000,0.0000,6.0600,0.0000,0.0000,1280.3549,684.16,38.44,15.5260,0.00,1987.4289
2,NDPL,72DSNDPL2025/06/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5700,0.0000,21.0000,52.5441,0.0000,0.0000,0.0000,0.0000,26.7700,129.6300,45.4600,0.0000,58.5634,0.0000,0.0000,116.0400,0.0000,273.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,6.1700,24.9900,35.8800,0.0000,60.9400,42.5700,6.1400,12.5800,7.7600,13.5200,44.0200,0.0000,0.0000,0.0000,0.0000,0.0000,9.2200,2.7200,0.0000,0.0000,6.1000,0.0000,0.0000,0.0000,15.2900,9.0800,0.0000,0.0000,0.0000,14.0600,9.5100,12.9300,12.1200,8.9200,10.8600,14.8300,14.5800,0.0000,3.6100,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9900,10.6100,0.0000,0.0000,0.0000,9.8500,10.8000,0.0000,0.0000,0.0000,0.0000,0.0000,25.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0600,0.0000,0.0000,6.0600,0.0000,0.0000,1251.0049,731.02,0.00,15.4598,0.00,1966.5651
3,NDPL,72DSNDPL2025/06/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5700,0.0000,21.0000,52.5441,0.0000,0.0000,0.0000,0.0000,26.7700,103.5100,45.4600,0.0000,58.5634,0.0000,0.0000,116.0400,0.0000,273.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,6.1700,24.9900,35.8800,0.0000,56.1800,42.5700,6.1400,12.5800,7.7600,13.5200,44.0200,0.0000,0.0000,0.0000,0.0000,0.0000,9.2200,2.7200,0.0000,0.0000,6.1000,0.0000,0.0000,0.0000,15.2900,8.9000,0.0000,0.0000,0.0000,14.0600,9.5100,12.9300,12.1200,8.9200,10.8600,14.8300,14.5800,0.0000,3.6100,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9900,10.6100,0.0000,0.0000,0.0000,9.8500,10.8000,0.0000,0.0000,0.0000,0.0000,0.0000,25.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0600,0.0000,0.0000,6.0600,0.0000,0.0000,1219.6049,721.35,0.00,15.1394,0.00,1925.8155
4,NDPL,72DSNDPL2025/06/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5700,0.0000,21.0000,52.5441,0.0000,0.0000,0.0000,0.0000,26.7700,103.5100,45.4600,0.0000,58.5634,0.0000,0.0000,116.0400,0.0000,273.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,6.1700,24.9900,35.8800,0.0000,56.1800,42.5700,6.1400,12.5800,7.7600,13.5200,44.0200,0.0000,0.0000,0.0000,0.0000,0.0000,9.2200,2.7200,0.0000,0.0000,6.1000,0.0000,0.0000,0.0000,15.2900,8.9000,0.0000,0.0000,0.0000,14.0600,9.5100,12.9300,12.1200,8.9200,10.8600,14.8300,14.5800,0.0000,3.6100,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9900,10.6100,0.0000,0.0000,0.0000,9.8500,10.8000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0600,0.0000,0.0000,6.0600,0.0000,0.0000,1219.2749,702.96,0.00,14.9934,0.00,1907.2415
5,NDPL,72DSNDPL2025/06/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5700,0.0000,21.0000,52.5441,0.0000,0.0000,0.0000,0.0000,26.7700,107.0000,45.4600,0.0000,58.5634,0.0000,0.0000,99.2800,0.0000,273.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,0.0000,6.1700,24.9900,35.8800,0.0000,56.1800,42.5700,6.2400,12.5800,7.7800,13.5200,44.0200,0.0000,0.0000,0.0000,0.0000,0.0000,9.2200,2.7200,0.0000,0.0000,6.1000,0.0000,0.0000,0.0000,15.2900,8.9000,0.0000,0.0000,0.0000,4.0700,8.6800,12.9300,12.1200,8.9200,10.8600,14.8300,14.5800,0.0000,3.6100,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9900,10.6100,0.0000,0.0000,0.0000,9.3800,10.8000,0.0000,0.0000,0.0000,0.0000,0.0000,24.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0600,0.0000,0.0000,6.0600,0.0000,0.0000,1194.5049,669.16,0.00,14.9734,0.00,1848.6915
6,NDPL,72DSNDPL2025/06/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5700,0.0000,21.0000,52.5441,0.0000,0.0000,0.0000,0.0000,26.7700,107.0000,45.4600,0.0000,58.5634,0.0000,0.0000,73.1000,0.0000,273.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,6.1700,24.9900,35.8800,0.0000,56.1800,42.5700,6.2400,12.7600,7.9100,13.5200,44.0200,0.0000,0.0000,0.0000,0.0000,0.0000,9.2200,2.7200,0.0000,0.0000,6.1000,0.0000,0.0000,0.0000,15.2900,8.9000,0.0000,0.0000,0.0000,4.0700,8.6800,12.9300,12.1200,8.9200,10.8600,14.8300,14.5800,0.0000,3.6100,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9900,10.6100,0.0000,0.0000,0.0000,9.3800,10.8000,0.0000,0.0000,0.0000,0.0000,0.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0600,0.0000,0.0000,6.0600,0.0000,0.0000,1167.9649,672.16,0.00,14.7430,0.00,1825.3819
7,NDPL,72DSNDPL2025/06/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5700,0.0000,21.0000,52.5441,0.0000,0.0000,0.0000,0.0000,22.2500,107.0000,45.4600,0.0000,58.5634,0.0000,0.0000,64.5200,0.0000,273.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,6.1700,24.9900,35.8800,0.0000,52.2300,42.5700,3.7500,6.9300,4.3100,13.5200,44.0200,0.0000,0.0000,0.0000,0.0000,0.0000,9.2200,2.7200,0.0000,0.0000,6.1000,0.0000,0.0000,0.0000,15.2900,8.9000,0.0000,0.0000,0.0000,14.9000,8.6800,12.9300,12.1200,8.9200,10.8600,14.8300,14.5800,0.0000,3.6100,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9900,10.6100,0.0000,0.0000,0.0000,9.3800,10.8000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0600,0.0000,0.0000,6.0600,0.0000,0.0000,1149.1549,644.16,0.00,14.8147,0.00,1778.5002
8,NDPL,72DSNDPL2025/06/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0500,0.0000,21.0000,52.5441,0.0000,0.0000,0.0000,0.0000,6.7700,107.0000,45.4600,0.0000,58.5634,0.0000,0.0000,64.5200,0.0000,273.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,6.1700,24.9900,35.8800,0.0000,52.2300,42.5700,3.7500,6.9300,4.3100,13.5200,44.0200,0.0000,0.0000,0.0000,0.0000,0.0000,9.2200,2.7200,0.0000,0.0000,6.1000,0.0000,0.0000,0.0000,15.2900,8.9000,0.0000,0.0000,0.0000,14.9000,8.6800,12.9300,12.1200,8.9200,10.8600,14.8300,14.5800,0.0000,3.6100,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9900,10.6100,0.0000,0.0000,0.0000,9.3800,10.8000,0.0000,0.0000,0.0000,0.0000,0.0000,22.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0600,0.0000,0.0000,6.0600,0.0000,0.0000,1123.6549,652.16,0.00,14.5534,0.00,1761.2615
9,NDPL,72DSNDPL2025/06/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6700,0.0000,21.0000,52.5441,0.0000,0.0000,0.0000,0.0000,6.7700,103.5100,45.4600,0.0000,58.5634,0.0000,0.0000,64.5200,0.0000,273.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,3.4000,24.9900,35.8800,0.0000,52.2300,42.5700,3.7500,6.9300,4.3100,13.5200,44.0200,0.0000,0.0000,0.0000,0.0000,0.0000,9.2200,2.7200,0.0000,0.0000,6.1000,0.0000,0.0000,0.0000,15.2900,9.0800,0.0000,0.0000,0.0000,14.9000,8.6800,12.9300,12.1200,8.9200,10.8600,14.8300,14.5800,0.0000,3.6100,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9900,10.6100,0.0000,0.0000,0.0000,8.9100,10.8000,0.0000,0.0000,0.0000,0.0000,0.0000,24.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0600,0.0000,0.0000,6.0600,0.0000,0.0000,1100.5649,644.29,0.00,14.4679,0.00,1730.3870
10,NDPL,72DSNDPL2025/06/22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6700,0.0000,21.0000,52.5441,0.0000,0.0000,0.0000,0.0000,6.7700,103.5100,45.4600,0.0000,58.5634,0.0000,0.0000,64.5200,0.0000,273.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000,0.0000,3.4000,24.9900,35.8800,0.0000,52.2300,42.5700,3.7500,6.9300,4.3100,13.5200,44.0200,0.0000,0.0000,0.0000,0.0000,0.0000,9.2200,2.7200,0.0000,0.0000,6.1000,0.0000,0.0000,0.0000,15.2900,9.0800,0.0000,0.0000,0.0000,14.9000,8.6800,12.9300,12.1200,8.9200,10.8600,14.8300,14.5800,0.0000,3.6100,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9900,10.6100,0.0000,0.0000,0.0000,8.9100,10.8000,0.0000,0.0000,0.0000,0.0000,0.0000,23.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0600,0.0000,0.0000,6.0600,0.0000,0.0000,1099.7249,621.29,0.00,14.6407,0.00,1706.3742
