Time Period,BSES_Rajdhani_Power_Limited_(BRPL),BSES_Yamuna_Power_Limited_(BYPL),GE_(U)_Elect_Supply_Delhi_Cantt_(MES),New_Delhi_Municipal_Council,Northern_Railway_Delhi,Tata_Power_Delhi_Distribution_Limited
09:30 - 09:45,97.61,42.52,15.46,-100.00,0.00,106.30
09:45 - 10:00,123.70,40.59,15.46,-92.00,0.00,106.30
10:00 - 10:15,120.81,47.35,9.66,-43.00,0.00,106.30
10:15 - 10:30,156.56,23.19,9.66,-36.00,0.00,111.14
10:30 - 10:45,100.51,48.32,9.66,-30.00,0.00,57.98
10:45 - 11:00,132.40,57.02,9.66,-25.00,0.00,48.32
11:00 - 11:15,216.47,81.18,9.66,-21.00,0.00,164.29
11:15 - 11:30,245.46,99.54,9.66,-17.00,0.00,183.62
11:30 - 11:45,374.96,118.87,12.56,-14.00,0.00,256.10
11:45 - 12:00,403.96,127.56,12.56,-11.00,0.00,280.26
12:00 - 12:15,340.17,144.96,12.56,-11.00,0.00,159.46
12:15 - 12:30,344.04,144.96,12.56,-11.00,0.00,159.46
12:30 - 12:45,301.52,158.49,12.56,-10.00,0.00,154.62
12:45 - 13:00,333.41,153.66,12.56,-11.00,0.00,125.63
13:00 - 13:15,287.99,123.70,12.56,-12.00,0.00,67.65
13:15 - 13:30,295.72,127.56,12.56,-13.00,0.00,62.82
13:30 - 13:45,357.57,148.83,12.56,-12.00,0.00,125.63
13:45 - 14:00,397.19,131.43,12.56,-14.00,0.00,188.45
14:00 - 14:15,327.61,145.93,12.56,-26.00,0.00,38.66
14:15 - 14:30,369.17,118.87,12.56,-26.00,0.00,33.82
14:30 - 14:45,387.53,98.57,12.56,-25.00,0.00,72.48
14:45 - 15:00,429.08,99.54,12.56,-24.00,0.00,72.48
15:00 - 15:15,353.70,154.62,13.53,-24.00,0.00,62.82
15:15 - 15:30,308.27,162.36,13.53,-24.00,0.00,43.49
15:30 - 15:45,0.00,141.10,14.01,-23.00,0.19,33.82
15:45 - 16:00,-53.00,138.19,13.53,-24.00,0.00,24.16
16:00 - 16:15,-128.00,80.22,6.76,-63.00,0.00,4.83
16:15 - 16:30,-123.00,101.48,6.76,-68.00,0.00,-10.00
16:30 - 16:45,-410.00,0.00,6.76,-72.00,0.00,-80.00
16:45 - 17:00,-388.00,0.00,5.80,-77.00,0.00,-100.00
17:00 - 17:15,-438.00,-79.00,4.83,-29.00,0.00,-170.00
17:15 - 17:30,-390.00,-83.00,3.87,-37.00,0.48,-170.00
17:30 - 17:45,-335.00,-84.00,2.90,-81.00,2.42,-210.00
17:45 - 18:00,-313.00,-69.00,2.90,-86.00,0.19,-190.00
18:00 - 18:15,-252.00,-90.00,3.87,-90.00,0.00,-180.00
18:15 - 18:30,-242.00,-75.00,3.87,-94.00,0.00,-50.00
18:30 - 18:45,-193.00,-70.00,3.87,-88.00,0.00,-15.00
18:45 - 19:00,-157.00,-70.00,4.83,-67.00,0.00,-10.00
19:00 - 19:15,-189.00,-23.00,4.83,-50.00,0.00,-35.00
19:15 - 19:30,-182.00,-26.00,4.83,-50.00,0.00,62.82
19:30 - 19:45,-188.00,-70.00,5.80,-50.00,0.00,24.16
19:45 - 20:00,-208.00,-108.00,5.80,-50.00,0.00,-10.00
20:00 - 20:15,-120.00,-176.00,5.80,-50.00,0.00,-35.00
20:15 - 20:30,-72.00,-173.00,6.76,-50.00,0.00,-30.00
20:30 - 20:45,0.00,-167.00,2.90,-50.00,0.00,13.53
20:45 - 21:00,0.00,-165.00,2.90,-50.00,1.64,23.20
21:00 - 21:15,-19.00,-115.00,2.90,-50.00,0.00,37.69
21:15 - 21:30,0.00,-35.00,2.90,-50.00,0.00,48.32
21:30 - 21:45,8.70,-75.00,3.87,-40.00,0.00,6.76
21:45 - 22:00,-32.00,-95.00,3.86,-40.00,0.00,3.87
22:00 - 22:15,-55.00,-125.00,3.87,-40.00,0.00,-4.00
22:15 - 22:30,-78.00,-110.00,3.87,-40.00,0.00,-22.00
22:30 - 22:45,-36.00,-115.00,4.83,-40.00,0.00,-29.00
22:45 - 23:00,-52.00,-120.00,4.83,-40.00,0.00,-32.00
23:00 - 23:15,-163.00,-120.00,4.83,-40.00,0.00,117.90
23:15 - 23:30,-107.00,-120.00,4.83,-40.00,0.00,-53.00
23:30 - 23:45,-88.00,-122.00,4.83,-40.00,0.00,96.64
23:45 - 24:00,-110.00,-120.00,4.83,-40.00,0.00,77.31
