Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,508.0000,512.0000,510.0000,508.0000,554.0000,553.0000,492.0000,490.0000,488.0000,487.0000,485.0000,486.0000,485.0000,484.0000,485.0000,485.0000,474.0000,474.0000,472.0000,471.0000,478.0000,477.0000,475.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,474.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0002,470.0002,470.0002,470.0002,470.0002,470.5000,470.5000,470.5000,470.5000,470.5000,470.5000,470.5000,470.5000,470.5000,470.5000,479.0000,479.0000,477.0000,476.0000,476.0000,521.0000,518.0000,513.0000,505.0000,505.0000,497.0000,487.0000,490.0000,486.0000,487.0000,486.0000,485.0000,484.0000,483.0000,492.0000,495.0000,496.0000,491.0000,488.0000,484.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000
DC Considered for Schedule,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00
