Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,299.9998,299.9998,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,300.0001,300.2160,310.2160,310.2160,345.0000,345.0000,345.0000,345.0000,345.0000,345.0000,445.0000,445.0000,445.0000,445.0000,445.0000,445.0000,445.0000,445.0000,445.0000,445.0000,442.2160,342.2160,396.5960,386.5960,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,332.2159,342.2159,345.0000,345.0000,345.0000,395.0000,445.0000,515.0000,515.0000,515.0000,515.0000,515.0000,515.0000,515.0000,515.0000,515.0000,487.6064,477.6064,357.6064,277.6064,270.0000,270.0000,270.0000,270.0000,270.0000,270.0000,269.9998,269.9998,269.9998,269.9998,269.9998,269.9998
DC Considered for Schedule,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1430.00,1550.00,1550.00,1550.00,1550.00,1550.00,1550.00,1550.00,1550.00,1550.00,1550.00,1530.00,1460.00,1410.00,1360.00,1360.00,1360.00,1360.00,1360.00,1330.00,1330.00,1330.00,1330.00,1330.00,1330.00,1330.00,1330.00,1330.00,1330.00,1330.00,1330.00,1330.00,1330.00,1330.00,1330.00,1520.00,1520.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00
