timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDMC,48DSNDMC2025/08/30,0.0000,0.0000,0.0000,0.0000,1.4563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9300,0.0000,0.0000,0.0000,1.5800,3.3100,3.3200,0.0000,4.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2400,7.6800,2.8800,1.3400,0.0000,1.8200,0.0000,0.0000,2.8100,7.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,0.0000,2.7300,2.4600,3.4800,0.0000,0.0000,0.0000,0.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4300,0.0000,6.7000,1.2223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9300,0.0000,0.0000,4.4200,0.0000,0.0000,131.1913,86.79,-24.00,2.0123,0.00,191.9690
2,NDMC,48DSNDMC2025/08/30,0.0000,0.0000,0.0000,0.0000,1.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9500,0.0000,0.0000,0.0000,1.5800,3.3100,3.3200,0.0000,4.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2400,7.6800,2.8800,1.3400,0.0000,1.8200,0.0000,0.0000,2.8100,7.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,0.0000,2.7300,2.4600,3.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4300,0.0000,6.7000,1.2223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9300,0.0000,0.0000,4.4200,0.0000,0.0000,129.3961,86.79,-26.00,1.9983,0.00,188.1878
3,NDMC,48DSNDMC2025/08/30,0.0000,0.0000,0.0000,0.0000,1.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5800,3.3100,3.3200,0.0000,4.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2400,7.6800,2.8800,1.3400,0.0000,1.8200,0.0000,0.0000,2.8100,7.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,0.0000,2.7300,2.4600,3.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4300,0.0000,6.7000,1.2223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9300,0.0000,0.0000,4.4200,0.0000,0.0000,127.3961,86.79,-29.00,1.9827,0.00,183.2034
4,NDMC,48DSNDMC2025/08/30,0.0000,0.0000,0.0000,0.0000,1.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3127,0.0000,0.0000,0.0000,0.0000,0.0000,1.7800,11.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5800,3.3100,3.3200,0.0000,4.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2400,7.6800,2.8800,1.3400,0.0000,1.8200,0.0000,0.0000,2.8100,7.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,0.0000,2.7300,2.4600,3.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4300,0.0000,6.7000,1.2223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9300,0.0000,0.0000,4.4200,0.0000,0.0000,129.1761,86.79,-31.00,1.9965,0.00,182.9696
5,NDMC,48DSNDMC2025/08/30,0.0000,0.0000,0.0000,0.0000,1.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5800,3.3100,3.3200,0.0000,4.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2400,7.6800,2.8800,1.3400,0.0000,1.8200,0.0000,0.0000,2.8100,7.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,0.0000,2.7300,2.4600,3.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4300,0.0000,6.7000,1.2223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9300,0.0000,0.0000,4.4200,0.0000,0.0000,127.3961,86.79,-33.00,1.9827,0.00,179.2034
6,NDMC,48DSNDMC2025/08/30,0.0000,0.0000,0.0000,0.0000,1.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5800,3.3100,3.3200,0.0000,4.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2400,7.6800,2.8800,1.3400,0.0000,1.8200,0.0000,0.0000,2.8100,7.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,0.0000,2.7300,2.4600,3.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4300,0.0000,6.7000,1.2223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9300,0.0000,0.0000,4.4200,0.0000,0.0000,127.3961,86.79,-35.00,1.9827,0.00,177.2034
7,NDMC,48DSNDMC2025/08/30,0.0000,0.0000,0.0000,0.0000,1.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5800,3.3100,3.3200,0.0000,4.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2400,7.6800,2.8800,1.3400,0.0000,1.8200,0.0000,0.0000,2.8100,7.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,0.0000,2.7300,2.4600,3.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4300,0.0000,6.7000,1.2223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7900,0.0000,0.0000,4.4200,0.0000,0.0000,127.2561,86.79,-37.00,1.9816,0.00,175.0645
8,NDMC,48DSNDMC2025/08/30,0.0000,0.0000,0.0000,0.0000,1.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5800,3.3100,3.3200,0.0000,4.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2400,7.6800,2.8800,1.3400,0.0000,1.8200,0.0000,0.0000,2.8100,7.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,0.0000,2.7300,2.4600,3.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4300,0.0000,6.7000,1.2223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7900,0.0000,0.0000,4.4200,0.0000,0.0000,127.2561,86.79,-38.00,1.9816,0.00,174.0645
9,NDMC,48DSNDMC2025/08/30,0.0000,0.0000,0.0000,0.0000,1.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3600,0.0000,0.0000,0.0000,1.5800,3.3100,3.3200,0.0000,4.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2400,7.6800,2.8800,1.3400,0.0000,1.8200,0.0000,0.0000,2.8100,7.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,0.0000,2.9700,2.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4300,0.0000,6.7000,1.2223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7900,0.0000,0.0000,4.4200,0.0000,0.0000,124.4261,81.79,-39.00,1.9985,0.00,165.2176
10,NDMC,48DSNDMC2025/08/30,0.0000,0.0000,0.0000,0.0000,1.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.3127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3600,0.0000,0.0000,0.0000,1.5800,3.3100,3.3200,0.0000,4.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2400,7.6800,2.8800,1.3400,0.0000,1.8200,0.0000,0.0000,2.8100,7.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3400,0.0000,2.9700,2.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4300,0.0000,6.7000,1.2223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7900,0.0000,0.3600,4.4200,0.0000,0.0000,124.7861,81.79,-41.00,2.0013,0.00,163.5748
