genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,6.04217955,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,4.5882452,2.90576,35.8190536,,,4.663186,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.6247025,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,1.86251065,,,28.3908625,,3.32486,,1.831467,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.616077,4.5487288,
2,0,0,0,6.04217955,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,4.5882452,2.90576,35.8190536,,,4.663186,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.6247025,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,1.86251065,,,28.3908625,,3.32486,,1.831467,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.616077,4.5487288,
3,0,0,0,6.04217955,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,4.5882452,2.90576,35.8190536,,,4.663186,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.6247025,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,0,,,28.3908625,,3.32486,,1.831467,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.926211,4.5487288,
4,0,0,0,6.04217955,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,4.5882452,2.90576,35.8190536,,,4.663186,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.6247025,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,0,,,28.3908625,,3.32486,,1.831467,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.926211,4.5487288,
5,0,0,0,6.0711783,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.663186,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.6247025,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,0,,,28.3908625,,3.32486,,1.831467,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,3.700653,4.5487288,
6,0,0,0,6.0711783,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.663186,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.6247025,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,0,,,28.3908625,,3.32486,,1.831467,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,3.700653,4.5487288,
7,0,0,0,6.0711783,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.663186,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.53618,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,0,,,28.3908625,,3.284347,,1.831467,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.462407,4.5487288,
8,0,0,0,6.0711783,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.663186,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.53618,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,0,,,28.3908625,,3.284347,,1.831467,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.462407,4.5487288,
9,0,0,0,6.101337,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.748403,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.53618,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,2.2080443,,,28.3908625,,2.560701,,1.831467,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.462407,4.5487288,
10,0,0,0,6.101337,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.748403,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.53618,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,2.2080443,,,28.3908625,,2.560701,,1.831467,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.462407,4.5487288,
11,0,0,0,6.101337,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.748403,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.53618,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,2.2080443,,,28.3908625,,2.683637,,1.831467,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.462407,4.5487288,
12,0,0,0,6.101337,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.748403,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.53618,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,2.2080443,,,28.3908625,,2.683637,,1.831467,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.462407,4.5487288,
13,0,0,0,6.13033575,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.748403,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.53618,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,2.2080443,,,28.3908625,,2.683637,,1.663827,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,3.700653,4.0411712,
14,0,0,0,6.13033575,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.748403,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.53618,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,2.2080443,,,28.3908625,,2.683637,,1.663827,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,3.700653,4.0411712,
15,0,0,0,6.13033575,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.748403,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.53618,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,0,,,28.3908625,,2.602611,,1.663827,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.462407,4.0411712,
16,0,0,0,6.13033575,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.748403,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.53618,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,0,,,28.3908625,,2.602611,,1.663827,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.462407,4.0411712,
17,0,0,0,6.13033575,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.748403,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.53618,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,0,,,28.3908625,,2.602611,,1.663827,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.694309,4.0411712,
18,0,0,0,6.13033575,0,0,0,9.4789827,,0,3.92557,0,0,0,0,0,12.243264,90.27906745,5.1049658,0,2.90576,35.8190536,,,4.748403,13.812139,,,,0,,0,,0,21.36849,,,,,,,1.2374912,4.53618,0,0,7.215516,3.7822422,0,16.5907588,27.8564902,,,0,151.22559375,0,,,28.3908625,,2.602611,,1.663827,0,,41.9080992,,2.91138375,5.8570512,3.6472898,0,0.694309,4.0411712,
