timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,38DSNDPL2023/10/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.2600,0.0000,11.0000,30.0000,0.0000,0.0000,0.0000,0.0000,20.1600,498.2000,12.6300,0.0000,69.6064,0.0000,0.0000,117.8900,0.0000,271.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0400,0.0000,0.0000,2.5300,19.3300,0.0000,0.0000,51.7200,30.5700,5.9200,8.4400,4.9100,12.4200,26.4400,0.0000,9.9600,19.3200,23.4100,0.0000,0.0000,2.6300,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,7.6400,6.5400,0.0000,0.0000,0.0000,2.6200,2.7900,0.0000,0.0000,0.0000,2.7000,14.6600,0.0000,0.0000,3.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,4.2700,0.0000,0.0000,0.0000,3.7600,3.6900,0.0000,0.0000,0.0000,0.0000,0.0000,10.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000,1399.2982,78.75,-135.24,13.0068,0.00,1329.8014
2,NDPL,38DSNDPL2023/10/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.2600,0.0000,11.0000,30.0000,0.0000,0.0000,0.0000,0.0000,20.1600,498.2000,12.6300,0.0000,69.6064,0.0000,0.0000,117.8900,0.0000,271.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0400,0.0000,0.0000,2.5300,19.3300,0.0000,0.0000,51.7200,30.5700,5.9200,10.4000,6.1500,12.4200,26.4400,0.0000,9.9600,19.9900,23.4100,0.0000,0.0000,2.6300,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,7.6400,6.5400,0.0000,0.0000,0.0000,2.6200,2.7900,0.0000,0.0000,0.0000,2.7000,14.6600,0.0000,0.0000,3.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,4.2700,0.0000,0.0000,0.0000,3.7600,3.6900,0.0000,0.0000,0.0000,0.0000,0.0000,11.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000,1403.2882,68.09,-150.19,12.9481,0.00,1308.2401
3,NDPL,38DSNDPL2023/10/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.2600,0.0000,11.0000,30.0000,0.0000,0.0000,0.0000,0.0000,20.1600,498.2000,12.6300,0.0000,69.6064,0.0000,0.0000,117.8900,0.0000,271.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0400,0.0000,0.0000,2.5300,19.3300,0.0000,0.0000,51.7200,30.5700,5.9200,11.5400,7.3700,12.4200,26.4400,0.0000,18.0950,36.7350,48.4100,0.0000,0.0000,2.6300,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,7.6400,6.5400,0.0000,0.0000,0.0000,14.5600,2.7900,0.0000,0.0000,0.0000,2.7000,14.6600,0.0000,0.0000,3.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,3.5800,0.0000,0.0000,0.0000,3.7600,3.6900,0.0000,0.0000,0.0000,0.0000,0.0000,11.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000,1466.8282,62.70,-155.87,13.4598,0.00,1360.1984
4,NDPL,38DSNDPL2023/10/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.2600,0.0000,11.0000,30.0000,0.0000,0.0000,0.0000,0.0000,20.1600,498.2000,12.6300,0.0000,69.6064,0.0000,0.0000,117.8900,0.0000,271.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0400,0.0000,0.0000,2.5300,19.3300,0.0000,0.0000,51.7200,30.5700,5.9200,11.6000,7.8300,12.4200,26.4400,0.0000,34.9600,52.1700,57.9000,0.0000,0.0000,2.6300,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,7.6400,6.5400,0.0000,0.0000,0.0000,14.5600,2.7900,0.0000,0.0000,0.0000,2.7000,14.6600,0.0000,0.0000,3.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,4.0400,0.0000,0.0000,0.0000,3.7600,3.6900,0.0000,0.0000,0.0000,0.0000,0.0000,11.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000,1509.6882,54.62,-173.73,13.7659,0.00,1376.8123
5,NDPL,38DSNDPL2023/10/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.2600,0.0000,11.0000,30.0000,0.0000,0.0000,0.0000,0.0000,20.1600,498.2000,12.6300,0.0000,69.6064,0.0000,0.0000,117.8900,0.0000,271.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0400,0.0000,0.0000,2.5300,19.3300,0.0000,0.0000,51.7200,30.5700,5.9200,11.6000,7.8300,12.4200,26.4400,0.0000,34.9600,52.1700,57.9000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,7.6400,6.5400,0.0000,0.0000,0.0000,4.5800,4.9500,0.0000,0.0000,0.0000,2.7000,14.6600,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,4.0400,0.0000,0.0000,0.0000,3.7600,3.6900,0.0000,0.0000,0.0000,0.0000,0.0000,11.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000,1499.7382,62.28,-182.47,13.7458,0.00,1365.8024
6,NDPL,38DSNDPL2023/10/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.2600,0.0000,11.0000,30.0000,0.0000,0.0000,0.0000,0.0000,20.1600,498.2000,12.6300,0.0000,69.6064,0.0000,0.0000,117.8900,0.0000,271.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0400,0.0000,0.0000,2.5300,19.3300,0.0000,0.0000,51.7200,30.5700,5.9200,11.6000,7.8300,12.4200,26.4400,0.0000,34.9600,52.1700,57.9000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,7.6400,6.5400,0.0000,0.0000,0.0000,3.2700,4.9500,0.0000,0.0000,0.0000,2.7000,14.6600,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,4.0400,0.0000,0.0000,0.0000,3.7600,3.6900,0.0000,0.0000,0.0000,0.0000,0.0000,11.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000,1498.7782,57.91,-201.61,13.6989,0.00,1341.3793
7,NDPL,38DSNDPL2023/10/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.5800,0.0000,11.0000,30.0000,0.0000,0.0000,0.0000,0.0000,20.1600,498.2000,12.6300,0.0000,69.6064,0.0000,0.0000,117.8900,0.0000,271.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0400,0.0000,0.0000,2.5300,19.3300,0.0000,0.0000,51.7200,30.5700,5.9200,11.6000,7.8300,12.4200,26.4400,0.0000,41.8250,60.8200,58.9100,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,7.6400,6.5400,0.0000,0.0000,0.0000,3.2700,4.9500,0.0000,0.0000,0.0000,2.7000,14.6600,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,4.0400,0.0000,0.0000,0.0000,3.7600,3.6900,0.0000,0.0000,0.0000,0.0000,0.0000,11.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000,1523.9532,12.55,-218.36,13.5212,0.00,1304.6220
8,NDPL,38DSNDPL2023/10/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.5800,0.0000,11.0000,30.0000,0.0000,0.0000,0.0000,0.0000,20.1600,498.2000,12.6300,0.0000,69.6064,0.0000,0.0000,117.8900,0.0000,271.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0400,0.0000,0.0000,2.5300,19.3300,0.0000,0.0000,51.7200,30.5700,5.9200,11.6000,7.8300,12.4200,26.4400,0.0000,41.8250,69.3200,73.4100,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,7.6400,6.5400,0.0000,0.0000,0.0000,3.2700,4.9500,0.0000,0.0000,0.0000,2.7000,14.6600,0.0000,0.0000,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,4.0400,0.0000,0.0000,0.0000,3.7600,3.6900,0.0000,0.0000,0.0000,0.0000,0.0000,12.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000,1547.1532,12.55,-234.62,13.7254,0.00,1311.3578
9,NDPL,38DSNDPL2023/10/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.5800,0.0000,11.0000,30.0000,0.0000,0.0000,0.0000,0.0000,20.1600,498.2000,12.6300,0.0000,69.6064,0.0000,0.0000,117.8900,0.0000,271.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0400,0.0000,0.0000,2.5300,19.3300,0.0000,0.0000,51.7200,30.5700,5.9200,11.6000,7.8300,12.4200,26.4400,0.0000,41.8250,69.3200,73.4100,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,7.6400,6.5400,0.0000,0.0000,0.0000,3.2700,2.7900,0.0000,0.0000,0.0000,2.7000,14.6600,0.0000,0.0000,3.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,4.0400,0.0000,0.0000,0.0000,3.7600,3.6100,0.0000,0.0000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000,1540.2732,-32.45,-204.00,14.0608,0.00,1289.7624
10,NDPL,38DSNDPL2023/10/08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.5800,0.0000,11.0000,30.0000,0.0000,0.0000,0.0000,0.0000,20.1600,498.2000,12.6300,0.0000,69.6064,0.0000,0.0000,117.8900,0.0000,271.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0400,0.0000,0.0000,2.5300,19.3300,0.0000,0.0000,51.7200,30.5700,5.9200,11.6000,7.8300,12.4200,26.4400,0.0000,41.8250,69.3200,73.4100,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,7.6400,6.5400,0.0000,0.0000,0.0000,3.2700,2.7900,0.0000,0.0000,0.0000,2.7000,14.6600,0.0000,0.0000,3.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600,4.0400,0.0000,0.0000,0.0000,3.7600,3.6100,0.0000,0.0000,0.0000,0.0000,0.0000,8.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2818,0.0000,0.0000,0.0000,1540.6132,-81.45,-169.00,14.4950,0.00,1275.6682
