Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,269.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,299.9999,309.9999,319.9999,319.9999,370.0001,420.0002,470.0001,473.0001,473.0000,473.0000,473.0000,543.0000,523.0000,473.0000,545.9936,545.9936,545.9936,545.9936,625.0000,585.9936,605.9936,615.9936,625.0000,625.0000,625.0000,625.0000,595.9936,605.9936,585.9936,585.9936,625.0000,625.0000,605.9936,595.9936
DC Considered for Schedule,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,920.00,920.00,920.00,920.00,920.00,920.00,970.00,970.00,960.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,920.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,940.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00,950.00
