Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,785.0000,785.0000,505.0000,505.0000,473.0000,473.0000,473.0000,473.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,486.0000,490.0000,479.0000,570.0000,597.0000,616.0000,670.0392,712.0392,768.0392,650.0392,753.0392,811.0392,822.0392,799.0392,806.0392,760.0000,600.0003
DC Considered for Schedule,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1200.00,1210.00,910.00,910.00,910.00,910.00,910.00,910.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00,1210.00
