timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,58DSNDPL2025/07/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3300,0.0000,19.8489,28.5344,0.0000,0.0000,0.0000,0.0000,26.5900,500.5300,43.6400,0.0000,65.2500,0.0000,0.0000,115.2900,0.0000,270.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9600,0.0000,0.0000,5.5400,27.1300,35.0200,0.0000,48.7700,20.2300,5.3900,12.4900,7.7700,13.4300,29.1500,0.0000,0.0000,0.0000,0.0000,0.0000,15.7500,10.4600,3.2300,0.0000,6.0100,0.0000,0.0000,0.0000,15.1500,8.4100,0.0000,0.0000,0.0000,15.6500,7.4300,12.9300,12.1200,8.9200,10.4300,14.1200,10.5100,0.0000,3.2500,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4800,0.0000,0.0000,0.0000,6.1500,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,6.0900,0.0000,0.0000,1533.9837,575.87,-56.00,16.4569,0.00,2037.3968
2,NDPL,58DSNDPL2025/07/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3300,0.0000,19.8489,28.5344,0.0000,0.0000,0.0000,0.0000,26.5900,379.3100,43.6400,0.0000,65.2500,0.0000,0.0000,115.2900,0.0000,270.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9600,0.0000,0.0000,5.5400,27.1300,35.0200,0.0000,48.7700,20.2300,5.3900,12.4900,7.7700,13.4300,29.1500,0.0000,0.0000,0.0000,0.0000,0.0000,15.7500,10.4600,3.2300,0.0000,6.0100,0.0000,0.0000,0.0000,15.1500,8.4100,0.0000,0.0000,0.0000,15.6500,7.4300,12.9300,12.1200,8.9200,10.4300,14.1200,10.5100,0.0000,3.2500,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4800,0.0000,0.0000,0.0000,6.1500,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,6.0900,0.0000,0.0000,1412.7637,681.60,-80.00,16.3360,0.00,1998.0277
3,NDPL,58DSNDPL2025/07/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3300,0.0000,19.8489,28.5344,0.0000,0.0000,0.0000,0.0000,26.5900,309.1400,43.6400,0.0000,65.2500,0.0000,0.0000,115.2900,0.0000,270.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9600,0.0000,0.0000,5.5400,27.1300,35.0200,0.0000,48.7700,20.2300,5.3900,12.4900,7.7700,12.9100,27.6400,0.0000,0.0000,0.0000,0.0000,0.0000,15.7500,10.4600,3.0000,0.0000,6.0100,0.0000,0.0000,0.0000,15.1500,8.4100,0.0000,0.0000,0.0000,15.6500,7.4300,12.9300,12.1200,8.9200,10.4300,14.1200,10.5100,0.0000,3.2500,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4800,0.0000,0.0000,0.0000,6.1500,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,6.0900,0.0000,0.0000,1340.3337,705.62,-108.00,15.9584,0.00,1921.9953
4,NDPL,58DSNDPL2025/07/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3300,0.0000,19.8489,28.5344,0.0000,0.0000,0.0000,0.0000,26.5900,335.7100,43.6400,0.0000,57.0000,0.0000,0.0000,115.2900,0.0000,270.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9600,0.0000,0.0000,5.5400,27.1300,35.0200,0.0000,48.7700,20.2300,5.3900,12.4900,7.7700,12.9100,27.6400,0.0000,0.0000,0.0000,0.0000,0.0000,15.7500,10.4600,3.0000,0.0000,6.0100,0.0000,0.0000,0.0000,15.1500,8.4100,0.0000,0.0000,0.0000,14.9000,7.4300,12.9300,12.1200,8.9200,10.4300,14.1200,10.5100,0.0000,3.2500,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4800,0.0000,0.0000,0.0000,6.1500,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,6.0900,0.0000,0.0000,1357.9037,667.43,-87.98,16.4684,0.00,1920.8853
5,NDPL,58DSNDPL2025/07/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3300,0.0000,19.8489,28.5344,0.0000,0.0000,0.0000,0.0000,26.5900,445.0300,43.6400,0.0000,57.0000,0.0000,0.0000,115.2900,0.0000,270.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9900,0.0000,0.0000,5.5400,27.1300,35.0200,0.0000,48.7700,20.2300,5.3900,12.4900,7.7700,12.9100,27.6400,0.0000,0.0000,0.0000,0.0000,0.0000,15.7500,10.4600,3.0000,0.0000,6.0100,0.0000,0.0000,0.0000,15.1500,8.4100,0.0000,0.0000,0.0000,14.9000,7.4300,12.9300,12.1200,8.9200,10.4300,14.1200,10.5100,0.0000,3.2500,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4800,0.0000,0.0000,0.0000,6.0100,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,6.0900,0.0000,0.0000,1463.1137,619.75,-62.84,17.8843,0.00,2002.1394
6,NDPL,58DSNDPL2025/07/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3300,0.0000,19.8489,28.5344,0.0000,0.0000,0.0000,0.0000,26.5900,393.8400,43.6400,0.0000,57.0000,0.0000,0.0000,115.2900,0.0000,270.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9500,0.0000,0.0000,5.5400,27.1300,35.0200,0.0000,48.7700,20.2300,5.3900,12.4900,7.7700,12.9100,27.6400,0.0000,0.0000,0.0000,0.0000,0.0000,15.7500,10.4600,3.0000,0.0000,6.0100,0.0000,0.0000,0.0000,15.1500,8.4100,0.0000,0.0000,0.0000,14.9000,7.4300,12.9300,12.1200,8.9200,10.4300,14.1200,10.5100,0.0000,3.2500,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4800,0.0000,0.0000,0.0000,6.0100,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,6.0900,0.0000,0.0000,1411.8837,559.75,-33.52,17.9527,0.00,1920.1610
7,NDPL,58DSNDPL2025/07/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3300,0.0000,19.8489,28.5344,0.0000,0.0000,0.0000,0.0000,26.5900,365.3900,43.6400,0.0000,57.0000,0.0000,0.0000,115.2900,0.0000,270.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9500,0.0000,0.0000,5.5400,27.1300,35.0200,0.0000,38.9800,20.2300,5.3900,12.4900,7.7700,12.9100,27.6400,0.0000,0.0000,0.0000,0.0000,0.0000,15.7500,10.4600,3.0000,0.0000,6.0100,0.0000,0.0000,0.0000,15.1500,8.6100,0.0000,0.0000,0.0000,14.9000,9.7900,12.9300,12.1200,8.9200,10.4300,14.1200,10.5100,0.0000,3.2500,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4800,0.0000,0.0000,0.0000,6.0100,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,13.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,6.0900,0.0000,0.0000,1376.0437,522.56,-12.57,18.0383,0.00,1867.9954
8,NDPL,58DSNDPL2025/07/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3300,0.0000,19.8489,28.5344,0.0000,0.0000,0.0000,0.0000,26.5900,363.6000,43.6400,0.0000,57.0000,0.0000,0.0000,115.2900,0.0000,270.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9500,0.0000,0.0000,5.5400,27.1300,35.0200,0.0000,38.9800,20.2300,5.3900,12.4900,7.7700,12.9100,27.6400,0.0000,0.0000,0.0000,0.0000,0.0000,15.7500,10.4600,3.0000,0.0000,6.0100,0.0000,0.0000,0.0000,15.1500,8.6100,0.0000,0.0000,0.0000,14.9000,9.7900,12.9300,12.1200,8.9200,10.4300,14.1200,10.5100,0.0000,3.2500,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4800,0.0000,0.0000,0.0000,6.0100,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,13.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,6.0900,0.0000,0.0000,1374.2537,479.95,0.00,18.2068,0.00,1835.9969
9,NDPL,58DSNDPL2025/07/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3300,0.0000,19.8489,28.5344,0.0000,0.0000,0.0000,0.0000,26.5900,305.9300,43.6400,0.0000,57.0000,0.0000,0.0000,115.2900,0.0000,270.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2300,0.0000,0.0000,5.5400,27.1300,35.0200,0.0000,38.9800,20.2300,5.3900,12.4900,7.7700,12.9100,27.6400,0.0000,0.0000,0.0000,0.0000,0.0000,15.7500,10.4600,3.0000,0.0000,6.0100,0.0000,0.0000,0.0000,15.1500,8.5300,0.0000,0.0000,0.0000,14.9000,9.7900,12.9300,12.1200,8.9200,10.7800,14.1200,10.5100,0.0000,3.2500,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4800,0.0000,0.0000,0.0000,6.0100,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,13.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,6.0900,0.0000,0.0000,1320.4637,518.63,0.00,16.2846,0.00,1822.8091
10,NDPL,58DSNDPL2025/07/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3300,0.0000,19.8489,28.5344,0.0000,0.0000,0.0000,0.0000,26.5900,248.2700,43.6400,0.0000,57.0000,0.0000,0.0000,115.2900,0.0000,270.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3900,0.0000,0.0000,5.5400,27.1300,35.0200,0.0000,38.9800,20.2300,5.3900,12.4900,7.7700,12.9100,27.6400,0.0000,0.0000,0.0000,0.0000,0.0000,15.7500,10.4600,3.0000,0.0000,6.0100,0.0000,0.0000,0.0000,15.1500,8.5300,0.0000,0.0000,0.0000,14.9000,9.7900,12.9300,12.1200,8.9200,10.7800,14.1200,10.5100,0.0000,3.2500,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.4800,0.0000,0.0000,0.0000,6.0100,10.7300,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4000,0.0000,0.0000,6.0900,0.0000,0.0000,1260.7937,552.14,0.00,15.1081,0.00,1797.8256
