Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
1,57IS2025/03/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,536.4600,0.0000,0.0000,270.0000,0.0000,0.0000,115.2600,100.4000,132.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,543.1500,0.0000,0.0000,15.4000,88.6600,114.4600,119.8200,403.5800,100.3700,9.0900,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,0.0000,0.0000,41.7900,0.0000,0.0000,0.0000,51.1300,0.0000,0.0000,0.0000,0.0000,32.9900,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,12.8800,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6800,0.7800,2.4000,0.0000,0.0000,2.0500,2.5300,0.0000,0.0000,0.0000,40.5000,13.5000,13.5000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6600,34.6600,34.6700,0.0000,0.0000,0.0000,0.0000,0.0000,29.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,57IS2025/03/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,502.1500,0.0000,0.0000,270.0001,0.0000,0.0000,66.1300,100.4000,132.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,654.1800,0.0000,0.0000,15.4000,88.6600,114.4600,119.8200,403.5800,100.3700,9.0900,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,0.0000,0.0000,41.7900,0.0000,0.0000,0.0000,51.1300,0.0000,0.0000,0.0000,0.0000,32.9900,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,12.8800,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,2.1800,2.4000,0.0000,0.0000,2.0500,2.5300,0.0000,0.0000,0.0000,42.4900,14.1700,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,7.6600,34.6600,34.6700,0.0000,0.0000,0.0000,0.0000,0.0000,29.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,57IS2025/03/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,502.1500,0.0000,0.0000,270.0001,0.0000,0.0000,66.1300,100.4000,132.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.3400,0.0000,0.0000,15.4100,88.6600,114.4600,119.8200,403.5800,100.3700,9.0800,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,0.0000,0.0000,41.7900,0.0000,0.0000,0.0000,51.1300,0.0000,0.0000,0.0000,0.0000,32.9800,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,15.6800,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,2.1800,2.4000,0.0000,0.0000,2.0500,2.5300,0.0000,0.0000,0.0000,45.0000,15.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6600,34.3400,34.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,57IS2025/03/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,502.1500,0.0000,0.0000,270.0001,0.0000,0.0000,66.1300,100.4000,132.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,658.3400,0.0000,0.0000,15.4100,88.6600,114.4600,119.8200,403.5800,100.3700,9.0800,40.8600,25.4500,44.1700,142.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1800,0.0000,0.0000,41.7900,0.0000,0.0000,0.0000,51.1300,0.0000,0.0000,0.0000,0.0000,32.9800,32.0100,0.0000,0.0000,0.0000,0.0000,15.8800,0.0000,68.3100,0.0000,12.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,2.1800,2.4000,0.0000,0.0000,2.0500,2.5300,0.0000,0.0000,0.0000,47.5100,15.8300,15.8300,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,34.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,57IS2025/03/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,507.6800,0.0000,0.0000,269.9999,0.0000,0.0000,115.2600,100.4000,132.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,657.1100,0.0000,0.0000,15.3800,88.4900,114.2300,119.5900,402.8100,100.1800,9.0600,40.7800,25.3900,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1700,0.0000,0.0000,41.7100,0.0000,0.0000,0.0000,51.0300,0.0000,0.0000,0.0000,0.0000,32.9300,31.9600,0.0000,0.0000,0.0000,0.0000,15.8500,0.0000,68.1800,0.0000,12.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,2.1700,2.4000,0.0000,0.0000,2.0500,2.5300,0.0000,0.0000,0.0000,49.0100,16.3300,16.3300,0.0000,0.0000,0.0000,0.0000,0.0000,8.3400,34.3400,34.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,57IS2025/03/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,507.6800,0.0000,0.0000,269.9999,0.0000,0.0000,115.2600,100.4000,132.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,657.1100,0.0000,0.0000,15.3800,88.4900,114.2300,119.5900,402.8100,100.1800,9.0600,40.7800,25.3900,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1700,4.8700,0.0000,41.7100,0.0000,0.0000,0.0000,51.0300,0.0000,0.0000,0.0000,0.0000,32.9300,31.9600,0.0000,0.0000,0.0000,0.0000,15.8500,0.0000,68.1800,0.0000,12.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,2.1700,2.4000,0.0000,0.0000,2.0500,2.5300,0.0000,0.0000,0.0000,51.0000,17.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6600,34.3400,34.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,57IS2025/03/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,473.4300,0.0000,0.0000,269.9999,0.0000,0.0000,66.1300,100.4000,132.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,587.7700,0.0000,0.0000,15.3800,88.4900,114.2300,119.5900,402.8100,100.1800,10.7600,40.7800,25.3900,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1700,4.8700,0.0000,41.7100,0.0000,0.0000,0.0000,51.0300,0.0000,0.0000,0.0000,0.0000,32.9300,31.9600,0.0000,0.0000,0.0000,0.0000,15.8500,0.0000,68.1800,0.0000,12.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,2.1700,2.4000,0.0000,0.0000,2.0500,2.5300,0.0000,0.0000,0.0000,52.9900,17.6700,17.6700,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,34.6700,34.6700,0.0000,0.0000,0.0000,0.0000,0.0000,30.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,57IS2025/03/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,473.4300,0.0000,0.0000,269.9999,0.0000,0.0000,66.1300,100.4000,132.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,586.7300,0.0000,0.0000,15.3800,88.4900,114.2300,119.5900,402.8100,100.1800,10.9800,40.7800,25.3900,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1700,4.8700,0.0000,41.7100,0.0000,0.0000,0.0000,51.0300,0.0000,0.0000,0.0000,0.0000,32.9300,31.9600,0.0000,0.0000,0.0000,0.0000,15.8500,0.0000,68.1800,0.0000,12.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,2.1700,2.4000,0.0000,0.0000,2.0500,2.5300,0.0000,0.0000,0.0000,55.0100,18.3300,18.3300,0.0000,0.0000,0.0000,0.0000,0.0000,9.3400,34.6700,34.6700,0.0000,0.0000,0.0000,0.0000,0.0000,30.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,57IS2025/03/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,473.4300,0.0000,0.0000,269.9999,0.0000,0.0000,70.2800,100.4000,132.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,519.7600,0.0000,0.0000,15.3800,88.4900,114.2300,119.5900,402.8100,100.1800,7.6900,33.3100,21.0400,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1700,4.8700,0.0000,41.7100,0.0000,0.0000,0.0000,51.0300,0.0000,0.0000,0.0000,0.0000,32.9300,31.9600,0.0000,0.0000,0.0000,0.0000,15.8500,0.0000,68.1800,0.0000,12.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,2.1700,2.4000,0.0000,0.0000,2.0500,2.4600,0.0000,0.0000,0.0000,55.0100,18.3300,18.3300,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,34.3300,34.3300,0.0000,0.0000,0.0000,0.0000,0.0000,29.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,57IS2025/03/31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.7800,0.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9300,473.4300,0.0000,0.0000,269.9999,0.0000,0.0000,70.2800,100.4000,132.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,481.2900,0.0000,0.0000,15.3800,88.4900,114.2300,119.5900,402.8100,100.1800,7.6900,33.3100,20.8600,44.0800,142.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1700,4.8700,0.0000,41.7100,0.0000,0.0000,0.0000,51.0300,0.0000,0.0000,0.0000,0.0000,32.9300,31.9600,0.0000,0.0000,0.0000,0.0000,15.8500,0.0000,27.9300,0.0000,12.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,2.1700,2.4000,0.0000,0.0000,2.0500,2.4600,0.0000,0.0000,0.0000,55.0100,18.3300,18.3300,0.0000,0.0000,0.0000,0.0000,0.0000,10.3400,34.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
