Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
1,66IS2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0800,0.0000,36.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7200,432.7000,169.0000,0.0000,270.0001,0.0000,0.0000,115.3300,100.1600,270.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.3100,0.0000,0.0000,19.9100,45.2100,120.4200,125.8000,329.8700,141.7500,20.2100,43.2500,26.6300,44.0600,95.0400,0.0000,0.0000,0.0000,0.0000,8.2900,57.5200,39.0000,11.7500,0.0000,23.5500,0.0000,0.0000,5.4800,62.9000,19.6500,0.0000,0.0000,0.0000,50.3400,37.4700,40.5200,45.2900,32.6300,40.8300,53.2400,32.8800,69.2700,12.5600,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9200,10.5800,37.7500,0.0000,0.0000,6.9900,10.7300,0.0000,0.0000,0.0000,32.5100,10.8300,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,21.6600,21.6700,5.3400,6.7800,0.0000,12.6400,11.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,0.0000,79.9700,0.0000
2,66IS2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0800,0.0000,36.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7200,432.7000,169.0000,0.0000,270.0001,0.0000,0.0000,115.3300,100.1600,231.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,399.3900,0.0000,0.0000,20.0000,45.2100,120.4200,125.8000,329.8700,141.7600,18.8100,43.2500,26.6300,44.0600,95.0400,0.0000,0.0000,0.0000,0.0000,8.2900,57.8300,39.0000,11.7500,0.0000,23.5500,0.0000,0.0000,5.4800,62.9000,19.6500,0.0000,0.0000,0.0000,50.3400,37.4700,40.5200,45.2900,32.6300,40.8300,53.2400,51.4600,69.2700,12.5600,18.8100,3.1000,0.0000,0.0000,0.0000,0.0000,0.8200,10.5800,39.0200,0.0000,0.0000,6.9900,10.7300,0.0000,0.0000,0.0000,32.5100,10.8300,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,21.6600,21.6700,5.3400,6.7800,0.0000,12.6400,11.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,0.0000,0.0000,0.0000
3,66IS2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0800,0.0000,36.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7200,432.7000,169.0000,0.0000,270.0001,0.0000,0.0000,115.3300,100.1600,211.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,351.3200,0.0000,0.0000,18.4300,45.2100,120.4200,125.8000,329.8700,141.7600,18.8100,43.2500,26.6300,44.0600,95.0400,0.0000,0.0000,0.0000,0.0000,8.2900,57.8300,39.0000,11.7500,0.0000,23.5500,0.0000,0.0000,5.4800,62.9000,19.6500,0.0000,0.0000,0.0000,50.3400,37.4700,40.5200,45.2900,32.6300,40.8300,53.2400,51.4600,69.2700,12.5600,18.8100,3.1000,0.0000,0.0000,0.0000,0.0000,0.8200,10.5800,38.6200,0.0000,0.0000,6.9900,10.7300,0.0000,0.0000,0.0000,32.5100,10.8300,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,21.6600,21.6700,5.3400,6.7800,0.0000,12.6400,11.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,0.0000,0.0000,0.0000
4,66IS2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0800,0.0000,36.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7200,432.7000,169.0000,0.0000,270.0001,0.0000,0.0000,115.3300,100.1600,191.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,293.6400,0.0000,0.0000,18.4300,45.2100,120.4200,125.8000,329.8700,141.7600,18.8100,43.2500,26.6300,44.0600,95.0400,0.0000,0.0000,0.0000,0.0000,8.2900,57.8300,39.0000,11.7500,0.0000,23.5500,0.0000,0.0000,5.4800,62.9000,19.6500,0.0000,0.0000,0.0000,50.3400,37.4700,40.5200,45.2900,32.6300,40.8300,53.2400,51.4600,69.2700,12.5600,18.8100,3.1000,0.0000,0.0000,0.0000,0.0000,0.8200,10.5800,37.6200,0.0000,0.0000,6.9900,10.7300,0.0000,0.0000,0.0000,32.5100,10.8300,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,21.6600,21.6700,5.3400,6.7800,0.0000,12.6400,11.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,3.2400,0.0000,79.9700,0.0000
5,66IS2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0800,0.0000,36.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7200,432.6400,169.0000,0.0000,270.0000,0.0000,0.0000,115.3300,100.1600,171.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,245.5700,0.0000,0.0000,18.4300,45.2100,120.4200,125.8000,329.8700,141.7600,18.8100,43.2500,26.6300,44.0600,95.0400,0.0000,0.0000,0.0000,0.0000,8.2900,57.8300,39.0000,11.7500,0.0000,23.5500,0.0000,0.0000,5.4800,62.9000,19.6500,0.0000,0.0000,0.0000,40.3300,37.4700,40.5200,45.2900,32.6300,40.8300,53.2400,51.4600,69.2700,12.5600,18.8100,3.1000,0.0000,0.0000,0.0000,0.0000,0.8200,10.5800,36.4200,0.0000,0.0000,6.7600,10.7300,0.0000,0.0000,0.0000,32.5100,10.8300,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,21.6600,21.6700,5.3400,6.7800,0.0000,12.6400,11.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,6.2200,0.0000,79.9700,0.0000
6,66IS2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0800,0.0000,36.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7200,432.6400,169.0000,0.0000,270.0000,0.0000,0.0000,115.3300,100.1600,132.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,207.1200,0.0000,0.0000,18.4300,45.2100,120.4200,125.8000,329.8700,141.7600,18.8100,43.2500,26.6300,44.0600,95.0400,0.0000,0.0000,0.0000,0.0000,8.2900,57.8300,39.0000,11.7500,0.0000,23.5500,0.0000,0.0000,5.4800,62.9000,19.6500,0.0000,0.0000,0.0000,40.3300,37.4700,40.5200,45.2900,32.6300,40.8300,53.2400,51.4600,69.2700,12.5600,18.8100,3.1000,0.0000,0.0000,0.0000,0.0000,0.8200,10.5800,35.4100,0.0000,0.0000,6.7600,10.7300,0.0000,0.0000,0.0000,32.5100,10.8300,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,21.6600,21.6700,5.3400,6.7800,0.0000,12.6400,11.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,6.2200,0.0000,79.9700,0.0000
7,66IS2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0800,0.0000,36.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7200,432.7000,169.0000,0.0000,270.0000,0.0000,0.0000,115.3300,100.1600,132.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.6700,0.0000,0.0000,18.4300,45.2100,120.4200,125.8000,329.8700,141.7600,18.8100,43.2500,26.6300,44.0600,95.0400,0.0000,0.0000,0.0000,0.0000,8.2900,57.8300,39.0000,11.7500,0.0000,23.5500,0.0000,0.0000,5.4800,62.9000,19.6500,0.0000,0.0000,0.0000,42.4600,37.4700,40.5200,45.2900,32.6300,40.8300,53.2400,51.4600,69.2700,12.5600,18.8100,3.1000,0.0000,0.0000,0.0000,0.0000,0.8200,10.5800,38.6200,0.0000,0.0000,6.7600,10.7300,0.0000,0.0000,0.0000,32.5100,10.8300,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,14.2300,21.6600,21.6700,5.3400,6.7800,0.0000,12.6400,11.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,6.2200,0.0000,79.9700,0.0000
8,66IS2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0800,0.0000,36.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7200,432.7000,169.0000,0.0000,270.0000,0.0000,0.0000,115.3300,100.1600,132.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.6700,0.0000,0.0000,18.4300,45.2100,120.4200,125.8000,329.8700,141.7600,18.8100,43.2500,26.6300,44.0600,95.0400,0.0000,0.0000,0.0000,0.0000,8.2900,57.8300,39.0000,11.7500,0.0000,23.5500,0.0000,0.0000,5.4800,62.9000,19.6500,0.0000,0.0000,0.0000,42.4600,37.4700,40.5200,45.2900,32.6300,40.8300,53.2400,51.4600,69.2700,12.5600,18.8100,3.1000,0.0000,0.0000,0.0000,0.0000,0.8200,10.5800,37.8200,0.0000,0.0000,6.7600,10.7300,0.0000,0.0000,0.0000,32.5100,10.8300,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,13.3900,21.6600,21.6700,5.3400,6.7800,0.0000,12.6400,11.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,6.2200,0.0000,0.0000,0.0000
9,66IS2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.1800,0.0000,36.0000,285.0001,0.0000,0.0000,0.0000,0.0000,66.8900,393.2100,169.0000,0.0000,270.0000,0.0000,0.0000,115.3300,100.1600,132.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.1800,0.0000,0.0000,15.1400,45.2100,120.4200,125.8000,329.8700,141.7600,16.8600,38.6600,23.6900,44.0600,95.0400,0.0000,0.0000,0.0000,0.0000,8.2900,57.8300,39.0000,11.7500,0.0000,23.5500,0.0000,0.0000,5.4800,62.9000,17.3200,0.0000,0.0000,0.0000,42.4600,26.9800,40.5200,45.2900,32.6300,40.8200,53.2400,51.4600,69.2700,12.5600,18.8100,2.6200,0.0000,0.0000,0.0000,0.0000,0.8200,10.5800,37.2200,0.0000,0.0000,6.5300,10.7300,0.0000,0.0000,0.0000,30.4900,10.1700,10.1700,0.0000,0.0000,0.0000,0.0000,0.0000,12.3700,21.6600,21.6700,2.9300,6.7800,0.0000,6.3000,11.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1400,8.5100,3.2400,0.0000,0.0000,0.0000
10,66IS2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.1800,0.0000,36.0000,285.0001,0.0000,0.0000,0.0000,0.0000,66.8900,393.2100,169.0000,0.0000,270.0000,0.0000,0.0000,115.3300,100.1600,132.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1000,0.0000,0.0000,15.1400,45.2100,120.4200,125.8000,329.8700,141.7600,15.1600,33.3200,20.6700,44.0600,95.0400,0.0000,0.0000,0.0000,0.0000,8.2900,57.8300,39.0000,11.7500,0.0000,23.5500,0.0000,0.0000,5.4800,62.9000,17.2100,0.0000,0.0000,0.0000,42.4600,26.9800,40.5200,45.2900,32.6300,40.8200,53.2400,51.4600,69.2700,12.5600,18.8100,1.8300,0.0000,0.0000,0.0000,0.0000,0.8200,10.5800,36.6200,0.0000,0.0000,6.5300,10.7300,0.0000,0.0000,0.0000,26.5100,8.8300,8.8300,0.0000,0.0000,0.0000,0.0000,0.0000,11.1900,21.6600,21.6700,2.9300,6.7800,0.0000,6.3000,11.5000,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1400,8.5100,3.2400,0.0000,0.0000,0.0000
