genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,12.7375677,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,9.6525176,4.432626,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.845848,42.86023885,,,,,,,3.8167811,12.69714105,1.4675661,0,16.089227,5.9785858,36.7121964,30.3704588,42.205713,,,34.329801,34.15697505,4.4735845,,,13.80754375,,4.9350708,,3.1547736,0.7324889,,61.7436864,,5.147175,10.599435,6.5676996,0.3934216,12.6480816,9.1276735,
2,0,0,0,12.7375677,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,9.6525176,4.432626,9.13798875,,,10.9982268,23.8830372,,,,2.2311146,,0,,8.845848,42.86023885,,,,,,,3.8167811,12.69714105,1.4675661,0,16.089227,5.9785858,36.7121964,30.3704588,42.205713,,,34.329801,34.15697505,4.4735845,,,13.80754375,,4.9350708,,3.1547736,0.7324889,,30.8718432,,5.147175,10.599435,6.5676996,0.3934216,12.6480816,9.1276735,
3,0,0,0,12.7375677,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,9.6525176,4.432626,9.13798875,,,9.529542,23.8830372,,,,2.2311146,,0,,8.845848,42.86023885,,,,,,,3.8167811,13.78553715,1.4675661,0,16.089227,5.9785858,36.7121964,30.3704588,42.205713,,,34.329801,34.15697505,4.4735845,,,13.80754375,,4.9350708,,3.1547736,0.8101379,,0,,5.244063,10.599435,6.5676996,0.4193046,9.60201,7.9861045,
4,0,0,0,12.7375677,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,9.6525176,4.432626,9.13798875,,,9.529542,23.8830372,,,,2.2311146,,0,,8.845848,42.86023885,,,,,,,3.8167811,13.78553715,1.4675661,0,16.089227,5.9785858,36.7121964,30.3704588,42.205713,,,34.329801,34.15697505,4.4735845,,,13.80754375,,4.9350708,,3.1547736,0.8101379,,0,,5.244063,10.599435,6.5676996,0.4193046,9.60201,7.9861045,
5,0,0,0,12.7987002,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,9.6525176,4.432626,9.13798875,,,9.529542,23.8830372,,,,2.2311146,,0,,8.845848,42.86023885,,,,,,,3.8167811,13.78553715,1.4675661,0,16.089227,5.9785858,36.7121964,30.3704588,42.205713,,,34.329801,34.15697505,4.4735845,,,13.80754375,,4.9350708,,3.1547736,0.8101379,,0,,5.244063,10.7667945,6.5676996,0.4193046,9.60201,9.1276735,
6,0,0,0,12.7987002,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,9.6525176,4.432626,9.13798875,,,9.529542,23.8830372,,,,2.2311146,,0,,8.845848,42.86023885,,,,,,,3.8167811,13.78553715,1.4675661,0,16.089227,5.9785858,36.7121964,30.3704588,42.205713,,,34.329801,34.15697505,4.4735845,,,13.80754375,,4.9350708,,3.1547736,0.8101379,,0,,5.244063,10.91475,6.7131636,0.4193046,9.60201,9.1276735,
7,0,0,0,12.7987002,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,9.6525176,4.432626,9.13798875,,,9.529542,23.8830372,,,,2.2311146,,0,,8.845848,42.86023885,,,,,,,3.8167811,13.78553715,1.4675661,0,16.089227,5.9785858,36.7121964,30.3704588,42.205713,,,34.329801,34.15697505,4.4735845,,,13.80754375,,4.9350708,,3.1547736,0.8101379,,0,,5.244063,10.91475,6.7131636,0.6884878,7.4666196,7.9861045,
8,0,0,0,12.7987002,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,9.6525176,4.432626,9.13798875,,,9.529542,23.8830372,,,,2.2311146,,0,,8.845848,42.86023885,,,,,,,3.8167811,13.78553715,1.4675661,0,16.089227,5.9785858,36.7121964,30.3704588,42.205713,,,34.329801,34.15697505,4.4735845,,,13.80754375,,4.9350708,,3.1547736,0.8101379,,0,,5.244063,10.91475,6.7131636,0.4089514,7.4666196,7.9861045,
9,0,0,0,12.8598327,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,9.6525176,4.432626,9.13798875,,,10.411236,23.8830372,,,,2.2311146,,0,,8.845848,42.86023885,,,,,,,3.8167811,13.78553715,1.4675661,0,16.089227,5.9785858,36.7121964,30.3704588,42.205713,,,34.329801,34.15697505,4.4735845,,,13.80754375,,4.9350708,,3.1547736,1.4830959,,0,,5.244063,10.91475,6.7131636,0.8334326,5.8674924,9.1276735,
10,0,0,0,12.8598327,0,0,0,19.77157215,,0,10.181754,11.5118872,8.2825479,0,0,0,26.9766783,281.9047165,10.3593908,9.6525176,4.432626,9.13798875,,,10.411236,23.8830372,,,,2.2311146,,0,,8.845848,42.86023885,,,,,,,3.8167811,13.78553715,1.4675661,0,16.089227,5.9785858,36.7121964,30.3704588,42.205713,,,34.329801,34.15697505,4.4735845,,,13.80754375,,4.9350708,,3.1547736,1.4830959,,0,,5.244063,10.91475,6.7131636,0.8334326,5.8674924,9.1276735,
