genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.132028,1.54236225,8.3416025,3.071068,191.93789835,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.6546783,2.7501892,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,0.1299298,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,5.4483352,
2,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.132028,1.54236225,8.3416025,3.071068,191.93789835,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.6546783,2.7501892,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,1.0579998,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,5.4483352,
3,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.132028,1.54236225,8.3416025,3.071068,191.93789835,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.6546783,2.7501892,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,1.0579998,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,5.4483352,
4,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.132028,1.54236225,8.3416025,3.071068,191.93789835,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.6546783,2.7501892,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,1.0579998,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,5.4483352,
5,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.132028,1.54236225,8.3416025,3.071068,191.93789835,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.6546783,2.7501892,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,1.0579998,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
6,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.132028,1.54236225,8.3416025,3.071068,193.54815535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.6546783,2.7501892,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,1.0579998,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
7,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.132028,1.54236225,8.3416025,3.071068,193.54815535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.6546783,2.7501892,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,1.0579998,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
8,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.132028,1.54236225,8.3416025,3.071068,191.93789835,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.6546783,2.7501892,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,1.0579998,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
9,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.132028,1.54236225,8.3416025,3.071068,193.54815535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.4079087,2.7501892,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,1.0579998,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
10,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.132028,1.54236225,8.3416025,3.071068,193.54815535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.4079087,2.7501892,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,0.1299298,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
11,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.1318784,1.54236225,8.3416025,3.071068,193.54815535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.4079087,2.3637064,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,0,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
12,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.1318784,1.54236225,8.3416025,3.071068,193.54815535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.4079087,2.3637064,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,0,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
13,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.1318784,3.0819074,8.3416025,3.071068,193.54815535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.4079087,2.3637064,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,1.0579998,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
14,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.1531216,3.0819074,8.3416025,3.071068,193.54815535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.4079087,2.3637064,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,1.0579998,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
15,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.1531216,3.0819074,8.3416025,3.071068,193.54815535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.4079087,2.3637064,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,1.0579998,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
16,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.1531216,3.0819074,8.3416025,3.071068,193.54815535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.4079087,2.3637064,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,1.0579998,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
17,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.1531216,3.0819074,8.3416025,3.071068,193.54815535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.4079087,2.3637064,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,0.734019,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
18,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,7.112391,6.6684222,4.9052509,0,0,0,15.1705884,5.1531216,3.0819074,8.3416025,3.071068,193.54815535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,15.7892889,,,,,,,1.4079087,2.3637064,0,0,8.67284,3.88575,15.52422795,20.0418075,0,,,0,58.2794212,2.6663175,,,22.52184,,0,,0.734019,0,,,3.4682835,6.9803195,4.3710876,0,8.3830032,4.9933653,
