Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII
96,68IS2024/01/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.3500,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,56.4300,233.8400,0.0000,0.0000,320.0001,0.0000,0.0000,70.0700,52.8700,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,359.2300,0.0000,0.0000,11.6300,88.4300,112.1500,0.0000,402.5200,133.9000,16.3300,29.2200,19.7800,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,20.0200,0.0000,0.0000,0.0000,52.4500,0.0000,0.0000,0.0000,0.0000,1.5900,4.4000,0.0000,0.0000,0.0000,0.0000,15.8400,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8500,0.6500,22.2800,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,22.0000,7.3400,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,15.6700,15.6700,0.0000,0.0000,0.0000,0.0000,25.5000,23.0700,0.0000,0.0000,0.0000,0.0000,1.2900
95,68IS2024/01/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.3500,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,56.4300,233.8400,0.0000,0.0000,320.0001,0.0000,0.0000,70.0700,52.8700,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,393.6600,0.0000,0.0000,11.6300,88.4300,112.1500,0.0000,402.5200,133.9000,16.3300,29.2200,19.7800,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,20.0200,0.0000,0.0000,0.0000,52.4500,0.0000,0.0000,0.0000,0.0000,1.5900,4.4000,0.0000,0.0000,0.0000,0.0000,15.8400,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8500,0.6500,22.6600,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,22.0000,7.3400,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,16.0000,16.0000,0.0000,0.0000,0.0000,0.0000,25.5000,23.0700,0.0000,0.0000,0.0000,0.0000,1.2900
94,68IS2024/01/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.3500,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,56.4300,233.8400,0.0000,0.0000,320.0001,0.0000,0.0000,70.0700,52.8700,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.4200,0.0000,0.0000,11.6300,88.4300,112.1500,0.0000,402.5200,133.9000,16.3300,31.1400,19.7800,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,20.0200,0.0000,0.0000,0.0000,52.4500,0.0000,0.0000,0.0000,0.0000,1.5900,4.4000,0.0000,0.0000,0.0000,0.0000,15.8400,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8500,0.6500,23.1400,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,22.0000,7.3400,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,16.3300,16.3300,0.0000,0.0000,0.0000,0.0000,25.5000,23.0700,0.0000,0.0000,0.0000,0.0000,1.2900
93,68IS2024/01/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.3500,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,56.4300,233.8400,0.0000,0.0000,320.0001,0.0000,0.0000,70.0700,52.8700,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,519.3100,0.0000,0.0000,11.6300,88.4300,112.1500,0.0000,402.5200,133.9000,16.3100,35.9600,19.6800,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,20.0200,0.0000,0.0000,0.0000,52.4500,0.0000,0.0000,0.0000,0.0000,1.5900,4.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8500,0.6500,23.5200,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,22.0000,7.3400,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,16.6700,16.6700,0.0000,0.0000,0.0000,0.0000,25.5000,23.0700,0.0000,0.0000,0.0000,0.0000,1.2900
92,68IS2024/01/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,199.1900,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,56.4200,233.8400,0.0000,0.0000,320.0001,0.0000,0.0000,65.9300,52.8700,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,543.3400,0.0000,0.0000,11.6300,88.4300,112.1500,0.0000,402.5200,133.9000,16.3100,35.9600,19.6800,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,20.0200,0.0000,0.0000,0.0000,52.4500,0.0000,0.0000,0.0000,0.0000,1.5900,4.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8500,0.6500,23.7400,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,22.0000,7.3400,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,17.0000,17.0000,0.0000,0.0000,0.0000,0.0000,25.5000,23.0700,0.0000,0.0000,0.0000,0.0000,1.2900
91,68IS2024/01/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,225.8100,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,56.4200,233.8400,0.0000,0.0000,320.0001,0.0000,0.0000,65.9300,52.8700,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,546.1200,0.0000,0.0000,14.8600,88.4300,112.1500,0.0000,402.5200,133.9000,18.4100,35.9600,21.6900,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,20.0200,0.0000,0.0000,0.0000,52.4500,0.0000,0.0000,0.0000,0.0000,1.5900,4.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8500,0.6500,23.9400,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,22.0000,7.3400,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,16.0000,16.0000,0.0000,0.0000,0.0000,0.0000,25.5000,23.0700,0.0000,0.0000,0.0000,0.0000,1.2900
90,68IS2024/01/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,225.8100,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,75.3300,269.4100,0.0000,0.0000,320.0001,0.0000,0.0000,65.9300,52.8700,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,544.2600,0.0000,0.0000,14.8600,88.4300,112.1500,0.0000,402.5200,133.9000,18.4100,35.9600,21.6900,33.4600,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,0.0000,20.0200,0.0000,0.0000,0.0000,52.4500,0.0000,0.0000,0.0000,0.0000,1.5900,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8500,0.6500,21.3800,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,22.0000,7.3400,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,16.3300,16.3300,0.0000,0.0000,0.0000,0.0000,25.5000,23.0700,0.0000,0.0000,0.0000,0.0000,1.2900
89,68IS2024/01/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,225.8100,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,75.3300,288.6300,0.0000,0.0000,320.0001,0.0000,0.0000,84.7700,70.7600,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,551.6500,0.0000,0.0000,14.8600,88.4300,112.1500,0.0000,402.5200,133.9000,18.4100,35.9600,21.6900,33.2700,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,14.2300,9.0000,0.0000,0.0000,20.0200,0.0000,0.0000,0.0000,52.4500,0.0000,0.0000,0.0000,0.0000,2.1200,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8500,0.6500,21.0300,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,22.0000,7.3400,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,16.6700,16.6700,0.0000,0.0000,0.0000,0.0000,25.5000,23.0700,0.0000,0.0000,0.0000,0.0000,1.2900
88,68IS2024/01/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1100,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,67.7900,346.2900,0.0000,0.0000,320.0001,0.0000,0.0000,84.7700,99.6000,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,578.5600,0.0000,0.0000,19.9300,88.4300,112.1500,0.0000,402.5200,133.9000,14.8600,40.7600,17.7500,32.0800,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,14.2300,17.0600,0.0000,0.0000,20.0200,0.0000,0.0000,0.0000,52.4500,0.0000,0.0000,0.0000,0.0000,32.9000,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8500,0.6500,20.9700,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,22.0000,7.3400,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,17.0000,17.0000,0.0000,0.0000,0.0000,0.0000,25.5000,23.0700,0.0000,0.0000,0.0000,0.0000,1.2900
87,68IS2024/01/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.1100,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,86.7000,406.9400,0.0000,0.0000,320.0001,0.0000,0.0000,114.9100,99.6000,270.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,582.6900,0.0000,0.0000,19.9300,88.4300,112.1500,0.0000,402.5200,133.9000,20.9600,40.7600,25.3700,32.0800,141.5600,0.0000,0.0000,0.0000,0.0000,0.0000,27.2500,17.0600,0.0000,0.0000,20.0200,0.0000,0.0000,0.0000,52.4500,0.0000,0.0000,0.0000,0.0000,32.9000,4.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,0.0000,0.8500,0.6500,20.2800,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,22.0000,7.3400,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,17.0000,17.0000,0.0000,0.0000,0.0000,0.0000,25.5000,23.0700,0.0000,0.0000,0.0000,0.0000,1.2900
