genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,4.741594,6.6684222,4.9052509,0,0,0,12.4878523,5.1505036,0,8.3416025,3.071068,203.02025535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,11.8401833,,,,,,,0,2.3637064,0,0,8.694345,0,7.4244225,20.0418075,0,,,0,70.6632498,0.8774865,,,23.565795,,0,,1.0579998,0,,,3.517041,7.0757225,4.4514976,0,8.2901962,5.6065856,
2,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,4.741594,6.6684222,4.9052509,0,0,0,12.4878523,5.1505036,0,8.3416025,3.071068,203.02025535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,11.8401833,,,,,,,0,2.3637064,0,0,8.694345,0,7.4244225,20.0418075,0,,,0,70.6632498,2.6663175,,,23.565795,,0,,1.0579998,0,,,3.517041,7.0757225,4.4514976,0,8.2901962,5.6065856,
3,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,4.741594,6.6684222,4.9052509,0,0,0,12.4878523,5.1505036,0,8.3416025,3.071068,203.02025535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,11.185328,,,,,,,0,2.3637064,0,0,8.694345,0,7.4244225,20.0418075,0,,,0,70.6632498,2.6663175,,,23.565795,,0,,1.0579998,0,,,3.517041,7.0757225,4.4514976,0,8.2901962,5.6065856,
4,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,4.741594,6.6684222,4.9052509,0,0,0,12.4878523,5.1505036,0,8.3416025,3.071068,203.02025535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,11.185328,,,,,,,0,2.3637064,0,0,8.694345,0,7.4244225,20.0418075,0,,,0,70.6632498,2.6663175,,,23.565795,,0,,1.0579998,0,,,3.517041,7.0757225,4.4514976,0,8.2901962,5.6065856,
5,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,4.741594,6.6684222,4.9052509,0,0,0,12.4878523,5.1505036,0,8.3416025,3.071068,203.02025535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,11.185328,,,,,,,0,2.3637064,0,0,8.694345,0,7.4244225,20.0418075,0,,,0,70.6632498,2.6663175,,,23.565795,,0,,1.0579998,0,,,3.517041,7.0757225,4.4514976,0,8.2901962,5.26606465,
6,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,4.741594,6.6684222,4.9052509,0,0,0,12.4878523,5.1505036,0,8.3416025,3.071068,203.02025535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,11.185328,,,,,,,0,2.3637064,0,0,8.694345,0,7.4244225,20.0418075,0,,,0,70.6632498,2.6663175,,,23.565795,,0,,1.0579998,0,,,3.517041,7.0757225,4.4514976,0,8.2901962,5.26606465,
7,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,4.741594,6.6684222,3.2668999,0,0,0,12.4878523,5.1505036,0,8.3416025,3.071068,203.02025535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,11.185328,,,,,,,0,2.3637064,0,0,8.694345,0,7.4244225,20.0418075,0,,,0,70.6632498,2.6663175,,,23.565795,,0,,1.0579998,0,,,3.517041,7.0757225,4.4514976,0,8.2901962,5.26606465,
8,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,4.741594,6.6684222,3.2668999,0,0,0,12.4878523,5.1505036,0,8.3416025,3.071068,203.02025535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,11.185328,,,,,,,0,2.3637064,0,0,8.694345,0,7.4244225,20.0418075,0,,,0,70.6632498,2.6663175,,,23.565795,,0,,1.0579998,0,,,3.517041,7.0757225,4.4514976,0,8.2901962,5.26606465,
9,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,4.741594,6.6684222,3.2668999,0,0,0,12.4878523,5.1505036,0,8.3416025,3.071068,203.02025535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,11.185328,,,,,,,0,2.3637064,0,0,8.694345,0,7.4244225,20.0418075,0,,,0,70.6632498,2.6663175,,,23.565795,,0,,0,0,,,3.517041,7.0757225,4.4514976,0,8.2901962,5.26606465,
10,0,0,0,7.2292385,0,0,0,11.635965,,3.3005544,4.741594,6.6684222,3.2668999,0,0,0,12.4878523,5.1505036,0,8.3416025,3.071068,203.02025535,,,7.6827322,25.024142,,,,0,,0,,3.47816095,11.185328,,,,,,,0,2.3637064,0,0,8.694345,0,7.4244225,20.0418075,0,,,0,70.6632498,2.6663175,,,23.565795,,0,,0,0,,,3.517041,7.0757225,4.4514976,0,8.2901962,5.26606465,
