genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,7.2998926,0,0,0,11.506077,,3.3005544,7.112391,6.6681868,4.9038209,0,0,0,14.8896066,5.1565624,6.165192,5.5415415,3.400111,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.4419462,0,,,,,,,5.7735183,8.2703214,0,0,8.6678229,3.331042,7.5910065,20.04257365,0,,,0,35.3316249,1.3494976,,,17.57380625,,4.3939896,,2.2121814,0,,0,,3.51866625,7.15275,4.1941856,0,5.2157534,5.4477907,
2,0,0,0,7.2998926,0,0,0,11.506077,,3.3005544,7.112391,6.6681868,4.9038209,0,0,0,14.8896066,5.1565624,6.165192,5.5415415,3.400111,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.4419462,0,,,,,,,5.7735183,8.2703214,0,0,8.6678229,3.331042,7.5910065,20.04257365,0,,,0,35.3316249,1.3494976,,,17.57380625,,4.3939896,,2.2121814,0,,0,,3.51866625,7.15275,4.1941856,0,5.2157534,5.4477907,
3,0,0,0,7.2998926,0,0,0,11.506077,,2.2003696,7.112391,6.6681868,4.9038209,0,0,0,14.8896066,5.1565624,6.165192,5.5415415,3.400111,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.4419462,0,,,,,,,5.7735183,8.2703214,0,0,8.6678229,3.331042,7.5910065,20.04257365,0,,,0,35.3316249,1.3494976,,,17.57380625,,4.4243628,,1.8662644,0,,0,,3.51866625,7.15275,4.1941856,0,5.2157534,5.4477907,
4,0,0,0,7.2998926,0,0,0,11.506077,,2.2003696,7.112391,6.6681868,4.9038209,0,0,0,14.8896066,5.1565624,6.165192,5.5415415,3.400111,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.4419462,0,,,,,,,5.7735183,8.2703214,0,0,8.6678229,3.331042,7.5910065,20.04257365,0,,,0,35.3316249,1.3494976,,,17.57380625,,4.4243628,,1.8662644,0,,0,,3.51866625,7.15275,4.1941856,0,5.2157534,5.4477907,
5,0,0,0,7.3349276,0,0,0,11.506077,,2.2003696,7.112391,6.6681868,4.9038209,0,0,0,14.8896066,5.1565624,6.165192,5.5415415,3.400111,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.4419462,0,,,,,,,5.7735183,0,0,0,8.6678229,3.331042,7.5910065,20.04257365,0,,,0,35.3316249,1.3494976,,,17.57380625,,4.4243628,,1.8662644,0,,0,,3.51866625,7.15275,4.1941856,0,4.8445254,3.4037773,
6,0,0,0,7.3349276,0,0,0,11.506077,,2.2003696,7.112391,6.6681868,4.9038209,0,0,0,14.8896066,5.1565624,6.165192,5.5415415,3.400111,317.5909825,,,7.6827322,16.6833238,,,,0,,0,,3.4419462,0,,,,,,,5.7735183,0,0,0,8.6678229,3.331042,7.5910065,20.04257365,0,,,0,35.3316249,1.3494976,,,17.57380625,,4.4243628,,1.8662644,0,,0,,3.51866625,7.15275,4.1941856,0,4.8445254,3.4037773,
7,0,0,0,7.3349276,0,0,0,11.506077,,2.2003696,7.112391,6.6681868,4.9038209,0,0,0,14.8896066,5.1565624,6.165192,5.5415415,3.400111,317.5909825,,,7.829536,16.6833238,,,,0,,0,,3.4419462,0,,,,,,,5.7735183,0,0,0,8.6678229,3.331042,7.5910065,20.04257365,0,,,0,35.3316249,1.3494976,,,17.57380625,,4.4243628,,1.8662644,0,,0,,3.51866625,7.15275,4.1941856,0,4.8445254,3.4037773,
8,0,0,0,7.3349276,0,0,0,11.506077,,2.2003696,7.112391,6.6681868,4.9038209,0,0,0,14.8896066,5.1565624,6.165192,5.5415415,3.400111,317.5909825,,,7.829536,16.6833238,,,,0,,0,,3.4419462,0,,,,,,,5.7735183,0,0,0,8.6678229,3.331042,7.5910065,20.04257365,0,,,0,35.3316249,1.3494976,,,17.57380625,,4.4243628,,1.8662644,0,,0,,3.51866625,7.15275,4.1941856,0,4.8445254,3.4037773,
9,0,0,0,7.3699626,0,0,0,11.506077,,2.2003696,7.112391,6.6681868,4.9038209,0,0,0,14.8896066,5.1565624,6.165192,5.5415415,3.400111,317.5909825,,,7.829536,16.6833238,,,,0,,0,,3.4419462,0,,,,,,,5.7735183,0,0,0,8.6678229,3.331042,7.5910065,20.04257365,0,,,0,35.3316249,1.3494976,,,17.57380625,,4.4091762,,1.8662644,0,,0,,3.51866625,7.15275,4.1941856,0,4.0986946,3.4037773,
10,0,0,0,7.3699626,0,0,0,11.506077,,2.2003696,7.112391,6.6681868,4.9038209,0,0,0,14.8896066,5.1565624,6.165192,5.5415415,3.400111,317.5909825,,,7.829536,16.6833238,,,,0,,0,,3.4419462,0,,,,,,,5.7735183,0,0,0,8.6678229,3.331042,7.5910065,20.04257365,0,,,0,35.3316249,1.3494976,,,17.57380625,,4.4091762,,1.8662644,0,,0,,3.51866625,7.15275,4.1941856,0,4.0986946,3.4037773,
