genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,7.2998926,0,0,0,11.6161155,,0,4.741594,4.44498615,0,0,0,0,14.799741,5.1566372,6.165192,5.412803,3.509792,317.6005019,,,5.7354726,22.0576928,,,,0,,0,,3.1000123,25.806561,,,,,,,1.7322899,6.87315145,0,0,8.66914785,5.251961,7.4015865,19.83458015,0,,,0,24.2040656,2.7658884,,,17.11032125,,4.125693,,1.8662644,0,,0,,3.51866625,7.076454,4.4032516,0,0.7441434,0,
2,0,0,0,7.2998926,0,0,0,11.6161155,,0,4.741594,4.44498615,0,0,0,0,14.799741,5.1566372,6.165192,5.412803,3.509792,317.6005019,,,5.7354726,22.0576928,,,,0,,0,,3.1000123,25.806561,,,,,,,1.7322899,6.87315145,0,0,8.66914785,5.251961,7.4015865,19.83458015,0,,,0,25.6273875,2.7658884,,,17.11032125,,4.125693,,2.2121814,0,,0,,3.51866625,7.076454,4.4032516,0,0.7441434,0,
3,0,0,0,7.2998926,0,0,0,11.6161155,,0,4.741594,4.44498615,0,0,0,0,14.799741,5.1566372,6.165192,5.412803,3.509792,317.6005019,,,5.7354726,22.0576928,,,,0,,0,,3.1000123,25.806561,,,,,,,1.7322899,6.76623255,0,0,8.66914785,5.251961,7.4015865,19.83458015,0,,,0,26.57655,2.7658884,,,17.11032125,,4.125693,,2.2121814,0,,0,,3.51866625,7.076454,4.4032516,0,0.7441434,0,
4,0,0,0,7.2998926,0,0,0,11.6161155,,0,4.741594,4.44498615,0,0,0,0,14.799741,5.1566372,6.165192,5.412803,3.509792,317.6005019,,,5.7354726,22.0576928,,,,0,,0,,3.1000123,25.806561,,,,,,,1.7322899,6.76623255,0,0,8.66914785,5.251961,7.4015865,19.83458015,0,,,0,26.57655,2.7658884,,,17.11032125,,4.125693,,2.2121814,0,,0,,3.51866625,7.076454,4.4032516,0,0.7441434,0,
5,0,0,0,7.3349276,0,0,0,11.6161155,,0,4.741594,4.44498615,0,0,0,0,14.799741,5.1566372,6.165192,5.412803,3.509792,317.6005019,,,5.7860946,22.0576928,,,,0,,0,,3.1000123,25.806561,,,,,,,1.7322899,6.76623255,0,0,8.66914785,5.251961,7.4015865,19.83458015,0,,,0,26.57655,2.7658884,,,17.11032125,,4.0868828,,2.2121814,0,,0,,3.51866625,7.076454,4.4032516,0,0.7441434,0,
6,0,0,0,7.3349276,0,0,0,11.6161155,,0,4.741594,4.44498615,0,0,0,0,14.799741,5.1566372,6.165192,5.412803,3.509792,317.6005019,,,5.7860946,22.0576928,,,,0,,0,,3.1000123,25.806561,,,,,,,1.7322899,6.76623255,0,0,8.66914785,5.251961,7.4015865,19.83458015,0,,,0,26.57655,2.7658884,,,17.11032125,,4.0868828,,2.2121814,0,,0,,3.51866625,7.076454,4.4032516,0,0.7441434,0,
7,0,0,0,7.3349276,0,0,0,11.6161155,,0,4.741594,4.44498615,0,0,0,0,14.799741,5.1566372,6.165192,5.412803,3.509792,317.6005019,,,5.7860946,22.0576928,,,,0,,0,,3.1000123,25.806561,,,,,,,1.6502464,6.76623255,0,0,8.66914785,5.251961,7.4015865,19.83458015,0,,,0,26.57655,2.7658884,,,17.11032125,,4.0868828,,2.2121814,0,,0,,3.51866625,7.076454,4.4032516,0,4.4699226,0,
8,0,0,0,7.3349276,0,0,0,11.6161155,,0,4.741594,4.44498615,0,0,0,0,14.799741,5.1566372,6.165192,5.412803,3.509792,317.6005019,,,5.7860946,22.0576928,,,,0,,0,,3.1000123,25.806561,,,,,,,1.6502464,6.76623255,0,0,8.66914785,5.251961,7.4015865,19.83458015,0,,,0,26.57655,2.7658884,,,17.11032125,,4.0868828,,2.2121814,0,,0,,3.51866625,7.076454,4.4032516,0,4.4699226,0,
9,0,0,0,7.371364,0,0,0,11.6161155,,0,4.741594,4.44498615,0,0,0,0,14.799741,5.1566372,6.165192,5.412803,3.509792,317.6005019,,,5.7860946,25.024142,,,,0,,0,,3.1000123,25.806561,,,,,,,1.6502464,0,0,0,8.66914785,5.251961,7.4015865,19.83458015,0,,,0,26.57655,2.7658884,,,17.11032125,,4.1071316,,2.2121814,0,,0,,3.51866625,7.076454,4.4032516,0,1.4899742,0,
10,0,0,0,7.371364,0,0,0,11.6161155,,0,4.741594,4.44498615,0,0,0,0,14.799741,5.1566372,6.165192,5.412803,3.509792,317.6005019,,,5.7860946,25.024142,,,,0,,0,,3.1000123,25.806561,,,,,,,1.6502464,0,0,0,8.66914785,5.251961,7.4015865,19.83458015,0,,,0,26.57655,2.7658884,,,17.11032125,,4.1071316,,2.2121814,0,,0,,3.51866625,7.076454,4.4032516,0,1.4899742,0,
