Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA
23:45-24:00,41DC2022/12/28,0.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,90.20,656.40,0.00,0.00,320.00,0.00,0.00,65.80,104.75,191.62,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,20.73,92.92,119.16,124.79,279.18,139.08,21.94,42.85,26.62,46.40,98.34,0.00,0.00,0.00,2.86,0.00,0.00,9.14,0.00,12.00,44.92,0.00,0.00,0.00,26.30,0.00,37.48,0.00,90.87,3.31,5.11,0.00,0.00,0.00,0.00,0.00,0.00,12.78,3.84,0.00,0.56,0.00,0.00,1040.00,0.00,0.72,1.08,20.82,0.00,200.00,1.56,1.29,8.77,76.00,5.72,14.95,4.98,4.99,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,2.25,1.61,9.44,1.73,0.83,0.36,0.79,0.00,3.77,0.26,2.00,1.09,1.66,2.34,2.69,1.96,1.96,0.50,0.00,2.42,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,1.77,0.00,0.01,0.02,0.00,3.54,1.34,0.00,4.29,0.01,2.79,0.00,0.00,0.85,2.65
23:30-23:45,41DC2022/12/28,0.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,90.20,656.40,0.00,0.00,320.00,0.00,0.00,65.80,104.75,229.94,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,20.73,92.92,119.16,124.79,279.18,139.08,21.94,42.85,26.62,46.40,98.34,0.00,0.00,0.00,2.86,0.00,0.00,9.14,0.00,12.00,44.92,0.00,0.00,0.00,26.30,0.00,37.48,0.00,90.87,3.31,5.11,0.00,0.00,0.00,0.00,0.00,0.00,53.45,3.84,0.00,0.56,0.00,0.00,1040.00,0.00,0.72,1.08,20.99,0.00,200.00,1.56,1.29,8.77,76.00,5.72,14.89,4.96,4.96,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,2.25,1.61,9.44,1.73,0.83,0.36,0.79,0.00,3.77,0.26,2.00,1.09,1.66,2.34,2.68,1.92,1.92,0.50,0.00,2.42,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,1.77,0.00,0.01,0.02,0.00,3.54,1.34,0.00,4.29,0.01,2.79,0.00,0.00,0.85,2.65
23:15-23:30,41DC2022/12/28,0.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,90.20,656.40,0.00,0.00,320.00,0.00,0.00,65.80,104.75,269.47,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,20.73,92.92,119.16,124.79,279.18,139.08,21.94,42.85,26.62,46.40,98.34,0.00,0.00,0.00,2.86,0.00,0.00,9.14,0.00,12.00,44.92,0.00,0.00,0.00,26.30,0.00,37.48,0.00,90.87,3.31,5.11,0.00,0.00,0.00,0.00,0.00,0.00,53.45,3.84,0.00,0.56,0.00,0.00,1040.00,0.00,0.72,1.08,21.11,0.00,200.00,1.56,1.29,8.77,76.00,5.72,14.94,4.98,4.99,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,2.25,1.61,9.44,1.73,0.83,0.36,0.79,0.00,3.77,0.26,2.00,1.09,1.66,2.34,2.68,1.98,1.98,0.50,0.00,2.42,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,1.77,0.00,0.01,0.02,0.00,3.54,1.34,0.00,4.29,0.01,2.79,0.00,0.00,0.85,2.65
23:00-23:15,41DC2022/12/28,0.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,90.20,656.40,0.00,0.00,320.00,0.00,0.00,65.80,104.75,269.47,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,20.73,92.92,119.16,124.79,279.18,139.08,21.94,42.85,26.62,46.40,98.34,0.00,0.00,0.00,2.86,0.00,0.00,9.14,0.00,12.00,44.92,0.00,0.00,0.00,26.30,0.00,37.48,0.00,90.87,3.31,5.11,0.00,0.00,0.00,0.00,0.00,0.00,53.45,3.84,0.00,0.56,0.00,0.00,1040.00,0.00,0.72,1.08,21.28,0.00,200.00,1.56,1.29,8.77,76.00,5.72,14.90,4.97,4.96,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,2.25,1.61,9.44,1.73,0.83,0.36,0.79,0.00,3.77,0.26,2.00,1.09,1.66,2.34,2.69,1.98,1.98,0.50,0.00,2.42,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,1.77,0.00,0.01,0.02,0.00,3.54,1.34,0.00,4.29,0.01,2.79,0.00,0.00,0.85,2.65
22:45-23:00,41DC2022/12/28,0.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,90.20,656.40,0.00,0.00,320.00,0.00,0.00,65.80,104.75,269.47,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,20.73,92.92,119.16,124.79,279.18,139.08,21.94,42.85,26.62,46.40,98.34,0.00,0.00,0.00,2.86,0.00,0.00,18.29,0.00,12.00,44.92,0.00,0.00,0.00,26.30,0.00,37.48,0.00,90.87,6.62,5.11,0.00,0.00,0.00,0.00,0.00,0.00,53.45,3.84,0.00,0.56,0.00,0.00,1040.00,0.00,0.72,1.08,21.45,0.00,200.00,1.56,1.29,8.77,76.00,5.72,14.88,4.96,4.96,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,2.25,1.61,9.44,1.73,0.83,0.36,0.79,0.00,3.77,0.26,2.00,1.09,1.66,2.34,2.68,1.98,1.98,0.50,0.00,2.42,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,1.77,0.00,0.01,0.02,0.00,3.54,1.34,0.00,4.29,0.01,2.79,0.00,0.00,0.85,2.65
22:30-22:45,41DC2022/12/28,0.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,90.20,656.40,0.00,0.00,320.00,0.00,0.00,65.80,104.75,269.47,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,20.73,92.92,119.16,124.79,279.18,139.08,21.94,42.85,26.62,46.40,98.34,0.00,0.00,0.00,2.86,0.00,0.00,18.29,0.00,12.00,44.92,0.00,0.00,0.00,26.30,0.00,37.48,0.00,90.87,6.62,5.11,0.00,0.00,0.00,0.00,0.00,0.00,12.78,3.84,0.00,0.56,0.00,0.00,1040.00,0.00,0.72,1.08,21.63,0.00,200.00,1.56,1.29,8.77,76.00,5.72,14.95,4.98,5.00,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,2.25,1.61,9.44,1.73,0.86,0.37,0.79,0.00,3.77,0.26,2.00,1.09,1.66,2.34,2.68,1.92,1.92,0.50,0.00,2.42,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,1.77,0.00,0.01,0.02,0.00,3.54,1.34,0.00,4.29,0.01,2.79,0.00,0.00,0.85,2.65
22:15-22:30,41DC2022/12/28,0.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,90.20,656.40,0.00,0.00,320.00,0.00,0.00,65.80,104.75,269.47,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,20.73,92.92,119.16,124.79,279.18,139.08,21.94,42.85,26.62,46.40,98.34,0.00,0.00,0.00,2.86,0.00,16.30,18.29,0.00,12.00,44.92,0.00,0.00,0.00,26.30,0.00,37.48,0.00,90.87,6.62,5.11,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.84,0.00,0.56,0.00,0.00,1040.00,0.00,0.72,1.16,21.83,0.00,200.00,1.56,1.29,8.77,76.00,5.72,14.93,4.97,4.98,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,2.25,1.61,9.44,1.64,0.86,0.37,0.79,0.00,3.77,0.26,2.00,1.09,1.66,2.34,2.67,1.98,1.98,0.50,0.00,2.42,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,1.77,0.00,0.01,0.02,0.00,3.54,1.34,0.00,4.29,0.01,2.79,0.00,0.00,0.85,2.65
22:00-22:15,41DC2022/12/28,0.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,90.20,656.40,0.00,0.00,320.00,0.00,0.00,65.80,104.75,269.47,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,20.73,92.92,119.16,124.79,279.18,139.08,21.94,42.85,26.62,46.40,98.34,0.00,0.00,0.00,2.86,0.00,16.30,18.29,0.00,12.00,44.92,0.00,0.00,0.00,26.30,0.00,37.48,0.00,90.87,6.62,5.11,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.84,0.00,0.56,0.00,0.00,1040.00,0.00,0.72,1.16,22.01,0.00,200.00,1.56,1.29,8.77,76.00,5.72,14.88,4.96,4.96,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,2.25,1.61,9.44,1.64,0.86,0.37,0.79,0.00,3.77,0.26,2.00,1.09,1.66,2.34,2.67,1.96,1.96,0.50,0.00,2.42,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,1.77,0.00,0.01,0.02,0.00,3.54,1.34,0.00,4.29,0.01,2.79,0.00,0.00,0.85,2.65
21:45-22:00,41DC2022/12/28,0.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,90.20,656.40,0.00,0.00,320.00,0.00,0.00,65.80,104.75,269.47,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,20.73,92.92,119.16,124.79,279.18,139.08,21.94,42.85,26.62,46.40,98.34,0.00,0.00,0.00,2.86,0.00,16.30,18.29,0.00,12.00,44.92,0.00,0.00,0.00,26.30,0.00,37.26,0.00,90.87,4.42,5.11,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.84,0.00,0.56,0.00,0.00,1040.00,0.00,0.72,1.16,22.18,0.00,200.00,1.56,1.37,8.77,76.00,5.72,14.83,4.94,4.95,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,2.25,1.61,9.44,1.64,0.82,0.36,0.79,0.00,3.77,0.26,2.00,1.09,1.66,2.34,2.69,1.95,1.95,0.50,0.00,2.42,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,1.77,0.00,0.01,0.02,0.00,3.54,1.34,0.00,4.29,0.01,2.79,0.00,0.00,0.85,2.65
21:30-21:45,41DC2022/12/28,0.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,90.20,656.40,0.00,0.00,320.00,0.00,0.00,65.80,104.75,269.47,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,20.73,92.92,119.16,124.79,279.18,139.08,21.94,42.85,26.62,46.40,98.34,0.00,0.00,0.00,2.86,0.00,16.30,18.29,0.00,12.00,44.92,0.00,0.00,0.00,26.30,0.00,37.26,0.00,90.87,4.42,5.11,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.84,0.00,0.56,0.00,0.00,1040.00,0.00,0.72,1.16,22.36,0.00,200.00,1.56,1.37,8.77,76.00,5.72,14.95,4.98,4.99,300.00,300.00,100.00,200.00,200.00,200.00,1.92,5.34,2.25,1.61,9.44,1.64,0.82,0.36,0.79,0.00,3.77,0.26,2.00,1.09,1.66,2.34,2.91,1.94,1.94,0.50,0.00,2.42,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,1.77,0.00,0.01,0.02,0.00,3.54,1.34,0.00,4.29,0.01,2.79,0.00,0.00,0.85,2.65
