timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,65DSBRPL2024/01/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.4900,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,38.0900,6.0400,0.0000,0.0000,83.7565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,432.5400,0.0000,0.0000,9.1000,61.3000,47.8800,0.0000,49.2400,25.0400,9.3200,17.9000,11.1400,19.5900,62.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,14.0900,0.0000,0.0000,0.0000,22.9800,0.0000,0.0000,0.0000,0.0000,0.6500,1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7612,24.0300,0.0000,0.0000,0.0000,0.0000,0.0000,1270.1377,-151.94,0.00,13.1566,0.00,1105.0411
2,BRPL,65DSBRPL2024/01/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.4900,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,38.0900,6.0400,0.0000,0.0000,83.7565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,389.0600,0.0000,0.0000,9.1000,61.3000,47.8800,0.0000,49.2400,25.0400,9.2100,17.9000,11.1400,19.5900,62.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,14.0900,0.0000,0.0000,0.0000,22.9800,0.0000,0.0000,0.0000,0.0000,0.6500,1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7612,24.0300,0.0000,0.0000,0.0000,0.0000,0.0000,1225.9977,-169.24,0.00,12.6405,0.00,1044.1172
3,BRPL,65DSBRPL2024/01/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.4900,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,38.0900,6.0400,0.0000,0.0000,83.7565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,336.4200,0.0000,0.0000,8.9900,61.3000,47.8800,0.0000,49.2400,25.0400,9.2100,17.9000,11.1400,19.5900,62.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,14.0900,0.0000,0.0000,0.0000,22.9800,0.0000,0.0000,0.0000,0.0000,11.1900,3.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7612,24.0300,0.0000,0.0000,0.0000,0.0000,0.0000,1185.1977,-174.05,0.00,12.2573,0.00,998.8904
4,BRPL,65DSBRPL2024/01/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.4900,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,38.0900,6.0400,0.0000,0.0000,83.7565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,288.3600,0.0000,0.0000,8.9900,61.3000,47.8800,0.0000,49.2400,25.0400,9.2100,17.9000,11.1400,19.5900,62.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,14.0900,0.0000,0.0000,0.0000,22.9800,0.0000,0.0000,0.0000,0.0000,11.1900,3.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7612,24.0300,0.0000,0.0000,0.0000,0.0000,0.0000,1137.1277,-160.59,0.00,11.9666,0.00,964.5711
5,BRPL,65DSBRPL2024/01/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.4900,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,38.0900,6.0400,0.0000,0.0000,83.7565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.1400,0.0000,0.0000,8.9900,61.3000,47.8800,0.0000,49.2400,25.2100,9.2100,17.9000,11.1400,19.5900,62.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,14.0900,0.0000,0.0000,0.0000,22.9800,0.0000,0.0000,0.0000,0.0000,1.4000,1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7612,23.0700,0.0000,0.0000,0.0000,0.0000,0.0000,1105.2277,-166.36,0.00,11.6502,0.00,927.2175
6,BRPL,65DSBRPL2024/01/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.4900,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,38.0900,6.0400,0.0000,0.0000,83.7565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.1400,0.0000,0.0000,8.9900,61.3000,47.8800,0.0000,49.2400,25.2100,9.2100,17.9000,11.1400,19.5900,62.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,14.0900,0.0000,0.0000,0.0000,22.9800,0.0000,0.0000,0.0000,0.0000,0.6500,1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7612,23.0700,0.0000,0.0000,0.0000,0.0000,0.0000,1104.7477,-197.11,0.00,11.3879,0.00,896.2498
7,BRPL,65DSBRPL2024/01/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.4900,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,14.4200,3.8400,0.0000,0.0000,83.7565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.1400,0.0000,0.0000,8.9900,61.3000,47.8800,0.0000,49.2400,25.2100,5.8200,10.0500,6.1300,19.5900,62.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,14.0900,0.0000,0.0000,0.0000,22.9800,0.0000,0.0000,0.0000,0.0000,0.6500,1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7612,23.0700,0.0000,0.0000,0.0000,0.0000,0.0000,1059.5077,-178.85,0.00,11.1612,0.00,869.4965
8,BRPL,65DSBRPL2024/01/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.4900,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,14.4200,3.8400,0.0000,0.0000,83.7565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.1400,0.0000,0.0000,8.9900,61.3000,47.8800,0.0000,49.2400,25.2100,5.8200,10.0500,6.1300,19.5900,62.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,14.0900,0.0000,0.0000,0.0000,22.9800,0.0000,0.0000,0.0000,0.0000,0.6500,1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7612,23.0700,0.0000,0.0000,0.0000,0.0000,0.0000,1059.5077,-200.00,0.00,10.9836,0.00,848.5241
9,BRPL,65DSBRPL2024/01/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.4900,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,14.4200,3.8400,0.0000,0.0000,83.7565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.1400,0.0000,0.0000,4.8200,61.3000,47.8800,0.0000,49.2400,25.2100,5.8200,10.0500,6.1300,19.5900,62.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,14.0900,0.0000,0.0000,0.0000,22.9800,0.0000,0.0000,0.0000,0.0000,0.6500,1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,16.0800,0.0000,0.0000,0.0000,0.0000,0.0000,8.7612,23.0700,0.0000,0.0000,0.0000,0.0000,0.0000,1061.4177,-224.03,0.00,10.7978,0.00,826.5899
10,BRPL,65DSBRPL2024/01/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.4900,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,14.4200,3.8400,0.0000,0.0000,83.7565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.1400,0.0000,0.0000,4.8200,61.3000,47.8800,0.0000,49.2400,25.2100,5.8200,10.0500,6.1300,19.5900,62.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,14.0900,0.0000,0.0000,0.0000,22.9800,0.0000,0.0000,0.0000,0.0000,0.6500,1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,15.4200,0.0000,0.0000,0.0000,0.0000,0.0000,8.7612,23.0700,0.0000,0.0000,0.0000,0.0000,0.0000,1060.7577,-224.03,0.00,10.7922,0.00,825.9355
11,BRPL,65DSBRPL2024/01/26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,155.0000,0.0000,0.0000,0.0000,0.0000,14.4200,3.8400,0.0000,0.0000,83.7565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.1400,0.0000,0.0000,4.8200,61.3000,47.8800,0.0000,49.2400,25.2100,5.8200,10.0500,6.1300,19.5900,62.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0400,0.0000,0.0000,14.0900,0.0000,0.0000,0.0000,22.9800,0.0000,0.0000,0.0000,0.0000,0.6500,1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3400,17.5300,0.0000,0.0000,0.0000,0.0000,0.0000,8.7612,23.0700,0.0000,0.0000,0.0000,0.0000,0.0000,1012.0677,-190.39,0.00,10.6658,0.00,811.0119
