Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR
1,60IS2025/04/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,500.3900,0.0000,0.0000,270.0000,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,649.3000,0.0000,0.0000,13.1200,90.2900,115.9700,122.4400,402.8100,127.6300,19.9000,41.1500,25.6200,44.0300,141.2100,0.0000,0.0000,0.0000,0.0000,0.0000,25.4200,10.0100,0.0000,0.0000,49.8800,0.0000,0.0000,0.0000,66.4700,0.0000,0.0000,0.0000,0.0000,34.5100,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,68.1800,0.0000,6.2600,1.3700,0.0000,0.0000,0.0000,0.0000,0.9100,3.1100,2.9800,0.0000,0.0000,2.2400,3.3000,0.0000,0.0000,0.0000,85.0100,28.3300,28.3300,0.0000,0.0000,0.0000,0.0000,0.0000,18.6600,63.3300,63.3300,3.0000,5.4200,0.0000,5.7700,0.0000,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,60IS2025/04/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,500.3900,0.0000,0.0000,270.0000,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,649.3000,0.0000,0.0000,13.1200,90.3000,115.9700,122.4300,402.8100,127.6500,19.9000,41.1600,25.6200,44.0300,141.2100,0.0000,0.0000,0.0000,0.0000,0.0000,12.5600,10.0100,0.0000,0.0000,49.8800,0.0000,0.0000,0.0000,66.4700,0.0000,0.0000,0.0000,0.0000,34.5100,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,68.1800,0.0000,6.2600,1.3700,0.0000,0.0000,0.0000,0.0000,0.9100,3.1100,2.9800,0.0000,0.0000,2.2400,3.3000,0.0000,0.0000,0.0000,87.0000,29.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.3400,63.3300,63.3300,3.0000,5.4200,0.0000,5.7700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,60IS2025/04/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,500.3900,0.0000,0.0000,270.0000,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,649.5800,0.0000,0.0000,13.1200,90.3000,115.9700,122.4300,402.8100,127.6500,19.9000,41.1600,25.6200,44.0300,141.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,49.8800,0.0000,0.0000,0.0000,66.4700,0.0000,0.0000,0.0000,0.0000,34.5100,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,68.1800,0.0000,6.2600,1.3700,0.0000,0.0000,0.0000,0.0000,0.9100,3.1100,3.0400,0.0000,0.0000,2.2400,3.3000,0.0000,0.0000,0.0000,88.5000,29.5000,29.5000,0.0000,0.0000,0.0000,0.0000,0.0000,19.3400,63.3300,63.3300,3.0000,5.4200,0.0000,5.7700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,60IS2025/04/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,500.3900,0.0000,0.0000,270.0000,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,594.0000,0.0000,0.0000,13.1200,90.3000,115.9700,122.4300,402.8100,127.6500,19.9000,41.1600,25.6200,44.0300,141.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,49.8800,0.0000,0.0000,0.0000,66.4700,0.0000,0.0000,0.0000,0.0000,34.5100,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,68.1800,0.0000,6.2600,1.3700,0.0000,0.0000,0.0000,0.0000,0.9100,3.1100,3.0600,0.0000,0.0000,2.2400,3.3000,0.0000,0.0000,0.0000,90.4900,30.1700,30.1700,0.0000,0.0000,0.0000,0.0000,0.0000,19.3400,63.3300,63.3300,3.0000,5.4200,0.0000,5.7700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,60IS2025/04/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,500.3900,0.0000,0.0000,270.0000,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,545.9100,0.0000,0.0000,13.1200,90.3000,115.9700,122.4300,402.8100,127.6500,19.9000,41.1600,25.6200,44.0300,141.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,49.8800,0.0000,0.0000,0.0000,66.4700,0.0000,0.0000,0.0000,0.0000,34.5100,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,68.1800,0.0000,6.2600,1.3700,0.0000,0.0000,0.0000,0.0000,0.9000,3.1100,3.0600,0.0000,0.0000,2.2400,3.2200,0.0000,0.0000,0.0000,93.0000,31.0000,31.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3400,63.3300,63.3300,3.0000,8.1300,0.0000,5.7700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,60IS2025/04/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,500.3900,0.0000,0.0000,270.0000,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,497.8100,0.0000,0.0000,13.1200,90.3000,115.9700,122.4300,402.8100,127.6500,19.9000,41.1600,25.6200,44.0300,141.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,49.8800,0.0000,0.0000,0.0000,66.4700,0.0000,0.0000,0.0000,0.0000,34.5100,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,68.1800,0.0000,6.2600,1.3700,0.0000,0.0000,0.0000,0.0000,0.9000,3.1100,3.0500,0.0000,0.0000,2.2400,3.2200,0.0000,0.0000,0.0000,94.9900,31.6700,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,63.3300,63.3300,3.0000,8.1300,0.0000,5.7700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,60IS2025/04/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,500.4000,0.0000,0.0000,270.0000,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,497.8100,0.0000,0.0000,13.1200,90.3000,115.9700,122.4300,402.8100,127.6500,19.9000,41.1600,25.6200,44.0300,141.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,49.8800,0.0000,0.0000,0.0000,66.4700,0.0000,0.0000,0.0000,0.0000,34.5100,38.1300,0.0000,15.6300,11.2100,0.0000,19.0600,0.0000,25.7100,6.0200,6.2600,1.3700,0.0000,0.0000,0.0000,0.0000,0.9000,3.1100,3.0500,0.0000,0.0000,2.2400,3.2200,0.0000,0.0000,0.0000,97.9900,32.6700,32.6700,0.0000,0.0000,0.0000,0.0000,0.0000,22.6600,63.6700,63.6700,3.0000,8.1300,0.0000,5.7700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,60IS2025/04/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,500.4000,0.0000,0.0000,270.0000,0.0000,0.0000,115.0100,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,497.8100,0.0000,0.0000,13.1200,90.3000,115.9700,122.4300,402.8100,127.6500,19.9000,41.1600,25.6200,44.0300,141.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,49.8800,0.0000,0.0000,0.0000,66.4700,0.0000,0.0000,0.0000,0.0000,34.5100,38.1300,0.0000,15.6300,0.0000,0.0000,19.0600,0.0000,25.7100,6.0200,12.5500,1.3700,0.0000,0.0000,0.0000,0.0000,0.9000,3.1100,3.0500,0.0000,0.0000,2.2400,3.2200,0.0000,0.0000,0.0000,100.9900,33.6700,33.6700,0.0000,0.0000,0.0000,0.0000,0.0000,22.3400,65.0000,65.0000,3.0000,8.1300,0.0000,5.7700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,60IS2025/04/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,413.8200,0.0000,0.0000,270.0001,0.0000,0.0000,84.8500,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,432.0500,0.0000,0.0000,13.1200,91.0800,116.5100,123.7000,402.8100,124.2700,19.9000,42.1000,25.6200,44.0300,141.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,49.8800,0.0000,0.0000,0.0000,66.4700,0.0000,0.0000,0.0000,0.0000,34.5100,38.1300,0.0000,15.6300,0.0000,0.0000,19.0600,0.0000,25.7100,6.0200,12.5500,1.7500,0.0000,0.0000,0.0000,0.0000,0.9000,2.9400,3.0400,0.0000,0.0000,2.2400,3.2200,0.0000,0.0000,0.0000,85.0100,28.3300,28.3300,0.0000,0.0000,0.0000,0.0000,0.0000,22.0000,34.3300,34.3300,3.0000,8.1300,0.0000,5.7700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,60IS2025/04/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,260.2900,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7600,327.2500,0.0000,0.0000,270.0001,0.0000,0.0000,66.0000,100.2100,271.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,432.0500,0.0000,0.0000,13.1200,91.0800,116.5100,123.7000,402.8100,124.2700,19.9000,42.1000,25.6200,44.0300,141.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,0.0000,0.0000,49.8800,0.0000,0.0000,0.0000,66.4700,0.0000,0.0000,0.0000,0.0000,34.5100,38.1300,0.0000,15.6300,0.0000,0.0000,19.0600,0.0000,25.7100,6.0200,12.5500,1.7500,0.0000,0.0000,0.0000,0.0000,0.9000,2.9400,3.0300,0.0000,0.0000,2.2400,3.2200,0.0000,0.0000,0.0000,85.0100,28.3300,28.3300,0.0000,0.0000,0.0000,0.0000,0.0000,21.6600,34.3300,34.3300,3.0000,8.1300,0.0000,5.7700,0.0000,31.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
