timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,68DSNDPL2024/03/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7100,350.8400,0.0000,0.0000,58.7137,0.0000,0.0000,53.6500,0.0000,134.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7800,0.0000,0.0000,6.1400,27.2600,34.9900,0.0000,24.8100,41.2600,3.2300,12.5600,3.8600,13.7500,43.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,4.6800,0.0000,12.5300,0.0000,0.0000,0.0000,15.9800,0.0000,0.0000,0.0000,0.0000,10.3000,9.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,3.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,2.7200,0.0000,0.0000,0.0000,2.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,25.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1018.1777,-154.93,0.00,10.6113,0.00,852.6364
2,NDPL,68DSNDPL2024/03/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7100,315.4200,0.0000,0.0000,58.7137,0.0000,0.0000,49.3900,0.0000,134.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4500,0.0000,0.0000,6.1400,27.2600,34.9900,0.0000,24.8100,41.2600,1.9300,12.5600,3.8600,13.7500,43.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,4.6800,0.0000,12.5300,0.0000,0.0000,0.0000,15.9800,0.0000,0.0000,0.0000,0.0000,10.3000,9.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,3.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,2.7200,0.0000,0.0000,0.0000,2.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,26.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,979.8677,-121.14,0.00,10.5733,0.00,848.1544
3,NDPL,68DSNDPL2024/03/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7100,315.4200,0.0000,0.0000,58.7137,0.0000,0.0000,45.1400,0.0000,134.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5400,0.0000,0.0000,6.1400,27.2600,34.9900,0.0000,24.8100,41.2600,1.9300,12.5600,3.8600,13.7500,43.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,4.6800,0.0000,12.5300,0.0000,0.0000,0.0000,15.9800,0.0000,0.0000,0.0000,0.0000,10.3000,9.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,3.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,2.7200,0.0000,0.0000,0.0000,2.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,27.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,975.5477,-164.59,0.00,10.1720,0.00,800.7857
4,NDPL,68DSNDPL2024/03/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7200,318.0000,0.0000,0.0000,58.7137,0.0000,0.0000,40.8800,0.0000,134.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8300,0.0000,0.0000,6.1400,27.2600,34.9900,0.0000,24.8100,41.2600,1.9700,12.5600,3.9400,13.7500,43.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,4.6800,0.0000,12.5300,0.0000,0.0000,0.0000,15.9800,0.0000,0.0000,0.0000,0.0000,12.1000,9.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,3.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,2.7200,0.0000,0.0000,0.0000,2.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,27.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,956.2477,-168.45,0.00,9.9775,0.00,777.8202
5,NDPL,68DSNDPL2024/03/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7200,318.0000,0.0000,0.0000,58.7137,0.0000,0.0000,36.6200,0.0000,134.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8300,0.0000,0.0000,6.1400,27.2600,34.9900,0.0000,24.8100,41.2600,1.9300,12.5600,3.8900,13.7500,43.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,4.6800,0.0000,12.5300,0.0000,0.0000,0.0000,15.9800,0.0000,0.0000,0.0000,0.0000,12.1000,9.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,3.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,2.7200,0.0000,0.0000,0.0000,2.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,27.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,951.7377,-164.59,0.00,9.9720,0.00,777.1757
6,NDPL,68DSNDPL2024/03/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7200,318.0000,0.0000,0.0000,58.7137,0.0000,0.0000,35.2000,0.0000,134.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8300,0.0000,0.0000,2.9000,27.2600,34.9900,0.0000,24.8100,41.2600,1.9300,7.5300,3.8900,13.7500,43.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,4.6800,0.0000,12.5300,0.0000,0.0000,0.0000,15.9800,0.0000,0.0000,0.0000,0.0000,10.1400,9.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6700,1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,2.7200,0.0000,0.0000,0.0000,2.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,27.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,938.1577,-164.59,0.00,9.8580,0.00,763.7097
7,NDPL,68DSNDPL2024/03/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7200,318.0000,0.0000,0.0000,58.7137,0.0000,0.0000,35.2000,0.0000,134.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8300,0.0000,0.0000,2.9000,27.2600,34.9900,0.0000,24.8100,41.2600,1.9300,7.5300,3.8900,13.7500,43.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,4.6800,0.0000,12.5300,0.0000,0.0000,0.0000,15.9800,0.0000,0.0000,0.0000,0.0000,10.1400,9.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,2.7200,0.0000,0.0000,0.0000,2.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,27.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,936.3977,-193.55,0.00,9.5999,0.00,733.2478
8,NDPL,68DSNDPL2024/03/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7200,318.0000,0.0000,0.0000,58.7137,0.0000,0.0000,35.2000,0.0000,134.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8300,0.0000,0.0000,2.9000,27.2600,34.9900,0.0000,24.8100,41.2600,1.9300,7.5300,3.8900,13.7500,43.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,4.6800,0.0000,12.5300,0.0000,0.0000,0.0000,15.9800,0.0000,0.0000,0.0000,0.0000,10.1400,9.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,1.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,2.7200,0.0000,0.0000,0.0000,2.0000,2.3800,0.0000,0.0000,0.0000,0.0000,0.0000,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,909.1577,-169.42,0.00,9.5738,0.00,730.1639
9,NDPL,68DSNDPL2024/03/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7200,318.0000,0.0000,0.0000,58.7137,0.0000,0.0000,35.2000,0.0000,134.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8300,0.0000,0.0000,2.9000,27.2600,34.9900,0.0000,24.8100,41.2600,1.9300,7.5300,3.8900,13.7500,43.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,4.6800,0.0000,12.5300,0.0000,0.0000,0.0000,15.9800,0.0000,0.0000,0.0000,0.0000,10.1400,9.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,3.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,2.4800,0.0000,0.0000,0.0000,1.9500,2.3100,0.0000,0.0000,0.0000,0.0000,0.0000,26.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,909.8977,-183.90,0.00,9.4584,0.00,716.5393
10,NDPL,68DSNDPL2024/03/24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7200,318.0000,0.0000,0.0000,58.7137,0.0000,0.0000,35.2000,0.0000,134.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8300,0.0000,0.0000,2.9000,27.2600,34.9900,0.0000,24.8100,41.2600,1.9300,7.5300,3.8900,13.7500,43.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6300,4.6800,0.0000,12.5300,0.0000,0.0000,0.0000,15.9800,0.0000,0.0000,0.0000,0.0000,10.1400,9.6400,0.0000,0.0000,2.8700,0.0000,0.0000,0.0000,0.0000,0.0800,3.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,2.4800,0.0000,0.0000,0.0000,1.9500,2.3100,0.0000,0.0000,0.0000,0.0000,0.0000,25.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,912.4277,-193.55,0.00,9.3986,0.00,709.4791
