timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,63DSBRPL2025/04/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5200,0.0000,13.5224,42.6538,0.0000,0.0000,0.0000,0.0000,38.1000,18.9400,50.8600,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,491.2000,0.0000,0.0000,8.3400,30.7000,53.3500,74.4000,59.4500,32.3900,9.1100,18.8100,11.6400,19.2300,62.6200,0.0000,0.0000,0.0000,0.0000,1.3200,22.7000,6.6800,8.2600,0.0000,16.2900,0.0000,0.0000,2.5100,31.3700,0.0000,0.0000,0.0000,0.0000,20.9800,0.0000,12.3400,15.1100,10.7700,5.0500,26.4100,8.7200,38.3300,0.0000,8.2600,1.0500,0.0000,0.0000,280.0000,0.0000,0.0700,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3300,60.0000,0.0000,1.8700,4.6000,0.0000,4.4200,9.8042,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4300,5.9600,2.3100,13.1500,2005.8364,468.67,11.00,19.3947,0.00,2466.1117
2,BRPL,63DSBRPL2025/04/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5200,0.0000,13.5224,42.6538,0.0000,0.0000,0.0000,0.0000,38.1000,18.9400,50.8600,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,491.2000,0.0000,0.0000,8.3400,30.7000,53.3500,74.4000,59.4500,32.3900,9.1100,18.8100,11.6400,19.2300,62.6200,0.0000,0.0000,0.0000,0.0000,1.3200,22.7000,6.6800,8.2600,0.0000,16.2900,0.0000,0.0000,2.5100,31.3700,0.0000,0.0000,0.0000,0.0000,20.9800,0.0000,12.3400,15.1100,10.7700,5.0500,26.4100,8.7200,38.3300,0.0000,8.2600,1.0500,0.0000,0.0000,275.0000,0.0000,0.0700,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.6700,58.3400,0.0000,1.8700,4.6000,0.0000,4.4200,9.8042,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4300,5.9600,2.3100,13.1500,1999.4964,458.22,0.00,19.2638,0.00,2438.4526
3,BRPL,63DSBRPL2025/04/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5200,0.0000,13.5224,42.6538,0.0000,0.0000,0.0000,0.0000,38.1000,18.9400,50.8600,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,491.2000,0.0000,0.0000,8.3400,30.7000,53.3500,74.4000,59.4500,30.9600,9.1100,18.8100,11.6400,19.2300,62.6200,0.0000,0.0000,0.0000,0.0000,1.3200,22.7000,6.6800,8.2600,0.0000,16.2900,0.0000,0.0000,2.5100,31.3700,0.0000,0.0000,0.0000,0.0000,20.9800,0.0000,12.3400,15.1100,10.7700,5.0500,26.4100,8.7200,38.3300,0.0000,8.2600,1.0500,0.0000,0.0000,280.0000,0.0000,0.0700,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.6700,64.0000,0.0000,1.8700,4.6000,0.0000,4.4200,9.8042,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4300,5.9600,2.3100,13.1500,2012.2464,422.92,0.00,19.0879,0.00,2416.0785
4,BRPL,63DSBRPL2025/04/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5200,0.0000,13.5224,42.6538,0.0000,0.0000,0.0000,0.0000,38.1000,18.9400,50.8600,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,491.2000,0.0000,0.0000,8.3400,30.7000,53.3500,74.4000,59.4500,30.9600,9.1100,18.8100,11.6400,19.2300,62.6200,0.0000,0.0000,0.0000,0.0000,0.0000,22.7000,6.6800,8.2600,0.0000,16.2900,0.0000,0.0000,2.5100,31.3700,0.0000,0.0000,0.0000,0.0000,22.1100,0.0000,12.3400,15.1100,10.7700,5.0500,26.4100,8.7200,38.3300,0.0000,8.2600,1.0500,0.0000,0.0000,280.0000,0.0000,0.0700,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3300,63.0000,0.0000,1.8700,4.6000,0.0000,4.4200,9.8042,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4300,5.9600,2.3100,13.1500,2009.7064,392.51,0.00,18.8309,0.00,2383.3855
5,BRPL,63DSBRPL2025/04/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5200,0.0000,12.6289,42.6538,0.0000,0.0000,0.0000,0.0000,38.1000,18.9400,34.4900,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,491.2000,0.0000,0.0000,8.3400,30.7000,53.3500,74.4000,59.4500,30.9600,9.1100,18.8100,11.6400,19.2300,62.6200,0.0000,0.0000,0.0000,0.0000,0.0000,22.7000,6.6800,8.2600,0.0000,16.2900,0.0000,0.0000,1.6400,31.3700,0.0000,0.0000,0.0000,0.0000,22.1100,0.0000,12.3400,15.1100,10.7700,5.0500,26.4100,8.7200,36.6700,0.0000,8.1200,1.0500,0.0000,0.0000,240.0000,0.0000,0.0700,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,62.0000,0.0000,1.8700,4.6000,0.0000,4.4200,9.8042,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4300,5.9600,2.3100,13.1500,1947.4329,399.86,0.00,18.4025,0.00,2328.8904
6,BRPL,63DSBRPL2025/04/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5200,0.0000,12.6289,42.9456,0.0000,0.0000,0.0000,0.0000,38.1000,18.9400,24.7100,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,491.2000,0.0000,0.0000,8.3400,30.7000,53.3500,74.4000,59.4500,30.9600,9.1100,18.8100,11.6400,19.2300,62.6200,0.0000,0.0000,0.0000,0.0000,0.0000,22.7000,6.6800,8.2600,0.0000,16.2900,0.0000,0.0000,1.1700,31.3700,0.0000,0.0000,0.0000,0.0000,22.1100,0.0000,12.3400,15.1100,10.7700,5.0500,26.4100,8.7200,36.6700,0.0000,8.1200,1.0500,0.0000,0.0000,230.0000,0.0000,0.0700,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0000,61.6600,0.0000,1.8700,4.6000,0.0000,4.4200,9.8042,30.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4300,5.9600,2.3100,13.1500,1924.6347,387.40,0.00,18.1275,0.00,2293.9072
7,BRPL,63DSBRPL2025/04/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5200,0.0000,12.6289,42.9456,0.0000,0.0000,0.0000,0.0000,38.1000,18.9400,24.7100,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.2000,0.0000,0.0000,8.3400,30.7000,53.3500,74.4000,59.4500,30.9600,9.1100,19.2300,11.6400,19.2300,62.6200,0.0000,0.0000,0.0000,0.0000,0.0000,22.7000,6.6800,8.2600,0.0000,16.2900,0.0000,0.0000,1.1700,31.3700,0.0000,0.0000,0.0000,0.0000,22.1100,0.0000,12.3400,15.1100,10.7700,5.0500,26.4100,8.7200,36.6700,0.0000,8.1200,1.8300,0.0000,0.0000,230.0000,0.0000,0.0700,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,62.0000,0.0000,1.8700,4.6000,0.0000,4.4200,9.8042,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4300,5.9600,2.3100,13.1500,1926.1847,394.56,0.00,18.1954,0.00,2302.5493
8,BRPL,63DSBRPL2025/04/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5200,0.0000,12.6289,42.9456,0.0000,0.0000,0.0000,0.0000,38.1000,18.9400,24.7100,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.2100,0.0000,0.0000,8.3400,30.7000,53.3500,74.4000,59.4500,30.9600,9.1100,19.2300,11.6400,19.2300,62.6200,0.0000,0.0000,0.0000,0.0000,0.0000,14.8200,6.6800,8.2600,0.0000,16.2900,0.0000,0.0000,1.1700,31.3700,0.0000,0.0000,0.0000,0.0000,22.1100,0.0000,12.3400,15.1100,10.7700,5.0500,26.4100,8.7200,36.6700,0.0000,8.1200,1.8300,0.0000,0.0000,190.0000,0.0000,0.0700,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.6700,66.0000,0.0000,1.8700,4.6000,0.0000,4.4200,9.8042,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4300,5.9600,2.3100,13.1500,1882.4747,398.15,0.00,17.8825,0.00,2262.7422
9,BRPL,63DSBRPL2025/04/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5200,0.0000,13.5224,43.6219,0.0000,0.0000,0.0000,0.0000,38.1000,18.9400,24.7100,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.2100,0.0000,0.0000,8.3400,30.7000,53.3500,74.4000,59.4500,30.9600,9.1100,19.2300,11.6400,19.2300,62.6200,0.0000,0.0000,0.0000,0.0000,0.0000,14.8200,6.6800,8.2600,0.0000,16.2900,0.0000,0.0000,1.1700,31.3700,0.0000,0.0000,0.0000,0.0000,22.1100,0.0000,12.3400,15.1100,10.7700,5.0500,26.4100,8.7200,36.6700,0.0000,8.1200,1.8300,0.0000,0.0000,150.0000,0.0000,0.0700,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3300,73.3400,0.0000,1.8700,4.6000,0.0000,4.4200,9.8042,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4300,5.9600,2.3100,13.1500,1856.0645,390.20,0.00,17.6145,0.00,2228.6500
10,BRPL,63DSBRPL2025/04/27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.5200,0.0000,13.5224,43.6219,0.0000,0.0000,0.0000,0.0000,38.1000,18.9400,24.7100,0.0000,99.6160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.2100,0.0000,0.0000,8.3400,30.7000,53.3500,74.4000,59.4500,30.9600,9.1100,19.2300,11.6400,19.2300,62.6200,0.0000,0.0000,0.0000,0.0000,0.0000,7.5700,6.6800,5.5700,0.0000,16.2900,0.0000,0.0000,1.1700,31.3700,0.0000,0.0000,0.0000,0.0000,20.9800,0.0000,12.3400,15.1100,10.7700,5.0500,26.4100,8.7200,36.6700,0.0000,8.1200,1.8300,0.0000,0.0000,150.0000,0.0000,0.0700,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.6700,73.3400,0.0000,1.8700,4.6000,0.0000,4.4200,9.8042,30.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4300,5.9600,2.3100,13.1500,1846.8345,364.58,0.00,17.5922,0.00,2193.8223
