genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,6.7323465,0,0,0,10.99481625,,1.1001848,7.112391,6.6684222,3.2668999,0,0,0,13.78319965,4.2929216,3.0819074,8.22804455,3.509792,317.63266535,,,7.7333542,25.024142,,,,0,,0,,0,23.1710347,,,,,,,3.7257803,6.1235119,0,0,8.67284,3.502356,4.79793325,15.2155575,0,,,0,34.92918,1.77895575,,,22.86042,,3.720717,,1.5996552,0,,,3.517041,7.155225,4.4514976,0,8.5703046,5.3833395,
2,0,0,0,6.7323465,0,0,0,10.99481625,,1.1001848,7.112391,4.4442486,3.2668999,0,0,0,13.78319965,4.2929216,3.0819074,8.22804455,3.509792,317.63266535,,,7.7333542,25.024142,,,,0,,0,,0,23.1710347,,,,,,,3.7257803,6.1235119,0,0,8.67284,3.502356,4.79793325,15.2155575,0,,,0,34.92918,0.8887725,,,22.86042,,3.720717,,1.5996552,0,,,3.517041,7.155225,4.4514976,0,8.5703046,5.3833395,
3,0,0,0,6.7323465,0,0,0,10.99481625,,1.1001848,7.112391,4.4442486,3.2668999,0,0,0,13.78319965,4.2929216,3.0819074,8.22804455,3.509792,317.63266535,,,7.7333542,25.024142,,,,0,,0,,0,23.1710347,,,,,,,3.7257803,6.1235119,0,0,8.67284,3.502356,4.79793325,15.2155575,0,,,0,34.92918,0.8887725,,,22.86042,,3.720717,,1.5996552,0,,,3.517041,7.155225,4.4514976,0,8.5703046,5.3833395,
4,0,0,0,6.7323465,0,0,0,10.99481625,,1.1001848,7.112391,4.4442486,3.2668999,0,0,0,13.78319965,4.2929216,3.0819074,8.22804455,3.509792,317.63266535,,,7.7333542,25.024142,,,,0,,0,,0,23.1710347,,,,,,,3.7257803,6.1235119,0,0,8.67284,3.502356,4.79793325,15.2155575,0,,,0,34.92918,0.8887725,,,22.86042,,3.720717,,1.5996552,0,,,3.517041,7.155225,4.4514976,0,8.5703046,5.3833395,
5,0,0,0,6.90922925,0,0,0,10.99481625,,1.1001848,7.112391,4.4442486,3.2668999,0,0,0,13.78319965,4.2929216,3.0819074,8.22804455,3.509792,317.63266535,,,7.7333542,25.024142,,,,0,,0,,0,23.1710347,,,,,,,2.4831191,3.2234906,0,0,8.67284,3.502356,4.79793325,15.2155575,0,,,0,34.92918,0.8887725,,,22.86042,,2.4112946,,0.6277128,0,,,3.517041,7.155225,4.4514976,0,8.5703046,5.3833395,
6,0,0,0,6.90922925,0,0,0,10.99481625,,1.1001848,7.112391,4.4442486,3.2668999,0,0,0,13.78319965,4.2929216,3.0819074,8.22804455,3.509792,317.63266535,,,7.7333542,25.024142,,,,0,,0,,0,23.1710347,,,,,,,2.4831191,3.2234906,0,0,8.67284,3.502356,4.79793325,15.2155575,0,,,0,34.92918,0.8887725,,,22.86042,,2.4112946,,0.6277128,0,,,3.517041,7.155225,4.4514976,0,8.5703046,5.3833395,
7,0,0,0,6.90922925,0,0,0,10.99481625,,1.1001848,7.112391,4.4442486,3.2668999,0,0,0,13.78319965,4.2929216,3.0819074,8.22804455,3.509792,317.63266535,,,7.7333542,25.024142,,,,0,,0,,0,23.1710347,,,,,,,2.4831191,3.2234906,0,0,8.67284,3.502356,4.79793325,15.2155575,0,,,0,34.92918,0.8887725,,,22.86042,,2.4112946,,0.6277128,0,,,3.517041,7.155225,4.4514976,0,8.6074274,5.3833395,
8,0,0,0,6.90922925,0,0,0,10.99481625,,1.1001848,7.112391,4.4442486,3.2668999,0,0,0,13.78319965,4.2929216,3.0819074,8.22804455,3.509792,317.63266535,,,7.7333542,25.024142,,,,0,,0,,0,23.1710347,,,,,,,2.4831191,3.2234906,0,0,8.67284,3.502356,4.79793325,15.2155575,0,,,0,34.92918,0.7871985,,,22.86042,,2.6593424,,0.6277128,0,,,3.517041,7.155225,4.4514976,0,8.6074274,5.3833395,
9,0,0,0,6.99834575,0,0,0,10.99481625,,1.1001848,4.2657472,4.4442486,3.2668999,0,0,0,13.78319965,4.2929216,3.0819074,8.22804455,3.509792,317.63266535,,,7.7333542,25.024142,,,,0,,0,,0,23.1710347,,,,,,,2.4831191,3.2234906,0,0,8.67284,3.502356,4.79793325,15.2155575,0,,,0,34.92918,0.73500075,,,22.86042,,2.6593424,,0.6277128,0,,,3.517041,7.155225,4.4514976,0,8.6074274,5.3833395,
10,0,0,0,6.99834575,0,0,0,10.99481625,,1.1001848,4.2657472,4.4442486,3.2668999,0,0,0,13.78319965,4.2929216,3.0819074,8.22804455,3.509792,317.63266535,,,7.7333542,25.024142,,,,0,,0,,0,23.1710347,,,,,,,2.4831191,3.2234906,0,0,8.67284,3.502356,4.79793325,15.2155575,0,,,0,34.92918,0,,,22.86042,,2.6593424,,0.6277128,0,,,3.517041,7.155225,4.4514976,0,8.6074274,5.3833395,
