genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,10.3484304,0,0,0,16.9188624,,1.5749712,0,3.1813452,0,0,0,0,14.4283788,280.292342,0,3.9809088,4.396392,5.17443927,,,11.0706948,35.823348,,,,0,,0,,15.917605,0,,,,,,,0,0,0,12.2615856,35.07592,28.6876656,40.5228769,,,5.481608,33.72678144,0,,,15.1815092,,0,,0,0,,,5.036526,10.2397284,6.377184,0,8.5343148,8.0270388,
2,0,0,0,10.3484304,0,0,0,16.9188624,,1.5749712,0,3.1813452,0,0,0,0,14.4283788,280.292342,0,3.9809088,4.396392,5.17443927,,,11.0706948,35.823348,,,,0,,0,,15.917605,0,,,,,,,0,0,0,12.2615856,35.07592,28.6876656,40.5228769,,,5.481608,33.72678144,0,,,15.1815092,,0,,0,0,,,5.036526,10.2397284,6.377184,0,8.5343148,8.0270388,
3,0,0,0,10.3484304,0,0,0,16.9188624,,3.1499424,0,3.1813452,2.3383008,0,0,0,14.4283788,280.292342,0,3.9809088,4.396392,5.17443927,,,11.0706948,35.823348,,,,0,,0,,15.917605,0,,,,,,,0,0,0,12.2615856,35.07592,28.6876656,40.5228769,,,5.481608,33.72678144,0,,,15.1815092,,0,,0,0,,,5.036526,10.2397284,6.377184,0,8.5343148,8.0270388,
4,0,0,0,10.3484304,0,0,0,16.9188624,,3.1499424,0,3.1813452,2.3383008,0,0,0,14.4283788,280.292342,0,3.9809088,4.396392,5.17443927,,,11.0706948,35.823348,,,,0,,0,,15.917605,0,,,,,,,0,0,0,12.2615856,35.07592,28.6876656,40.5228769,,,5.481608,33.72678144,0,,,15.1815092,,0,,0,0,,,5.036526,10.2397284,6.377184,0,8.5343148,8.0270388,
5,0,0,0,10.3484304,0,0,0,16.9188624,,3.1499424,0,3.1813452,2.3383008,0,0,0,14.4283788,280.292342,0,3.9809088,4.396392,5.17443927,,,11.0706948,35.823348,,,,0,,0,,15.917605,0,,,,,,,0,0,0,12.2615856,35.07592,28.6876656,40.5228769,,,5.481608,33.72678144,0,,,15.1815092,,0,,0,0,,,5.036526,10.2397284,6.377184,0,8.5343148,8.0270388,
6,0,0,0,10.399158,0,0,0,16.9188624,,3.1499424,0,0,2.3383008,0,0,0,14.4283788,280.292342,0,3.9809088,4.396392,5.17443927,,,11.0706948,35.823348,,,,0,,0,,15.917605,0,,,,,,,0,0,0,12.2615856,35.07592,28.6876656,40.5228769,,,5.481608,33.72678144,1.2222936,,,15.1815092,,0,,0,0,,,5.036526,10.2397284,6.377184,0,8.5343148,8.0270388,
7,0,0,0,10.399158,0,0,0,16.9188624,,3.1499424,0,0,0,0,0,0,14.4283788,280.292342,0,3.9809088,4.396392,5.17443927,,,11.0706948,35.823348,,,,0,,0,,15.917605,0,,,,,,,0,0,0,12.2615856,35.07592,28.6876656,40.5228769,,,5.481608,33.72678144,1.2222936,,,15.1815092,,0,,0,0,,,5.036526,10.2397284,6.377184,0,8.5343148,8.0270388,
8,0,0,0,10.399158,0,0,0,16.9188624,,3.1499424,0,0,0,0,0,0,14.4283788,280.292342,0,3.9809088,4.396392,5.17443927,,,11.0706948,35.823348,,,,0,,0,,15.917605,0,,,,,,,0,0,0,12.2615856,35.07592,28.6876656,40.5228769,,,5.481608,33.72678144,1.2222936,,,15.1815092,,0,,0,0,,,5.036526,10.2397284,6.377184,0,8.5343148,8.0270388,
9,0,0,0,10.399158,0,0,0,16.9188624,,3.1499424,0,0,0,0,0,0,14.4283788,280.292342,0,3.9809088,4.396392,5.17443927,,,11.0706948,35.823348,,,,0,,0,,15.917605,0,,,,,,,0,0,0,12.2615856,35.07592,28.6876656,40.5228769,,,5.481608,33.72678144,1.2222936,,,15.1815092,,0,,0,0,,,5.036526,10.2397284,6.377184,0,8.5343148,8.0270388,
10,0,0,0,10.399158,0,0,0,16.9188624,,3.1499424,0,0,0,0,0,0,14.4283788,280.292342,0,3.9809088,4.396392,5.17443927,,,11.0706948,35.823348,,,,0,,0,,15.917605,0,,,,,,,0,0,0,12.2615856,35.07592,28.6876656,40.5228769,,,5.481608,33.72678144,1.2222936,,,15.1815092,,0,,0,0,,,5.036526,10.2397284,6.377184,0,8.5343148,8.0270388,
