timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,66DSNDPL2022/08/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5800,0.0000,7.9242,23.1360,0.0000,0.0000,3.5556,0.0000,24.7000,445.9500,44.8800,0.0000,65.6562,0.0000,0.0000,116.2500,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.3900,25.8200,35.0600,0.0000,40.9100,36.7400,6.4700,12.5900,7.8400,10.0000,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,18.4800,8.7800,4.7400,0.0000,11.7300,0.0000,0.0000,0.0000,15.0600,7.3300,0.0000,0.0000,0.0000,15.5700,9.6400,12.6300,11.6000,8.6300,10.8600,14.6800,5.6000,0.0000,3.8400,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,10.6400,0.0000,0.0000,0.0000,9.3100,10.7900,0.0000,0.0000,0.0000,0.0000,0.0000,26.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1492.1020,335.10,0.00,18.9834,0.00,1808.2186
2,NDPL,66DSNDPL2022/08/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5800,0.0000,7.9242,23.1360,0.0000,0.0000,3.5556,0.0000,24.7000,445.9500,44.8800,0.0000,65.6562,0.0000,0.0000,116.2500,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.3900,25.8200,35.0600,0.0000,40.9100,36.7400,6.4700,12.5900,7.8400,10.0000,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,18.4800,8.7800,4.7400,0.0000,11.7300,0.0000,0.0000,0.0000,15.0600,7.3300,0.0000,0.0000,0.0000,15.5700,9.6400,12.6300,11.6000,8.6300,10.8600,14.6800,5.6000,0.0000,3.8400,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,10.6400,0.0000,0.0000,0.0000,9.3100,10.7900,0.0000,0.0000,0.0000,0.0000,0.0000,26.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1492.4920,358.19,0.00,19.4892,0.00,1831.1928
3,NDPL,66DSNDPL2022/08/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5800,0.0000,7.9242,23.1360,0.0000,0.0000,3.5556,0.0000,24.7000,445.9500,44.8800,0.0000,65.6562,0.0000,0.0000,116.2500,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.3900,25.8200,35.0600,0.0000,40.9100,36.7400,6.4700,12.5900,7.8400,10.0000,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,18.4800,8.7800,4.7400,0.0000,11.7300,0.0000,0.0000,0.0000,15.0600,7.3300,0.0000,0.0000,0.0000,14.5800,9.6400,12.6300,11.6000,8.6300,10.8600,14.6800,5.6000,0.0000,3.8400,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,10.6400,0.0000,0.0000,0.0000,9.3100,10.7900,0.0000,0.0000,0.0000,0.0000,0.0000,27.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1491.7920,153.47,0.00,17.9279,0.00,1627.3341
4,NDPL,66DSNDPL2022/08/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5800,0.0000,7.9242,23.1360,0.0000,0.0000,3.5556,0.0000,24.7000,445.9500,44.8800,0.0000,65.6562,0.0000,0.0000,116.2500,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.3900,25.8200,35.0600,0.0000,40.9100,36.7400,6.4700,12.5900,7.8400,10.0000,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,18.4800,8.7800,4.7400,0.0000,11.7300,0.0000,0.0000,0.0000,15.0600,7.3300,0.0000,0.0000,0.0000,14.5800,9.6400,12.6300,11.6000,8.6300,10.8600,14.6800,5.6000,0.0000,3.8400,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,10.6400,0.0000,0.0000,0.0000,9.3100,10.7900,0.0000,0.0000,0.0000,0.0000,0.0000,27.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1492.2120,195.70,0.00,17.7154,0.00,1670.1966
5,NDPL,66DSNDPL2022/08/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5800,0.0000,7.9242,23.1360,0.0000,0.0000,3.6429,0.0000,24.7000,445.9500,44.8800,0.0000,65.6562,0.0000,0.0000,116.2500,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.3900,25.8200,35.0600,0.0000,40.9100,36.7400,6.4700,12.5900,7.8400,10.0000,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,18.4800,8.7800,4.7400,0.0000,11.7300,0.0000,0.0000,0.0000,15.0600,7.3300,0.0000,0.0000,0.0000,14.5800,9.4700,12.6300,11.6000,8.6300,10.8600,14.6800,5.6000,0.0000,3.8400,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,10.6400,0.0000,0.0000,0.0000,9.0800,10.7900,0.0000,0.0000,0.0000,0.0000,0.0000,28.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1492.3093,110.70,0.00,17.6265,0.00,1585.3828
6,NDPL,66DSNDPL2022/08/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5800,0.0000,12.0000,23.1360,0.0000,0.0000,6.5552,0.0000,24.7000,445.9500,44.8800,0.0000,65.6562,0.0000,0.0000,116.2500,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.3900,25.8200,35.0600,0.0000,40.9100,36.7400,6.4700,12.5900,7.8400,10.0000,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,17.5800,8.7800,4.7400,0.0000,11.7300,0.0000,0.0000,0.0000,15.0600,7.3300,0.0000,0.0000,0.0000,14.5800,9.4700,12.6300,11.6000,8.6300,10.8600,14.6800,5.6000,0.0000,3.8400,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,10.6400,0.0000,0.0000,0.0000,9.0800,10.7900,0.0000,0.0000,0.0000,0.0000,0.0000,28.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1498.7174,110.70,0.00,17.6829,0.00,1591.7345
7,NDPL,66DSNDPL2022/08/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5800,0.0000,12.0000,23.1360,0.0000,0.0000,6.5552,0.0000,24.7000,445.9500,44.8800,0.0000,65.6562,0.0000,0.0000,116.2500,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.3900,25.8200,35.0600,0.0000,40.9100,36.7400,6.4700,12.5900,7.8400,10.0000,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,14.8700,8.7800,4.7400,0.0000,11.7300,0.0000,0.0000,0.0000,15.0600,7.9400,0.0000,0.0000,0.0000,14.5800,9.4700,12.6300,11.6000,8.6300,10.8600,14.6800,5.6000,0.0000,3.8400,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,10.6400,0.0000,0.0000,0.0000,9.0800,10.7900,0.0000,0.0000,0.0000,0.0000,0.0000,28.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1497.1574,67.70,0.00,18.0475,0.00,1546.8099
8,NDPL,66DSNDPL2022/08/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5800,0.0000,12.0000,23.1360,0.0000,0.0000,6.5552,0.0000,24.7000,445.9500,44.8800,0.0000,65.6562,0.0000,0.0000,116.2500,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.3900,25.8200,35.0600,0.0000,40.9100,36.7400,6.4700,12.5900,7.8400,10.0000,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,14.8700,8.7800,4.7400,0.0000,11.7300,0.0000,0.0000,0.0000,15.0600,7.9400,0.0000,0.0000,0.0000,14.5800,9.4700,12.6300,11.6000,8.6300,10.8600,14.6800,5.6000,0.0000,3.8400,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,10.6400,0.0000,0.0000,0.0000,9.0800,10.7900,0.0000,0.0000,0.0000,0.0000,0.0000,29.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1497.5574,70.00,0.00,18.0308,0.00,1549.5266
9,NDPL,66DSNDPL2022/08/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5800,0.0000,7.9242,23.1360,0.0000,0.0000,6.5552,0.0000,24.7000,309.6000,44.8800,0.0000,66.7505,0.0000,0.0000,116.2500,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3900,25.8200,35.0600,0.0000,40.9100,36.7400,6.4700,12.5900,7.8400,10.0000,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,14.8700,8.7800,4.7400,0.0000,11.7300,0.0000,0.0000,0.0000,15.0600,7.9400,0.0000,0.0000,0.0000,14.5800,9.4700,12.6300,11.6000,8.6300,10.8600,14.6800,1.8700,0.0000,3.8400,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,10.6400,0.0000,0.0000,0.0000,8.8400,10.7900,0.0000,0.0000,0.0000,0.0000,0.0000,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1351.8459,184.80,0.00,15.7383,0.00,1520.9076
10,NDPL,66DSNDPL2022/08/19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5800,0.0000,12.0000,23.1360,0.0000,0.0000,6.5552,0.0000,24.7000,245.7400,44.8800,0.0000,66.7505,0.0000,0.0000,116.2500,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3900,25.8200,35.0600,0.0000,40.9100,36.7400,6.4700,12.5900,7.8400,10.0000,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,14.8700,8.7800,4.7400,0.0000,11.7300,0.0000,0.0000,0.0000,15.0600,7.9400,0.0000,0.0000,0.0000,14.5800,9.4700,12.6300,11.6000,8.6300,10.8600,14.6800,1.8700,0.0000,3.8400,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6500,10.6400,0.0000,0.0000,0.0000,8.8400,10.7900,0.0000,0.0000,0.0000,0.0000,0.0000,30.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1292.3417,231.00,0.00,14.8081,0.00,1508.5336
