Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII
23:45-24:00,62DC2024/01/25,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,65.93,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,113.40,0.00,345.38,132.75,21.82,42.39,26.39,44.92,147.52,0.00,15.23,71.24,87.68,0.00,0.00,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.69,0.00,0.00,0.00,0.00,1.66,4.57,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.51,0.00,0.00,0.00,0.00,620.00,440.00,0.88,0.69,7.01,0.00,200.00,1.38,0.95,15.23,0.00,4.93,17.50,5.84,5.83,300.00,300.00,100.00,200.00,0.00,6.66,11.67,11.67,0.00,0.00,0.00,11.86,23.50,24.03,300.00,300.00,200.00,200.00,1.29
23:30-23:45,62DC2024/01/25,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,65.93,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,113.40,0.00,345.38,132.75,21.82,42.39,26.39,44.92,147.52,0.00,15.23,71.24,87.68,0.00,0.00,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.69,0.00,0.00,0.00,0.00,1.66,4.57,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.51,0.00,0.00,0.00,0.00,620.00,440.00,0.88,0.69,7.01,0.00,200.00,1.38,0.95,15.23,0.00,4.93,17.50,5.84,5.83,300.00,300.00,100.00,200.00,0.00,6.66,11.67,11.67,0.00,0.00,0.00,11.86,23.50,23.07,300.00,300.00,200.00,200.00,1.29
23:15-23:30,62DC2024/01/25,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,84.77,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,113.40,0.00,345.38,132.75,21.82,42.39,26.39,44.92,147.52,0.00,15.23,71.24,87.68,0.00,0.00,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.69,0.00,0.00,0.00,0.00,1.66,4.57,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.51,0.00,0.00,0.00,0.00,620.00,440.00,0.88,0.69,7.01,0.00,200.00,1.38,0.95,15.23,0.00,4.93,17.50,5.84,5.83,300.00,300.00,100.00,200.00,0.00,6.66,11.67,11.67,0.00,0.00,0.00,11.86,23.50,23.07,300.00,300.00,200.00,200.00,1.29
23:00-23:15,62DC2024/01/25,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,94.19,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,113.40,0.00,345.38,132.75,21.82,42.39,26.39,44.92,147.52,0.00,15.23,71.24,87.68,0.00,0.00,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.69,0.00,0.00,0.00,0.00,1.66,4.57,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.51,0.00,0.00,0.00,0.00,620.00,440.00,0.88,0.69,7.01,0.00,200.00,1.38,0.95,15.23,0.00,4.93,17.50,5.84,5.83,300.00,300.00,100.00,200.00,0.00,6.66,11.67,11.67,0.00,0.00,0.00,11.86,23.50,23.07,300.00,300.00,200.00,200.00,1.29
22:45-23:00,62DC2024/01/25,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,94.19,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,113.40,0.00,345.38,132.75,21.82,42.39,26.39,44.92,147.52,0.00,15.23,71.24,87.68,0.00,0.00,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.69,0.00,0.00,0.00,0.00,1.66,4.57,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.51,0.00,0.00,0.00,0.00,620.00,440.00,0.88,0.69,7.01,0.00,200.00,1.38,0.95,15.23,0.00,4.93,17.50,5.84,5.83,300.00,300.00,100.00,200.00,0.00,6.66,11.67,11.67,0.00,0.00,0.00,11.86,23.50,23.07,300.00,300.00,200.00,200.00,1.29
22:30-22:45,62DC2024/01/25,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,270.60,0.00,0.00,265.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,94.19,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,113.40,0.00,345.38,132.75,21.82,42.39,26.39,44.92,147.52,0.00,15.23,71.24,87.68,0.00,0.00,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.69,0.00,0.00,0.00,0.00,1.66,4.57,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.51,0.00,0.00,0.00,0.00,620.00,440.00,0.88,0.69,7.01,0.00,200.00,1.38,0.95,15.23,0.00,4.93,17.50,5.84,5.83,300.00,300.00,100.00,200.00,0.00,6.66,11.67,11.67,0.00,0.00,0.00,11.86,23.50,23.07,300.00,300.00,200.00,200.00,1.29
22:15-22:30,62DC2024/01/25,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,246.00,0.00,0.00,265.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,115.29,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,113.40,0.00,345.38,132.75,21.82,42.39,26.39,44.92,147.52,0.00,15.23,71.24,87.68,0.00,0.00,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.69,0.00,0.00,0.00,0.00,1.66,4.57,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.00,0.00,0.00,0.00,0.00,620.00,440.00,0.88,0.69,7.34,0.00,200.00,1.38,0.95,15.23,0.00,4.93,17.50,5.84,5.83,300.00,300.00,100.00,200.00,0.00,6.66,11.67,11.67,0.00,0.00,0.00,11.86,23.50,23.07,300.00,300.00,200.00,200.00,1.29
22:00-22:15,62DC2024/01/25,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,246.00,0.00,0.00,265.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,115.29,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,113.40,0.00,345.38,132.75,21.82,42.39,26.39,44.92,147.52,0.00,15.23,71.24,87.68,0.00,15.12,9.37,0.00,0.00,21.68,0.00,0.00,0.00,54.69,0.00,0.00,0.00,0.00,1.66,4.57,0.00,0.00,0.00,0.00,16.48,0.00,1.39,0.00,0.00,0.00,0.00,0.00,620.00,440.00,0.88,0.69,7.76,0.00,200.00,1.38,0.95,15.23,0.00,4.93,17.50,5.84,5.83,300.00,300.00,100.00,200.00,0.00,6.66,11.67,11.67,0.00,0.00,0.00,11.86,23.50,24.03,300.00,300.00,200.00,200.00,1.29
21:45-22:00,62DC2024/01/25,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,246.00,0.00,0.00,265.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,115.29,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.49,0.00,0.00,20.73,92.00,113.40,0.00,345.38,132.75,21.82,42.39,26.39,44.92,147.52,0.00,15.23,71.24,87.68,0.00,15.12,17.75,0.00,0.00,21.68,0.00,0.00,0.00,54.69,0.00,0.00,0.00,0.00,2.21,4.57,0.00,0.00,0.00,0.00,16.48,0.00,1.39,0.00,0.00,0.00,0.00,0.00,620.00,440.00,0.88,0.69,8.09,0.00,200.00,1.38,0.95,15.23,0.00,4.93,17.50,5.84,5.83,300.00,300.00,100.00,200.00,0.00,6.66,11.67,11.67,0.00,0.00,0.00,11.86,23.50,24.03,300.00,300.00,200.00,200.00,1.29
21:30-21:45,62DC2024/01/25,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,246.00,0.00,0.00,265.00,0.00,0.00,65.00,0.00,90.20,435.44,0.00,0.00,320.00,0.00,0.00,115.29,104.74,270.34,0.00,0.00,0.00,0.00,0.00,0.00,679.19,0.00,0.00,20.73,92.00,113.40,0.00,345.38,132.75,21.82,42.39,26.39,44.92,147.52,0.00,15.23,71.24,87.68,0.00,30.24,17.75,0.00,0.00,21.68,0.00,0.00,0.00,54.69,0.00,0.00,0.00,0.00,2.21,4.57,0.00,0.00,0.00,0.00,16.48,0.00,1.39,0.00,0.00,0.00,0.00,0.00,620.00,440.00,0.88,0.69,8.48,0.00,200.00,1.38,0.95,15.23,0.00,4.93,17.50,5.84,5.83,300.00,300.00,100.00,200.00,0.00,6.66,11.67,11.67,0.00,0.00,0.00,11.86,23.50,24.03,300.00,300.00,200.00,200.00,1.29
