timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,59DSNDPL2022/09/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6600,0.0000,8.3073,23.1360,0.0000,0.0000,4.2857,0.0000,24.7000,445.9500,44.8800,0.0000,66.7505,0.0000,0.0000,116.2200,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1500,13.6500,35.0600,0.0000,51.7900,36.7400,6.4700,12.5900,7.8400,10.3300,43.5400,0.0000,0.0000,0.0000,3.2500,0.0000,18.4800,2.6300,3.1300,0.0000,11.5700,0.0000,0.0000,0.0000,14.9600,8.7300,0.0000,0.0000,0.0000,13.1100,9.5000,12.5100,11.6000,8.6300,10.8600,14.6800,0.7500,0.0000,3.8400,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8900,10.4300,0.0000,0.0000,0.0000,7.2100,9.8500,0.0000,0.0000,0.0000,0.0000,0.0000,9.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1489.7095,347.14,0.00,16.1643,0.00,1820.6852
2,NDPL,59DSNDPL2022/09/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6600,0.0000,8.3073,23.1360,0.0000,0.0000,4.2857,0.0000,24.7000,445.9500,44.8800,0.0000,66.7505,0.0000,0.0000,116.2200,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1500,13.6500,35.0600,0.0000,51.7900,36.7400,6.4700,12.5900,7.8400,10.3300,43.5400,0.0000,0.0000,0.0000,3.2500,0.0000,18.4800,2.6300,3.1300,0.0000,11.5700,0.0000,0.0000,0.0000,14.9600,8.7300,0.0000,0.0000,0.0000,13.1100,9.5000,12.5100,11.6000,8.6300,10.8600,14.6800,0.7500,0.0000,3.8400,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8900,10.4300,0.0000,0.0000,0.0000,7.2100,9.8500,0.0000,0.0000,0.0000,0.0000,0.0000,9.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1489.7895,332.78,0.00,16.0386,0.00,1806.5309
3,NDPL,59DSNDPL2022/09/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6600,0.0000,8.3073,23.1360,0.0000,0.0000,4.2857,0.0000,24.7000,445.9500,44.8800,0.0000,66.7505,0.0000,0.0000,116.2200,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1500,13.6500,35.0600,0.0000,51.7900,36.9600,6.4700,12.5900,7.8400,10.3300,43.5400,0.0000,0.0000,0.0000,3.2500,0.0000,18.4800,2.6300,3.1300,0.0000,11.5700,0.0000,0.0000,0.0000,14.9600,8.7300,0.0000,0.0000,0.0000,13.1100,9.5000,12.5100,11.6000,8.6300,10.8600,14.6800,0.7500,0.0000,3.8400,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8900,10.4300,0.0000,0.0000,0.0000,7.2100,9.8500,0.0000,0.0000,0.0000,0.0000,0.0000,9.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1490.1095,307.79,-2.75,15.8215,0.00,1779.3280
4,NDPL,59DSNDPL2022/09/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6600,0.0000,8.3073,23.1360,0.0000,0.0000,4.2857,0.0000,24.7000,445.9500,44.8800,0.0000,66.7505,0.0000,0.0000,116.2200,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1500,13.6500,35.0600,0.0000,51.7900,36.9600,6.4700,12.5900,7.8400,10.3300,43.5400,0.0000,0.0000,0.0000,3.2500,0.0000,13.8600,2.6300,3.1300,0.0000,11.5700,0.0000,0.0000,0.0000,14.9600,8.7300,0.0000,0.0000,0.0000,13.1100,9.5000,12.5100,11.6000,8.6300,10.8600,14.6800,0.7500,0.0000,3.8400,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8900,10.4300,0.0000,0.0000,0.0000,7.2100,9.8500,0.0000,0.0000,0.0000,0.0000,0.0000,9.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1485.6895,307.79,-17.93,15.7826,0.00,1759.7669
5,NDPL,59DSNDPL2022/09/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6600,0.0000,8.3073,23.1360,0.0000,0.0000,4.1176,0.0000,24.7000,445.9500,44.8800,0.0000,66.7505,0.0000,0.0000,116.2200,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1500,13.6500,35.0600,0.0000,51.7900,37.0600,6.4700,12.5900,7.8400,10.3300,43.5400,0.0000,0.0000,0.0000,3.2500,0.0000,13.8600,2.6300,3.1300,0.0000,11.5700,0.0000,0.0000,0.0000,14.9600,8.7300,0.0000,0.0000,0.0000,15.5700,9.5000,12.5100,11.6000,8.6300,10.8600,14.6800,0.7500,0.0000,3.8400,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8900,10.2700,0.0000,0.0000,0.0000,7.0700,9.8500,0.0000,0.0000,0.0000,0.0000,0.0000,9.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1487.7814,244.81,-43.66,15.2468,0.00,1673.6846
6,NDPL,59DSNDPL2022/09/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6600,0.0000,8.3073,23.1360,0.0000,0.0000,4.2857,0.0000,24.7000,445.9500,44.8800,0.0000,66.7505,0.0000,0.0000,116.2200,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1500,13.6500,35.0600,0.0000,51.7900,37.0600,6.4700,12.5900,7.8400,10.3300,43.5400,0.0000,0.0000,0.0000,3.2500,0.0000,13.8600,2.6300,3.1300,0.0000,11.5700,0.0000,0.0000,0.0000,14.9600,8.7300,0.0000,0.0000,0.0000,15.5700,9.5000,12.5100,11.6000,8.6300,10.8600,14.6800,0.7500,0.0000,3.8400,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8900,10.2700,0.0000,0.0000,0.0000,7.0700,9.8500,0.0000,0.0000,0.0000,0.0000,0.0000,9.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1488.0395,273.84,-64.30,15.5045,0.00,1682.0750
7,NDPL,59DSNDPL2022/09/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6600,0.0000,8.3073,23.1360,0.0000,0.0000,4.2857,0.0000,24.7000,445.9500,44.8800,0.0000,66.7505,0.0000,0.0000,116.2200,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1500,13.6500,35.0600,0.0000,51.7900,37.0600,6.4700,12.5900,7.8400,10.3300,43.5400,0.0000,0.0000,0.0000,3.2500,0.0000,13.7600,2.6300,3.1300,0.0000,11.5700,0.0000,0.0000,0.0000,14.9600,8.7300,0.0000,0.0000,0.0000,15.5700,9.5000,12.5100,11.6000,8.6300,10.8600,14.6800,0.7500,0.0000,3.8400,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8900,10.2700,0.0000,0.0000,0.0000,7.0700,9.8500,0.0000,0.0000,0.0000,0.0000,0.0000,9.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1488.0795,302.86,-84.91,15.7603,0.00,1690.2692
8,NDPL,59DSNDPL2022/09/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6600,0.0000,8.3073,23.1360,0.0000,0.0000,4.2857,0.0000,24.7000,445.9500,44.8800,0.0000,66.7505,0.0000,0.0000,116.2200,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1500,13.6500,35.0600,0.0000,51.7900,37.0600,6.4700,12.5900,7.8400,10.3300,43.5400,0.0000,0.0000,0.0000,3.2500,0.0000,13.1800,2.6300,2.9700,0.0000,11.5700,0.0000,0.0000,0.0000,14.9600,8.7300,0.0000,0.0000,0.0000,15.5700,9.5000,12.5100,11.6000,8.6300,10.8600,14.6800,0.7500,0.0000,3.8400,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8900,10.2700,0.0000,0.0000,0.0000,7.0700,9.8500,0.0000,0.0000,0.0000,0.0000,0.0000,9.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1487.3895,302.86,-102.81,15.7542,0.00,1671.6853
9,NDPL,59DSNDPL2022/09/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6600,0.0000,8.3073,23.1360,0.0000,0.0000,4.2857,0.0000,24.7000,445.9500,44.8800,0.0000,67.8448,0.0000,0.0000,116.2200,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1500,13.6500,35.0600,0.0000,51.7900,37.0600,6.4700,12.5900,7.8400,10.3300,43.5400,0.0000,0.0000,0.0000,3.2500,0.0000,13.1800,2.6300,2.7700,0.0000,11.5700,0.0000,0.0000,0.0000,14.9600,8.7300,0.0000,0.0000,0.0000,7.8600,9.5000,12.5100,11.6000,8.6300,10.8600,14.6800,4.1100,0.0000,3.8400,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8900,10.1200,0.0000,0.0000,0.0000,6.9300,9.6200,0.0000,0.0000,0.0000,0.0000,0.0000,7.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1481.3838,188.88,-71.00,14.6983,0.00,1584.5655
10,NDPL,59DSNDPL2022/09/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6600,0.0000,8.0766,23.1360,0.0000,0.0000,4.0408,0.0000,24.7000,445.9500,44.8800,0.0000,67.8448,0.0000,0.0000,116.2200,0.0000,272.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,6.1500,13.6500,35.0600,0.0000,51.7900,37.0600,6.4700,12.5900,7.8400,10.3300,43.5400,0.0000,0.0000,0.0000,3.2500,0.0000,13.1800,2.6300,2.7700,0.0000,11.5700,0.0000,0.0000,0.0000,14.9600,8.7300,0.0000,0.0000,0.0000,1.3100,9.5000,12.5100,11.6000,8.6300,10.8600,14.6800,4.1100,0.0000,3.8400,3.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8900,10.1200,0.0000,0.0000,0.0000,6.9300,9.6200,0.0000,0.0000,0.0000,0.0000,0.0000,7.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1474.3482,189.58,-53.05,14.6426,0.00,1596.2356
