genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,4.76402465,0,0,0,11.7284112,,0,4.7989656,6.6688182,4.9032676,0,0,0,11.4990656,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.81367335,25.8161145,,,,,,,3.223132,0,0,8.7573376,13.8358836,20.0419857,0,,,0,33.8846794,2.66638185,,,18.9846195,,1.5878434,,1.5996552,0,,,3.469928,7.1544528,4.45283575,0,6.1471982,5.53782075,
2,0,0,0,4.76402465,0,0,0,11.7284112,,0,4.7989656,6.6688182,4.9032676,0,0,0,11.4990656,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.81367335,25.8161145,,,,,,,3.223132,0,0,8.7573376,13.8358836,20.0419857,0,,,0,33.8846794,2.66638185,,,18.9846195,,1.5878434,,1.5996552,0,,,3.469928,7.1544528,4.45283575,0,6.1471982,5.53782075,
3,0,0,0,4.76402465,0,0,0,11.7284112,,0,4.7989656,6.6688182,4.9032676,0,0,0,11.4990656,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.81367335,25.8161145,,,,,,,3.223132,0,0,8.7573376,13.8358836,20.0419857,0,,,0,33.8846794,2.66638185,,,18.9846195,,1.5878434,,1.8375786,0,,,3.469928,7.1544528,4.45283575,0,6.1471982,5.53782075,
4,0,0,0,4.76402465,0,0,0,11.7284112,,0,4.7989656,6.6688182,4.9032676,0,0,0,11.4990656,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.81367335,25.8161145,,,,,,,3.223132,0,0,8.7573376,13.8358836,20.0419857,0,,,0,33.8846794,2.66638185,,,18.9846195,,1.5878434,,1.8375786,0,,,3.469928,7.1544528,4.45283575,0,6.1471982,5.53782075,
5,0,0,0,4.76402465,0,0,0,11.7284112,,0,4.7989656,6.6688182,4.9032676,0,0,0,11.4990656,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.81367335,25.8161145,,,,,,,3.223132,0,0,8.7573376,13.8358836,20.0419857,0,,,0,33.8846794,2.66638185,,,18.9846195,,1.6519646,,1.8375786,0,,,3.469928,7.1544528,4.45283575,0,6.1471982,3.7451337,
6,0,0,0,4.76402465,0,0,0,11.7284112,,0,4.7989656,6.6688182,4.9032676,0,0,0,11.4990656,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,5.4283658,25.024142,,,,0,,0,,6.81367335,25.8161145,,,,,,,3.223132,0,0,8.7573376,13.8358836,20.0419857,0,,,0,33.8846794,2.66638185,,,18.9846195,,1.6519646,,1.8375786,0,,,3.469928,7.1544528,4.45283575,0,6.1471982,3.7451337,
7,0,0,0,4.76402465,0,0,0,11.7284112,,0,4.7989656,6.6688182,4.9032676,0,0,0,11.4990656,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,6.2467548,25.024142,,,,0,,0,,6.81367335,25.8161145,,,,,,,3.223132,0,0,8.7573376,13.8358836,20.0419857,0,,,0,33.8846794,2.66638185,,,18.9846195,,1.6519646,,1.8375786,0,,,3.469928,7.1544528,4.45283575,0,7.17145,3.7451337,
8,0,0,0,4.76402465,0,0,0,11.7284112,,0,4.7989656,6.6688182,4.9032676,0,0,0,11.4990656,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,6.2467548,25.024142,,,,0,,0,,6.81367335,25.8161145,,,,,,,3.223132,0,0,8.7573376,13.8358836,20.0419857,0,,,0,33.8846794,2.66638185,,,18.9846195,,1.6519646,,1.8375786,0,,,3.469928,7.1544528,4.45283575,0,7.17145,3.7451337,
9,0,0,0,4.76402465,0,0,0,11.7284112,,0,4.7989656,6.6688182,4.9032676,0,0,0,11.4990656,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,6.4526176,25.024142,,,,0,,0,,6.81367335,25.8161145,,,,,,,1.074887,0,0,8.7573376,13.8358836,20.0419857,0,,,0,33.8846794,2.66638185,,,18.9846195,,1.7025866,,1.5996552,0,,,3.469928,7.1544528,4.45283575,0,6.1471982,5.53782075,
10,0,0,0,4.76402465,0,0,0,11.7284112,,0,4.7989656,6.6688182,4.9032676,0,0,0,11.4990656,5.1318036,6.197158,8.22744945,2.412982,198.6908715,,,6.4526176,25.024142,,,,0,,0,,6.81367335,25.8161145,,,,,,,1.074887,0,0,8.7573376,13.8358836,20.0419857,0,,,0,33.8846794,2.66638185,,,18.9846195,,1.7025866,,1.5996552,0,,,3.469928,7.1544528,4.45283575,0,6.1471982,5.53782075,
