genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,5.4386816,0,0,0,8.8150029,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.051362,72.19715525,5.11291,4.611827,2.73812,22.85466975,,,6.402451,20.71751,,,,0,,0,,0,21.4022424,,,,,,,4.7955105,8.90576225,0,0,7.1439984,2.33077625,0,12.889404,19.6711152,,,11.931777,160.83490005,0,,,38.821992,,0.588137,,0.787908,0,,10.47759669,,2.9367899,5.9358365,3.7285479,0,7.095363,4.4641476,
2,0,0,0,5.4386816,0,0,0,8.8150029,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.051362,72.19715525,5.11291,4.611827,2.73812,22.85466975,,,6.402451,20.71751,,,,0,,0,,0,21.4022424,,,,,,,4.7955105,8.90576225,0,0,7.1439984,2.33077625,0,12.889404,19.6711152,,,11.931777,160.83490005,0,,,38.821992,,0.588137,,0.787908,0,,10.47759669,,2.9367899,5.9358365,3.7285479,0,7.095363,4.4641476,
3,0,0,0,5.4386816,0,0,0,8.8150029,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.051362,72.19715525,5.11291,4.611827,2.73812,22.85466975,,,6.402451,20.71751,,,,0,,0,,0,21.4022424,,,,,,,4.7955105,8.90576225,0,0,7.1439984,2.33077625,0,12.889404,19.6711152,,,11.931777,160.83490005,0,,,38.821992,,0.588137,,0.787908,0,,10.47759669,,2.9367899,5.9358365,3.7285479,0,7.095363,4.4641476,
4,0,0,0,5.4386816,0,0,0,8.8150029,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.051362,72.19715525,5.11291,4.611827,2.73812,22.85466975,,,6.402451,20.71751,,,,0,,0,,0,21.4022424,,,,,,,4.7955105,8.90576225,0,0,7.1439984,2.33077625,0,12.889404,19.6711152,,,11.931777,160.83490005,0,,,38.821992,,0.588137,,0.787908,0,,0,,2.9367899,5.9358365,3.7285479,0,7.095363,4.4641476,
5,0,0,0,5.4386816,0,0,0,8.8150029,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.051362,72.19715525,5.11291,4.611827,2.73812,22.85466975,,,6.402451,20.71751,,,,0,,0,,0,21.4022424,,,,,,,4.7955105,8.90576225,0,0,7.1439984,2.33077625,0,12.889404,19.6711152,,,11.931777,160.83490005,0,,,38.821992,,0.588137,,0.787908,0,,0,,2.9367899,5.9358365,3.7285479,0,7.095363,4.4641476,
6,0,0,0,5.5124795,0,0,0,8.8150029,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.051362,72.19715525,5.11291,4.611827,2.73812,22.85466975,,,6.402451,20.71751,,,,0,,0,,0,21.4022424,,,,,,,4.7955105,8.90576225,0,0,7.1439984,2.33077625,0,12.889404,19.6711152,,,11.931777,160.83490005,0,,,38.821992,,0.588137,,0.787908,0,,0,,2.9367899,5.9358365,3.7285479,0,7.095363,4.4641476,
7,0,0,0,5.5124795,0,0,0,8.8150029,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.0502422,72.19715525,5.11291,4.611827,2.73812,22.85466975,,,6.402451,20.71751,,,,0,,0,,0,21.4022424,,,,,,,4.7955105,8.90576225,0,0,7.1439984,2.33077625,0,12.889404,19.6711152,,,11.931777,160.83490005,0,,,38.821992,,0.752983,,0.787908,0,,0,,2.9367899,5.9358365,3.7285479,0,7.095363,4.4641476,
8,0,0,0,5.5124795,0,0,0,8.8150029,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.0502422,72.19715525,5.11291,4.611827,2.73812,22.85466975,,,6.402451,20.71751,,,,0,,0,,0,21.4022424,,,,,,,4.7955105,8.90576225,0,0,7.1439984,2.33077625,0,12.889404,19.6711152,,,11.931777,160.83490005,0,,,38.821992,,0.752983,,0.787908,0,,0,,2.9367899,5.9358365,3.7285479,0,7.095363,4.4641476,
9,0,0,0,5.5124795,0,0,0,8.8150029,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.0502422,72.19715525,5.11291,4.611827,2.73812,22.85466975,,,6.402451,20.71751,,,,0,,0,,0,21.4022424,,,,,,,4.7955105,8.90576225,0,0,7.1439984,2.33077625,0,12.889404,19.6711152,,,11.931777,160.83490005,0,,,38.821992,,0.752983,,0.787908,0,,0,,2.9367899,5.9358365,3.7285479,0,7.095363,4.4641476,
10,0,0,0,5.5124795,0,0,0,8.8150029,,1.821688,5.888355,5.529612,4.06640465,0,0,0,8.0502422,72.19715525,5.11291,4.611827,2.73812,22.85466975,,,6.402451,20.71751,,,,0,,0,,0,21.4022424,,,,,,,4.7955105,8.90576225,0,0,7.1439984,2.33077625,0,12.889404,19.6711152,,,11.931777,160.83490005,0,,,38.821992,,0.752983,,0.787908,0,,0,,2.9367899,5.9358365,3.7285479,0,7.095363,4.4641476,
