Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII
96,54IS2024/01/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.7900,0.0000,0.0000,270.0000,0.0000,0.0000,0.0000,0.0000,75.8300,231.2800,0.0000,0.0000,260.0000,0.0000,0.0000,68.8100,49.8500,270.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,359.8000,0.0000,0.0000,17.6600,88.5000,113.6300,59.4800,402.8600,119.7800,15.5400,35.9800,19.1300,26.8500,34.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7300,0.0000,0.0000,42.6400,0.0000,0.0000,0.0000,52.4800,0.0000,0.0000,0.0000,0.0000,4.2500,4.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6500,12.1400,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,55.4900,18.5000,18.5000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5300,42.4000,42.4000,0.0000,0.0000,0.0000,0.0000,22.5000,23.0900,0.0000,0.0000,0.0000,0.0000,1.2900
95,54IS2024/01/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.7900,0.0000,0.0000,270.0000,0.0000,0.0000,0.0000,0.0000,75.8300,231.2800,0.0000,0.0000,260.0000,0.0000,0.0000,77.3000,49.8500,270.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,408.7700,0.0000,0.0000,17.6600,88.5000,113.6300,59.4800,402.8600,119.7800,15.5400,35.9800,19.1300,26.8500,31.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7300,0.0000,0.0000,42.6400,0.0000,0.0000,0.0000,52.4800,0.0000,0.0000,0.0000,0.0000,4.2500,4.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6500,12.3300,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,55.7600,18.5900,18.5900,0.0000,0.0000,0.0000,0.0000,0.0000,12.6000,42.7300,42.7300,0.0000,0.0000,0.0000,0.0000,22.5000,23.0900,0.0000,0.0000,0.0000,0.0000,1.2900
94,54IS2024/01/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.7900,0.0000,0.0000,270.0000,0.0000,0.0000,0.0000,0.0000,75.8300,231.2800,0.0000,0.0000,260.0000,0.0000,0.0000,85.7800,49.8500,270.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,475.1500,0.0000,0.0000,17.7700,88.5000,113.6300,59.4800,402.8600,119.7800,15.5400,35.9800,19.1300,33.4800,29.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7300,0.0000,0.0000,42.6400,0.0000,0.0000,0.0000,52.4800,0.0000,0.0000,0.0000,0.0000,3.1900,4.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6500,12.5300,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,56.0100,18.6600,18.6700,0.0000,0.0000,0.0000,0.0000,0.0000,12.7000,42.9800,42.9800,0.0000,0.0000,0.0000,0.0000,22.5000,23.0900,0.0000,0.0000,0.0000,0.0000,1.2900
93,54IS2024/01/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.7900,0.0000,0.0000,270.0000,0.0000,0.0000,0.0000,0.0000,75.8300,231.2800,0.0000,0.0000,260.0000,0.0000,0.0000,94.2700,49.8500,270.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,546.3400,0.0000,0.0000,17.7700,88.5000,113.6300,59.4800,402.8600,119.7800,15.5400,35.9800,19.1300,33.4800,27.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7300,0.0000,0.0000,42.6400,0.0000,0.0000,0.0000,52.4800,0.0000,0.0000,0.0000,0.0000,3.1900,4.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6500,13.0900,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,56.2200,18.7400,18.7400,0.0000,0.0000,0.0000,0.0000,0.0000,12.8400,43.0000,43.0000,0.0000,0.0000,0.0000,0.0000,22.5000,23.0900,0.0000,0.0000,0.0000,0.0000,1.2900
92,54IS2024/01/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.7900,0.0000,0.0000,270.0000,0.0000,0.0000,0.0000,0.0000,75.8300,279.3800,0.0000,0.0000,260.0000,0.0000,0.0000,115.3800,49.8500,270.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,571.2500,0.0000,0.0000,17.7700,88.5000,113.6300,59.4800,402.8600,125.5500,15.5400,35.9800,19.1300,33.4800,25.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7300,0.0000,0.0000,42.6400,0.0000,0.0000,0.0000,52.4800,0.0000,0.0000,0.0000,0.0000,1.5900,4.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6500,13.5700,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,55.6200,18.5500,18.5400,0.0000,0.0000,0.0000,0.0000,0.0000,12.4400,42.8800,42.8800,0.0000,0.0000,0.0000,0.0000,22.5000,23.0900,0.0000,0.0000,0.0000,0.0000,1.2900
91,54IS2024/01/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.7900,0.0000,0.0000,270.0000,0.0000,0.0000,0.0000,0.0000,75.8300,279.3800,0.0000,0.0000,260.0000,0.0000,0.0000,115.3800,70.8200,270.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,571.2500,0.0000,0.0000,17.7700,88.5000,113.6300,59.4800,402.8600,125.5500,18.4400,35.9800,22.6400,33.4800,20.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7300,0.0000,0.0000,42.6400,0.0000,0.0000,0.0000,52.4800,0.0000,0.0000,0.0000,0.0000,1.5900,4.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6500,14.2500,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,54.6200,18.2100,18.2100,0.0000,0.0000,0.0000,0.0000,0.0000,11.3400,42.7300,42.7300,0.0000,0.0000,0.0000,0.0000,22.5000,23.0900,0.0000,0.0000,0.0000,0.0000,1.2900
90,54IS2024/01/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,245.3100,0.0000,0.0000,270.0000,0.0000,0.0000,0.0000,0.0000,86.7700,315.9300,0.0000,0.0000,260.0000,0.0000,0.0000,115.3800,99.6800,270.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,571.2500,0.0000,0.0000,19.3800,88.5000,113.6300,59.4800,402.8600,125.5500,18.4400,40.7900,22.6400,33.4800,13.4600,0.0000,0.0000,0.0000,0.0000,0.0000,5.4500,8.7300,0.0000,0.0000,42.6400,0.0000,0.0000,0.0000,52.4800,0.0000,0.0000,0.0000,0.0000,1.5900,4.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6500,14.6400,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,44.1200,14.7100,14.7100,0.0000,0.0000,0.0000,0.0000,0.0000,10.8800,39.4200,39.4200,0.0000,0.0000,0.0000,0.0000,22.5000,23.0900,0.0000,0.0000,0.0000,0.0000,1.2900
89,54IS2024/01/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,245.3100,0.0000,0.0000,270.0000,0.0000,0.0000,0.0000,0.0000,86.7700,364.8700,0.0000,0.0000,260.0000,0.0000,0.0000,115.3800,99.6800,270.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,575.3900,0.0000,0.0000,19.3800,88.5000,113.6300,59.4800,402.8600,125.5500,18.4400,40.7900,22.6900,33.4800,12.1100,0.0000,0.0000,0.0000,0.0000,0.0000,14.1800,8.7300,0.0000,0.0000,42.6400,0.0000,0.0000,0.0000,52.4800,0.0000,0.0000,0.0000,0.0000,1.5900,4.4000,0.0000,0.0000,0.0000,0.0000,15.8500,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6500,15.1800,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,42.6200,14.2100,14.2100,0.0000,0.0000,0.0000,0.0000,0.0000,10.2900,38.4200,38.4200,0.0000,0.0000,0.0000,0.0000,22.5000,23.0900,0.0000,0.0000,0.0000,0.0000,1.2900
88,54IS2024/01/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,245.3100,0.0000,0.0000,270.0000,0.0000,0.0000,0.0000,0.0000,86.7700,418.8900,0.0000,0.0000,260.0000,0.0000,0.0000,115.3800,99.6800,270.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,649.3500,0.0000,0.0000,19.3800,88.5000,113.6300,59.4800,402.8600,125.5500,20.9900,40.7900,25.3900,33.4800,12.1100,0.0000,0.0000,0.0000,0.0000,0.0000,14.1800,8.7300,0.0000,0.0000,42.6400,0.0000,0.0000,0.0000,52.4800,0.0000,0.0000,0.0000,0.0000,25.4900,4.4000,0.0000,0.0000,0.0000,0.0000,15.8500,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6500,18.5100,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,41.1200,13.7100,13.7100,0.0000,0.0000,0.0000,0.0000,0.0000,10.0100,36.0700,36.0700,0.0000,0.0000,0.0000,0.0000,22.5000,24.0500,0.0000,0.0000,0.0000,0.0000,1.2900
87,54IS2024/01/30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,245.3100,0.0000,0.0000,270.0000,0.0000,0.0000,0.0000,0.0000,86.7700,418.8900,0.0000,0.0000,260.0000,0.0000,0.0000,115.3800,99.6800,270.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,649.3500,0.0000,0.0000,19.3800,88.5000,113.6300,59.4800,402.8600,125.5500,20.9900,40.7900,25.3900,33.4800,11.0600,0.0000,0.0000,0.0000,0.0000,0.0000,14.1800,8.7300,0.0000,0.0000,42.6400,0.0000,0.0000,0.0000,52.4800,0.0000,0.0000,0.0000,0.0000,25.4900,4.4000,0.0000,0.0000,0.0000,0.0000,15.8500,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,0.6500,19.3100,0.0000,0.0000,1.3400,0.9500,0.0000,0.0000,0.0000,39.1200,13.0500,13.0400,0.0000,0.0000,0.0000,0.0000,0.0000,10.0900,35.0800,35.0800,0.0000,0.0000,0.0000,0.0000,22.5000,24.0500,0.0000,0.0000,0.0000,0.0000,1.2900
