Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,261.0526,261.0526,270.0000,272.5662,268.2086,270.0000,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0000,270.0000,270.0000,270.0000,270.0001,270.0000,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,270.0001,267.4339,268.1699,270.0001,285.8102,285.8102,276.0139,276.0139,270.0001,263.9863,263.9863,270.0001,270.0001,270.0001,276.4400,276.4400,276.4400,276.4400,276.4400,276.4400,277.8400,277.8400,277.8400,277.8400,277.8400,277.8400,299.0400,299.0400,304.9999,308.0000,308.0000,308.0000,308.0000,299.0400,270.0000,286.6400,286.6400,270.0000,270.0000,270.0000,270.0000,274.4240,274.4240,274.4240,299.0400,299.0400,299.0400,299.0400,299.0400,299.0400
DC Considered for Schedule,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00
