genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,4.783779,0,0,0,11.6363104,,0,2.370797,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,16.6833238,,,,0,,0,,6.9200274,19.734143,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,2.19362,0,,,3.4692944,7.154576,0,0,1.8628896,1.5895308,
2,0,0,0,4.783779,0,0,0,11.6363104,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,16.6833238,,,,0,,0,,6.9200274,15.7873144,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,2.19362,0,,,3.4692944,7.154576,0,0,1.8628896,1.5895308,
3,0,0,0,4.783779,0,0,0,11.6363104,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,16.6833238,,,,0,,0,,6.9200274,15.7873144,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,2.19362,0,,,3.4692944,7.154576,0,0,1.8628896,5.382806,
4,0,0,0,4.783779,0,0,0,11.6363104,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,16.6833238,,,,0,,0,,6.9200274,15.7873144,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,2.19362,0,,,3.4692944,7.154576,0,0,1.8628896,5.382806,
5,0,0,0,4.783779,0,0,0,11.6363104,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,16.6833238,,,,0,,0,,6.9200274,15.7873144,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,2.19362,0,,,3.4692944,7.154576,0,0,1.8628896,5.382806,
6,0,0,0,4.783779,0,0,0,11.6363104,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,16.6833238,,,,0,,0,,6.9200274,15.7873144,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,2.19362,0,,,3.4692944,7.154576,0,0,2.235805,5.382806,
7,0,0,0,4.783779,0,0,0,11.6363104,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,16.6833238,,,,0,,0,,6.9200274,15.7873144,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,2.19362,0,,,3.4692944,7.154576,0,0,8.5703046,5.382806,
8,0,0,0,4.783779,0,0,0,11.6363104,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,16.6833238,,,,0,,0,,6.9200274,15.7873144,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,2.19362,0,,,3.4692944,7.154576,0,0,8.5703046,5.382806,
9,0,0,0,4.783779,0,0,0,10.9950984,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,16.6833238,,,,0,,0,,6.9200274,15.7873144,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,2.19362,0,,,3.4692944,7.154576,0,0,2.235805,1.8156424,
10,0,0,0,4.783779,0,0,0,10.9950984,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,16.6833238,,,,0,,0,,6.9200274,14.3817102,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,2.19362,0,,,3.4692944,7.154576,0,0,1.8628896,1.5895308,
11,0,0,0,4.783779,0,0,0,10.9950984,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,15.7535664,,,,0,,0,,6.9200274,14.3817102,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,2.19362,0,,,3.4692944,7.154576,0,0,1.8628896,1.5895308,
12,0,0,0,4.783779,0,0,0,10.9950984,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,15.7535664,,,,0,,0,,6.9200274,14.3817102,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,2.19362,0,,,3.4692944,7.154576,0,0,1.8628896,1.5895308,
13,0,0,0,4.783779,0,0,0,10.9950984,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,15.7535664,,,,0,,0,,6.9200274,14.3817102,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,1.9455722,0,,,3.4692944,7.154576,0,0,1.8628896,1.5895308,
14,0,0,0,4.783779,0,0,0,10.9950984,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,15.7535664,,,,0,,0,,6.9200274,14.3817102,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,17.338035,,1.7312724,,1.9455722,0,,,3.4692944,7.154576,0,0,1.8628896,1.5895308,
15,0,0,0,4.783779,0,0,0,10.9950984,,0,0,1.5962804,1.6334032,0,0,0,14.056042,2.57372995,4.6369752,8.3408182,3.509792,231.05300185,,,7.5798008,15.7535664,,,,0,,0,,6.9200274,14.3817102,,,,,,,0,0,0,8.7137336,7.76204,20.0395624,0,,,0,35.3316249,0,,,19.869135,,1.7059614,,1.9455722,0,,,3.4692944,7.154576,0,0,1.8628896,1.5895308,
