genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,4.9787925,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.739884,102.3994103,1.4712269,,,18.7042746,,3.717417,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,7.402703,4.5113552,
2,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,4.9787925,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.739884,102.3994103,1.4712269,,,18.7042746,,3.717417,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,7.402703,4.5113552,
3,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,5.8688025,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.739884,102.3994103,1.4712269,,,18.7042746,,3.695065,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,7.402703,3.6638184,
4,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,5.8688025,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.739884,102.3994103,1.4712269,,,18.7042746,,3.695065,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.6638184,
5,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,4.62350625,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.739884,102.3994103,1.4712269,,,18.7042746,,3.695065,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
6,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,4.62350625,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.739884,102.3994103,1.4712269,,,18.7042746,,3.695065,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
7,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,4.62350625,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.739884,102.3994103,1.4712269,,,18.7042746,,3.634994,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.6638184,
8,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,77.1822579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,4.62350625,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.739884,102.3994103,1.4712269,,,18.7042746,,3.634994,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.6638184,
9,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,90.2777579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,4.26822,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.739884,102.3994103,1.4712269,,,18.7042746,,3.634994,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
10,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,90.2777579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,4.26822,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.739884,102.3994103,1.4712269,,,18.7042746,,3.634994,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
11,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,90.2777579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,2.6676375,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.739884,102.3994103,1.4712269,,,18.7042746,,3.634994,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.6638184,
12,0,0,0,6.0271002,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,90.2777579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,2.6676375,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.739884,102.3994103,1.4712269,,,18.7042746,,3.634994,,1.824482,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.6638184,
13,0,0,0,6.10017705,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,90.2777579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,2.6676375,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.252331,102.3994103,1.4712269,,,18.7042746,,3.634994,,1.395603,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
14,0,0,0,6.10017705,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,90.2777579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,3.91293375,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.252331,102.3994103,1.4712269,,,18.7042746,,3.634994,,1.395603,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,4.5113552,
15,0,0,0,6.10017705,0,0,0,9.4367196,,2.732532,5.888355,5.520108,4.0600725,0,0,2.6550458,8.9987128,90.2777579,5.1049658,6.426849,2.620772,35.81798,,,6.360541,13.812139,,,,0,,0,,0,21.3672745,,,,,,,1.1133837,4.5529275,0,0,7.1430975,2.32243165,0,16.5907588,27.8564902,,,9.252331,102.3994103,1.4712269,,,18.7042746,,3.634994,,1.395603,0,,0,,2.91138375,5.9202,3.6885849,0,6.785229,3.6638184,
