genconame,CHAMERA2,CHAMERA3,DADRI_T2,DHAULIGNGA,DULHASTI,JHAJJAR,KOTESHWR,NAPP,PARBATI3,RAMPUR,RIHAND1,RIHAND2,SEWA2,SINGRAULI_HYDRO,TEHRI,UNCHHAR1,UNCHHAR3,UNCHAHAR4,URI2
1,11.8970078084,8.530696328495,281.62407975823,10.66025850582,14.492943825745,6.250056006205,,17.300616157825,4.110461591555,1.76671809556,36.400346142435,30.16273960502,4.60145101075,,,4.963457640625,6.702314697595,0.81050301926,9.27370452525
2,11.8970078084,8.530696328495,281.62407975823,10.66025850582,14.492943825745,6.250056006205,,17.300616157825,4.110461591555,1.76671809556,36.400346142435,30.16273960502,4.60145101075,,,4.963457640625,6.702314697595,0.81050301926,9.27370452525
3,11.8970078084,8.530696328495,281.62407975823,10.66025850582,14.492943825745,6.250056006205,,17.300616157825,1.046299167265,1.76671809556,36.400346142435,30.16273960502,3.0660816395,,,4.963457640625,6.702314697595,0.81050301926,9.27370452525
4,11.8970078084,8.530696328495,281.62407975823,10.66025850582,14.492943825745,6.250056006205,,17.300616157825,0,1.76671809556,36.400346142435,30.16273960502,3.0660816395,,,4.963457640625,6.702314697595,0.81050301926,9.27370452525
5,11.8970078084,8.530696328495,281.62407975823,10.66025850582,14.492943825745,6.250056006205,,17.300616157825,0,1.76671809556,36.400346142435,30.16273960502,2.71678104775,,,4.963457640625,6.702314697595,0.81050301926,9.27370452525
6,11.8970078084,8.530696328495,281.62407975823,10.66025850582,14.492943825745,6.250056006205,,17.300616157825,0,1.76671809556,36.400346142435,30.16273960502,1.47482409525,,,4.963457640625,6.702314697595,0.81050301926,9.27370452525
7,11.8970078084,8.530696328495,281.62407975823,10.66025850582,14.492943825745,6.250056006205,,17.300616157825,0,1.76671809556,36.400346142435,30.16273960502,1.436012864,,,4.963457640625,6.702314697595,0.81050301926,9.27370452525
8,11.8970078084,8.530696328495,281.62407975823,10.66025850582,14.492943825745,6.250056006205,,17.300616157825,0,1.76671809556,36.400346142435,30.16273960502,0,,,4.963457640625,6.702314697595,0.81050301926,9.27370452525
9,11.8970078084,8.530696328495,281.74680675823,7.99519394058,14.492943825745,6.250056006205,,17.300616157825,0,1.76671809556,36.400346142435,30.16273960502,0,,,4.963457640625,6.702314697595,0.81050301926,9.27370452525
10,11.8970078084,8.530696328495,281.74680675823,7.99519394058,14.492943825745,6.250056006205,,17.300616157825,0,1.76671809556,36.400346142435,30.16273960502,0,,,4.963457640625,6.702314697595,0.81050301926,9.27370452525
11,11.8970078084,8.530696328495,281.74680675823,7.99519394058,14.492943825745,6.250056006205,,17.300616157825,0,1.76671809556,36.400346142435,30.16273960502,0,,,4.963457640625,6.702314697595,0.81050301926,9.27370452525
12,11.8970078084,8.530696328495,281.74680675823,7.99519394058,14.492943825745,6.250056006205,,17.300616157825,0,1.76671809556,36.400346142435,30.16273960502,0,,,4.963457640625,6.702314697595,0.81050301926,9.27370452525
