genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,12.791196,0,0,0,20.6863888,,1.5749712,6.1066368,12.490038,5.93446095,0,0,0,26.1140594,218.7333555,5.56662975,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,36.5797938,,,,,,,5.8037265,9.7561827,1.822766,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,33.26302265,3.1984128,,,19.1760129,,2.2006116,,0.5894064,0.9648089,,,5.33208665,11.0877888,6.8567103,0.7605334,12.5345484,9.6691716,
2,0,0,0,12.791196,0,0,0,20.6863888,,1.5749712,6.1066368,12.490038,5.93446095,0,0,0,26.1140594,235.79617875,5.56662975,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,36.5797938,,,,,,,5.8037265,9.7561827,1.822766,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,33.26302265,1.5992064,,,19.1760129,,2.2006116,,0.5894064,0.9648089,,,5.33208665,11.0877888,6.8567103,0.7605334,12.5345484,9.6691716,
3,0,0,0,12.791196,0,0,0,20.6863888,,1.5749712,6.1066368,12.490038,5.93446095,0,0,0,26.1140594,235.79617875,2.78204685,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,36.5797938,,,,,,,5.8037265,5.85320175,1.822766,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,33.26302265,1.5992064,,,19.1760129,,1.8817524,,0.5894064,0.9648089,,,5.33208665,11.0877888,6.8567103,0.7605334,12.5345484,9.6691716,
4,0,0,0,12.791196,0,0,0,20.6863888,,1.5749712,6.1066368,12.490038,5.93446095,0,0,0,26.1140594,235.79617875,2.78204685,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,34.9898076,,,,,,,5.8037265,5.85320175,1.7441985,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,33.26302265,1.5992064,,,19.1760129,,1.8817524,,0.5894064,0.9648089,,,5.33208665,11.0877888,6.8567103,0.7605334,12.5345484,9.6691716,
5,0,0,0,13.1292216,0,0,0,20.6863888,,1.5749712,6.1066368,12.490038,5.93446095,0,0,0,26.1140594,235.79617875,2.78204685,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,28.0130796,,,,,,,5.8037265,5.85320175,1.3953588,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,33.26302265,1.5992064,,,19.1760129,,1.8817524,,0.5894064,0.9648089,,,5.33208665,11.0877888,6.8567103,0.7605334,12.5345484,9.6691716,
6,0,0,0,13.1292216,0,0,0,20.6863888,,1.5749712,6.1066368,8.326692,5.93446095,0,0,0,26.1140594,235.79617875,2.78204685,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,28.0130796,,,,,,,5.8037265,5.85320175,1.3953588,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,33.26302265,1.5992064,,,19.1760129,,1.8817524,,0.5894064,0.9648089,,,5.33208665,11.0877888,6.8567103,0.7605334,12.5345484,9.6691716,
7,0,0,0,13.1292216,0,0,0,20.6863888,,1.5749712,6.1066368,8.326692,5.93446095,0,0,0,26.1140594,235.79617875,2.78204685,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,28.0130796,,,,,,,5.8037265,5.85320175,1.3953588,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,33.26302265,1.5992064,,,19.1760129,,1.9179864,,0.5894064,0.9648089,,,5.33208665,11.0877888,6.8567103,0.7605334,12.5345484,9.6691716,
8,0,0,0,13.1292216,0,0,0,20.6863888,,1.5749712,6.1066368,8.326692,5.93446095,0,0,0,26.1140594,235.79617875,2.78204685,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,28.0130796,,,,,,,5.8037265,5.85320175,1.3953588,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,33.26302265,1.4167296,,,19.1760129,,1.9179864,,0.5894064,0.9648089,,,5.33208665,11.0877888,6.8567103,0.7605334,12.5345484,9.6691716,
9,0,0,0,13.2982344,0,0,0,20.6863888,,3.1499424,6.1066368,8.326692,5.93446095,0,0,0,26.1140594,235.79617875,2.78204685,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,28.0130796,,,,,,,5.8037265,5.85320175,1.3953588,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,31.6570078,1.3229568,,,19.1760129,,1.9179864,,0.5894064,1.0810888,,,5.33208665,11.2106588,6.8567103,0.7605334,12.5345484,9.6691716,
10,0,0,0,13.2982344,0,0,0,20.6863888,,3.1499424,6.1066368,8.326692,5.93446095,0,0,0,26.1140594,235.79617875,2.78204685,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,28.0130796,,,,,,,5.8037265,5.85320175,1.3953588,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,31.6570078,0,,,19.1760129,,1.9179864,,0.5894064,1.0810888,,,5.33208665,11.2106588,6.8567103,0.7605334,12.5345484,9.6691716,
11,0,0,0,13.2982344,0,0,0,20.6863888,,3.1499424,6.1066368,8.326692,5.93446095,0,0,0,26.1140594,235.79617875,2.78204685,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,28.0130796,,,,,,,5.8037265,5.85320175,1.3953588,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,31.6570078,0,,,19.1760129,,1.9179864,,1.3623984,1.0810888,,,5.33208665,11.2106588,6.8567103,0.7511053,12.5345484,9.6691716,
12,0,0,0,13.2982344,0,0,0,20.6863888,,3.1499424,6.1066368,8.326692,5.93446095,0,0,0,26.1140594,235.79617875,2.78204685,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,28.0130796,,,,,,,5.8037265,5.85320175,1.3953588,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,31.6570078,0,,,19.1760129,,1.9179864,,1.3623984,1.0810888,,,5.33208665,11.2106588,6.8567103,1.2507946,12.5345484,9.6691716,
13,0,0,0,13.3981056,0,0,0,20.6863888,,3.1499424,6.1066368,8.326692,5.93446095,0,0,0,26.1140594,235.79617875,2.78204685,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,28.0130796,,,,,,,5.8037265,5.85320175,1.3953588,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,31.6570078,0,,,19.1760129,,1.9179864,,0.3405996,1.0810888,,,5.33208665,11.2106588,6.8567103,1.2507946,12.5345484,9.6691716,
14,0,0,0,13.3981056,0,0,0,20.6863888,,3.1499424,6.1066368,8.326692,5.93446095,0,0,0,26.1140594,235.79617875,2.78204685,14.9256052,5.024448,5.38129735,,,11.0706948,35.823348,,,,1.2287957,,0,,8.6829523,28.0130796,,,,,,,5.8037265,5.85320175,1.3953588,0,17.85364845,7.159889,24.4742003,23.713096,30.0553506,,,27.416246,31.6570078,0,,,19.1760129,,1.9179864,,0.3405996,1.0810888,,,5.33208665,11.2106588,6.8567103,1.2507946,12.5345484,9.6691716,
