Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL
96,48IS2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,34.0000,277.8040,0.0000,0.0000,0.0000,0.0000,74.0800,630.9500,147.7400,0.0000,310.0002,0.0000,0.0000,115.9600,101.1900,271.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.4300,0.0000,0.0000,12.6100,88.8700,114.1000,119.4600,332.5500,127.5000,19.3100,40.9600,25.4800,31.0800,95.0000,0.0000,0.0000,19.3100,18.5100,0.0000,60.1300,30.4800,15.2800,0.0000,37.2400,0.0000,0.0000,0.0000,49.0200,25.5500,0.0000,0.0000,0.0000,45.3300,30.5400,41.2100,0.0000,27.1900,35.3500,15.8600,0.0000,80.8200,4.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0300,10.4100,42.0200,0.0000,0.0000,11.8900,0.0000,0.0000,0.0000,7.4000,36.9600,12.3200,12.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3700,26.0700,26.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,31.7500
95,48IS2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,34.0000,277.8040,0.0000,0.0000,0.0000,0.0000,74.0800,630.9500,147.7400,0.0000,310.0002,0.0000,0.0000,115.9600,101.1900,271.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.4300,0.0000,0.0000,12.6100,88.8700,114.1000,119.4600,332.5500,127.5000,19.3100,40.9600,25.4800,31.0800,95.0000,0.0000,0.0000,19.3100,18.5100,0.0000,60.1300,30.4800,15.2800,0.0000,37.2400,0.0000,0.0000,0.0000,49.0200,25.5500,0.0000,0.0000,0.0000,45.3300,30.5400,41.2100,0.0000,27.1900,35.3500,15.8600,0.0000,80.8200,4.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0300,10.4100,42.0200,0.0000,0.0000,11.8900,0.0000,0.0000,0.0000,7.4000,36.2900,12.1000,12.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2000,26.0000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,31.7500
94,48IS2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,34.0000,277.8040,0.0000,0.0000,0.0000,0.0000,74.0800,630.9500,147.7400,0.0000,310.0002,0.0000,0.0000,115.9600,101.1900,271.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.4300,0.0000,0.0000,12.6100,88.8700,114.1000,119.4600,332.5500,127.5000,19.3100,40.9600,25.4800,31.0800,95.0000,0.0000,0.0000,19.3100,18.5100,0.0000,60.1300,30.4800,15.2800,0.0000,37.2400,0.0000,0.0000,0.0000,49.0200,25.5500,0.0000,0.0000,0.0000,45.3300,30.5400,41.2100,0.0000,27.1900,35.3500,15.8600,0.0000,80.8200,9.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0300,10.4100,42.0200,0.0000,0.0000,11.8900,0.0000,0.0000,0.0000,7.4000,34.9300,11.6400,11.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3700,25.9600,25.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,31.7500
93,48IS2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,34.0000,277.8040,0.0000,0.0000,0.0000,0.0000,74.0800,630.9500,147.7400,0.0000,310.0002,0.0000,0.0000,115.9600,101.1900,271.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.4300,0.0000,0.0000,12.6100,88.8700,114.1000,119.4600,332.5500,127.5000,19.3100,40.9600,25.4800,31.0800,95.0000,0.0000,0.0000,19.3100,18.5100,0.0000,60.1300,30.4800,15.2800,0.0000,37.2400,0.0000,0.0000,0.0000,49.0200,25.5500,0.0000,0.0000,0.0000,45.3300,30.5400,41.2100,0.0000,27.1900,35.3500,15.8600,0.0000,80.8200,9.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0300,10.4100,40.0800,0.0000,0.0000,11.8900,0.0000,0.0000,0.0000,7.4000,40.9300,13.6400,13.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1100,29.8100,29.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,31.7500
92,48IS2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,34.0000,277.8040,0.0000,0.0000,0.0000,0.0000,74.0800,630.9500,149.4300,0.0000,310.0002,0.0000,0.0000,115.9600,101.1900,271.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.4300,0.0000,0.0000,12.6100,88.8700,114.1000,119.4600,332.5500,127.5000,19.3100,40.9600,25.4800,31.0800,95.0000,0.0000,0.0000,19.3100,18.5100,0.0000,60.1300,38.1000,15.2800,0.0000,37.2400,0.0000,0.0000,0.0000,49.0200,25.5500,0.0000,0.0000,0.0000,45.3300,30.5400,41.2100,0.0000,27.5400,36.2400,15.8600,0.0000,80.8200,9.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0300,10.4100,39.4600,0.0000,0.0000,11.8900,0.0000,0.0000,0.0000,7.4000,42.2900,14.1000,14.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4000,30.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,30.7400
91,48IS2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,34.0000,277.8040,0.0000,0.0000,0.0000,0.0000,74.0800,630.9500,149.4300,0.0000,310.0002,0.0000,0.0000,115.9600,101.1900,271.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.4300,0.0000,0.0000,12.6100,88.8700,114.1000,119.4600,332.5500,127.5000,19.3100,40.9600,25.4800,31.0800,95.0000,0.0000,0.0000,19.3100,18.5100,0.0000,60.1300,38.1000,15.2800,0.0000,37.2400,0.0000,0.0000,0.0000,49.0200,25.5500,0.0000,0.0000,0.0000,45.3300,30.5400,41.2100,0.0000,27.5400,36.2400,15.8600,0.0000,80.8200,9.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0300,10.4100,38.9500,0.0000,0.0000,11.8900,0.0000,0.0000,0.0000,7.4000,42.9600,14.3200,14.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4100,30.0700,30.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,30.7400
90,48IS2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,34.0000,277.8040,0.0000,0.0000,0.0000,0.0000,74.0800,630.9500,149.4300,0.0000,298.2160,0.0000,0.0000,115.9600,101.1900,271.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.4300,0.0000,0.0000,12.6100,88.8700,114.1000,119.4600,332.5500,134.5700,19.3100,40.9600,25.4800,31.0800,95.0000,0.0000,0.0000,19.3100,18.5100,0.0000,60.1300,38.1000,15.2800,0.0000,37.2400,0.0000,0.0000,0.0000,49.0200,25.5500,0.0000,0.0000,0.0000,45.3300,30.5400,41.2200,0.0000,27.5400,36.2400,15.8600,0.0000,80.8200,9.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0300,10.4100,44.0200,0.0000,0.0000,11.8900,0.0000,0.0000,0.0000,7.4000,43.4400,14.4800,14.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4400,30.1100,30.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,31.7000
89,48IS2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,34.0000,277.8040,0.0000,0.0000,0.0000,0.0000,74.0800,630.9500,149.4300,0.0000,298.2160,0.0000,0.0000,115.9600,101.1900,271.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.4300,0.0000,0.0000,12.6100,88.8700,114.1000,119.4600,332.5500,134.5700,19.3100,40.9600,25.4800,31.0800,95.0000,0.0000,0.0000,19.3100,18.5100,0.0000,60.1300,38.1000,15.2800,0.0000,37.2400,0.0000,0.0000,0.0000,49.0200,25.5500,0.0000,0.0000,0.0000,45.3300,30.5400,41.2200,0.0000,27.5400,36.2400,15.8600,0.0000,80.8200,9.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0300,10.4100,44.0200,0.0000,0.0000,11.8900,0.0000,0.0000,0.0000,7.4000,43.8500,14.6200,14.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5500,30.4400,30.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,31.7000
88,48IS2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,34.0000,277.8040,0.0000,0.0000,0.0000,0.0000,74.0800,630.9500,149.4300,0.0000,298.2160,0.0000,0.0000,115.9600,101.1900,271.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.4300,0.0000,0.0000,12.6100,88.8700,114.1000,119.4600,332.5500,134.5700,19.3100,40.9600,25.4800,31.0800,95.0000,0.0000,0.0000,19.3100,18.5100,0.0000,60.1300,38.1000,15.2800,0.0000,37.2400,0.0000,0.0000,0.0000,49.0200,25.5500,0.0000,0.0000,0.0000,45.3300,30.5400,41.2200,0.0000,27.5400,36.2400,15.8600,0.0000,80.8200,9.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0300,10.4100,44.0200,0.0000,0.0000,11.8900,0.0000,0.0000,0.0000,0.0000,44.4700,14.8200,14.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.7500,30.5500,30.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,31.7000
87,48IS2023/07/25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.4000,0.0000,34.0000,277.8040,0.0000,0.0000,0.0000,0.0000,74.0800,630.9500,147.7400,0.0000,298.2160,0.0000,0.0000,115.9600,101.1900,271.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,663.4300,0.0000,0.0000,12.6100,88.8700,114.1000,119.4600,332.5500,134.5700,19.3100,40.9600,25.4800,31.0800,95.0000,0.0000,0.0000,19.3100,18.5100,0.0000,60.1300,30.4800,15.2800,0.0000,37.2400,0.0000,0.0000,0.0000,49.0200,25.5500,0.0000,0.0000,0.0000,45.3300,30.5400,41.2200,0.0000,27.1900,35.3400,15.8600,0.0000,80.8200,9.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0300,10.4100,44.0200,0.0000,0.0000,11.8900,0.0000,0.0000,0.0000,0.0000,47.8800,15.9600,15.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6800,33.4800,33.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,30.6500
