Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
96,77IS2024/12/17,0.0000,0.0000,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,111.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.2500,253.9200,0.0000,0.0000,0.0000,0.0000,0.0000,70.1300,100.2000,135.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,382.8000,0.0000,0.0000,9.7200,88.4900,114.2300,119.5700,346.2600,121.1600,17.5500,34.0400,21.4400,43.4900,95.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5300,0.0000,0.0000,42.2200,0.0000,0.0000,0.0000,51.9800,0.0000,0.0000,0.0000,0.0000,4.2400,4.2700,0.0000,0.0000,0.0000,0.0000,15.8600,0.0000,8.9400,1.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,7.0000,0.0000,0.0000,1.6600,1.2200,0.0000,0.0000,0.0000,100.0100,33.3300,33.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,76.6600,76.6700,0.0000,0.0000,0.0000,0.0000,12.0000,24.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95,77IS2024/12/17,0.0000,0.0000,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,111.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.2500,253.9200,0.0000,0.0000,0.0000,0.0000,0.0000,70.1300,100.2000,135.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,447.0800,0.0000,0.0000,9.7200,88.4900,114.2300,119.5700,346.2600,121.1600,17.5500,34.0400,21.4400,43.4900,95.0800,0.0000,0.0000,0.0000,0.0000,0.0000,9.9900,8.5300,0.0000,0.0000,42.2200,0.0000,0.0000,0.0000,51.9800,0.0000,0.0000,0.0000,0.0000,4.2400,4.2700,0.0000,0.0000,0.0000,0.0000,15.8600,0.0000,40.2300,1.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,7.0000,0.0000,0.0000,1.6600,1.2200,0.0000,0.0000,0.0000,100.0100,33.3300,33.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,76.6600,76.6700,0.0000,0.0000,0.0000,0.0000,12.0000,24.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
94,77IS2024/12/17,0.0000,0.0000,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,111.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.2500,253.9200,0.0000,0.0000,0.0000,0.0000,0.0000,70.1300,100.2000,135.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,517.4600,0.0000,0.0000,9.7200,88.4900,114.2300,119.5700,346.2600,121.1600,17.5500,34.0400,21.4400,43.4900,95.0800,0.0000,0.0000,0.0000,0.0000,0.0000,29.9400,8.5300,0.0000,0.0000,42.2200,0.0000,0.0000,0.0000,51.9800,0.0000,0.0000,0.0000,0.0000,7.4400,4.2700,0.0000,0.0000,0.0000,0.0000,15.8600,0.0000,40.2300,1.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,7.0000,0.0000,0.0000,1.6600,1.2200,0.0000,0.0000,0.0000,100.0100,33.3300,33.3300,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,70.0000,70.0000,0.0000,0.0000,0.0000,0.0000,12.0000,24.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
93,77IS2024/12/17,0.0000,0.0000,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,111.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.2500,253.9200,0.0000,0.0000,0.0000,0.0000,0.0000,70.1300,100.2000,135.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,557.8400,0.0000,0.0000,9.7200,88.4900,114.2300,119.5700,346.2600,121.1600,17.5500,34.0400,21.4400,43.4900,95.0800,0.0000,0.0000,0.0000,0.0000,0.0000,29.9400,8.5300,0.0000,0.0000,42.2200,0.0000,0.0000,0.0000,51.9800,0.0000,0.0000,0.0000,0.0000,7.4400,4.2700,0.0000,0.0000,0.0000,0.0000,15.8600,0.0000,40.2300,1.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,7.0000,0.0000,0.0000,1.6600,1.2200,28.9800,0.0000,0.0000,100.5000,33.5000,33.5000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,73.3400,73.3300,0.0000,0.0000,0.0000,0.0000,12.0000,24.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
92,77IS2024/12/17,0.0000,0.0000,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,111.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.2500,253.9200,0.0000,0.0000,0.0000,0.0000,0.0000,70.1300,100.2000,135.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,576.2700,0.0000,0.0000,9.7200,88.4900,114.2300,119.5700,346.2600,121.1600,17.5500,34.0400,21.4400,43.4900,95.0800,0.0000,0.0000,0.0000,0.0000,0.0000,29.9400,8.5300,0.0000,0.0000,42.2200,0.0000,0.0000,0.0000,51.9800,0.0000,0.0000,0.0000,0.0000,10.6200,4.2700,0.0000,0.0000,0.0000,0.0000,15.8600,0.0000,40.2300,1.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,7.0000,0.0000,0.0000,1.6600,1.2200,0.0000,0.0000,0.0000,103.0100,34.3300,34.3300,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,75.0000,75.0000,0.0000,0.0000,0.0000,0.0000,12.0000,24.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
91,77IS2024/12/17,0.0000,0.0000,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,111.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.2500,253.9200,0.0000,0.0000,0.0000,0.0000,0.0000,70.1300,100.2000,135.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,624.3600,0.0000,0.0000,9.7200,88.4900,114.2300,119.5700,346.2600,121.1600,17.5500,34.0400,21.4400,43.4900,95.0800,0.0000,0.0000,0.0000,0.0000,0.0000,29.9400,8.5300,0.0000,0.0000,42.2200,0.0000,0.0000,0.0000,51.9800,0.0000,0.0000,0.0000,0.0000,10.6200,4.2700,0.0000,0.0000,0.0000,0.0000,15.8600,0.0000,8.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,7.0000,0.0000,0.0000,1.6600,1.2200,0.0000,0.0000,0.0000,106.0100,35.3300,35.3300,0.0000,0.0000,0.0000,0.0000,0.0000,29.3300,76.6600,76.6700,0.0000,0.0000,0.0000,0.0000,12.0000,24.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
90,77IS2024/12/17,0.0000,0.0000,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,111.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.2500,253.9200,0.0000,0.0000,0.0000,0.0000,0.0000,70.1300,100.2000,135.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,652.8500,0.0000,0.0000,9.7200,88.4900,114.2300,119.5700,346.2600,121.1600,17.5500,34.0400,21.4400,43.4900,95.0800,0.0000,0.0000,0.0000,0.0000,0.0000,44.9100,8.5300,0.0000,0.0000,42.2200,0.0000,0.0000,0.0000,51.9800,0.0000,0.0000,0.0000,0.0000,10.6200,4.2700,0.0000,0.0000,0.0000,0.0000,15.8600,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,7.0000,0.0000,0.0000,1.6600,1.2200,0.0000,0.0000,0.0000,109.9900,36.6700,36.6700,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,76.6600,76.6700,0.0000,0.0000,0.0000,0.0000,12.0000,24.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
89,77IS2024/12/17,0.0000,0.0000,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,130.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.2500,253.9200,0.0000,0.0000,0.0000,0.0000,0.0000,70.1300,91.9200,135.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,652.8500,0.0000,0.0000,11.2500,88.4900,114.2300,119.5700,346.2600,121.1600,19.7700,40.7800,25.3800,43.4900,95.0800,0.0000,0.0000,0.0000,0.0000,0.0000,44.9100,8.5300,0.0000,0.0000,42.2200,0.0000,0.0000,0.0000,51.9800,0.0000,0.0000,0.0000,0.0000,10.6200,4.2700,0.0000,0.0000,0.0000,0.0000,15.8600,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,7.0000,0.0000,0.0000,1.6600,1.2200,0.0000,0.0000,0.0000,109.9900,36.6700,36.6700,0.0000,0.0000,0.0000,0.0000,0.0000,30.6700,76.6600,76.6700,0.0000,0.0000,0.0000,0.0000,12.0000,24.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
88,77IS2024/12/17,0.0000,0.0000,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,130.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.2500,253.9200,0.0000,0.0000,0.0000,0.0000,0.0000,70.1300,91.9200,135.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,652.8500,0.0000,0.0000,11.2500,88.4900,114.2300,119.5700,346.2600,121.1600,19.7700,40.7800,25.3800,43.4900,95.0800,0.0000,0.0000,0.0000,0.0000,0.0000,44.9100,8.5300,0.0000,0.0000,42.2200,0.0000,0.0000,0.0000,51.9800,0.0000,0.0000,0.0000,0.0000,10.6200,4.2700,0.0000,0.0000,0.0000,0.0000,15.8600,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,7.0000,0.0000,0.0000,1.7100,1.2200,0.0000,0.0000,0.0000,105.0000,35.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.6700,73.3400,73.3300,0.0000,0.0000,0.0000,0.0000,12.0000,24.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
87,77IS2024/12/17,0.0000,0.0000,0.0000,0.0000,29.0000,0.0000,0.0000,0.0000,130.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.2500,305.8500,0.0000,0.0000,0.0000,0.0000,0.0000,70.1300,91.9200,135.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,652.8500,0.0000,0.0000,11.2500,88.4900,114.2300,119.5700,346.2600,121.1600,19.7700,40.7800,25.3800,43.4900,95.0800,0.0000,0.0000,0.0000,0.0000,0.0000,44.9100,8.5300,0.0000,0.0000,42.2200,0.0000,0.0000,0.0000,51.9800,0.0000,0.0000,0.0000,0.0000,10.6200,4.2700,0.0000,0.0000,0.0000,0.0000,15.8600,0.0000,1.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,7.0000,0.0000,0.0000,1.7100,1.2200,0.0000,0.0000,0.0000,105.0000,35.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.6700,73.3400,73.3300,0.0000,0.0000,0.0000,0.0000,12.0000,24.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
