Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL
23:45-24:00,45DC2023/01/27,0.00,85.00,0.00,0.00,30.00,0.00,0.00,0.00,258.00,0.00,42.00,0.00,0.00,0.00,185.00,0.00,60.00,322.69,0.00,0.00,320.00,0.00,0.00,65.80,104.75,133.19,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,11.66,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,8.77,22.62,1.14,0.00,0.00,18.29,0.00,0.00,44.15,0.00,0.00,0.00,54.44,0.00,0.00,0.00,99.44,11.04,10.49,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.59,6.55,0.56,0.00,0.00,1040.00,0.00,0.74,0.96,11.99,0.00,200.00,1.33,1.14,22.58,54.06,1.14,118.67,39.56,39.55,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,2.21,1.79,6.30,1.73,1.47,0.97,0.00,0.17,3.77,0.26,2.02,2.19,1.64,2.34,26.95,78.93,78.93,1.00,0.00,1.93,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.66,0.00,0.00,0.85,2.64,10.50
23:30-23:45,45DC2023/01/27,0.00,85.00,0.00,0.00,30.00,0.00,0.00,0.00,258.00,0.00,42.00,0.00,0.00,0.00,185.00,0.00,60.00,299.47,0.00,0.00,320.00,0.00,0.00,65.80,104.75,133.19,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,11.66,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,8.77,22.62,1.14,0.00,0.00,18.29,0.00,0.00,44.15,0.00,0.00,0.00,54.44,0.00,0.00,0.00,99.44,7.73,10.49,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.59,1.10,0.56,0.00,0.00,1040.00,0.00,0.74,0.96,12.07,0.00,200.00,1.33,1.14,22.58,54.06,1.14,117.43,39.15,39.14,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,2.21,1.79,6.30,1.73,1.47,0.97,0.00,0.17,3.77,0.26,2.02,2.19,1.64,2.34,26.83,78.97,78.97,1.00,0.00,1.93,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.66,0.00,0.00,0.85,2.64,10.50
23:15-23:30,45DC2023/01/27,0.00,85.00,0.00,0.00,30.00,0.00,0.00,0.00,258.00,0.00,42.00,0.00,0.00,0.00,185.00,0.00,60.00,276.26,0.00,0.00,320.00,0.00,0.00,65.80,104.75,133.19,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,11.66,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,8.77,22.62,1.14,0.00,0.00,18.29,0.00,0.00,44.15,0.00,0.00,0.00,54.44,0.00,0.00,0.00,99.44,7.73,10.49,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.59,0.00,0.56,0.00,0.00,1040.00,0.00,0.74,0.96,12.15,0.00,200.00,1.33,1.14,22.58,54.06,1.14,116.29,38.76,38.78,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,2.21,1.79,6.30,1.73,1.47,0.97,0.00,0.17,3.77,0.26,2.02,2.19,1.64,2.34,26.85,78.84,78.84,1.00,0.00,1.93,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.66,0.00,0.00,0.85,2.64,10.50
23:00-23:15,45DC2023/01/27,0.00,85.00,0.00,0.00,30.00,0.00,0.00,0.00,258.00,0.00,42.00,0.00,0.00,0.00,185.00,0.00,60.00,253.04,0.00,0.00,320.00,0.00,0.00,65.80,104.75,133.19,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,11.66,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,8.77,22.62,1.14,0.00,0.00,18.29,0.00,0.00,44.15,0.00,0.00,0.00,54.44,0.00,0.00,0.00,99.44,7.73,10.49,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.59,0.00,0.56,0.00,0.00,1040.00,0.00,0.74,0.96,12.20,0.00,200.00,1.33,1.14,22.58,54.06,1.14,116.60,38.87,38.86,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,2.21,1.79,6.30,1.73,1.47,0.97,0.00,0.17,3.77,0.26,2.02,2.19,1.64,2.34,26.85,78.84,78.84,1.00,0.00,1.93,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.66,0.00,0.00,0.85,2.64,10.50
22:45-23:00,45DC2023/01/27,0.00,85.00,0.00,0.00,30.00,0.00,0.00,0.00,258.00,0.00,42.00,0.00,0.00,0.00,185.00,0.00,60.00,241.44,0.00,0.00,320.00,0.00,0.00,65.80,104.75,133.19,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,11.66,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,8.77,22.62,1.14,0.00,0.00,18.29,0.00,0.00,44.15,0.00,0.00,0.00,54.44,0.00,0.00,0.00,99.44,11.04,10.49,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.59,0.00,0.56,0.00,0.00,1040.00,0.00,0.74,0.96,12.31,0.00,200.00,1.33,1.14,22.58,54.06,1.14,116.10,38.70,38.69,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,2.21,1.79,6.30,1.73,1.47,0.97,0.00,0.17,3.77,0.26,2.02,2.19,1.64,2.34,26.67,78.95,78.95,1.00,0.00,1.93,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.66,0.00,0.00,0.85,2.64,10.50
22:30-22:45,45DC2023/01/27,0.00,85.00,0.00,0.00,30.00,0.00,0.00,0.00,258.00,0.00,42.00,0.00,0.00,0.00,185.00,0.00,60.00,241.44,0.00,0.00,320.00,0.00,0.00,65.80,104.75,133.19,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,11.66,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,8.77,22.62,1.14,0.00,0.00,18.29,0.00,0.00,44.15,0.00,0.00,0.00,54.44,0.00,0.00,0.00,99.44,11.04,10.49,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.59,0.00,0.56,0.00,0.00,1040.00,0.00,0.74,0.96,12.40,0.00,200.00,1.33,1.14,22.58,54.06,1.14,115.31,38.44,38.43,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,2.21,1.79,6.30,1.73,1.51,0.99,0.00,0.17,3.77,0.26,2.02,2.19,1.64,2.34,26.79,78.71,78.71,1.00,0.00,1.93,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.66,0.00,0.00,0.85,2.64,10.50
22:15-22:30,45DC2023/01/27,0.00,85.00,0.00,0.00,30.00,0.00,0.00,0.00,258.00,0.00,42.00,0.00,0.00,0.00,185.00,0.00,60.00,218.80,0.00,0.00,320.00,0.00,0.00,65.80,104.75,133.19,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,11.66,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,8.77,22.62,1.14,0.00,0.00,18.29,0.00,0.00,44.15,0.00,0.00,0.00,54.44,0.00,0.00,0.00,99.44,19.87,10.49,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.59,6.55,0.56,0.00,0.00,1040.00,0.00,0.74,0.96,12.47,0.00,200.00,1.33,1.14,22.58,54.06,1.14,124.57,41.52,41.53,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,2.21,1.79,6.30,1.73,1.51,0.99,0.00,0.17,3.77,0.26,2.02,2.19,1.64,2.34,26.91,78.67,78.67,1.00,0.00,1.93,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.66,0.00,0.00,0.85,2.64,10.50
22:00-22:15,45DC2023/01/27,0.00,85.00,0.00,0.00,30.00,0.00,0.00,0.00,258.00,0.00,42.00,0.00,0.00,0.00,185.00,0.00,60.00,218.80,0.00,0.00,320.00,0.00,0.00,65.80,104.75,133.19,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,11.66,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,8.77,22.62,1.14,0.00,0.00,18.29,0.00,0.00,44.15,0.00,0.00,0.00,54.44,0.00,0.00,0.00,99.44,19.87,10.49,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.59,6.55,0.56,0.00,0.00,1040.00,0.00,0.74,0.96,12.53,0.00,200.00,1.33,1.14,22.58,54.06,1.14,124.82,41.61,41.61,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,2.21,1.79,6.30,1.73,1.51,0.99,0.00,0.17,3.77,0.26,2.02,2.19,1.64,2.34,26.74,78.93,78.93,1.00,0.00,1.93,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.66,0.00,0.00,0.85,2.64,10.50
21:45-22:00,45DC2023/01/27,0.00,85.00,0.00,0.00,30.00,0.00,0.00,0.00,258.00,0.00,42.00,0.00,0.00,0.00,185.00,0.00,60.00,437.60,0.00,0.00,320.00,0.00,0.00,65.80,104.75,133.19,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,11.66,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,8.77,22.62,1.14,0.00,0.00,18.29,0.00,0.00,44.15,0.00,0.00,0.00,54.44,0.00,0.00,0.00,99.44,19.87,10.49,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.59,6.55,0.56,0.00,0.00,1040.00,0.00,0.74,0.96,12.58,0.00,200.00,1.38,1.22,22.58,54.06,1.14,124.78,41.59,41.60,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,2.21,1.79,6.30,1.73,1.47,0.98,0.00,0.17,3.77,0.26,2.02,2.19,1.64,2.34,26.82,78.97,78.97,1.00,0.00,1.93,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.66,0.00,0.00,0.85,2.64,10.50
21:30-21:45,45DC2023/01/27,0.00,85.00,0.00,0.00,30.00,0.00,0.00,0.00,258.00,0.00,42.00,0.00,0.00,0.00,185.00,0.00,60.00,437.60,0.00,0.00,320.00,0.00,0.00,65.80,104.75,133.19,0.00,0.00,0.00,0.00,0.00,0.00,687.84,0.00,0.00,11.66,92.92,119.16,124.79,348.98,127.26,21.94,42.85,26.62,43.16,147.52,0.00,8.77,22.62,1.14,0.00,0.00,18.29,0.00,0.00,44.15,0.00,0.00,0.00,54.44,0.00,0.00,0.00,99.44,19.87,10.49,0.00,0.00,0.00,0.00,0.00,0.00,2.56,3.59,6.55,0.56,0.00,0.00,1040.00,0.00,0.74,0.96,12.61,0.00,200.00,1.38,1.22,22.58,54.06,1.14,124.44,41.48,41.48,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.24,2.21,1.79,6.30,1.73,1.47,0.98,0.00,0.17,3.77,0.26,2.02,2.19,1.64,2.34,26.95,78.84,78.84,1.00,0.00,1.93,1.94,1.96,2.68,1.33,4.26,5.31,1.87,2.97,1.94,3.51,3.54,0.00,0.00,0.02,0.00,3.46,1.34,0.00,4.29,0.02,2.66,0.00,0.00,0.85,2.64,10.50
