Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP
11,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,33.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,144.7600,75.7900,0.0000,270.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,61.9300,92.4700,59.7700,404.2000,150.1800,21.0600,43.0600,27.0300,44.2400,143.1400,0.0000,0.0000,0.0000,0.0000,7.0100,27.2500,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.0300,66.5000,8.6500,0.0000,0.0000,0.0000,50.6200,36.8300,25.7700,15.7300,11.2900,0.0000,56.7500,16.3100,49.3500,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.0900,1.9500,18.4100,0.0000,0.0000,1.9700,3.6200,0.0000,0.0000,0.0000,32.5100,10.8300,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,8.0700,33.3300,33.3300,6.0900,8.4600,0.0000,15.3400,12.2000,23.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
12,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,33.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,144.7600,75.7900,0.0000,270.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,61.9300,92.4700,59.7700,404.2000,150.1800,21.0600,43.0400,27.0300,44.2400,143.1400,0.0000,0.0000,0.0000,0.0000,7.0100,27.2500,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.0300,66.5000,8.6500,0.0000,0.0000,0.0000,50.6200,36.8300,25.7700,15.7300,11.2900,0.0000,56.7500,16.3100,49.3500,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,18.6100,0.0000,0.0000,1.9700,3.6200,0.0000,0.0000,0.0000,31.5000,10.5000,10.5000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6600,33.3300,33.3300,5.9600,8.4600,0.0000,15.3400,12.2000,22.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
13,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,144.7600,75.7900,0.0000,270.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,61.9300,92.4700,59.7700,404.2000,150.1800,21.0600,43.5300,27.0300,42.4800,143.1400,0.0000,0.0000,0.0000,0.0000,7.0100,27.2500,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.0300,66.5000,9.7900,0.0000,0.0000,0.0000,50.6200,36.8300,25.7700,15.7300,11.2900,10.5900,56.7500,16.3100,49.3500,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,19.0100,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,40.2500,13.4100,13.4100,0.0000,0.0000,0.0000,0.0000,0.0000,8.0700,33.3300,33.3300,6.1600,8.4600,0.0000,15.3400,12.2000,22.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
14,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,144.7600,75.7900,0.0000,270.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,277.9100,0.0000,0.0000,17.5600,61.9300,92.4700,59.7700,404.2000,150.1800,21.0600,43.5300,27.0300,42.4800,143.1400,0.0000,0.0000,0.0000,0.0000,4.6700,27.2500,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.0300,66.5000,9.7900,0.0000,0.0000,0.0000,50.6200,36.8300,13.5600,15.7300,11.2900,10.5900,56.7500,16.3100,49.3500,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,19.2100,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,40.4000,13.4600,13.4600,0.0000,0.0000,0.0000,0.0000,0.0000,8.0700,33.3300,33.3300,6.1600,8.4600,0.0000,15.3400,12.2000,22.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
15,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,144.7600,75.7900,0.0000,270.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,248.7800,0.0000,0.0000,17.5600,62.2800,92.6800,59.7700,404.2000,150.1800,21.0600,43.5300,27.0300,42.4800,142.6600,0.0000,0.0000,0.0000,0.0000,4.6700,27.2500,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.0300,66.5000,9.7900,0.0000,0.0000,0.0000,50.6200,36.8300,13.5600,15.7300,11.2900,10.5900,56.7500,16.3100,49.3500,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,17.0100,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,45.0000,15.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,33.3300,33.3300,6.1600,8.4600,0.0000,15.3400,12.2000,23.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
16,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,144.7600,75.7900,0.0000,270.0000,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.7300,0.0000,0.0000,17.5600,62.2800,92.6800,59.7700,404.2000,150.1800,21.0600,43.5300,27.0300,42.4800,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,27.2500,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.0300,66.5000,9.7900,0.0000,0.0000,0.0000,50.6200,36.8300,13.5600,15.7300,11.2900,10.5900,56.7500,16.3100,49.3500,1.3600,6.2900,2.3100,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,17.4100,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,46.0500,15.3500,15.3500,0.0000,0.0000,0.0000,0.0000,0.0000,7.7100,33.3300,33.3300,6.1600,8.4600,0.0000,15.3400,12.2000,23.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
17,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,137.0600,75.7900,0.0000,269.9999,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.0600,0.0000,0.0000,17.5600,62.2800,92.6800,59.7700,404.2000,150.1800,20.7200,42.9400,26.4900,42.4800,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,27.2500,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.0300,66.5000,12.3400,0.0000,0.0000,0.0000,50.6200,36.8300,13.5600,15.7300,11.2900,10.5900,56.7500,16.3100,49.3500,1.3600,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,14.2500,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,39.0000,13.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3500,33.3300,33.3300,3.7400,8.4600,0.0000,8.6200,12.2000,23.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
18,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,137.0600,75.7900,0.0000,269.9999,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.9600,0.0000,0.0000,17.5600,62.2800,92.6800,59.7700,404.2000,150.1800,20.7200,42.9400,26.4900,42.4800,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,26.8600,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.0300,66.5000,12.3400,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5900,56.7500,16.3100,81.8800,1.3600,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,14.5700,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,39.0000,13.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2800,33.3300,33.3300,3.7400,8.4600,0.0000,8.6200,12.2000,23.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
19,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,137.0600,75.7900,0.0000,269.9999,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.9600,0.0000,0.0000,17.5600,62.2800,92.6800,88.7100,404.2000,150.1800,20.7200,42.9400,26.4900,42.4800,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,26.7700,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.0300,66.5000,11.9800,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5900,56.7500,16.3100,81.8800,1.3600,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,14.5700,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,39.0000,13.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2100,33.3300,33.3300,3.7400,8.4600,0.0000,8.6200,12.2000,24.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
20,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,137.0600,80.2300,0.0000,269.9999,0.0000,0.0000,115.7800,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.9600,0.0000,0.0000,17.5600,62.2800,92.6800,88.7100,404.2000,150.1800,20.7200,42.9400,26.4900,42.4800,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,26.7700,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,11.7900,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5900,56.7500,16.3100,81.8800,1.3600,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,14.4100,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,39.0000,13.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1600,33.3300,33.3300,3.7400,8.4600,0.0000,8.6200,12.2000,24.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
21,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,137.0600,80.2300,0.0000,269.9999,0.0000,0.0000,107.2600,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.9600,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,20.7200,42.9400,26.4900,42.4800,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,26.7700,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,11.6900,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5900,56.7500,16.3100,81.8800,1.3600,12.5900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,14.4100,0.0000,0.0000,1.8700,3.7000,0.0000,0.0000,0.0000,35.6700,11.9000,11.9000,0.0000,0.0000,0.0000,0.0000,0.0000,7.8300,33.3300,33.3300,3.7400,8.4600,0.0000,8.6200,12.2000,24.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
22,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,137.0600,80.2300,0.0000,269.9999,0.0000,0.0000,98.7500,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.9600,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,20.7200,42.9400,26.4900,42.4800,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,26.7700,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,11.3400,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5900,56.7500,16.3100,81.8800,1.3600,12.5900,0.9800,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,14.4100,0.0000,0.0000,1.8700,3.7000,0.0000,0.0000,0.0000,35.3900,11.8000,11.8000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5100,33.3300,33.3300,3.7400,8.4600,0.0000,8.6200,12.2000,23.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
23,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,137.0600,80.2300,0.0000,269.9999,0.0000,0.0000,90.2400,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.9600,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,20.7200,42.9400,26.4900,42.4800,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,17.3800,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,11.2900,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5900,56.7500,16.3100,81.8800,1.3600,12.5900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,9.6000,0.0000,0.0800,1.8700,3.7000,0.0000,0.0000,0.0000,35.0900,11.7000,11.7000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3600,33.3300,33.3300,3.7400,8.4600,0.0000,8.6200,12.2000,22.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
24,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,137.0600,80.2300,0.0000,269.9999,0.0000,0.0000,70.3700,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.9600,0.0000,0.0000,17.5600,62.2800,92.6800,89.1600,404.2000,150.1800,20.4200,42.9400,25.9400,42.4800,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,8.7700,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,11.0200,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5900,56.7500,16.3000,51.5900,1.3600,12.5900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,9.4000,0.0000,1.7100,1.8700,3.7000,0.0000,0.0000,0.0000,34.8200,11.6000,11.6000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2200,33.3300,33.3300,2.2100,8.4600,0.0000,8.6200,12.2000,23.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
25,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,130.3000,80.2300,0.0000,269.9999,0.0000,0.0000,70.3700,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.9500,0.0000,0.0000,17.5600,96.3400,122.4000,127.7600,404.2000,150.1800,17.4400,35.2000,20.7700,44.2500,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,8.7700,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,11.0200,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5900,56.7500,16.3000,51.5900,3.3300,12.5900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,3.7800,1.8700,3.7000,0.0000,0.0000,0.0000,41.2200,13.7500,13.7500,2.0900,0.4200,1.0000,1.0000,0.0000,8.1900,35.0000,35.0000,2.2100,8.4600,0.0000,8.6200,12.2000,23.2100,0.0000,0.0000,0.0000,1.0000,0.0000,0.1400,0.1900,0.1900,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
26,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,130.3000,80.2300,0.0000,269.9999,0.0000,0.0000,70.3700,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.1000,0.0000,0.0000,17.5600,96.3400,122.4000,127.7600,404.2000,150.1800,16.5100,33.9800,21.0600,44.2500,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,8.7700,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,10.8800,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5900,56.7500,16.3000,51.5900,3.3300,12.5900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,7.1600,1.8700,3.7000,0.0000,0.0000,0.0000,43.7000,14.5600,14.5600,3.5000,0.7000,2.0000,2.0000,0.0000,8.6100,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,23.2100,1.0000,0.0000,1.0000,2.0000,0.0000,0.3200,0.4200,0.4200,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
27,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,130.3000,80.2300,0.0000,269.9999,0.0000,0.0000,70.3700,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.0100,0.0000,0.0000,17.5600,96.3400,122.4000,127.7600,404.2000,150.1800,16.5100,33.9800,21.0600,44.2500,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,12.0000,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5900,56.7500,16.3000,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,9.4800,1.8700,3.7000,0.0000,0.0000,0.0000,45.9000,15.3100,15.3100,9.9700,2.0000,3.0000,3.0000,0.0000,9.0600,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,22.7000,3.0000,0.0000,2.0000,3.0000,0.0000,0.6100,0.7800,0.7800,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
28,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5900,0.0000,34.0000,264.9999,0.0000,0.0000,0.0000,0.0000,87.0600,130.3000,80.2300,0.0000,269.9999,0.0000,0.0000,70.3700,100.5500,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.0100,0.0000,0.0000,17.5600,96.3400,122.4000,127.7600,404.2000,150.1800,16.5100,33.9800,21.0600,44.2500,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,12.0400,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5900,56.7500,16.3000,51.5900,3.3300,6.2900,2.4900,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,13.7000,1.8700,3.7000,0.0000,0.0000,0.0000,47.9900,16.0000,16.0000,16.9900,3.4000,6.0000,5.0000,0.0000,9.4900,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,22.7000,6.0000,0.0000,3.0000,7.0000,0.0000,0.9600,1.2300,1.2300,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
29,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.4600,0.0000,35.0000,264.9999,0.0000,0.0000,0.0000,0.0000,67.1100,130.3000,80.2300,0.0000,270.0000,0.0000,0.0000,70.3700,100.5500,234.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.6600,0.0000,0.0000,16.0300,94.1200,118.8000,124.7500,404.2000,143.3100,14.1500,28.0000,17.0300,38.3900,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,13.1700,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5800,56.7500,16.3000,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,18.7400,1.7800,3.6200,0.0000,0.0000,0.0000,46.4100,15.4800,15.4800,26.9300,5.3900,9.0000,7.0000,0.0000,12.9000,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,22.2000,10.0000,0.0000,7.0000,15.0000,0.0000,1.3700,1.7800,1.7800,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
30,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.7600,0.0000,35.0000,264.9999,0.0000,0.0000,0.0000,0.0000,67.1100,130.3000,80.2300,0.0000,269.9999,0.0000,0.0000,70.3700,100.5500,195.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.5800,0.0000,0.0000,16.0300,94.1200,118.8000,124.7500,404.2000,143.3100,14.1500,28.0000,17.0300,38.3900,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,13.4000,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5800,56.7500,16.3100,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,24.4600,1.7800,3.6200,0.0000,0.0000,0.0000,45.2500,15.0900,15.0900,38.6700,7.7300,13.0000,9.0000,0.0000,12.6000,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,22.2000,15.0000,0.0000,9.0000,19.0000,0.0000,1.8600,2.4200,2.4200,0.0000,10.9300,10.2800,7.0700,24.9300,0.0000
31,71IS2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.7600,0.0000,35.0000,264.9999,0.0000,0.0000,0.0000,0.0000,67.1100,130.3000,80.2300,0.0000,269.9999,0.0000,0.0000,70.3700,100.5500,157.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.5800,0.0000,0.0000,16.0300,94.1200,118.8000,124.7500,404.2000,143.3100,14.1500,28.0000,17.0300,38.3900,142.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,24.4100,0.0000,0.0000,3.2100,66.5000,13.9100,0.0000,0.0000,0.0000,50.6200,36.8300,0.0000,15.7300,11.2900,10.5800,56.7500,16.3100,51.5900,3.3300,6.2900,1.9300,0.0000,0.0000,0.0000,0.0000,1.0900,2.9500,7.0000,0.0000,30.7200,1.7800,3.6200,0.0000,0.0000,0.0000,43.9900,14.6700,14.6700,51.7200,10.3500,19.0000,14.0000,0.0000,12.3000,36.6700,36.6700,3.7400,8.4600,0.0000,8.6200,12.2000,22.2000,21.0000,0.0000,13.0000,27.0000,0.0000,2.4400,3.1500,3.1500,0.0000,5.8200,10.2800,7.0700,24.9300,0.0000
