Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,577.0000,575.0000,572.0000,569.0000,528.0000,507.0000,482.0000,482.0000,481.0000,479.0000,478.0000,477.0000,476.0001,476.0001,477.0001,477.0001,473.0001,473.0001,473.0001,472.0001,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0000,470.0001,470.0001,470.0001,470.0001,470.0001,470.0001,470.0001,470.0001,470.0001,470.0001,470.0001,470.0001,470.0001,470.0001,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,470.0003,504.0000,502.0000,482.0000,482.0000,482.0000,482.0000,482.0000,482.0000,491.0000,497.0000,504.0000,506.0000,507.0000,501.0000,500.0000,489.0000,477.0000,476.0000,475.0000,483.0000,481.0000,482.0000,518.0000,521.0000
DC Considered for Schedule,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1270.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00,1320.00
