Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL
23:45-24:00,59DC2022/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,152.94,0.00,320.00,0.00,0.00,115.74,89.12,270.93,0.00,0.00,0.00,0.00,0.00,12.26,215.53,0.00,0.00,12.86,90.00,118.13,123.67,348.98,123.00,10.91,42.39,26.39,44.92,147.52,0.00,7.35,0.00,2.19,0.00,59.98,17.75,16.00,12.00,39.41,0.00,0.00,0.00,50.76,28.81,34.13,69.50,43.29,49.13,31.61,42.66,39.51,29.06,36.59,32.97,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.67,10.62,44.67,0.00,200.00,9.35,10.74,0.00,0.00,0.00,33.62,11.21,11.21,300.00,300.00,100.00,200.00,200.00,200.00,0.00,12.20,5.58,3.11,24.08,2.15,2.12,4.15,0.78,0.45,7.63,0.50,4.06,4.41,0.00,4.78
23:30-23:45,59DC2022/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,152.94,0.00,320.00,0.00,0.00,115.74,89.12,270.93,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,12.86,90.00,118.13,123.67,348.98,123.00,10.91,42.39,26.39,44.92,147.52,0.00,7.35,0.00,2.19,0.00,59.98,17.75,16.00,12.00,39.41,0.00,0.00,0.00,50.76,28.81,34.13,69.50,43.29,49.13,31.61,42.66,39.51,29.06,36.59,32.97,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.67,10.62,44.54,0.00,200.00,9.35,10.74,0.00,0.00,0.00,33.22,11.07,11.09,300.00,300.00,100.00,200.00,200.00,200.00,0.00,12.20,5.58,3.11,24.08,2.15,2.12,4.15,0.78,0.45,7.63,0.50,4.06,4.41,0.00,4.78
23:15-23:30,59DC2022/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,152.94,0.00,320.00,0.00,0.00,115.74,89.12,270.93,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,12.86,90.00,118.13,123.67,348.98,123.00,10.91,42.39,26.39,44.92,147.52,0.00,7.35,0.00,2.19,0.00,59.98,26.62,16.00,12.00,39.41,0.00,0.00,0.00,50.76,28.81,34.13,69.50,43.29,49.13,31.61,42.66,39.51,29.06,36.59,32.97,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.67,10.62,44.52,0.00,200.00,9.35,10.74,0.00,0.00,0.00,32.62,10.87,10.87,300.00,300.00,100.00,200.00,200.00,200.00,0.00,13.86,5.58,3.11,24.08,2.15,2.12,4.15,0.78,0.45,7.63,0.50,4.06,4.41,0.00,4.78
23:00-23:15,59DC2022/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,152.94,0.00,320.00,0.00,0.00,115.74,89.12,270.93,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,12.86,90.00,118.13,123.67,348.98,123.00,10.91,42.39,26.39,44.92,147.52,0.00,7.35,0.00,2.19,0.00,59.98,26.62,16.00,12.00,39.41,0.00,0.00,0.00,50.76,28.81,34.13,69.50,43.29,49.13,31.61,42.66,39.51,29.06,36.59,32.97,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.67,10.62,44.67,0.00,200.00,9.35,10.74,0.00,0.00,0.00,32.12,10.71,10.71,300.00,300.00,100.00,200.00,200.00,200.00,0.00,13.86,5.58,3.11,24.08,2.15,2.12,4.15,0.78,0.45,7.63,0.50,4.06,4.41,0.00,4.78
22:45-23:00,59DC2022/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,154.69,0.00,320.00,0.00,0.00,115.74,89.12,270.93,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,12.86,90.00,118.13,123.67,348.98,123.00,10.91,42.39,26.39,44.92,147.52,0.00,7.35,0.00,2.19,0.00,61.74,30.17,16.80,12.00,39.41,0.00,0.00,0.00,50.76,28.81,34.13,69.50,43.29,49.13,31.61,43.06,40.92,30.56,38.57,32.97,31.83,79.36,10.89,19.66,0.00,0.00,0.00,940.00,0.00,0.67,10.62,44.53,0.00,200.00,9.45,10.74,0.00,0.00,0.00,30.11,10.04,10.04,300.00,300.00,100.00,200.00,200.00,200.00,0.00,12.20,5.58,3.11,24.08,2.15,2.12,4.15,0.78,0.45,7.63,0.50,4.06,4.41,0.00,4.78
22:30-22:45,59DC2022/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,154.69,0.00,320.00,0.00,0.00,115.74,89.12,270.93,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,12.86,90.00,118.13,123.67,348.98,123.00,10.91,42.39,26.39,44.92,147.52,0.00,7.35,0.00,2.19,0.00,61.74,30.17,16.80,12.00,39.41,0.00,0.00,0.00,50.76,28.81,34.13,69.50,43.29,49.13,31.61,43.06,40.92,30.56,38.57,32.97,31.83,79.36,10.89,19.66,0.00,0.00,0.00,940.00,0.00,0.67,10.62,44.54,0.00,200.00,9.45,10.74,0.00,0.00,0.00,28.23,9.41,9.40,300.00,300.00,100.00,200.00,200.00,200.00,0.00,12.20,5.58,3.11,24.08,2.15,2.16,4.21,0.78,0.45,7.63,0.50,4.06,4.41,0.00,4.78
22:15-22:30,59DC2022/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,154.69,0.00,320.00,0.00,0.00,115.74,89.12,270.93,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,12.86,90.00,118.13,123.67,348.98,123.00,10.91,42.39,26.39,44.92,147.52,0.00,7.35,0.00,2.19,0.00,61.74,30.17,16.80,12.00,39.41,0.00,0.00,0.00,50.76,27.64,34.13,69.50,43.29,49.13,31.61,43.06,40.92,30.56,38.57,32.97,31.83,79.36,10.89,19.66,0.00,0.00,0.00,940.00,0.00,0.67,10.62,44.54,0.00,200.00,9.45,10.74,0.00,0.00,0.00,20.20,6.73,6.74,300.00,300.00,100.00,200.00,200.00,200.00,0.00,12.20,5.58,3.11,24.08,2.15,2.16,4.21,0.78,0.43,7.63,0.50,4.06,4.41,0.00,4.78
22:00-22:15,59DC2022/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,154.69,0.00,320.00,0.00,0.00,115.74,89.12,270.93,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,12.86,90.00,118.13,123.67,348.98,123.00,10.91,42.39,26.39,44.92,147.52,0.00,7.35,0.00,2.19,0.00,61.74,30.17,16.80,12.00,39.41,0.00,0.00,0.00,50.76,27.64,34.13,69.50,43.29,49.13,31.61,43.06,40.92,30.56,38.57,32.97,31.83,79.36,10.89,19.66,0.00,0.00,0.00,940.00,0.00,0.67,10.62,44.66,0.00,200.00,9.45,10.74,0.00,0.00,0.00,20.56,6.86,6.85,300.00,300.00,100.00,200.00,200.00,200.00,0.00,12.20,5.58,3.11,24.08,2.15,2.16,4.21,0.78,0.43,7.63,0.50,4.06,4.41,0.00,4.78
21:45-22:00,59DC2022/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,152.94,0.00,320.00,0.00,0.00,115.74,89.12,270.93,0.00,0.00,0.00,0.00,0.00,12.00,215.53,0.00,0.00,12.86,90.00,118.13,123.67,348.98,123.00,10.91,42.39,26.39,44.92,147.52,0.00,7.35,0.00,2.19,0.00,61.49,26.62,16.00,12.00,39.41,0.00,0.00,0.00,50.76,27.64,34.13,69.50,43.29,49.13,31.61,42.66,39.51,29.06,36.59,15.40,31.83,79.36,10.89,6.55,0.00,0.00,0.00,940.00,0.00,0.67,10.62,44.68,0.00,200.00,9.45,10.74,0.00,0.00,0.00,20.17,6.72,6.74,300.00,300.00,100.00,200.00,200.00,200.00,0.00,11.74,5.58,3.21,25.20,2.24,2.02,4.13,0.82,0.41,7.44,0.48,3.94,4.28,0.00,4.69
21:30-21:45,59DC2022/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,152.94,0.00,320.00,0.00,0.00,115.74,89.12,270.93,0.00,0.00,0.00,0.00,0.00,19.90,215.53,0.00,0.00,12.86,90.00,118.13,123.67,348.98,123.00,10.91,42.39,26.39,44.92,147.52,0.00,7.35,0.00,2.19,0.00,61.49,26.62,16.00,12.00,39.41,0.00,0.00,0.00,50.76,27.64,34.13,69.50,43.29,49.13,31.61,42.66,39.51,29.06,36.59,15.40,31.83,79.36,10.89,6.55,0.00,0.00,0.00,940.00,0.00,0.67,10.62,44.59,0.00,200.00,9.45,10.74,0.00,0.00,0.00,20.12,6.71,6.69,300.00,300.00,100.00,200.00,200.00,200.00,0.00,11.74,5.58,3.21,25.20,2.24,2.02,4.13,0.82,0.39,7.44,0.48,3.94,4.28,0.00,4.69
