genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,0,0,0,0,0,,0,4.7413780128,6.66872635,3.266198848,0,0,0,1.29490304867,5.14935128356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,19.487522703715,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
2,0,0,0,0,0,0,0,0,,0,4.7413780128,6.66872635,3.266198848,0,0,0,0,5.14935128356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,19.80387867084,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
3,0,0,0,0,0,0,0,0,,0,4.7413780128,6.66872635,3.266198848,0,0,0,0,5.14935128356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,20.12023448083,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
4,0,0,0,0,0,0,0,0,,0,4.7413780128,6.66872635,3.266198848,0,0,0,0,5.14935128356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,20.436590447955,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
5,0,0,0,0,0,0,0,0,,0,4.7413780128,6.66872635,3.266198848,0,0,0,0,5.14935128356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,20.752946257945,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
6,0,0,0,0,0,0,0,0,,0,4.7413780128,6.66872635,3.266198848,0,0,0,0,5.14935128356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,21.06930222507,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
7,0,0,0,0,0,0,0,0,,0,4.7413780128,6.66872635,3.266198848,0,0,0,0,5.14935128356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,21.38565803506,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
8,0,0,0,0,0,0,0,0,,0,4.7413780128,4.4458176125,3.266198848,0,0,0,0,5.14935128356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,21.702014002185,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
9,0,0,0,0,0,0,0,0,,0,4.7413780128,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.018369812175,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
10,0,0,0,0,0,0,0,0,,0,2.3706890064,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.271454585875,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
11,0,0,0,0,0,0,0,0,,0,2.3706890064,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.271454585875,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
12,0,0,0,0,0,0,0,0,,0,2.3706890064,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.271454585875,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
13,0,0,0,0,0,0,0,0,,0,2.3706890064,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.271454585875,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
14,0,0,0,0,0,0,0,0,,0,2.3706890064,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.271454585875,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
15,0,0,0,0,0,0,0,0,,0,2.3706890064,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.271454585875,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
16,0,0,0,0,0,0,0,0,,0,2.3706890064,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.271454585875,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
17,0,0,0,0,0,0,0,0,,0,2.3706890064,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.271454585875,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
18,0,0,0,0,0,0,0,0,,0,2.3706890064,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.271454585875,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
19,0,0,0,0,0,0,0,0,,0,2.3706890064,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.271454585875,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
20,0,0,0,0,0,0,0,0,,0,2.3706890064,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.271454585875,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
21,0,0,0,0,0,0,0,0,,0,2.3706890064,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.19553144922,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.271454585875,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
22,0,0,0,0,0,0,0,0,,0,4.7413780128,4.4458176125,3.266198848,0,0,0,0,5.15159528356,0,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,3.43519632225,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.271454585875,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
23,0,0,0,0,0,0,0,0,,0,4.7413780128,4.4458176125,3.266198848,0,0,0,0,5.15159528356,1.53788519775,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,7.189945760745,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.90416636299,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
24,0,0,0,0,0,0,0,0,,0,4.7413780128,4.4458176125,3.266198848,0,0,0,0,5.15159528356,1.53788519775,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,7.189945760745,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.90416636299,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
25,0,0,0,0,0,0,0,0,,0,4.7413780128,4.4458176125,1.6330993536,0,0,0,0,5.15159528356,1.53788519775,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,7.189945760745,,,,,,,0,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.90416636299,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
26,0,0,0,0,0,0,0,0,,0,4.7413780128,4.4458176125,1.6330993536,0,0,0,0,5.15159528356,1.53788519775,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,7.189945760745,,,,,,,0.5370630144,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.90416636299,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
27,0,0,0,0,0,0,0,0,,0,4.7413780128,4.4458176125,1.6330993536,0,0,0,0,5.15159528356,1.53788519775,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,7.189945760745,,,,,,,2.759214656,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.90416636299,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
28,0,0,0,0,0,0,0,0,,0,4.7413780128,4.4458176125,1.6330993536,0,0,0,0,5.15159528356,1.53788519775,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,7.189945760745,,,,,,,5.5184291712,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.90416636299,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
29,0,0,0,0,0,0,0,0,,0,4.7413780128,4.4458176125,1.6330993536,0,0,0,0,5.15159528356,1.53788519775,5.561107169585,2.345486,319.85690276771,,,7.8293807592,25.0245427575,,,,0,,0,,7.009742133075,7.189945760745,,,,,,,5.5184291712,0,0,4.325242395045,15.52312752342,20.03780093062,0,,,0,14.13264996,2.7452135766,,,22.90416636299,,0,,0.151309158,0,,,3.682968010755,7.15272723,4.452501644195,0,5.86810224,5.382916581735,
