Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL
23:45-24:00,66DC2022/08/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,192.00,0.00,83.20,653.15,152.94,0.00,320.00,0.00,0.00,116.25,83.34,272.11,0.00,0.00,0.00,0.00,0.00,12.26,215.53,0.00,0.00,18.14,84.00,118.13,123.67,348.98,123.75,21.82,42.39,26.39,32.78,143.58,0.00,9.45,53.21,2.19,0.00,62.24,29.58,16.00,12.00,37.38,0.00,0.00,0.00,50.51,28.52,33.08,16.29,66.86,49.13,31.90,42.66,39.51,29.06,36.59,0.00,35.64,79.36,11.53,0.00,0.00,0.00,0.00,940.00,0.00,0.63,10.64,1.54,0.00,200.00,9.49,10.79,0.00,0.00,0.00,43.74,14.58,14.58,300.00,300.00,100.00,200.00,200.00,200.00,3.99,9.84,5.81,3.11,24.07,1.09,1.91,3.19,1.68,0.45,7.64,0.51,4.08,4.42,0.00,7.17,6.42,11.56,11.56
23:30-23:45,66DC2022/08/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,192.00,0.00,83.20,653.15,152.94,0.00,320.00,0.00,0.00,116.25,83.34,272.11,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,18.14,84.00,118.13,123.67,348.98,123.75,21.82,42.39,26.39,32.78,138.34,0.00,9.45,53.21,2.19,0.00,62.24,29.58,16.00,12.00,37.38,0.00,0.00,0.00,50.51,28.52,33.08,16.29,66.86,49.13,31.90,42.66,39.51,29.06,36.59,0.00,35.64,79.36,11.53,0.00,0.00,0.00,0.00,940.00,0.00,0.63,10.64,1.54,0.00,200.00,9.49,10.79,0.00,0.00,0.00,44.38,14.79,14.80,300.00,300.00,100.00,200.00,200.00,200.00,3.99,9.84,5.81,3.11,24.07,1.09,1.91,3.19,1.68,0.45,7.64,0.51,4.08,4.42,0.00,7.17,7.21,11.98,11.98
23:15-23:30,66DC2022/08/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,192.00,0.00,83.20,653.15,152.94,0.00,320.00,0.00,0.00,116.25,83.34,272.11,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,18.14,84.00,118.13,123.67,348.98,123.75,21.82,42.39,26.39,32.78,133.09,0.00,9.45,53.21,2.19,0.00,62.24,29.58,16.00,12.00,37.38,0.00,0.00,0.00,50.51,28.52,33.08,16.29,66.86,49.13,31.90,42.66,39.51,29.06,36.59,0.00,35.64,79.36,11.53,0.00,0.00,0.00,0.00,940.00,0.00,0.63,10.64,1.50,0.00,200.00,9.49,10.79,0.00,0.00,0.00,44.96,14.99,14.98,300.00,300.00,100.00,200.00,200.00,200.00,3.99,9.84,5.81,3.11,24.07,1.09,1.91,3.19,1.62,0.45,7.64,0.51,4.08,4.42,0.00,7.17,7.52,12.26,12.26
23:00-23:15,66DC2022/08/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,192.00,0.00,83.20,653.15,152.94,0.00,320.00,0.00,0.00,116.25,83.34,272.11,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,18.14,84.00,118.13,123.67,348.98,123.75,21.82,42.39,26.39,32.78,127.85,0.00,9.45,53.21,2.19,0.00,62.24,29.58,16.00,12.00,37.38,0.00,0.00,0.00,50.51,28.52,33.08,16.29,66.86,49.13,31.90,42.66,39.51,29.06,36.59,0.00,35.64,79.36,11.53,0.00,0.00,0.00,0.00,940.00,0.00,0.63,10.64,1.46,0.00,200.00,9.49,10.79,0.00,0.00,0.00,45.08,15.03,15.01,300.00,300.00,100.00,200.00,200.00,200.00,3.99,9.84,5.81,3.11,24.07,1.09,1.91,3.19,1.62,0.45,7.64,0.51,4.08,4.42,0.00,7.17,7.56,12.29,12.29
22:45-23:00,66DC2022/08/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,192.00,0.00,83.20,653.15,154.69,0.00,320.00,0.00,0.00,116.25,83.34,272.11,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,18.14,84.00,118.13,123.67,348.98,123.75,21.82,42.39,26.39,32.78,122.60,0.00,9.45,53.21,2.19,0.00,66.78,30.57,16.80,12.00,37.38,0.00,0.00,0.00,50.51,28.52,33.08,16.29,66.86,49.13,31.90,43.06,40.92,30.56,38.57,0.00,35.64,79.36,11.53,0.00,0.00,0.00,0.00,940.00,0.00,0.63,10.64,1.41,0.00,200.00,9.68,10.79,0.00,0.00,0.00,50.37,16.79,16.78,300.00,300.00,100.00,200.00,200.00,200.00,3.99,9.84,5.81,3.11,24.07,1.09,1.91,3.19,1.68,0.45,7.64,0.51,4.08,4.42,0.00,7.17,7.59,12.33,12.33
22:30-22:45,66DC2022/08/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,192.00,0.00,83.20,653.15,154.69,0.00,320.00,0.00,0.00,116.25,83.34,272.11,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,18.14,84.00,118.13,123.67,348.98,123.75,21.82,42.39,26.39,32.78,122.60,0.00,9.45,53.21,2.19,0.00,66.78,30.57,16.80,12.00,37.38,0.00,0.00,0.00,50.51,28.52,33.08,16.29,66.86,49.13,31.90,43.06,40.92,30.56,38.57,0.00,35.64,79.36,11.53,0.00,0.00,0.00,0.00,940.00,0.00,0.63,10.64,1.50,0.00,200.00,9.68,10.79,0.00,0.00,0.00,48.59,16.20,16.19,300.00,300.00,100.00,200.00,200.00,200.00,3.99,9.42,5.81,3.11,24.07,1.09,1.96,3.24,1.68,0.45,7.64,0.51,4.08,4.42,0.00,7.17,7.51,11.80,11.80
22:15-22:30,66DC2022/08/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,192.00,0.00,83.20,653.15,154.69,0.00,320.00,0.00,0.00,116.25,83.34,272.11,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,18.14,84.00,118.13,123.67,348.98,123.75,21.82,42.39,26.39,32.78,122.60,0.00,9.45,53.21,2.19,0.00,66.78,30.57,16.80,12.00,37.38,0.00,0.00,0.00,50.51,28.52,33.08,16.29,66.86,49.13,31.90,43.06,40.92,30.56,38.57,0.00,31.83,79.36,11.53,0.00,0.00,0.00,0.00,940.00,0.00,0.63,10.64,1.41,0.00,200.00,9.68,10.79,0.00,0.00,0.00,47.03,15.68,15.68,300.00,300.00,100.00,200.00,200.00,200.00,3.99,8.18,5.74,3.11,24.07,1.09,1.96,3.24,1.68,0.45,7.64,0.51,4.08,4.42,0.00,7.17,7.45,11.42,11.42
22:00-22:15,66DC2022/08/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,192.00,0.00,83.20,653.15,154.69,0.00,320.00,0.00,0.00,116.25,83.34,272.11,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,18.14,84.00,118.13,123.67,348.98,123.75,21.82,42.39,26.39,32.78,122.60,0.00,9.45,53.21,2.19,0.00,66.78,30.57,16.80,12.00,37.38,0.00,0.00,0.00,50.51,28.52,33.08,16.29,66.86,49.13,31.90,43.06,40.92,30.56,38.57,0.00,31.83,79.36,11.53,0.00,0.00,0.00,0.00,940.00,0.00,0.63,10.64,1.86,0.00,200.00,9.68,10.79,0.00,0.00,0.00,45.62,15.21,15.20,300.00,300.00,100.00,200.00,200.00,200.00,3.99,8.18,5.74,3.11,24.07,1.09,1.96,3.24,1.68,0.45,7.64,0.51,4.08,4.42,0.00,7.17,7.35,11.08,11.08
21:45-22:00,66DC2022/08/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,192.00,0.00,83.20,653.15,152.94,0.00,320.00,0.00,0.00,116.25,83.34,272.11,0.00,0.00,0.00,0.00,0.00,12.00,215.53,0.00,0.00,18.14,84.00,118.13,123.67,348.98,123.75,21.82,42.39,26.39,32.78,122.60,0.00,9.45,53.21,2.19,0.00,62.24,29.58,16.00,12.00,37.38,0.00,0.00,0.00,50.51,28.52,33.08,16.29,66.86,49.13,31.90,42.66,39.51,29.06,36.59,0.00,31.83,79.36,9.74,0.00,0.00,0.00,0.00,940.00,0.00,0.63,10.64,2.37,0.00,200.00,9.86,10.79,0.00,0.00,0.00,45.49,15.16,15.18,300.00,300.00,100.00,200.00,200.00,200.00,3.89,7.98,5.74,3.20,25.20,1.12,1.82,3.09,1.71,0.45,7.45,0.49,3.96,4.29,0.00,7.03,7.26,10.82,10.82
21:30-21:45,66DC2022/08/16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,192.00,0.00,83.20,653.15,152.94,0.00,320.00,0.00,0.00,116.25,83.34,272.11,0.00,0.00,0.00,0.00,0.00,19.90,215.53,0.00,0.00,18.14,84.00,118.13,123.67,348.98,123.75,21.82,42.39,26.39,32.78,122.60,0.00,9.45,53.21,2.19,0.00,62.24,29.58,16.00,12.00,37.38,0.00,0.00,0.00,50.51,28.52,33.08,16.29,66.86,49.13,31.90,42.66,39.51,29.06,36.59,0.00,31.83,79.36,9.74,0.00,0.00,0.00,0.00,940.00,0.00,0.63,10.64,3.72,0.00,200.00,9.86,10.79,0.00,0.00,0.00,45.63,15.21,15.21,300.00,300.00,100.00,200.00,200.00,200.00,3.89,7.98,5.74,3.20,25.20,1.12,1.82,3.09,1.71,0.45,7.45,0.49,3.96,4.29,0.00,7.03,7.35,10.83,10.83
