Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
23:45-24:00,64DC2024/04/06,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,271.50,0.00,40.00,270.00,0.00,0.00,30.00,0.00,90.20,449.88,0.00,0.00,320.00,0.00,0.00,112.70,104.18,272.12,0.00,0.00,0.00,0.00,0.00,0.00,688.42,0.00,0.00,20.80,97.06,62.19,130.58,347.63,149.99,22.63,44.91,27.64,46.40,148.20,0.00,52.53,84.94,108.63,0.00,27.09,9.22,18.80,0.00,51.87,0.00,0.00,0.00,69.00,0.00,0.00,0.00,0.00,32.02,37.89,0.00,32.33,11.60,0.00,19.73,0.00,25.56,0.00,13.04,3.09,0.00,0.00,990.00,0.00,0.76,3.25,7.01,0.00,200.00,2.22,2.91,0.00,0.00,0.00,69.50,23.16,23.17,300.00,300.00,100.00,200.00,0.00,11.66,34.67,34.67,5.53,2.75,0.00,16.68,12.60,28.87,300.00,300.00,200.00,200.00,7.44,100.00,100.00,100.00
23:30-23:45,64DC2024/04/06,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,271.50,0.00,40.00,270.00,0.00,0.00,30.00,0.00,90.20,449.88,22.29,0.00,320.00,0.00,0.00,112.70,104.18,272.12,0.00,0.00,0.00,0.00,0.00,0.00,688.42,0.00,0.00,20.80,97.06,62.19,130.58,347.63,149.99,22.63,44.91,27.64,46.40,148.20,0.00,52.53,84.94,108.63,0.00,40.64,9.22,18.80,0.00,51.87,0.00,0.00,0.86,69.00,0.00,0.00,0.00,0.00,32.02,37.89,0.00,32.33,11.60,0.00,19.73,0.00,25.56,0.00,13.04,3.09,0.00,0.00,990.00,0.00,0.76,3.25,7.01,0.00,200.00,2.22,2.91,0.00,0.00,0.00,69.00,23.00,23.00,300.00,300.00,100.00,200.00,0.00,11.66,34.00,34.00,5.53,2.75,0.00,16.68,12.60,28.87,300.00,300.00,200.00,200.00,7.44,100.00,100.00,100.00
23:15-23:30,64DC2024/04/06,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,271.50,0.00,40.00,270.00,0.00,0.00,30.00,0.00,90.20,449.88,44.57,0.00,320.00,0.00,0.00,112.70,104.18,272.12,0.00,0.00,0.00,0.00,0.00,0.00,688.42,0.00,0.00,20.80,97.06,62.19,130.58,347.63,149.99,22.63,44.91,27.64,46.40,148.20,0.00,52.53,84.94,108.63,0.00,54.50,9.22,18.80,0.00,51.87,0.00,0.00,1.72,69.00,0.00,0.00,0.00,0.00,32.02,37.89,14.05,48.50,11.60,0.00,19.73,0.00,12.78,0.00,13.04,3.09,0.00,0.00,990.00,0.00,0.76,3.25,7.01,0.00,200.00,2.22,2.91,0.00,0.00,0.00,66.50,22.16,22.17,300.00,300.00,100.00,200.00,0.00,11.66,34.00,34.00,5.53,2.75,0.00,16.68,12.60,28.87,300.00,300.00,200.00,200.00,7.44,100.00,100.00,100.00
23:00-23:15,64DC2024/04/06,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,271.50,0.00,40.00,270.00,0.00,0.00,30.00,0.00,90.20,449.88,66.86,0.00,320.00,0.00,0.00,112.70,104.18,272.12,0.00,0.00,0.00,0.00,0.00,0.00,688.42,0.00,0.00,20.80,97.06,62.19,130.58,347.63,149.99,22.63,44.91,27.64,46.40,148.20,0.00,52.53,84.94,108.63,0.00,54.50,9.22,18.80,0.00,51.87,0.00,0.00,2.59,69.00,0.00,0.00,0.00,0.00,32.02,37.89,14.05,48.50,11.60,0.00,19.73,0.00,12.78,0.00,13.04,3.09,0.00,0.00,990.00,0.00,0.76,3.25,7.01,0.00,200.00,2.22,2.91,0.00,0.00,0.00,64.50,21.50,21.50,300.00,300.00,100.00,200.00,0.00,12.00,34.00,34.00,5.53,2.75,0.00,16.68,12.60,28.87,300.00,300.00,200.00,200.00,7.44,100.00,100.00,100.00
22:45-23:00,64DC2024/04/06,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,271.50,0.00,40.00,270.00,0.00,0.00,30.00,0.00,90.20,449.88,100.29,0.00,320.00,0.00,0.00,112.70,104.18,272.12,0.00,0.00,0.00,0.00,0.00,0.00,688.42,0.00,0.00,20.80,97.06,62.19,130.58,347.63,149.99,22.63,44.91,27.64,46.40,148.20,0.00,52.53,84.94,108.63,0.00,54.50,9.22,18.80,0.00,51.87,0.00,0.00,3.87,69.00,0.00,0.00,0.00,0.00,32.02,37.89,28.10,48.50,11.60,0.00,19.73,0.00,12.78,0.00,13.04,3.09,0.00,0.00,990.00,0.00,0.76,2.94,7.01,0.00,200.00,2.31,2.98,0.00,0.00,0.00,62.00,20.66,20.67,300.00,300.00,100.00,200.00,0.00,14.00,34.33,34.33,5.53,5.49,0.00,16.68,12.60,28.87,300.00,300.00,200.00,200.00,7.35,100.00,100.00,100.00
22:30-22:45,64DC2024/04/06,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,271.50,0.00,40.00,270.00,0.00,0.00,30.00,0.00,90.20,449.88,137.62,0.00,320.00,0.00,0.00,112.70,104.18,272.12,0.00,0.00,0.00,0.00,0.00,0.00,688.42,0.00,0.00,20.80,97.06,62.19,130.58,347.63,149.99,22.63,44.91,27.64,46.40,148.20,0.00,52.53,84.94,108.63,0.00,54.50,28.82,19.98,0.00,51.87,0.00,0.00,5.31,69.00,0.00,0.00,0.00,0.00,32.02,38.99,42.15,48.50,34.83,0.00,39.45,0.00,12.78,0.00,13.04,3.09,0.00,0.00,990.00,0.00,0.76,2.94,7.01,0.00,200.00,2.31,2.98,0.00,0.00,0.00,66.50,22.16,22.17,300.00,300.00,100.00,200.00,0.00,14.34,35.00,35.00,5.53,8.24,0.00,16.68,12.60,28.87,300.00,300.00,200.00,200.00,7.35,100.00,100.00,100.00
22:15-22:30,64DC2024/04/06,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,271.50,0.00,40.00,270.00,0.00,0.00,30.00,0.00,90.20,449.88,137.62,0.00,320.00,0.00,0.00,112.70,104.18,272.12,0.00,0.00,0.00,0.00,0.00,0.00,688.42,0.00,0.00,20.80,97.06,62.19,130.58,347.63,149.99,22.63,44.91,27.64,46.40,148.20,0.00,52.53,84.94,108.63,2.32,54.50,28.82,19.98,0.00,51.87,0.00,0.00,5.31,69.00,0.00,0.00,0.00,0.00,32.02,38.99,42.15,48.50,34.83,0.00,39.45,0.00,12.78,1.79,13.04,3.09,0.00,0.00,990.00,0.00,0.76,3.10,7.01,0.00,200.00,2.31,2.98,0.00,0.00,0.00,71.00,23.66,23.67,300.00,300.00,100.00,200.00,0.00,14.66,36.33,36.33,5.53,8.24,0.00,16.68,12.60,28.87,300.00,300.00,200.00,200.00,7.35,100.00,100.00,100.00
22:00-22:15,64DC2024/04/06,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,271.50,0.00,40.00,270.00,0.00,0.00,30.00,0.00,90.20,449.88,137.62,0.00,320.00,0.00,0.00,112.70,104.18,272.12,0.00,0.00,0.00,0.00,0.00,0.00,688.42,0.00,0.00,20.80,97.06,62.19,130.58,347.63,149.99,22.63,44.91,27.64,46.40,148.20,0.00,52.53,84.94,108.63,4.50,54.50,28.82,19.98,0.00,51.87,0.00,0.00,5.31,69.00,0.00,0.00,0.00,0.00,32.02,38.99,42.15,48.50,34.83,0.00,39.45,0.00,12.78,1.79,13.04,3.09,0.00,0.00,990.00,0.00,0.76,3.10,7.01,0.00,200.00,2.31,2.98,0.00,0.00,0.00,75.50,25.16,25.17,300.00,300.00,100.00,200.00,0.00,16.00,38.00,38.00,5.53,8.24,0.00,16.68,12.60,28.87,300.00,300.00,200.00,200.00,7.35,100.00,100.00,100.00
21:45-22:00,64DC2024/04/06,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,271.50,0.00,40.00,270.00,0.00,0.00,30.00,0.00,90.20,449.88,137.62,0.00,320.00,0.00,0.00,112.70,104.18,272.12,0.00,0.00,0.00,0.00,0.00,0.00,688.42,0.00,0.00,20.80,97.06,62.19,130.58,347.63,149.99,22.63,44.91,27.64,46.40,148.20,0.00,52.53,84.94,108.63,4.64,54.50,28.82,19.98,0.00,51.87,0.00,0.00,5.31,69.00,0.00,0.00,0.00,0.00,32.02,38.99,42.15,48.50,34.83,0.00,39.45,0.00,12.78,1.79,13.04,3.09,0.00,0.00,990.00,0.00,0.76,3.10,7.01,0.00,200.00,2.31,3.06,0.00,0.00,0.00,76.50,25.50,25.50,300.00,300.00,100.00,200.00,0.00,17.00,39.33,39.33,5.53,8.24,0.00,16.68,12.60,28.87,300.00,300.00,200.00,200.00,7.35,100.00,100.00,100.00
21:30-21:45,64DC2024/04/06,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,271.50,0.00,40.00,270.00,0.00,0.00,30.00,0.00,90.20,449.88,100.29,0.00,320.00,0.00,0.00,112.70,104.18,272.12,0.00,0.00,0.00,0.00,0.00,0.00,688.42,0.00,0.00,20.80,97.06,62.19,130.58,347.63,149.99,22.63,44.91,27.64,46.40,148.20,0.00,52.53,84.94,108.63,1.87,54.50,9.22,18.80,0.00,51.87,0.00,0.00,3.87,69.00,0.00,0.00,0.00,0.00,32.02,37.89,28.10,32.33,13.74,0.00,19.73,0.00,12.78,0.00,6.52,3.09,0.00,0.00,990.00,0.00,0.76,3.10,7.01,0.00,200.00,2.31,3.06,0.00,0.00,0.00,78.50,26.16,26.17,300.00,300.00,100.00,200.00,0.00,18.66,40.00,40.00,5.53,8.24,0.00,16.68,12.60,28.87,300.00,300.00,200.00,200.00,7.35,100.00,100.00,100.00
