Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL
96,44IS2022/07/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.1900,0.0000,35.0000,120.0000,0.0000,0.0000,31.0000,0.0000,0.0000,431.0400,147.9500,0.0000,300.0000,0.0000,0.0000,47.9400,101.3400,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.5000,0.0000,0.0000,19.5600,119.5900,114.2600,119.6300,401.0600,133.8600,35.5800,121.0200,55.6100,43.1600,142.7100,0.0000,0.0000,0.0000,0.0000,0.0000,42.6600,26.7100,15.2900,0.0000,37.5000,0.0000,0.0000,0.0000,49.4800,19.9100,0.0000,0.0000,0.0000,46.9900,30.8600,41.2700,38.2200,28.1200,35.4000,46.5400,46.8000,76.7800,9.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.7000,40.6500,0.0000,0.0000,0.0000,10.7800,0.0000,0.0000,0.0000,19.7700,6.5900,6.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8300,5.6200,3.0100,15.7300,2.0800,2.0600,3.3500,1.0400,0.4400,3.6900,0.5100,3.9600,4.2800,1.5400,4.6200
95,44IS2022/07/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.1900,0.0000,35.0000,120.0000,0.0000,0.0000,31.0000,0.0000,0.0000,431.0400,147.9500,0.0000,300.0000,0.0000,0.0000,47.9400,101.3400,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.5000,0.0000,0.0000,19.5600,119.5900,114.2600,119.6300,401.0600,133.8600,35.5800,121.0200,55.6100,43.1600,142.7100,0.0000,0.0000,0.0000,0.0000,0.0000,42.6600,26.7100,15.2900,0.0000,37.5000,0.0000,0.0000,0.0000,49.4800,19.9100,0.0000,0.0000,0.0000,46.9900,30.8600,41.2700,38.2200,28.1200,35.4000,46.5400,46.8000,76.7800,9.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.7000,41.4700,0.0000,0.0000,0.0000,10.7800,0.0000,0.0000,0.0000,19.2300,6.4100,6.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8300,5.6200,3.0100,15.5300,2.0800,2.0600,3.3500,1.0400,0.4400,3.6900,0.5100,3.9600,4.2800,1.5400,4.6200
94,44IS2022/07/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.1900,0.0000,35.0000,120.0000,0.0000,0.0000,31.0000,0.0000,0.0000,431.0400,147.9500,0.0000,300.0000,0.0000,0.0000,47.9400,101.3400,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.5000,0.0000,0.0000,19.5600,119.5900,114.2600,119.6300,401.0600,133.8600,35.5800,121.0200,55.6100,43.1600,142.7100,0.0000,0.0000,0.0000,0.0000,0.0000,42.6600,26.7100,15.2900,0.0000,37.5000,0.0000,0.0000,0.0000,49.4800,19.9100,0.0000,0.0000,0.0000,46.9900,30.8600,41.2700,38.2200,28.1200,35.4000,46.5400,46.8000,76.7800,9.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.7000,42.0900,0.0000,0.0000,0.0000,10.7800,0.0000,0.0000,0.0000,18.4100,6.1400,6.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8300,5.6200,3.0100,15.5300,2.0800,2.0600,3.3500,1.0400,0.4400,3.6900,0.5100,3.9600,4.2800,1.5400,4.6200
93,44IS2022/07/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.1900,0.0000,35.0000,120.0000,0.0000,0.0000,31.0000,0.0000,0.0000,431.0400,147.9500,0.0000,300.0000,0.0000,0.0000,47.9400,101.3400,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.5000,0.0000,0.0000,19.5600,119.5900,114.2600,119.6300,401.0600,133.8600,35.5800,121.0200,55.6100,43.1600,142.7100,0.0000,0.0000,0.0000,0.0000,0.0000,42.6600,26.7100,15.2900,0.0000,37.5000,0.0000,0.0000,0.0000,49.4800,19.9100,0.0000,0.0000,0.0000,46.9900,30.8600,41.2700,38.2200,28.1200,35.4000,46.5400,46.8000,76.7800,5.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.7000,42.5400,0.0000,0.0000,0.0000,10.7800,0.0000,0.0000,0.0000,18.5100,6.1700,6.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8300,5.6200,3.0100,15.5300,2.0800,2.0600,3.3500,1.0400,0.4400,3.6900,0.5100,3.9600,4.2800,1.5400,4.6200
92,44IS2022/07/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.1900,0.0000,35.0000,120.0000,0.0000,0.0000,31.0000,0.0000,0.0000,431.0400,149.6500,0.0000,300.0000,0.0000,0.0000,47.9400,101.3400,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.5000,0.0000,0.0000,19.5600,119.5900,114.2600,119.6300,401.0600,133.8600,35.5800,121.0200,55.6100,43.1600,142.7100,0.0000,0.0000,0.0000,0.0000,0.0000,42.6600,29.5700,15.2900,0.0000,37.5000,0.0000,0.0000,0.0000,49.4800,19.9100,0.0000,0.0000,0.0000,46.9900,30.8600,41.2700,39.5900,29.5700,37.3200,47.8200,46.8000,76.7800,5.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.7000,43.0000,0.0000,0.0000,0.0000,10.7800,0.0000,0.0000,0.0000,18.5700,6.1900,6.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8300,5.6200,3.0100,15.5300,2.0800,2.0600,3.3500,1.0400,0.4400,3.6900,0.5100,3.9600,4.2800,1.5400,4.6200
91,44IS2022/07/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.1900,0.0000,35.0000,120.0000,0.0000,0.0000,31.0000,0.0000,0.0000,431.0400,149.6500,0.0000,300.0000,0.0000,0.0000,47.9400,101.3400,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.5000,0.0000,0.0000,19.5600,119.5900,114.2600,119.6300,401.0600,133.8600,35.5800,121.0200,55.6100,43.1600,142.7100,0.0000,0.0000,0.0000,0.0000,0.0000,42.6600,29.5700,15.2900,0.0000,37.5000,0.0000,0.0000,0.0000,49.4800,19.9100,0.0000,0.0000,0.0000,46.9900,30.8600,41.2700,39.5900,29.5700,37.3200,47.8200,46.8000,76.7800,5.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.7000,38.3800,0.0000,0.0000,0.0000,10.7800,0.0000,0.0000,0.0000,18.5500,6.1800,6.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8300,5.6200,3.0100,15.5300,2.0800,2.1000,3.4000,1.0400,0.4400,3.6900,0.5100,3.9600,4.2800,1.5400,4.6200
90,44IS2022/07/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.1900,0.0000,35.0000,120.0000,0.0000,0.0000,31.0000,0.0000,0.0000,431.0400,149.6500,0.0000,295.9600,0.0000,0.0000,47.9400,101.3400,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.5000,0.0000,0.0000,19.5600,132.2300,114.2600,119.6300,401.0600,133.8600,35.5800,121.0200,55.6100,43.1600,142.7100,0.0000,0.0000,0.0000,0.0000,0.0000,42.6600,29.5700,15.2900,0.0000,37.5000,0.0000,0.0000,0.0000,49.4800,22.7400,0.0000,0.0000,0.0000,46.9900,30.8600,41.2600,39.5900,29.5700,37.3200,47.8200,46.8000,76.7800,5.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.7000,39.3200,0.0000,0.0000,0.0000,10.7800,0.0000,0.0000,0.0000,18.7500,6.2500,6.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8300,5.6200,3.0100,15.5300,2.0800,2.1000,3.4000,1.0400,0.4400,3.6900,0.5100,3.9600,4.2800,1.5400,4.6200
89,44IS2022/07/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.1900,0.0000,35.0000,120.0000,0.0000,0.0000,31.0000,0.0000,0.0000,431.0400,149.6500,0.0000,295.9600,0.0000,0.0000,47.9400,101.3400,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.5000,0.0000,0.0000,19.5600,132.2300,114.2600,119.6300,401.0600,133.8600,35.5800,121.0200,55.6100,43.1600,142.7100,0.0000,0.0000,0.0000,0.0000,0.0000,42.6600,29.5700,15.2900,0.0000,37.5000,0.0000,0.0000,0.0000,49.4800,22.7400,0.0000,0.0000,0.0000,46.9900,30.8600,41.2600,39.5900,29.5700,37.3200,47.8200,46.8000,76.7800,7.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.7000,40.3000,0.0000,0.0000,0.0000,10.7800,0.0000,0.0000,0.0000,19.2100,6.4000,6.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8300,5.6200,3.0100,15.5300,2.0800,2.1000,3.4000,1.0400,0.4400,3.6900,0.5100,3.9600,4.2800,1.5400,4.6200
88,44IS2022/07/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.1900,0.0000,35.0000,120.0000,0.0000,0.0000,31.0000,0.0000,0.0000,431.0400,147.9500,0.0000,295.0000,0.0000,0.0000,47.9400,101.3400,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.5000,0.0000,0.0000,19.5600,132.2300,114.2600,119.6300,401.0600,133.8600,35.5800,121.0200,55.6100,43.1600,142.7100,0.0000,0.0000,0.0000,0.0000,0.0000,42.6600,26.7100,15.2900,0.0000,37.5000,0.0000,0.0000,0.0000,49.4800,22.7400,0.0000,0.0000,0.0000,46.9900,30.8600,41.2600,38.2200,28.1200,35.4100,47.8200,46.8000,76.7800,7.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.7000,40.9400,0.0000,0.0000,0.0000,10.7800,0.0000,0.0000,0.0000,20.2500,6.7500,6.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6200,5.6300,3.1100,16.2500,2.1700,1.9600,3.2800,1.0600,0.4400,3.6100,0.4900,3.8400,4.1500,1.5400,4.5400
87,44IS2022/07/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.1900,0.0000,35.0000,120.0000,0.0000,0.0000,31.0000,0.0000,0.0000,431.0400,147.9500,0.0000,295.0000,0.0000,0.0000,47.9400,101.3400,272.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.5000,0.0000,0.0000,19.5600,132.2300,114.2600,119.6300,401.0600,133.8600,35.5800,121.0200,55.6100,43.1600,142.7100,0.0000,0.0000,0.0000,0.0000,0.0000,42.6600,26.7100,15.2900,0.0000,37.5000,0.0000,0.0000,0.0000,49.4800,22.7400,0.0000,0.0000,0.0000,46.9900,30.8600,41.2600,38.2200,28.1200,35.4100,47.8200,46.8000,76.7800,7.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,10.7000,37.1900,0.0000,0.0000,0.0000,10.7800,0.0000,0.0000,0.0000,21.2000,7.0700,7.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6200,5.6300,3.1100,16.2500,2.1700,1.9600,3.2800,1.0600,0.4400,3.6100,0.4900,3.8400,4.1500,1.5400,4.5400
