Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL
23:45-24:00,54DC2022/08/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,152.94,0.00,320.00,0.00,0.00,115.74,104.75,270.93,0.00,0.00,0.00,0.00,0.00,12.26,215.53,0.00,0.00,20.73,89.00,118.13,123.67,348.98,123.00,21.82,42.39,26.39,44.92,147.52,0.00,9.98,53.21,4.38,0.00,58.46,17.75,16.00,12.00,39.62,0.00,0.00,0.00,50.51,30.58,32.03,16.29,39.46,49.13,31.61,42.66,39.51,29.06,36.59,14.11,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.69,10.79,43.67,0.00,200.00,11.16,10.74,0.00,0.00,0.00,96.54,32.18,32.18,300.00,300.00,100.00,200.00,200.00,200.00,0.00,11.62,5.21,3.11,24.08,2.15,2.12,4.33,0.87,0.45,7.63,0.50,4.06,4.43,0.00,4.78
23:30-23:45,54DC2022/08/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,152.94,0.00,320.00,0.00,0.00,115.74,104.75,270.93,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,20.73,89.00,118.13,123.67,348.98,123.00,21.82,42.39,26.39,44.92,147.52,0.00,9.98,53.21,4.38,0.00,58.46,17.75,16.00,12.00,39.62,0.00,0.00,0.00,50.51,30.58,32.03,16.29,39.46,49.13,31.61,42.66,39.51,29.06,36.59,16.68,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.69,10.79,43.80,0.00,200.00,11.16,10.74,0.00,0.00,0.00,96.04,32.01,32.01,300.00,300.00,100.00,200.00,200.00,200.00,0.00,11.62,5.21,3.11,24.08,2.15,2.12,4.33,0.87,0.45,7.63,0.50,4.06,4.43,0.00,4.78
23:15-23:30,54DC2022/08/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,152.94,0.00,320.00,0.00,0.00,115.74,104.75,270.93,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,20.73,89.00,118.13,123.67,348.98,123.00,21.82,42.39,26.39,44.92,147.52,0.00,9.98,53.21,4.38,0.00,58.46,26.62,16.00,12.00,39.62,0.00,0.00,0.00,50.51,30.58,32.03,16.29,39.46,49.13,31.61,42.66,39.51,29.06,36.59,16.68,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.69,10.79,43.69,0.00,200.00,11.16,10.74,0.00,0.00,0.00,94.10,31.37,31.37,300.00,300.00,100.00,200.00,200.00,200.00,0.00,12.12,5.21,3.11,24.08,2.15,2.12,4.33,0.87,0.45,7.63,0.50,4.06,4.43,0.00,4.78
23:00-23:15,54DC2022/08/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,152.94,0.00,320.00,0.00,0.00,115.74,104.75,270.93,0.00,0.00,0.00,0.00,0.00,28.94,215.53,0.00,0.00,20.73,89.00,118.13,123.67,348.98,123.00,21.82,42.39,26.39,44.92,147.52,0.00,9.98,53.21,4.38,0.00,58.46,26.62,16.00,12.00,39.62,0.00,0.00,0.00,50.51,30.58,32.03,16.29,39.46,49.13,31.61,42.66,39.51,29.06,36.59,16.68,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.69,10.79,43.65,0.00,200.00,11.16,10.74,0.00,0.00,0.00,94.00,31.33,31.33,300.00,300.00,100.00,200.00,200.00,200.00,0.00,12.20,5.21,3.11,24.08,2.15,2.12,4.33,0.87,0.45,7.63,0.50,4.06,4.43,0.00,4.78
22:45-23:00,54DC2022/08/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,154.69,0.00,320.00,0.00,0.00,115.74,104.75,270.93,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.73,89.00,118.13,123.67,348.98,123.00,21.82,42.39,26.39,44.92,147.52,0.00,9.98,53.21,4.38,0.00,58.97,30.17,16.80,12.00,39.62,0.00,0.00,0.00,50.51,30.58,32.03,16.29,39.46,49.13,31.61,43.06,40.92,30.56,38.57,36.44,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.69,10.79,43.67,0.00,200.00,11.16,10.74,0.00,0.00,0.00,99.00,33.00,32.99,300.00,300.00,100.00,200.00,200.00,200.00,0.00,15.44,5.21,3.11,24.08,2.15,2.12,4.33,0.87,0.45,7.63,0.50,4.06,4.43,0.00,4.78
22:30-22:45,54DC2022/08/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,154.69,0.00,320.00,0.00,0.00,115.74,104.75,270.93,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.73,89.00,118.13,123.67,348.98,123.00,21.82,42.39,26.39,44.92,147.52,0.00,9.98,53.21,4.38,0.00,58.97,30.17,16.80,12.00,39.62,0.00,0.00,0.00,50.51,30.58,32.03,16.29,39.46,49.13,31.61,43.06,40.92,30.56,38.57,36.44,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.69,10.79,43.63,0.00,200.00,11.16,10.74,0.00,0.00,0.00,98.28,32.76,32.76,300.00,300.00,100.00,200.00,200.00,200.00,0.00,15.44,5.21,3.11,24.08,2.15,2.16,4.38,0.87,0.45,7.63,0.50,4.06,4.43,0.00,4.78
22:15-22:30,54DC2022/08/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,154.69,0.00,320.00,0.00,0.00,115.74,104.75,270.93,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.73,89.00,118.13,123.67,348.98,123.00,21.82,42.39,26.39,44.92,147.52,0.00,9.98,53.21,4.38,0.00,58.97,30.17,16.80,12.00,39.62,0.00,0.00,0.00,50.51,30.58,32.03,16.29,39.46,49.13,31.90,43.06,40.92,30.56,38.57,36.44,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.69,10.79,43.62,0.00,200.00,11.16,10.74,0.00,0.00,0.00,97.28,32.43,32.42,300.00,300.00,100.00,200.00,200.00,200.00,0.00,15.35,5.21,3.11,24.08,2.15,2.16,4.38,0.87,0.45,7.63,0.50,4.06,4.43,0.00,4.78
22:00-22:15,54DC2022/08/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,154.69,0.00,320.00,0.00,0.00,115.74,104.75,270.93,0.00,0.00,0.00,0.00,0.00,28.68,215.53,0.00,0.00,20.73,89.00,118.13,123.67,348.98,123.00,21.82,42.39,26.39,44.92,147.52,0.00,9.98,53.21,4.38,0.00,58.97,30.17,16.80,12.00,39.62,0.00,0.00,0.00,50.51,30.58,32.03,16.29,39.46,49.13,31.90,43.06,40.92,30.56,38.57,36.44,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.69,10.79,43.68,0.00,200.00,11.16,10.74,0.00,0.00,0.00,94.78,31.59,31.60,300.00,300.00,100.00,200.00,200.00,200.00,0.00,15.35,5.21,3.11,24.08,2.15,2.16,4.38,0.87,0.45,7.63,0.50,4.06,4.43,0.00,4.78
21:45-22:00,54DC2022/08/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,152.94,0.00,320.00,0.00,0.00,115.74,104.75,270.93,0.00,0.00,0.00,0.00,0.00,12.00,215.53,0.00,0.00,20.73,89.00,118.13,123.67,348.98,123.00,21.82,42.39,26.39,44.92,147.52,0.00,9.98,53.21,4.38,0.00,58.46,26.62,16.00,12.00,39.62,0.00,0.00,0.00,50.51,29.11,32.03,16.29,39.46,49.13,31.90,42.66,39.51,29.06,36.59,16.68,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.69,10.79,43.73,0.00,200.00,11.30,10.74,0.00,0.00,0.00,93.78,31.26,31.26,300.00,300.00,100.00,200.00,200.00,200.00,0.00,14.98,5.21,3.21,25.20,2.24,2.02,4.32,0.90,0.45,7.44,0.49,3.94,4.30,0.00,4.69
21:30-21:45,54DC2022/08/01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.60,0.00,84.00,120.00,0.00,0.00,189.00,0.00,90.20,653.15,152.94,0.00,320.00,0.00,0.00,115.74,104.75,270.93,0.00,0.00,0.00,0.00,0.00,19.90,215.53,0.00,0.00,20.73,89.00,118.13,123.67,348.98,123.00,21.82,42.39,26.39,44.92,147.52,0.00,9.98,53.21,4.38,0.00,58.46,26.62,16.00,12.00,39.62,0.00,0.00,0.00,50.51,29.11,32.03,16.29,39.46,49.13,31.90,42.66,39.51,29.06,36.59,16.68,31.83,79.36,11.53,19.66,0.00,0.00,0.00,940.00,0.00,0.69,10.79,43.68,0.00,200.00,11.30,10.74,0.00,0.00,0.00,91.95,30.65,30.65,300.00,300.00,100.00,200.00,200.00,200.00,0.00,14.98,5.21,3.21,25.20,2.24,2.02,4.32,0.90,0.45,7.44,0.49,3.94,4.30,0.00,4.69
