timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BYPL,63DSBYPL2024/10/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.5800,0.0000,8.0000,0.0000,0.0000,0.0000,24.4925,0.0000,19.1400,62.5600,27.1300,0.0000,57.6000,0.0000,0.0000,0.0000,88.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.3200,0.0000,0.0000,5.1000,0.0000,29.1500,48.9500,277.0900,66.0400,5.0400,10.4100,0.0000,11.0300,24.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3600,2.4800,0.0000,0.0000,0.0000,12.4700,7.6200,3.3600,4.7800,4.6200,6.5600,11.8000,0.0000,12.5500,3.1900,0.0000,0.0000,0.0000,0.0000,55.7012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1097.1237,157.35,0.00,10.5376,0.00,1243.9361
2,BYPL,63DSBYPL2024/10/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.5800,0.0000,8.0000,0.0000,0.0000,0.0000,24.4925,0.0000,19.1400,62.5600,20.3500,0.0000,57.6000,0.0000,0.0000,0.0000,88.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.3200,0.0000,0.0000,5.1000,0.0000,29.1500,48.9500,277.0900,66.0900,5.0400,10.4100,0.0000,11.0300,24.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3600,2.5100,0.0000,0.0000,0.0000,12.4700,7.6200,0.0000,4.7800,4.6200,6.5600,11.8000,0.0000,12.5500,3.1900,0.0000,0.0000,0.0000,0.0000,55.7012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1087.5637,150.43,0.00,10.3991,0.00,1227.5946
3,BYPL,63DSBYPL2024/10/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.5800,0.0000,8.0000,0.0000,0.0000,0.0000,24.4925,0.0000,19.1400,62.5600,20.3500,0.0000,57.6000,0.0000,0.0000,0.0000,88.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.3200,0.0000,0.0000,5.1000,0.0000,29.1500,48.9500,277.0900,66.0900,5.0400,10.4100,0.0000,11.0300,24.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3600,2.5200,0.0000,0.0000,0.0000,3.9500,7.6200,0.0000,4.7800,4.6200,6.5600,11.8000,0.0000,12.5500,3.1900,0.0000,0.0000,0.0000,0.0000,58.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.0000,0.0000,0.0000,0.0000,0.0000,1.1665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1087.0090,210.97,0.00,10.9030,0.00,1287.0760
4,BYPL,63DSBYPL2024/10/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.5800,0.0000,8.0000,0.0000,0.0000,0.0000,24.4925,0.0000,19.1400,62.5600,20.3500,0.0000,57.6000,0.0000,0.0000,0.0000,88.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.3200,0.0000,0.0000,5.1000,0.0000,29.1500,48.9500,277.0900,66.0900,5.0400,10.4100,0.0000,11.0300,24.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3600,2.5400,0.0000,0.0000,0.0000,3.1600,7.6200,0.0000,4.7800,4.6200,6.5600,11.8000,0.0000,12.5500,3.1900,0.0000,0.0000,0.0000,0.0000,58.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.6700,0.0000,0.0000,0.0000,0.0000,2.3330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1088.7555,200.54,0.00,10.8301,0.00,1278.4654
5,BYPL,63DSBYPL2024/10/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.5800,0.0000,8.0000,0.0000,0.0000,0.0000,24.4925,0.0000,19.1400,62.5600,20.3500,0.0000,57.6000,0.0000,0.0000,0.0000,88.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.3200,0.0000,0.0000,5.1000,0.0000,29.1500,48.9500,277.0900,66.0900,5.0400,10.4100,0.0000,11.0300,24.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3600,2.5400,0.0000,0.0000,0.0000,3.1600,7.6200,0.0000,2.2600,2.3100,6.5600,11.8000,0.0000,12.5500,3.1900,0.0000,0.0000,0.0000,0.0000,58.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.3300,0.0000,0.0000,0.0000,0.0000,2.3330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1083.7455,132.67,0.00,10.2179,0.00,1206.1976
6,BYPL,63DSBYPL2024/10/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.5800,0.0000,8.0000,0.0000,0.0000,0.0000,24.1702,0.0000,19.1400,62.5600,20.3500,0.0000,57.6000,0.0000,0.0000,0.0000,88.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.3200,0.0000,0.0000,5.1000,0.0000,29.1500,48.9500,277.0900,66.0900,5.0400,10.4100,0.0000,11.0300,24.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3600,2.5400,0.0000,0.0000,0.0000,3.1600,7.6200,0.0000,2.2600,2.3100,6.5600,11.8000,0.0000,12.5500,3.1900,0.0000,0.0000,0.0000,0.0000,58.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,0.0000,0.0000,0.0000,0.0000,2.7996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1083.5598,119.27,0.00,10.1038,0.00,1192.7260
7,BYPL,63DSBYPL2024/10/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.5800,0.0000,8.0000,0.0000,0.0000,0.0000,24.1702,0.0000,19.1400,62.5600,20.3500,0.0000,57.6000,0.0000,0.0000,0.0000,88.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.3200,0.0000,0.0000,5.1000,0.0000,29.1500,48.9500,277.0900,66.0900,5.0400,10.4100,0.0000,11.0300,24.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3600,2.5400,0.0000,0.0000,0.0000,3.1600,2.5700,0.0000,2.2600,2.3100,6.5600,11.8000,0.0000,12.5500,3.1900,0.0000,0.0000,0.0000,0.0000,58.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.0000,0.0000,0.0000,0.0000,0.0000,2.7996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1077.5098,91.19,0.00,9.8171,0.00,1158.8827
8,BYPL,63DSBYPL2024/10/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.5800,0.0000,8.0000,0.0000,0.0000,0.0000,24.1702,0.0000,19.1400,62.5600,20.3500,0.0000,57.6000,0.0000,0.0000,0.0000,88.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.3200,0.0000,0.0000,5.1000,0.0000,29.1500,48.9500,277.0900,66.0900,5.0400,10.4100,0.0000,11.0300,24.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3600,2.5400,0.0000,0.0000,0.0000,3.1600,2.2500,0.0000,2.2600,2.3100,6.5600,11.8000,0.0000,12.5500,3.1900,0.0000,0.0000,0.0000,0.0000,58.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.6700,0.0000,0.0000,0.0000,0.0000,2.7996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1075.8598,76.70,0.00,9.6815,0.00,1142.8783
9,BYPL,63DSBYPL2024/10/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.5800,0.0000,8.0000,0.0000,0.0000,0.0000,24.1702,0.0000,19.1400,62.5600,20.3500,0.0000,57.6000,0.0000,0.0000,0.0000,88.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.3200,0.0000,0.0000,5.1000,0.0000,29.1500,48.9500,277.0900,66.0900,5.0400,10.4100,0.0000,11.0300,24.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3600,2.5400,0.0000,0.0000,0.0000,3.1600,2.2500,0.0000,2.2600,2.3100,6.5600,11.8000,0.0000,12.5500,3.1900,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.6700,0.0000,0.0000,0.0000,0.0000,2.7996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1046.0198,91.20,0.00,9.5526,0.00,1127.6672
10,BYPL,63DSBYPL2024/10/02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.5800,0.0000,8.0000,0.0000,0.0000,0.0000,24.1702,0.0000,19.1400,62.5600,20.3500,0.0000,57.6000,0.0000,0.0000,0.0000,88.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.3200,0.0000,0.0000,5.1000,0.0000,29.1500,48.9500,277.0900,66.0900,5.0400,10.4100,0.0000,11.0300,24.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3600,2.5400,0.0000,0.0000,0.0000,3.1600,2.2500,0.0000,2.2600,2.3100,6.5600,11.8000,0.0000,12.5500,3.1900,0.0000,0.0000,0.0000,0.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.6700,0.0000,0.0000,0.0000,0.0000,2.7996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1046.1998,74.77,0.00,9.4161,0.00,1111.5537
