timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,66DSBRPL2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7600,0.0000,14.2259,80.8448,0.0000,0.0000,0.0000,0.0000,38.0900,11.5400,77.9300,0.0000,76.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,288.4200,0.0000,0.0000,8.7500,30.6900,53.0900,73.7800,48.9200,31.2800,8.2900,19.0700,11.7400,19.3500,41.7400,0.0000,0.0000,0.0000,0.0000,4.0600,37.7300,25.9500,5.4200,0.0000,15.4700,0.0000,0.0000,2.6600,28.0500,8.6300,0.0000,0.0000,0.0000,21.9800,16.8600,18.5100,20.9300,15.0600,18.8400,25.5600,22.8300,51.6800,5.5200,8.2600,1.4600,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,39.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,21.6600,0.0000,2.5200,3.1900,0.0000,5.9500,4.7978,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1.5300,0.0000,50.3300,0.0000,1550.4527,1051.49,0.00,22.5572,0.00,2579.3855
2,BRPL,66DSBRPL2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7600,0.0000,14.2259,80.8448,0.0000,0.0000,0.0000,0.0000,38.0900,11.5400,77.9300,0.0000,76.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,230.7300,0.0000,0.0000,8.7900,30.6900,53.0900,73.7800,48.9200,31.2800,8.2900,19.0700,11.7400,19.3500,41.7400,0.0000,0.0000,0.0000,0.0000,4.0600,37.7300,25.9500,5.4200,0.0000,15.4700,0.0000,0.0000,2.6600,28.0500,8.6300,0.0000,0.0000,0.0000,21.9800,16.8600,18.5100,20.9300,15.0600,18.8400,25.5600,22.8300,51.6800,5.5200,8.2600,1.4600,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,39.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,21.6600,0.0000,2.5200,3.1900,0.0000,5.9500,4.7978,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1.5300,0.0000,0.0000,0.0000,1442.4727,1124.03,0.00,20.5491,0.00,2545.9536
3,BRPL,66DSBRPL2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7600,0.0000,14.2259,80.8448,0.0000,0.0000,0.0000,0.0000,38.0900,11.5400,77.9300,0.0000,76.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.6600,0.0000,0.0000,8.1000,30.6900,53.0900,73.7800,48.9200,31.2800,8.2900,19.0700,11.7400,19.3500,41.7400,0.0000,0.0000,0.0000,0.0000,4.0600,37.7300,25.9500,5.4200,0.0000,15.4700,0.0000,0.0000,2.6600,28.0500,8.6300,0.0000,0.0000,0.0000,21.9800,16.8600,18.5100,20.9300,15.0600,18.8400,25.5600,22.8300,51.6800,5.5200,8.2600,1.4600,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,38.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,21.6600,0.0000,2.5200,3.1900,0.0000,5.9500,4.7978,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1.5300,0.0000,0.0000,0.0000,1393.6427,1119.27,0.00,22.4399,0.00,2490.4728
4,BRPL,66DSBRPL2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7600,0.0000,14.2259,80.8448,0.0000,0.0000,0.0000,0.0000,38.0900,11.5400,77.9300,0.0000,76.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.9800,0.0000,0.0000,8.1000,30.6900,53.0900,73.7800,48.9200,31.2800,8.2900,19.0700,11.7400,19.3500,41.7400,0.0000,0.0000,0.0000,0.0000,4.0600,37.7300,25.9500,5.4200,0.0000,15.4700,0.0000,0.0000,2.6600,28.0500,8.6300,0.0000,0.0000,0.0000,21.9800,16.8600,17.4800,20.9300,15.0600,18.8400,25.5600,22.8300,51.6800,5.5200,8.2600,1.4600,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,37.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,21.6600,0.0000,2.5200,3.1900,0.0000,5.9500,4.7978,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1.5300,0.0000,50.6700,0.0000,1384.6027,1133.28,0.00,23.0403,0.00,2494.8424
5,BRPL,66DSBRPL2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7600,0.0000,14.2259,80.8448,0.0000,0.0000,0.0000,0.0000,38.0900,11.5400,77.9300,0.0000,80.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.9100,0.0000,0.0000,8.1000,30.6900,53.0900,73.7800,48.9200,31.2800,8.2900,19.0700,11.7400,19.3500,41.7400,0.0000,0.0000,0.0000,0.0000,4.0600,37.7300,25.9500,5.4200,0.0000,15.4700,0.0000,0.0000,2.6600,28.0500,8.6300,0.0000,0.0000,0.0000,17.4000,16.8600,17.4800,20.9300,15.0600,18.8400,25.5600,22.8300,51.6800,5.5200,8.2600,1.4600,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,36.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,21.6600,0.0000,2.5200,3.1900,0.0000,5.9500,4.7978,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2.9300,0.0000,50.6700,0.0000,1336.1285,1080.47,0.00,22.8743,0.00,2393.7242
6,BRPL,66DSBRPL2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7600,0.0000,14.2259,80.8448,0.0000,0.0000,0.0000,0.0000,38.0900,11.5400,77.9300,0.0000,80.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.4600,0.0000,0.0000,8.1000,30.6900,53.0900,73.7800,48.9200,31.2800,8.2900,19.0700,11.7400,19.3500,41.7400,0.0000,0.0000,0.0000,0.0000,4.0600,37.7300,25.9500,5.4200,0.0000,15.4700,0.0000,0.0000,2.6600,28.0500,8.6300,0.0000,0.0000,0.0000,17.4000,16.8600,17.4800,20.9300,15.0600,18.8400,25.5600,22.8300,51.6800,5.5200,8.2600,1.4600,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,35.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,21.6600,0.0000,2.5200,3.1900,0.0000,5.9500,4.7978,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2.9300,0.0000,50.6700,0.0000,1296.3385,1075.12,0.00,23.1306,0.00,2348.3279
7,BRPL,66DSBRPL2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7600,0.0000,14.2259,80.8448,0.0000,0.0000,0.0000,0.0000,38.0900,11.5400,77.9300,0.0000,80.2938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1000,30.6900,53.0900,73.7800,48.9200,31.2800,8.2900,19.0700,11.7400,19.3500,41.7400,0.0000,0.0000,0.0000,0.0000,4.0600,37.7300,25.9500,5.4200,0.0000,15.4700,0.0000,0.0000,2.6600,28.0500,8.6300,0.0000,0.0000,0.0000,18.3200,16.8600,17.4800,20.9300,15.0600,18.8400,25.5600,22.8300,51.6800,5.5200,8.2600,1.4600,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,38.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2300,21.6600,0.0000,2.5200,3.1900,0.0000,5.9500,4.7978,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2.9300,0.0000,50.6700,0.0000,1265.8623,1075.97,0.00,23.3363,0.00,2318.4960
8,BRPL,66DSBRPL2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7600,0.0000,14.2259,80.8448,0.0000,0.0000,0.0000,0.0000,38.0900,11.5400,77.9300,0.0000,80.2938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1000,30.6900,53.0900,73.7800,48.9200,31.2800,8.2900,19.0700,11.7400,19.3500,41.7400,0.0000,0.0000,0.0000,0.0000,4.0600,37.7300,25.9500,5.4200,0.0000,15.4700,0.0000,0.0000,2.6600,28.0500,8.6300,0.0000,0.0000,0.0000,18.3200,16.8600,17.4800,20.9300,15.0600,18.8400,25.5600,22.8300,51.6800,5.5200,8.2600,1.4600,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,37.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3900,21.6600,0.0000,2.5200,3.1900,0.0000,5.9500,4.7978,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2.9300,0.0000,0.0000,0.0000,1213.5523,1098.08,0.00,23.1007,0.00,2288.5316
9,BRPL,66DSBRPL2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8500,0.0000,14.2259,80.8448,0.0000,0.0000,0.0000,0.0000,18.2700,2.8800,77.9300,0.0000,80.2938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.4600,0.0000,0.0000,4.8100,30.6900,53.0900,73.7800,48.9200,31.2800,6.0300,13.9300,8.4200,19.3500,41.7400,0.0000,0.0000,0.0000,0.0000,4.0600,37.7300,25.9500,5.4200,0.0000,15.4700,0.0000,0.0000,2.6600,28.0500,7.6100,0.0000,0.0000,0.0000,18.3200,12.4400,17.4800,20.9300,15.0600,18.1100,25.5600,22.8300,51.6800,5.5200,8.2600,1.2300,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,37.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3700,21.6600,0.0000,2.7000,3.1900,0.0000,6.1900,4.7978,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3000,4.1600,1.5200,0.0000,0.0000,0.0000,1194.0423,1092.77,0.00,22.9071,0.00,2263.9052
10,BRPL,66DSBRPL2025/07/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.8500,0.0000,14.2259,80.8448,0.0000,0.0000,0.0000,0.0000,18.2700,2.8800,77.9300,0.0000,80.2938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9400,0.0000,0.0000,4.8100,30.6900,53.0900,73.7800,48.9200,31.2800,5.0000,10.4800,6.4400,19.3500,41.7400,0.0000,0.0000,0.0000,0.0000,4.0600,37.7300,25.9500,5.4200,0.0000,15.4700,0.0000,0.0000,2.6600,28.0500,7.5600,0.0000,0.0000,0.0000,18.3200,12.4400,17.4800,20.9300,15.0600,18.1100,25.5600,22.8300,51.6800,5.5200,8.2600,0.8600,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,36.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1900,21.6600,0.0000,2.7000,3.1900,0.0000,6.1900,4.7978,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3000,4.1600,1.5200,0.0000,0.0000,0.0000,1123.8823,1134.11,0.00,22.6823,0.00,2235.3100
