genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,12.791196,0,0,0,19.9961608,,3.1499424,10.181754,12.490038,8.91057915,0,0,0,18.404243,225.55930375,11.12057925,10.0891912,5.024448,8.53248825,,,8.2106244,35.823348,,,,3.3469755,,0,,8.8303083,45.7936248,,,,,,,11.607453,17.17362405,2.2124608,0,17.7211683,6.719603,24.4742003,18.8700391,30.0553506,,,35.043723,34.15697505,0,,,18.8925264,,0.3550932,,2.9083824,2.0773247,,18.11690331,,4.96570415,11.082874,6.8567103,0.7511053,12.2688324,9.6691716,
2,0,0,0,12.791196,0,0,0,19.9961608,,3.1499424,10.181754,12.490038,8.91057915,0,0,0,18.404243,225.55930375,11.12057925,10.0891912,5.024448,8.53248825,,,8.2106244,35.823348,,,,3.3469755,,0,,8.8303083,45.7936248,,,,,,,11.607453,17.17362405,2.2124608,0,17.7211683,6.719603,24.4742003,18.8700391,30.0553506,,,35.043723,34.15697505,0,,,18.8925264,,0.3550932,,2.9083824,2.0773247,,18.11690331,,4.96570415,11.082874,6.8567103,0.754248,12.2688324,9.6691716,
3,0,0,0,12.8244864,0,0,0,19.9961608,,3.1499424,10.181754,12.490038,8.91057915,0,0,0,18.404243,225.55930375,11.12057925,10.0891912,5.024448,8.53248825,,,8.2106244,35.823348,,,,3.3469755,,0,,8.8303083,45.7936248,,,,,,,11.607453,14.0527629,2.2124608,0,17.7211683,6.719603,24.4742003,18.8700391,30.0553506,,,35.043723,34.15697505,0,,,18.8925264,,0.2125728,,2.9083824,2.0773247,,18.11690331,,4.96570415,11.082874,6.8567103,0.7511053,12.2688324,9.6691716,
4,0,0,0,12.8603376,0,0,0,19.9961608,,3.1499424,10.181754,12.490038,8.91057915,0,0,0,18.404243,225.55930375,11.12057925,10.0891912,5.024448,8.53248825,,,8.2106244,35.823348,,,,3.3469755,,0,,8.8303083,45.7936248,,,,,,,11.607453,14.0527629,2.2124608,0,17.7211683,6.719603,24.4742003,18.8700391,30.0553506,,,35.043723,34.15697505,0,,,18.8925264,,0.2125728,,2.9083824,2.0773247,,18.11690331,,4.96570415,11.082874,6.8567103,0.7511053,12.2688324,9.6691716,
5,0,0,0,12.8603376,0,0,0,19.9961608,,3.1499424,10.181754,12.490038,8.91057915,0,0,0,18.404243,225.55930375,11.12057925,10.0891912,5.024448,8.53248825,,,8.2106244,35.823348,,,,3.3469755,,0,,8.8303083,45.7936248,,,,,,,11.607453,14.0527629,2.2124608,0,17.7211683,6.719603,24.4742003,22.1648856,30.0553506,,,35.043723,34.15697505,0,,,18.8925264,,0.2125728,,2.9083824,2.0804674,,18.11690331,,4.96570415,11.082874,6.8567103,0.7511053,12.2688324,9.6691716,
6,0,0,0,12.893628,0,0,0,19.9961608,,3.1499424,10.181754,12.490038,8.91057915,0,0,0,18.404243,225.55930375,11.12057925,10.0891912,5.024448,8.53248825,,,8.2106244,35.823348,,,,3.3469755,,0,,8.8303083,45.7936248,,,,,,,11.607453,14.0527629,2.2124608,0,17.7211683,6.719603,24.4742003,25.2147621,30.0553506,,,35.043723,34.15697505,0,,,18.8925264,,0.2125728,,2.9083824,2.0804674,,18.11690331,,4.96570415,11.082874,6.8567103,0.754248,12.2688324,9.6691716,
7,0,0,0,12.893628,0,0,0,19.9961608,,3.1499424,10.181754,12.490038,8.91057915,0,0,0,18.404243,225.55930375,11.12057925,10.0891912,5.024448,8.53248825,,,8.2106244,35.823348,,,,3.3469755,,0,,8.8303083,45.7936248,,,,,,,11.607453,14.0527629,2.2124608,0,17.7211683,6.719603,24.4742003,25.2147621,30.0553506,,,35.043723,34.15697505,0,,,18.8925264,,0.2125728,,1.702998,2.0773247,,18.11690331,,4.96570415,11.082874,6.8567103,0.754248,12.2688324,9.6691716,
8,0,0,0,12.893628,0,0,0,19.9961608,,3.1499424,10.181754,12.490038,8.91057915,0,0,0,18.404243,225.55930375,11.12057925,10.0891912,5.024448,8.53248825,,,8.2106244,35.823348,,,,3.3469755,,0,,8.8303083,45.7936248,,,,,,,11.607453,14.0527629,2.2124608,0,17.7211683,6.719603,24.4742003,25.2147621,30.0553506,,,35.043723,34.15697505,0,,,18.8925264,,0.2125728,,1.702998,2.0804674,,18.11690331,,4.96570415,11.0853314,6.8567103,0.7511053,12.2688324,9.6691716,
9,0,0,0,12.9294792,0,0,0,19.3084892,,3.1499424,10.181754,12.490038,8.91057915,0,0,0,18.404243,225.55930375,11.12057925,10.0891912,5.024448,8.53248825,,,8.2106244,35.823348,,,,3.3469755,,0,,8.8303083,45.7936248,,,,,,,11.607453,15.2208639,2.2124608,0,17.7211683,6.719603,24.4742003,25.2147621,30.0553506,,,35.043723,34.15697505,0,,,18.8925264,,0.2125728,,1.702998,2.0804674,,18.11690331,,4.96570415,11.082874,6.8567103,0.754248,12.2688324,9.6691716,
10,0,0,0,12.9294792,0,0,0,19.3084892,,3.1499424,10.181754,12.490038,8.91057915,0,0,0,18.404243,225.55930375,11.12057925,10.0891912,5.024448,8.53248825,,,8.2106244,35.823348,,,,3.3469755,,0,,8.8303083,45.7936248,,,,,,,11.607453,15.2208639,2.2124608,0,17.7211683,6.719603,24.4742003,25.2147621,30.0553506,,,35.043723,34.15697505,0,,,18.8925264,,0.2125728,,1.702998,2.0804674,,0,,4.96570415,11.082874,6.8567103,0.754248,12.2688324,9.6691716,
