Generator,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Revision No,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCGT-Bawana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Schedule,899.3776,899.3776,899.3776,899.3776,899.3776,899.3776,900.0000,897.3776,864.3776,834.3776,900.0000,900.0000,879.3776,831.3776,789.3776,778.3776,808.3776,808.3776,778.3776,778.3776,741.3776,741.3776,741.3776,741.3776,781.3776,781.3776,781.3776,741.3776,741.3776,741.3776,741.3776,741.3776,741.3776,741.3776,741.3776,741.3776,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,741.1520,739.9995,739.9995,739.9995,739.9995,739.9995,739.9995,778.2648,778.2648,778.2648,851.2648,900.0000,900.0000,900.0000,900.0000,900.0000,900.0000,900.0000,900.0000,900.0000,900.0000,900.0000,900.0000,900.0000,900.0000
DC Considered for Schedule,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1230.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1220.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00,1240.00
