timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,BRPL,25DSBRPL2025/05/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.9900,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.2500,4.8300,50.8600,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,220.7400,0.0000,0.0000,8.8200,64.4500,53.5700,74.6900,59.9800,31.2900,3.8600,10.6200,4.8300,19.3100,62.8700,0.0000,0.0000,0.0000,0.0000,2.6400,22.1700,6.7200,5.5700,0.0000,16.8300,0.0000,0.0000,2.4200,31.4900,0.0000,0.0000,0.0000,0.0000,20.5900,16.8600,18.5100,15.1100,10.7700,5.0500,26.5100,8.2000,48.1200,2.7500,5.4400,1.2600,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,40.0000,0.0000,2.2000,4.6300,0.0000,3.0000,10.3883,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4600,4.0200,1.2400,9.7400,1382.7732,584.23,0.00,23.0334,0.00,1943.9698
2,BRPL,25DSBRPL2025/05/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.9900,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.2500,4.8300,50.8600,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.6500,0.0000,0.0000,8.8200,64.4500,53.5700,74.6900,59.9800,31.2900,3.8600,10.6200,4.8300,19.3100,62.8700,0.0000,0.0000,0.0000,0.0000,2.6400,22.1700,6.7200,5.5700,0.0000,16.8300,0.0000,0.0000,2.4200,31.4900,0.0000,0.0000,0.0000,0.0000,20.5900,16.8600,18.5100,15.1100,10.7700,5.0500,26.5100,8.2000,57.1700,2.7500,5.4400,1.2600,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.6700,41.6600,0.0000,3.0500,4.6300,0.0000,3.0000,10.3883,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4600,4.0200,1.2400,9.7400,1299.9232,626.23,0.00,22.0596,0.00,1904.0936
3,BRPL,25DSBRPL2025/05/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.9900,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,38.2500,7.4500,50.8600,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8200,64.4500,53.5700,74.6900,59.9800,31.2900,6.5900,13.3700,7.9400,19.3100,62.8700,0.0000,0.0000,0.0000,0.0000,2.6400,22.1700,6.7200,5.5700,0.0000,16.8300,0.0000,0.0000,2.4200,31.4900,0.0000,0.0000,0.0000,0.0000,20.5900,16.8600,18.5100,15.1100,10.7700,5.0500,26.5100,8.2000,57.1700,2.7500,5.4400,1.2600,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.6700,42.3400,0.0000,3.0500,4.6300,0.0000,3.0000,10.3883,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4600,4.0200,1.2400,9.7400,1193.1532,690.83,0.00,20.7229,0.00,1863.2603
4,BRPL,25DSBRPL2025/05/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.5800,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,20.2700,7.4500,50.8600,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9300,33.7900,28.9600,40.5400,59.9800,12.5500,6.5900,13.3700,7.9400,8.6900,33.7900,0.0000,0.0000,0.0000,0.0000,2.6400,22.1700,6.7200,5.5700,0.0000,16.8300,0.0000,0.0000,2.4200,31.4900,0.0000,0.0000,0.0000,0.0000,20.5900,16.8600,17.5900,15.1100,10.7700,5.0500,26.5100,8.2000,57.1700,2.7500,5.4400,0.6100,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.6700,43.3400,0.0000,1.5900,4.6300,0.0000,2.0100,10.3883,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4600,2.4300,0.5200,9.7400,962.6932,870.23,0.00,17.5260,0.00,1815.3972
5,BRPL,25DSBRPL2025/05/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7600,0.0000,15.5949,0.0000,0.0000,0.0000,0.0000,0.0000,20.5500,5.0000,50.8600,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,33.7900,28.9600,40.5400,59.9800,12.5500,6.2700,12.8500,7.7400,11.2000,33.7900,0.0000,0.0000,0.0000,0.0000,2.6400,22.1700,6.7200,5.5700,0.0000,16.8300,0.0000,0.0000,2.4200,31.4900,0.0000,0.0000,0.0000,0.0000,20.5900,16.8600,17.5900,15.1100,10.7700,5.0500,26.5100,7.5200,57.1700,0.2200,5.4400,0.6100,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,45.0000,0.0000,1.5900,4.6300,0.0000,2.0100,10.3883,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4600,2.4300,0.5200,9.7400,936.0932,850.23,0.00,17.4745,0.00,1768.8487
6,BRPL,25DSBRPL2025/05/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7600,0.0000,15.0798,0.0000,0.0000,0.0000,0.0000,0.0000,20.5500,5.0000,38.1400,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,33.7900,28.9600,40.5400,59.9800,12.5500,6.2900,12.8500,7.7400,11.2000,33.7900,0.0000,0.0000,0.0000,0.0000,2.6400,22.1700,6.7200,5.5700,0.0000,16.8300,0.0000,0.0000,1.8300,31.4900,0.0000,0.0000,0.0000,0.0000,20.5900,16.8600,17.8700,15.1100,10.7700,5.0500,26.5100,7.5200,57.1700,0.2200,5.4400,0.6100,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3300,48.3400,0.0000,1.5900,4.6300,0.0000,2.0100,10.3883,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4600,2.4300,0.5200,9.7400,925.5681,822.23,0.00,17.6108,0.00,1730.1873
7,BRPL,25DSBRPL2025/05/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.9200,0.0000,15.0798,0.0000,0.0000,0.0000,0.0000,0.0000,20.2700,5.0000,38.1400,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,33.7900,28.9600,40.5400,59.9800,12.5500,6.2900,12.8500,7.7400,11.2000,33.7900,0.0000,0.0000,0.0000,0.0000,2.6400,22.1700,6.7200,5.5700,0.0000,16.8300,0.0000,0.0000,1.8300,31.4900,0.0000,0.0000,0.0000,0.0000,20.5900,16.8600,17.8700,15.1100,10.7700,5.0500,26.5100,7.5200,59.2200,2.7500,5.4400,0.6100,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6700,31.6600,0.0000,1.5900,4.6300,0.0000,2.0100,10.3883,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4600,2.4300,0.5200,9.7400,911.6881,818.23,0.00,17.5338,0.00,1712.3843
8,BRPL,25DSBRPL2025/05/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.9200,0.0000,15.0798,0.0000,0.0000,0.0000,0.0000,0.0000,20.2700,5.0000,38.1400,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,33.7900,28.9600,40.5400,59.9800,12.5500,6.2900,12.8500,7.7400,11.2000,33.7900,0.0000,0.0000,0.0000,0.0000,2.6400,14.7700,6.7200,5.5700,0.0000,16.8300,0.0000,0.0000,1.8300,31.4900,0.0000,0.0000,0.0000,0.0000,20.5900,16.8600,17.8700,15.1100,10.7700,5.0500,26.5100,7.5200,39.8700,2.7500,5.4400,0.6100,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3300,31.0000,0.0000,1.5900,4.6300,0.0000,2.0100,10.3883,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4600,2.4300,0.5200,9.7400,884.4381,809.23,0.00,17.3914,0.00,1676.2767
9,BRPL,25DSBRPL2025/05/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.9200,0.0000,15.0798,0.0000,0.0000,0.0000,0.0000,0.0000,20.2700,5.0000,38.1400,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,33.7900,28.9600,40.5400,59.9800,12.5500,5.4300,11.7100,6.6800,11.2000,33.7900,0.0000,0.0000,0.0000,0.0000,2.6400,14.7700,6.7200,5.5700,0.0000,16.8300,0.0000,0.0000,1.8300,31.4900,0.0000,0.0000,0.0000,0.0000,20.5900,16.8600,17.8700,15.1100,10.7700,5.0500,26.5100,7.5200,39.8700,0.0000,5.4400,0.6100,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3300,41.6600,0.0000,1.5900,4.6300,0.0000,2.0100,10.3883,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4600,2.4300,0.5200,9.7400,890.7881,800.13,0.00,15.6852,0.00,1675.2329
10,BRPL,25DSBRPL2025/05/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.9200,0.0000,15.0798,0.0000,0.0000,0.0000,0.0000,0.0000,20.2700,5.0000,38.1400,0.0000,84.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4100,33.7900,28.9600,40.5400,59.9800,12.5500,5.4300,11.7100,6.6800,11.2000,33.7900,0.0000,0.0000,0.0000,0.0000,2.6400,14.7700,6.7200,5.5700,0.0000,16.8300,0.0000,0.0000,1.8300,31.4900,0.0000,0.0000,0.0000,0.0000,20.5900,16.8600,17.8700,15.1100,10.7700,5.0500,26.5100,7.5200,39.8700,0.0000,5.4400,0.6100,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.6700,41.0000,0.0000,1.5900,4.6300,0.0000,2.0100,10.3883,28.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4600,2.4300,0.5200,9.7400,901.9681,771.13,0.00,15.9986,0.00,1657.0995
