timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,62DSNDPL2022/07/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,21.0368,0.0000,0.0000,445.0700,44.7600,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.7900,22.2200,34.9900,0.0000,51.6900,40.8800,5.9200,9.9500,7.8200,12.5900,43.7000,0.0000,0.0000,0.0000,3.7300,0.0000,8.4000,2.6300,0.0000,0.0000,11.2600,0.0000,0.0000,0.0000,15.0300,7.0500,0.0000,0.0000,0.0000,15.8500,9.4500,12.4900,11.5600,8.6100,10.8300,14.6500,5.4000,0.0000,3.1800,3.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.3300,0.0000,0.0000,0.0000,7.6200,9.2100,0.0000,0.0000,0.0000,0.0000,0.0000,3.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1483.7429,553.93,-41.52,17.9315,0.00,1978.2214
2,NDPL,62DSNDPL2022/07/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,21.0368,0.0000,0.0000,445.0700,44.7600,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.7900,22.2200,34.9900,0.0000,51.6900,40.8800,5.9200,9.9500,7.8200,12.5900,43.7000,0.0000,0.0000,0.0000,3.7300,0.0000,8.4000,2.6300,0.0000,0.0000,11.2600,0.0000,0.0000,0.0000,15.0300,7.0500,0.0000,0.0000,0.0000,15.8500,9.4500,12.4900,11.5600,8.6100,10.8300,14.6500,5.4000,0.0000,3.1800,3.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.3300,0.0000,0.0000,0.0000,7.6200,9.2100,0.0000,0.0000,0.0000,0.0000,0.0000,3.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1483.7229,555.26,-59.61,17.9430,0.00,1961.4299
3,NDPL,62DSNDPL2022/07/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,21.0368,0.0000,0.0000,445.0700,44.7600,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.7900,22.2200,34.9900,0.0000,51.6900,40.8800,5.9200,9.9500,7.8200,12.5900,43.7000,0.0000,0.0000,0.0000,3.7300,0.0000,8.4000,2.6300,0.0000,0.0000,11.2600,0.0000,0.0000,0.0000,15.0300,7.0500,0.0000,0.0000,0.0000,14.3800,9.4500,12.4900,11.5600,8.6100,10.8300,14.6500,5.4000,0.0000,3.1800,3.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.3300,0.0000,0.0000,0.0000,7.6200,9.2100,0.0000,0.0000,0.0000,0.0000,0.0000,3.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1482.1829,558.40,-71.82,17.9571,0.00,1950.8058
4,NDPL,62DSNDPL2022/07/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,21.0368,0.0000,0.0000,445.0700,44.7600,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.7900,22.2200,34.9900,0.0000,51.6900,40.8800,5.9200,9.9500,7.8200,12.5900,43.7000,0.0000,0.0000,0.0000,3.7300,0.0000,5.6000,2.6300,0.0000,0.0000,11.2600,0.0000,0.0000,0.0000,15.0300,7.0500,0.0000,0.0000,0.0000,14.3800,9.5400,12.4900,11.5600,8.6100,10.8300,14.6500,5.4000,0.0000,3.1800,3.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.3300,0.0000,0.0000,0.0000,7.6200,9.2100,0.0000,0.0000,0.0000,0.0000,0.0000,3.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1479.4629,550.83,-85.00,17.8666,0.00,1927.4263
5,NDPL,62DSNDPL2022/07/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,21.0368,0.0000,0.0000,445.0700,44.7600,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.7900,22.2200,34.9900,0.0000,51.6900,40.8800,5.9200,9.9500,7.8200,12.5900,43.7000,0.0000,0.0000,0.0000,3.7300,0.0000,2.8000,2.6300,0.0000,0.0000,11.2600,0.0000,0.0000,0.0000,15.0300,7.0500,0.0000,0.0000,0.0000,14.3800,9.5400,12.4900,11.5600,8.6100,10.8300,14.6500,5.4000,0.0000,2.8100,3.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.3300,0.0000,0.0000,0.0000,7.6200,9.2100,0.0000,0.0000,0.0000,0.0000,0.0000,3.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1476.2429,491.85,-109.87,17.3192,0.00,1840.9037
6,NDPL,62DSNDPL2022/07/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,17.5370,0.0000,0.0000,445.0700,44.7600,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.7900,22.2200,34.9900,0.0000,51.6900,40.8800,5.9200,9.9500,7.8200,12.5900,43.7000,0.0000,0.0000,0.0000,3.7300,0.0000,2.8000,2.6300,0.0000,0.0000,11.2600,0.0000,0.0000,0.0000,15.0300,7.0500,0.0000,0.0000,0.0000,14.3800,9.4500,12.4900,11.5600,8.6100,10.8300,14.6500,5.4000,0.0000,2.7700,3.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,10.3300,0.0000,0.0000,0.0000,7.6200,9.2100,0.0000,0.0000,0.0000,0.0000,0.0000,3.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1472.5631,541.85,-132.28,17.7268,0.00,1864.4063
7,NDPL,62DSNDPL2022/07/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,21.0368,0.0000,0.0000,445.0700,44.7600,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.7900,22.2200,34.9900,0.0000,51.6900,40.8800,5.9200,9.9500,7.8200,12.5900,43.7000,0.0000,0.0000,0.0000,3.7300,0.0000,0.4800,2.6300,0.0000,0.0000,11.2600,0.0000,0.0000,0.0000,15.0300,7.0500,0.0000,0.0000,0.0000,14.3800,9.4500,12.4900,11.5600,8.6100,10.8300,14.6500,5.4000,0.0000,3.8300,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,9.9500,0.0000,0.0000,0.0000,7.6200,9.2100,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1472.4929,412.85,-92.00,16.5910,0.00,1776.7519
8,NDPL,62DSNDPL2022/07/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,21.0368,0.0000,0.0000,445.0700,44.7600,0.0000,65.2500,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.7900,22.2200,34.9900,0.0000,51.6900,40.8800,5.9200,9.9500,7.8200,12.5900,43.7000,0.0000,0.0000,0.0000,3.7300,0.0000,0.0000,2.6300,0.0000,0.0000,11.2600,0.0000,0.0000,0.0000,15.0300,7.0500,0.0000,0.0000,0.0000,14.3800,9.5400,12.4900,11.5600,8.6100,10.8300,14.6500,5.4000,0.0000,3.8300,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,9.9500,0.0000,0.0000,0.0000,7.6200,9.2100,0.0000,0.0000,0.0000,0.0000,0.0000,3.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1472.1329,384.85,-38.00,16.3414,0.00,1802.6415
9,NDPL,62DSNDPL2022/07/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,21.0368,0.0000,0.0000,445.0700,44.7600,0.0000,66.3458,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.7900,22.2200,34.9900,0.0000,51.6900,40.8800,5.9200,9.9500,7.8200,12.5900,43.7000,0.0000,0.0000,0.0000,3.7300,0.0000,0.0000,2.6300,0.0000,0.0000,11.2600,0.0000,0.0000,0.0000,15.0300,6.6200,0.0000,0.0000,0.0000,14.3800,9.5400,12.4900,11.5600,8.6100,10.8300,14.6500,5.4000,0.0000,3.8300,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,9.9500,0.0000,0.0000,0.0000,7.6200,8.8400,0.0000,0.0000,0.0000,0.0000,0.0000,3.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1472.4587,424.85,-98.00,16.6963,0.00,1782.6124
10,NDPL,62DSNDPL2022/07/07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0200,0.0000,8.4801,23.1360,0.0000,0.0000,21.0368,0.0000,0.0000,445.0700,44.7600,0.0000,66.3458,0.0000,0.0000,115.9900,0.0000,271.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8500,0.0000,0.0000,5.7900,22.2200,34.9900,0.0000,51.6900,40.8800,5.9200,9.9500,7.8200,12.5900,43.7000,0.0000,0.0000,0.0000,3.7300,0.0000,0.0000,2.6300,0.0000,0.0000,11.2600,0.0000,0.0000,0.0000,15.0300,6.6200,0.0000,0.0000,0.0000,14.3800,9.4500,12.4900,11.5600,8.6100,10.8300,14.6500,5.4000,0.0000,3.8300,1.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,9.9500,0.0000,0.0000,0.0000,7.6200,8.8400,0.0000,0.0000,0.0000,0.0000,0.0000,3.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1472.3187,343.85,-40.00,15.9823,0.00,1760.1864
