timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,39DSNDPL2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3800,0.0000,10.3845,0.0000,0.0000,0.0000,0.0000,0.0000,26.6300,269.5000,20.0200,0.0000,50.0000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9600,0.0000,0.0000,4.5200,20.2300,35.0500,0.0000,123.6600,41.2400,6.1500,5.6400,7.7900,13.4500,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,3.1300,2.7200,4.8500,0.0000,12.6400,0.0000,0.0000,0.0000,8.0900,0.0000,0.0000,0.0000,0.0000,14.1800,10.1900,12.9300,11.6600,5.5300,0.0000,10.1100,1.0500,0.0000,1.7900,5.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8400,4.6600,0.0000,0.0000,0.0000,3.8300,4.7500,0.0000,0.0000,0.0000,0.0000,0.0000,23.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1257.7375,234.56,-103.33,11.6399,0.00,1377.3276
2,NDPL,39DSNDPL2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3800,0.0000,10.0878,0.0000,0.0000,0.0000,0.0000,0.0000,26.6300,221.3800,10.8100,0.0000,50.0000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7500,0.0000,0.0000,4.5200,24.3600,35.0500,0.0000,123.6600,41.2400,6.1500,5.6400,7.7900,13.4500,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,3.1300,2.7200,4.8500,0.0000,12.6400,0.0000,0.0000,0.0000,8.0900,0.0000,0.0000,0.0000,0.0000,14.1800,10.1900,12.9300,11.6600,5.5300,0.0000,10.1100,1.0500,0.0000,1.7900,5.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8400,4.6600,0.0000,0.0000,0.0000,3.8300,4.7500,0.0000,0.0000,0.0000,0.0000,0.0000,24.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1207.5308,274.03,-113.54,11.5562,0.00,1356.4646
3,NDPL,39DSNDPL2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3800,0.0000,10.0878,0.0000,0.0000,0.0000,0.0000,0.0000,26.6300,221.3800,10.8100,0.0000,50.0000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7500,0.0000,0.0000,4.5200,27.1000,35.0500,0.0000,123.6600,41.2400,6.1500,5.6400,7.7900,13.4500,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,12.6400,0.0000,0.0000,0.0000,8.0900,0.0000,0.0000,0.0000,0.0000,14.1800,10.1900,12.9300,11.6600,5.5300,0.0000,10.1100,1.0500,0.0000,1.7900,5.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8400,4.6600,0.0000,0.0000,0.0000,3.8300,4.7500,0.0000,0.0000,0.0000,0.0000,0.0000,24.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1207.6408,287.51,-125.63,11.6622,0.00,1357.8586
4,NDPL,39DSNDPL2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3800,0.0000,10.0878,0.0000,0.0000,0.0000,0.0000,0.0000,26.6300,221.3800,10.8100,0.0000,50.0000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8300,0.0000,0.0000,4.5200,27.1600,35.0500,0.0000,123.6600,41.2400,6.1500,5.6400,7.7900,13.4500,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,12.6400,0.0000,0.0000,0.0000,8.0900,0.0000,0.0000,0.0000,0.0000,14.1800,10.1900,12.9300,11.6600,5.5300,0.0000,10.1100,1.0500,0.0000,1.7900,5.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8400,4.6600,0.0000,0.0000,0.0000,3.8300,4.7500,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1209.1108,282.69,-145.72,11.6360,0.00,1334.4448
5,NDPL,39DSNDPL2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3800,0.0000,10.0878,0.0000,0.0000,0.0000,0.0000,0.0000,26.6300,221.3800,10.8100,0.0000,50.0000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8300,0.0000,0.0000,4.5200,12.9900,35.0500,0.0000,123.6600,41.2400,6.1500,5.6400,7.7900,13.4500,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,12.6400,0.0000,0.0000,0.0000,8.0900,0.0000,0.0000,0.0000,0.0000,14.1800,10.1900,12.9300,11.6600,5.5300,0.0000,10.1100,4.1400,0.0000,1.7900,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8400,4.6600,0.0000,0.0000,0.0000,3.7300,4.7500,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1198.1508,302.91,-170.65,11.7083,0.00,1318.7025
6,NDPL,39DSNDPL2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3800,0.0000,10.0878,0.0000,0.0000,0.0000,0.0000,0.0000,26.6300,221.3800,10.8100,0.0000,50.0000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7500,0.0000,0.0000,4.5200,12.9900,35.0500,0.0000,123.6600,41.2400,6.1500,5.6400,7.7900,13.4500,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,12.6400,0.0000,0.0000,0.0000,8.0900,0.0000,0.0000,0.0000,0.0000,14.1800,10.1900,12.4500,11.6600,5.5300,0.0000,10.1100,4.1400,0.0000,1.7900,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8400,4.6600,0.0000,0.0000,0.0000,3.7300,4.7500,0.0000,0.0000,0.0000,0.0000,0.0000,26.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1197.7608,300.98,-189.31,11.6902,0.00,1297.7406
7,NDPL,39DSNDPL2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3800,0.0000,10.0878,0.0000,0.0000,0.0000,0.0000,0.0000,26.6300,221.3800,10.8100,0.0000,50.0000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8800,0.0000,0.0000,4.5200,12.9900,35.0500,0.0000,123.6600,41.2400,6.1500,5.6400,7.7900,13.4500,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,12.6400,0.0000,0.0000,0.0000,8.0900,0.0000,0.0000,0.0000,0.0000,14.1800,10.1900,12.4500,11.6600,5.5300,0.0000,10.1100,4.1400,0.0000,1.7900,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8400,4.6600,0.0000,0.0000,0.0000,3.7300,4.7500,0.0000,0.0000,0.0000,0.0000,0.0000,24.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1195.5508,310.61,-206.17,11.7481,0.00,1288.2427
8,NDPL,39DSNDPL2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3800,0.0000,10.0878,0.0000,0.0000,0.0000,0.0000,0.0000,26.6300,221.3800,10.8100,0.0000,50.0000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2300,0.0000,0.0000,4.5200,12.9900,35.0500,0.0000,123.6600,41.2400,6.1500,5.6400,7.7900,13.4500,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,12.6400,0.0000,0.0000,0.0000,8.0900,0.0000,0.0000,0.0000,0.0000,14.1800,10.1900,12.4500,11.6600,5.5300,0.0000,10.1100,4.1400,0.0000,1.7900,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8400,4.6600,0.0000,0.0000,0.0000,3.7300,4.7500,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1196.0708,310.61,-218.36,11.7521,0.00,1276.5687
9,NDPL,39DSNDPL2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3800,0.0000,10.3845,0.0000,0.0000,0.0000,0.0000,0.0000,26.6300,232.6700,13.3500,0.0000,50.0000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9600,0.0000,0.0000,4.5200,12.9900,35.0500,0.0000,123.6600,41.2400,6.1500,5.6400,7.7900,13.4500,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,12.6400,0.0000,0.0000,0.0000,8.0900,0.0000,0.0000,0.0000,0.0000,14.1800,10.1900,12.4500,11.6600,5.5300,2.6100,10.1100,1.0500,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8400,4.4300,0.0000,0.0000,0.0000,3.7300,4.6000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1214.2775,202.63,-136.00,12.6899,0.00,1268.2176
10,NDPL,39DSNDPL2025/04/11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3800,0.0000,10.3845,0.0000,0.0000,0.0000,0.0000,0.0000,26.6300,232.6700,13.3500,0.0000,50.0000,0.0000,0.0000,115.0900,0.0000,272.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9600,0.0000,0.0000,4.5200,12.9900,35.0500,0.0000,123.6600,41.2400,6.1500,5.6400,7.7900,13.4500,43.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,4.8500,0.0000,12.6400,0.0000,0.0000,0.0000,8.0900,0.0000,0.0000,0.0000,0.0000,14.1800,10.1900,12.4500,11.6600,5.5300,2.6100,10.1100,1.0500,0.0000,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8400,4.4300,0.0000,0.0000,0.0000,3.7300,4.6000,0.0000,0.0000,0.0000,0.0000,0.0000,30.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1213.1075,128.55,-95.00,13.2885,0.00,1233.3690
