Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
00:00-00:15,66DC2025/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,175.79,0.00,300.00,0.00,0.00,115.17,104.18,269.94,0.00,0.00,0.00,0.00,0.00,0.00,689.38,0.00,0.00,18.07,98.32,125.27,130.84,418.77,113.75,21.25,43.70,27.09,41.89,98.87,0.00,52.09,80.91,105.39,8.62,72.47,30.43,15.47,0.00,24.23,0.00,0.00,5.70,65.42,20.72,0.00,0.00,0.00,52.99,37.42,42.15,47.12,33.94,42.46,38.02,41.62,83.67,11.02,19.56,1.62,0.00,0.00,955.00,0.00,0.00,10.46,35.01,0.00,200.00,9.31,10.71,0.00,0.00,0.00,39.64,13.22,13.22,300.00,300.00,100.00,200.00,0.00,11.05,35.00,35.00,3.13,4.48,0.00,13.15,11.35,24.23,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,4.29,24.02,177.18,416.00
00:15-00:30,66DC2025/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,175.79,0.00,300.00,0.00,0.00,115.17,104.18,269.94,0.00,0.00,0.00,0.00,0.00,0.00,689.38,0.00,0.00,18.07,98.32,125.27,130.84,418.77,113.75,21.25,43.70,27.09,41.89,98.87,0.00,52.09,80.91,105.39,8.62,72.47,30.43,15.47,0.00,24.23,0.00,0.00,5.70,65.42,20.72,0.00,0.00,0.00,52.99,37.42,42.15,47.12,33.94,42.46,38.02,41.62,83.67,11.02,19.56,1.62,0.00,0.00,955.00,0.00,0.00,10.46,34.41,0.00,200.00,9.31,10.71,0.00,0.00,0.00,40.59,13.54,13.54,300.00,300.00,100.00,200.00,0.00,11.29,35.66,35.67,3.13,4.48,0.00,13.15,11.35,25.23,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,5.19,24.02,88.59,416.00
00:30-00:45,66DC2025/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,175.79,0.00,300.00,0.00,0.00,115.17,104.18,269.94,0.00,0.00,0.00,0.00,0.00,0.00,689.38,0.00,0.00,18.07,98.32,125.27,130.84,418.77,113.75,21.23,43.62,27.02,41.89,98.87,0.00,52.09,80.91,105.39,8.62,72.47,30.43,15.47,0.00,24.23,0.00,0.00,5.70,65.42,20.72,0.00,0.00,0.00,46.37,31.17,42.15,47.12,33.94,42.46,38.02,41.62,83.67,11.02,19.56,1.62,0.00,0.00,955.00,0.00,0.00,10.46,35.02,0.00,200.00,9.31,10.71,0.00,0.00,0.00,41.58,13.87,13.87,300.00,300.00,100.00,200.00,0.00,11.56,36.66,36.67,3.13,4.48,0.00,13.15,11.35,25.23,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.09,24.02,0.00,416.00
00:45-01:00,66DC2025/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,175.79,0.00,300.00,0.00,0.00,115.17,104.18,269.94,0.00,0.00,0.00,0.00,0.00,0.00,689.38,0.00,0.00,18.07,98.32,125.27,130.84,418.77,113.75,21.24,43.61,27.00,41.89,98.87,0.00,52.09,80.91,105.39,8.62,72.47,30.43,15.47,0.00,24.23,0.00,0.00,5.70,65.42,20.72,0.00,0.00,0.00,46.37,31.17,42.15,47.12,33.94,42.46,38.02,41.62,83.67,11.02,19.56,1.52,0.00,0.00,955.00,0.00,0.00,10.46,35.02,0.00,200.00,9.31,10.71,0.00,0.00,0.00,42.57,14.20,14.20,300.00,300.00,100.00,200.00,0.00,11.81,38.00,38.00,3.13,4.48,0.00,13.15,11.35,25.23,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.02,0.00,416.00
01:00-01:15,66DC2025/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,175.79,0.00,300.00,0.00,0.00,115.17,104.18,269.94,0.00,0.00,0.00,0.00,0.00,0.00,689.38,0.00,0.00,18.07,98.32,125.27,130.84,418.77,113.75,21.23,43.98,27.13,41.89,98.87,0.00,52.34,80.91,105.39,8.62,72.47,30.43,15.47,0.00,24.23,0.00,0.00,5.70,65.42,20.70,0.00,0.00,0.00,46.37,37.42,42.15,47.12,33.94,42.46,38.02,35.68,83.67,11.02,0.00,2.05,0.00,0.00,955.00,0.00,0.00,10.46,33.62,0.00,200.00,8.38,10.71,0.00,0.00,0.00,42.06,14.03,14.03,300.00,300.00,100.00,200.00,0.00,13.67,37.66,37.67,3.13,4.48,0.00,13.15,11.35,25.23,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.02,0.00,416.00
01:15-01:30,66DC2025/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,175.79,0.00,300.00,0.00,0.00,115.17,104.18,269.94,0.00,0.00,0.00,0.00,0.00,0.00,689.38,0.00,0.00,18.07,98.32,125.27,130.84,418.77,113.75,21.65,44.54,27.00,41.89,98.87,0.00,52.34,80.91,105.39,8.62,72.47,30.43,15.47,0.00,24.23,0.00,0.00,5.70,65.42,20.64,0.00,0.00,0.00,46.37,37.42,42.15,47.12,33.94,42.46,38.02,35.68,83.67,11.02,0.00,1.52,0.00,0.00,955.00,0.00,0.00,10.46,33.02,0.00,200.00,8.38,10.71,0.00,0.00,0.00,41.69,13.89,13.89,300.00,300.00,100.00,200.00,0.00,13.67,36.66,36.67,3.13,4.48,0.00,13.15,11.35,25.23,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.02,0.00,416.00
01:30-01:45,66DC2025/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,175.79,0.00,300.00,0.00,0.00,115.17,104.18,269.94,0.00,0.00,0.00,0.00,0.00,0.00,689.38,0.00,0.00,18.07,98.32,125.27,130.84,418.77,113.75,21.65,45.00,27.69,41.89,98.87,0.00,52.34,80.91,105.39,8.62,72.47,30.43,15.47,0.00,24.23,0.00,0.00,5.70,65.42,20.52,0.00,0.00,0.00,46.37,31.17,42.15,47.12,33.94,42.46,38.02,35.68,83.67,11.02,0.00,1.68,0.00,0.00,955.00,0.00,0.00,10.46,34.81,0.00,200.00,8.38,10.71,0.00,0.00,0.00,41.24,13.75,13.75,300.00,300.00,100.00,200.00,0.00,13.67,35.34,35.33,3.13,4.48,0.00,13.15,11.35,25.23,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.02,0.00,416.00
01:45-02:00,66DC2025/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,175.79,0.00,300.00,0.00,0.00,115.17,104.18,269.94,0.00,0.00,0.00,0.00,0.00,0.00,689.38,0.00,0.00,18.07,98.32,125.27,130.84,418.77,113.75,21.65,45.00,27.69,41.89,98.87,0.00,52.34,80.91,105.39,8.62,72.47,30.43,15.47,0.00,24.23,0.00,0.00,5.70,65.42,20.40,0.00,0.00,0.00,46.37,31.17,42.15,47.12,33.94,42.46,38.02,35.68,83.67,11.02,0.00,3.22,0.00,0.00,955.00,0.00,0.00,10.46,34.21,0.00,200.00,8.38,10.71,0.00,0.00,0.00,40.70,13.57,13.57,300.00,300.00,100.00,200.00,0.00,13.33,35.00,35.00,3.13,4.48,0.00,13.15,11.35,25.23,300.00,300.00,200.00,200.00,18.70,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.02,0.00,416.00
02:00-02:15,66DC2025/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,175.79,0.00,300.00,0.00,0.00,115.17,104.18,269.94,0.00,0.00,0.00,0.00,0.00,0.00,689.38,0.00,0.00,18.07,98.32,125.27,130.84,418.77,113.75,21.65,45.00,27.69,41.89,98.87,0.00,52.59,80.91,105.39,8.62,72.47,20.29,15.47,0.00,24.23,0.00,0.00,5.70,65.42,20.29,0.00,0.00,0.00,35.33,37.42,42.15,47.12,33.94,42.46,38.02,47.57,83.67,11.02,0.00,3.22,0.00,0.00,955.00,0.00,0.00,10.46,34.01,0.00,200.00,7.45,10.71,0.00,0.00,0.00,45.46,15.15,15.15,300.00,300.00,100.00,200.00,0.00,13.00,35.00,35.00,3.13,4.48,0.00,13.15,11.35,25.23,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.02,0.00,416.00
02:15-02:30,66DC2025/08/04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,76.00,290.00,0.00,0.00,0.00,0.00,90.20,667.25,175.79,0.00,300.00,0.00,0.00,115.17,104.18,269.94,0.00,0.00,0.00,0.00,0.00,0.00,689.38,0.00,0.00,18.07,98.32,125.27,130.84,418.77,113.75,21.65,45.00,27.69,41.89,98.87,0.00,52.59,80.91,105.39,8.62,72.47,20.29,15.47,0.00,24.23,0.00,0.00,5.70,65.42,20.20,0.00,0.00,0.00,35.33,37.42,42.15,47.12,33.94,42.46,38.02,47.57,83.67,11.02,0.00,3.05,0.00,0.00,955.00,0.00,0.00,10.46,33.61,0.00,200.00,7.45,10.71,0.00,0.00,0.00,45.73,15.24,15.24,300.00,300.00,100.00,200.00,0.00,12.67,34.66,34.67,3.13,4.48,0.00,13.15,11.35,25.23,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,0.00,8.85,6.13,24.02,0.00,416.00
