timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
1,NDPL,62DSNDPL2025/05/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4200,0.0000,10.0000,29.0691,0.0000,0.0000,0.0000,0.0000,23.0500,402.6600,26.7600,0.0000,50.0000,0.0000,0.0000,57.7900,0.0000,272.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1200,0.0000,0.0000,5.5000,27.1900,35.1000,0.0000,61.5100,30.7600,6.1600,12.3900,7.7900,13.5400,43.3500,0.0000,0.0000,0.0000,0.0000,0.0000,7.9300,2.7200,4.8500,0.0000,6.4200,0.0000,0.0000,0.0000,15.3000,0.0000,0.0000,0.0000,0.0000,14.8500,9.7900,12.9300,11.6800,8.5900,2.6100,14.6100,5.6500,0.0000,0.1600,5.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.7800,8.9300,0.0000,0.0000,0.0000,4.6700,9.2200,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,0.0000,5.1900,1355.6311,444.99,-64.71,14.0448,0.00,1721.8663
2,NDPL,62DSNDPL2025/05/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4200,0.0000,10.0000,29.0691,0.0000,0.0000,0.0000,0.0000,23.0500,402.6600,26.7600,0.0000,50.0000,0.0000,0.0000,57.7900,0.0000,272.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1200,0.0000,0.0000,5.5000,27.1900,35.1000,0.0000,61.5100,30.7800,6.1600,12.3900,7.7900,13.5400,43.3500,0.0000,0.0000,0.0000,0.0000,0.0000,7.9300,2.7200,4.8500,0.0000,6.4200,0.0000,0.0000,0.0000,15.3000,0.0000,0.0000,0.0000,0.0000,14.8500,9.7900,12.9300,11.6800,8.5900,2.6100,14.6100,5.6500,0.0000,1.8000,5.7800,0.0000,0.0000,0.0000,0.0001,0.0000,0.7800,8.9300,0.0000,0.0000,0.0000,4.6700,9.2200,0.0000,0.0000,0.0000,0.0000,0.0000,31.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,0.0000,5.1900,1355.6212,442.10,-87.60,14.0222,0.00,1696.0990
3,NDPL,62DSNDPL2025/05/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4200,0.0000,10.0000,29.0691,0.0000,0.0000,0.0000,0.0000,23.0500,344.8600,26.7600,0.0000,50.0000,0.0000,0.0000,57.7900,0.0000,272.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1200,0.0000,0.0000,5.5000,27.1900,35.1000,0.0000,61.5100,30.7800,6.1600,12.3900,7.7900,13.5400,43.3500,0.0000,0.0000,0.0000,0.0000,0.0000,7.9300,2.7200,4.8500,0.0000,6.4200,0.0000,0.0000,0.0000,15.3000,0.0000,0.0000,0.0000,0.0000,14.8500,9.7900,12.9300,11.6800,8.5900,2.6100,14.6100,5.6500,0.0000,1.8000,5.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.7800,8.9300,0.0000,0.0000,0.0000,4.6700,9.2200,0.0000,0.0000,0.0000,0.0000,0.0000,31.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,0.0000,5.1900,1297.8211,436.97,-50.00,14.4830,0.00,1670.3081
4,NDPL,62DSNDPL2025/05/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4200,0.0000,10.0000,29.0691,0.0000,0.0000,0.0000,0.0000,23.0500,277.4300,26.7600,0.0000,50.0000,0.0000,0.0000,57.7900,0.0000,272.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1000,0.0000,0.0000,5.5000,27.1900,35.1000,0.0000,61.5100,30.7800,6.1600,12.3900,7.7900,13.5400,43.3500,0.0000,0.0000,0.0000,0.0000,0.0000,7.9300,2.7200,4.8500,0.0000,6.4200,0.0000,0.0000,0.0000,15.3000,0.0000,0.0000,0.0000,0.0000,15.4700,9.7900,12.9300,11.6800,8.5900,2.6100,14.6100,5.6500,0.0000,1.8000,5.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.7800,8.9300,0.0000,0.0000,0.0000,4.6700,9.2200,0.0000,0.0000,0.0000,0.0000,0.0000,31.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,0.0000,5.1900,1230.9911,432.73,-10.00,14.9114,0.00,1638.8097
5,NDPL,62DSNDPL2025/05/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4200,0.0000,10.0000,29.0691,0.0000,0.0000,0.0000,0.0000,23.0500,346.7900,26.7600,0.0000,50.0000,0.0000,0.0000,57.7900,0.0000,272.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1000,0.0000,0.0000,5.5000,27.1900,35.1000,0.0000,61.5100,30.7800,6.1600,12.3900,7.7900,13.5400,43.3500,0.0000,0.0000,0.0000,0.0000,0.0000,7.9300,2.7200,4.8500,0.0000,6.4200,0.0000,0.0000,0.0000,15.3000,0.0000,0.0000,0.0000,0.0000,15.4700,9.7900,12.9300,11.6800,8.5900,2.6100,14.6100,5.6500,0.0000,1.8000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7800,8.8500,0.0000,0.0000,0.0000,4.6700,8.8300,0.0000,0.0000,0.0000,0.0000,0.0000,31.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,0.0000,5.1900,1300.1011,331.30,0.00,15.1117,0.00,1616.2894
6,NDPL,62DSNDPL2025/05/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4200,0.0000,10.0000,29.0691,0.0000,0.0000,0.0000,0.0000,23.0500,433.4900,26.7600,0.0000,50.0000,0.0000,0.0000,57.7900,0.0000,272.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1000,0.0000,0.0000,5.5000,27.1900,35.1000,0.0000,61.5100,30.7800,6.1600,12.3900,7.7900,13.5400,43.3500,0.0000,0.0000,0.0000,0.0000,0.0000,7.9300,2.7200,4.8500,0.0000,6.4200,0.0000,0.0000,0.0000,15.3000,0.0000,0.0000,0.0000,0.0000,15.4700,9.7900,12.4600,11.6800,8.5900,2.6100,14.6100,5.6500,0.0000,0.1600,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7800,8.8500,0.0000,0.0000,0.0000,4.6700,8.8300,0.0000,0.0000,0.0000,0.0000,0.0000,31.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,0.0000,5.1900,1384.6911,216.13,0.00,15.5128,0.00,1585.3083
7,NDPL,62DSNDPL2025/05/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4200,0.0000,10.0000,29.0691,0.0000,0.0000,0.0000,0.0000,23.0500,433.4900,26.7600,0.0000,51.1313,0.0000,0.0000,57.7900,0.0000,272.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1100,0.0000,0.0000,5.5000,27.1900,35.1000,0.0000,61.5100,30.7800,6.1600,12.3900,7.7900,13.5400,43.3500,0.0000,0.0000,0.0000,0.0000,0.0000,7.9300,2.7200,4.8500,0.0000,6.4200,0.0000,0.0000,0.0000,15.3000,0.0000,0.0000,0.0000,0.0000,15.4700,9.7900,12.4600,11.6800,8.5900,2.6100,14.6100,5.6500,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7800,8.8500,0.0000,0.0000,0.0000,4.6700,8.8300,0.0000,0.0000,0.0000,0.0000,0.0000,31.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,0.0000,5.1900,1385.6724,189.13,0.00,15.7311,0.00,1559.0713
8,NDPL,62DSNDPL2025/05/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4200,0.0000,10.0000,29.0691,0.0000,0.0000,0.0000,0.0000,23.0500,433.4900,26.7600,0.0000,51.1313,0.0000,0.0000,33.0500,0.0000,272.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1100,0.0000,0.0000,5.5000,27.1900,35.1000,0.0000,61.5100,30.7800,6.1600,12.3900,7.7900,13.5400,43.3500,0.0000,0.0000,0.0000,0.0000,0.0000,5.4000,2.7200,4.8500,0.0000,6.4200,0.0000,0.0000,0.0000,15.3000,0.0000,0.0000,0.0000,0.0000,15.4700,9.7900,12.4600,11.6800,8.5900,2.6100,14.6100,5.6500,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7800,8.8500,0.0000,0.0000,0.0000,4.6700,8.8300,0.0000,0.0000,0.0000,0.0000,0.0000,31.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,0.0000,5.1900,1358.4024,192.73,0.00,15.6556,0.00,1535.4768
9,NDPL,62DSNDPL2025/05/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4200,0.0000,10.0000,29.5659,0.0000,0.0000,0.0000,0.0000,23.0500,433.4900,26.7600,0.0000,51.1313,0.0000,0.0000,33.0500,0.0000,272.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9600,0.0000,0.0000,5.5000,27.1900,35.1000,0.0000,61.1000,30.7800,6.1600,12.3900,7.7900,13.5400,43.3500,0.0000,0.0000,0.0000,0.0000,0.0000,5.4000,2.7200,4.8500,0.0000,6.4200,0.0000,0.0000,0.0000,15.3000,0.0000,0.0000,0.0000,0.0000,15.4700,9.7900,12.4600,11.6800,8.5900,2.6100,14.6100,9.0300,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7800,8.7000,0.0000,0.0000,0.0000,4.6700,8.4500,0.0000,0.0000,0.0000,0.0000,0.0000,31.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5300,0.0000,0.0000,5.1900,1362.6492,170.49,0.00,15.8429,0.00,1517.2963
10,NDPL,62DSNDPL2025/05/01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4200,0.0000,10.0000,29.5659,0.0000,0.0000,0.0000,0.0000,23.0500,433.4900,26.7600,0.0000,51.1313,0.0000,0.0000,33.0500,0.0000,272.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9600,0.0000,0.0000,5.5000,27.1900,35.1000,0.0000,61.1000,30.7800,6.1600,12.3900,7.7900,13.5400,43.3500,0.0000,0.0000,0.0000,0.0000,0.0000,5.4000,2.7200,3.2300,0.0000,6.4200,0.0000,0.0000,0.0000,15.3000,0.0000,0.0000,0.0000,0.0000,15.0100,9.7900,12.4600,11.6800,8.5900,2.6100,14.6100,9.0300,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7800,8.7000,0.0000,0.0000,0.0000,4.6700,8.4500,0.0000,0.0000,0.0000,0.0000,0.0000,31.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5300,0.0000,0.0000,5.1900,1360.7392,153.34,0.00,16.0218,0.00,1498.0574
