genconame,CHAMERA2,CHAMERA3,DADRI_T2,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI2
1,6.66872635,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
2,6.66872635,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
3,6.66872635,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
4,6.66872635,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
5,6.66872635,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
6,6.66872635,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
7,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
8,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
9,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
10,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
11,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
12,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
13,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
14,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
15,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
16,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
17,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
18,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
19,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
20,4.4458176125,3.266198848,5.14935128356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
21,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
22,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
23,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
24,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
25,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
26,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
27,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
28,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
29,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
30,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
31,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
32,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
33,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
34,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
35,4.4458176125,3.266198848,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
36,4.4458176125,1.6330993536,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
37,4.4458176125,1.6330993536,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
38,4.4458176125,1.6330993536,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
39,4.4458176125,1.6330993536,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
40,4.4458176125,1.6330993536,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
41,4.4458176125,1.6330993536,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
42,4.4458176125,1.6330993536,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
43,4.4458176125,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
44,4.4458176125,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
45,2.2229087375,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
46,0,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
47,0,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
48,0,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
49,0,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
50,0,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
51,0,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
52,0,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
53,0,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
54,0,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
55,0,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
56,0,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
57,0,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
58,0,0,5.15159528356,3.682968010755,7.15272723,4.452501644195,0,5.382916581735
