genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BRBCL,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,FARAKKA,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN1,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI2,PARBATI3,RAMPUR,RAPPB,RAPPC,RAPPD,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SASAN,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALA,TALST2,TANAKPUR,TANDA2,TEHRI,TEHRIPSP,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
1,0,0,0,6.74449875,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,10.3790214,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3163692,,2.0535658,0,,0,,3.54792075,7.2538081,4.5013518,0,8.8352264,5.68429785,
2,0,0,0,6.74449875,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,10.3790214,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3163692,,2.0535658,0,,0,,3.54792075,7.2538081,4.5013518,0,8.8352264,5.68429785,
3,0,0,0,6.74449875,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,10.3790214,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0535658,0,,0,,3.54792075,7.2538081,4.5013518,0,8.8352264,5.68429785,
4,0,0,0,6.74449875,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,10.3790214,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0535658,0,,0,,3.54792075,7.2538081,4.5013518,0,8.8352264,5.68429785,
5,0,0,0,6.92273175,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0535658,0,,0,,3.54792075,7.2538081,4.5013518,0,7.078643,4.5468731,
6,0,0,0,6.92273175,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0535658,0,,0,,3.54792075,7.2538081,4.5013518,0,7.078643,4.5468731,
7,0,0,0,6.92273175,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0535658,0,,0,,3.30413325,7.2538081,4.5013518,0,7.078643,4.5468731,
8,0,0,0,6.92273175,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0535658,0,,0,,3.30413325,7.2538081,4.5013518,0,7.078643,4.5468731,
9,0,0,0,7.01184825,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0535658,0,,0,,3.30413325,7.2538081,4.5013518,0,7.4515584,4.5468731,
10,0,0,0,7.01184825,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0535658,0,,0,,3.30413325,7.2538081,4.5013518,0,7.4515584,4.5468731,
11,0,0,0,7.01184825,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0535658,0,,0,,3.30413325,7.2538081,4.5013518,0,7.4515584,4.5468731,
12,0,0,0,7.01184825,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0535658,0,,0,,3.30413325,7.2538081,4.5013518,0,7.4515584,4.5468731,
13,0,0,0,7.064508,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0096934,0,,0,,3.30413325,7.2538081,4.5013518,0,7.8244738,5.00325595,
14,0,0,0,7.064508,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0096934,0,,0,,3.30413325,7.2538081,4.5013518,0,7.8244738,5.00325595,
15,0,0,0,7.064508,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0096934,0,,0,,3.30413325,7.2538081,4.5013518,0,7.4515584,5.00325595,
16,0,0,0,7.064508,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,4.3653038,,2.0096934,0,,0,,3.30413325,7.2538081,4.5013518,0,7.4515584,5.00325595,
17,0,0,0,7.064508,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,5.1398204,,2.0096934,0,,0,,3.30413325,7.2538081,4.5013518,0,7.4515584,5.00325595,
18,0,0,0,7.064508,0,0,0,11.19900375,,2.2003696,7.112391,6.680718,4.9136527,0,0,0,7.97105595,4.419558,6.17649175,8.15514315,3.509792,317.71791425,,,7.6827322,25.024142,,,,0,,0,,3.39362705,25.8460972,,,,,,,6.39507825,8.2869754,0,0,8.67284,3.3857835,14.8967445,20.39895,0,,,0,35.1190125,0,,,24.387165,,5.1398204,,2.0096934,0,,0,,3.30413325,7.2538081,4.5013518,0,7.4515584,5.00325595,
