Timeslot,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
1,68IS2025/07/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,38.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7400,221.2400,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,528.3800,0.0000,0.0000,17.3800,94.5600,120.4800,125.8400,294.8600,142.1400,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,167.7200,176.6000,167.0900,8.2900,53.4000,39.0100,17.6400,0.0000,22.0800,0.0000,0.0000,5.4800,62.9100,18.8100,0.0000,0.0000,0.0000,50.3600,16.4900,40.5400,45.3100,32.6500,40.8400,53.2600,18.5800,81.0200,12.5600,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9200,0.0000,43.0200,0.0000,0.0000,5.6000,9.9700,0.0000,0.0000,0.0000,55.9900,18.6700,18.6700,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,0.0000,0.0000,5.3400,6.7800,0.0000,6.3300,24.8000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,23.5700,0.0000,0.0000
2,68IS2025/07/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,38.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7400,221.4000,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,528.3800,0.0000,0.0000,17.3800,94.5600,120.4800,125.8400,294.8600,142.1400,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,49.2400,76.1900,76.0200,8.2900,53.4000,39.0100,17.6400,0.0000,22.0800,0.0000,0.0000,5.4800,62.9100,18.8100,0.0000,0.0000,0.0000,50.3600,16.4900,40.5400,45.3100,32.6500,40.8400,53.2600,18.5800,81.0200,12.5600,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9200,0.0000,43.0200,0.0000,0.0000,5.6000,9.9700,0.0000,0.0000,0.0000,55.5000,18.5000,18.5000,0.0000,0.0000,0.0000,0.0000,0.0000,19.6700,0.0000,0.0000,5.3400,6.7800,0.0000,6.3300,11.3000,29.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,23.5700,0.0000,0.0000
3,68IS2025/07/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,38.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7400,222.2300,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,528.3800,0.0000,0.0000,17.3800,94.5600,120.4800,125.8400,294.8600,142.1400,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,49.2400,76.1900,76.0200,8.2900,53.4000,39.0100,11.7500,0.0000,22.0800,0.0000,0.0000,5.4800,62.9100,17.4000,0.0000,0.0000,0.0000,25.4800,16.4900,40.5400,45.3100,32.6500,40.8400,53.2600,18.5800,81.0200,10.6000,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9200,0.0000,43.0200,0.0000,0.0000,5.6000,9.9700,0.0000,0.0000,0.0000,55.5000,18.5000,18.5000,0.0000,0.0000,0.0000,0.0000,0.0000,19.3300,0.0000,0.0000,5.3400,6.7800,0.0000,6.3300,11.3000,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,23.5700,0.0000,0.0000
4,68IS2025/07/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,38.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7400,222.2300,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,528.3800,0.0000,0.0000,17.3800,94.5600,120.4800,125.8400,294.8600,142.1400,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,49.2400,76.1900,76.0200,8.2900,53.4000,39.0100,5.8900,0.0000,22.0800,0.0000,0.0000,5.4800,62.9100,17.4000,0.0000,0.0000,0.0000,25.4800,16.4900,40.5400,45.3100,32.6500,40.8400,53.2600,18.5800,81.0200,10.6000,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9200,0.0000,43.0200,0.0000,0.0000,5.6000,9.9700,0.0000,0.0000,0.0000,55.0100,18.3300,18.3300,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,0.0000,0.0000,5.3400,6.7800,0.0000,6.3300,11.3000,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,23.5700,0.0000,0.0000
5,68IS2025/07/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,33.0001,285.0001,0.0000,0.0000,0.0000,0.0000,86.7400,222.2300,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,528.3800,0.0000,0.0000,17.3800,94.5600,120.4800,125.8400,294.8600,141.0100,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,49.2400,76.1900,76.0200,8.2900,53.4000,39.0100,0.0000,0.0000,22.0800,0.0000,0.0000,5.4800,62.9100,18.5100,0.0000,0.0000,0.0000,29.7300,16.4900,40.5400,45.3100,32.6500,40.8400,53.2600,18.5800,81.0200,10.6000,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9200,10.0800,38.0200,0.0000,0.0000,5.1300,9.5900,0.0000,0.0000,0.0000,54.4900,18.1700,18.1700,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,0.0000,0.0000,5.3400,6.7800,0.0000,6.3300,11.3000,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,23.5700,0.0000,0.0000
6,68IS2025/07/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,33.0001,285.0001,0.0000,0.0000,0.0000,0.0000,86.7400,222.2300,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,528.3800,0.0000,0.0000,17.3800,94.5600,120.4800,125.8400,294.8600,141.0100,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,49.2400,76.1900,76.0200,8.2900,53.4000,39.0100,0.0000,0.0000,22.0800,0.0000,0.0000,5.4800,62.9100,18.5100,0.0000,0.0000,0.0000,29.7300,16.4900,40.5400,45.3100,32.6500,40.8400,53.2600,18.5800,81.0200,10.6000,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.9200,10.0800,38.0200,0.0000,0.0000,5.1300,9.5900,0.0000,0.0000,0.0000,54.0000,18.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,0.0000,0.0000,5.3400,6.7800,0.0000,6.3300,11.3000,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,23.5700,0.0000,0.0000
7,68IS2025/07/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,32.9999,285.0001,0.0000,0.0000,0.0000,0.0000,86.7400,222.2300,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,528.3800,0.0000,0.0000,17.3800,94.5600,120.4800,125.8400,294.8600,141.0100,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,20.1100,31.6000,24.9000,8.2900,54.0000,39.0100,0.0000,0.0000,22.0800,0.0000,0.0000,5.4800,62.9100,18.5100,0.0000,0.0000,0.0000,29.7300,16.4900,40.5400,45.3100,32.6500,40.8400,53.2600,18.5800,81.0200,10.6000,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.8900,10.0800,30.4100,0.0000,0.0000,5.1300,9.5900,0.0000,0.0000,0.0000,52.9900,17.6700,17.6700,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,0.0000,0.0000,5.3400,6.7800,0.0000,6.3300,11.3000,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,23.5700,0.0000,0.0000
8,68IS2025/07/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,33.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7400,222.2300,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,528.3800,0.0000,0.0000,17.3800,94.5600,120.4800,125.8400,294.8600,141.0100,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,12.5500,19.2400,19.4200,8.2900,54.0000,39.0100,0.0000,0.0000,22.0800,0.0000,0.0000,5.4800,62.9100,18.5100,0.0000,0.0000,0.0000,29.7300,16.4900,40.5400,45.3100,32.6500,40.8400,53.2600,18.5800,81.0200,10.6000,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.8900,10.0800,30.4100,0.0000,0.0000,5.1300,9.5900,0.0000,0.0000,0.0000,52.9900,17.6700,17.6700,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,0.0000,0.0000,5.3400,6.7800,0.0000,6.3300,11.3000,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,23.5700,0.0000,0.0000
9,68IS2025/07/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,35.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7400,222.2300,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,528.3800,0.0000,0.0000,17.3800,94.5600,120.4800,125.8400,294.8600,141.0100,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,1.3100,2.0100,1.6300,8.2900,54.0000,39.0100,0.0000,0.0000,22.0800,0.0000,0.0000,5.4800,62.9100,18.5100,0.0000,0.0000,0.0000,25.4800,16.4900,40.5400,45.3100,32.6500,40.8500,53.2600,18.5800,81.0200,10.6000,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.8900,10.0800,28.0100,0.0000,0.0000,5.1300,9.5900,0.0000,0.0000,0.0000,52.5000,17.5000,17.5000,0.0000,0.0000,0.0000,0.0000,0.0000,18.6700,0.0000,0.0000,5.3400,6.7800,0.0000,6.3300,11.3000,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,23.5700,0.0000,0.0000
10,68IS2025/07/09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.1300,0.0000,35.0000,285.0001,0.0000,0.0000,0.0000,0.0000,86.7400,222.2300,169.0700,0.0000,270.0000,0.0000,0.0000,115.3800,100.2000,270.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,528.3800,0.0000,0.0000,17.3800,94.5600,120.4800,125.8400,294.8600,141.0100,20.8000,43.2700,26.6300,43.8000,142.6300,0.0000,0.0000,0.0000,0.0000,8.2900,54.0000,39.0100,0.0000,0.0000,22.0800,0.0000,0.0000,5.4800,62.9100,18.5100,0.0000,0.0000,0.0000,25.4800,16.4900,40.5400,45.3100,32.6500,40.8500,53.2600,18.5800,81.0200,10.6000,12.5400,3.1000,0.0000,0.0000,0.0000,0.0000,0.8900,10.0800,28.0100,0.0000,0.0000,5.1300,9.5900,0.0000,0.0000,0.0000,51.4900,17.1700,17.1700,0.0000,0.0000,0.0000,0.0000,0.0000,18.6700,0.0000,0.0000,5.3400,6.7800,0.0000,6.3300,11.3000,29.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5100,0.0000,23.5700,0.0000,0.0000
